txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_000215,SYNTHETIC_ACCT_0039,2024-05-03,6537.13,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000216,SYNTHETIC_ACCT_0100,2023-07-22,9220.92,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000217,SYNTHETIC_ACCT_0026,2024-03-21,474.13,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000218,SYNTHETIC_ACCT_0055,2023-02-20,1252.24,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000219,SYNTHETIC_ACCT_0076,2023-07-21,8823.89,REFUND,HEALTHCARE,ONLINE,True
SYNTHETIC_TXN_000220,SYNTHETIC_ACCT_0047,2024-09-23,4004.26,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000221,SYNTHETIC_ACCT_0026,2024-07-19,6965.25,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000222,SYNTHETIC_ACCT_0072,2024-04-10,8807.55,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000223,SYNTHETIC_ACCT_0086,2023-06-23,2219.87,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000224,SYNTHETIC_ACCT_0066,2024-05-31,3617.26,TRANSFER,UTILITIES,MOBILE,True
SYNTHETIC_TXN_000225,SYNTHETIC_ACCT_0088,2024-04-19,6812.7,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000226,SYNTHETIC_ACCT_0056,2023-04-07,8465.4,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000227,SYNTHETIC_ACCT_0035,2023-10-05,9363.8,FEE,DINING,MOBILE,True
SYNTHETIC_TXN_000228,SYNTHETIC_ACCT_0025,2023-07-29,8378.92,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000229,SYNTHETIC_ACCT_0039,2024-11-16,3929.93,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000230,SYNTHETIC_ACCT_0078,2024-07-16,6946.29,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000231,SYNTHETIC_ACCT_0029,2024-05-08,210.15,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000232,SYNTHETIC_ACCT_0060,2023-07-10,9489.38,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000233,SYNTHETIC_ACCT_0077,2024-07-07,6008.6,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000234,SYNTHETIC_ACCT_0033,2024-11-15,5923.95,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000235,SYNTHETIC_ACCT_0098,2023-08-13,1901.36,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000236,SYNTHETIC_ACCT_0014,2024-04-23,4891.82,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000237,SYNTHETIC_ACCT_0073,2023-12-06,6706.48,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000238,SYNTHETIC_ACCT_0098,2024-08-01,2882.54,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000239,SYNTHETIC_ACCT_0035,2024-05-07,4608.81,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000240,SYNTHETIC_ACCT_0023,2023-06-23,3595.72,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000241,SYNTHETIC_ACCT_0047,2023-11-04,8404.21,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000242,SYNTHETIC_ACCT_0013,2024-08-12,6735.36,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000243,SYNTHETIC_ACCT_0024,2024-05-28,427.96,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000244,SYNTHETIC_ACCT_0027,2023-12-05,5032.74,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000245,SYNTHETIC_ACCT_0092,2024-11-01,5782.96,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000246,SYNTHETIC_ACCT_0038,2024-06-09,2567.6,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000247,SYNTHETIC_ACCT_0060,2023-12-07,6591.2,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000248,SYNTHETIC_ACCT_0010,2024-10-17,1032.42,REFUND,TRAVEL,ATM,True
SYNTHETIC_TXN_000249,SYNTHETIC_ACCT_0087,2023-01-07,5794.88,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000250,SYNTHETIC_ACCT_0009,2024-05-31,8270.65,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000251,SYNTHETIC_ACCT_0023,2024-08-30,1721.32,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000252,SYNTHETIC_ACCT_0009,2024-04-14,2892.62,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000253,SYNTHETIC_ACCT_0070,2024-02-18,7463.16,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000254,SYNTHETIC_ACCT_0023,2024-01-09,9961.17,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000255,SYNTHETIC_ACCT_0090,2024-03-16,4241.64,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000256,SYNTHETIC_ACCT_0002,2024-10-15,4905.7,REFUND,UTILITIES,MOBILE,True
SYNTHETIC_TXN_000257,SYNTHETIC_ACCT_0048,2023-04-14,8009.1,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000258,SYNTHETIC_ACCT_0087,2023-11-29,9512.87,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000259,SYNTHETIC_ACCT_0035,2023-07-13,1773.51,REFUND,DINING,MOBILE,True
SYNTHETIC_TXN_000260,SYNTHETIC_ACCT_0047,2023-01-04,6163.13,FEE,RETAIL,ONLINE,True
SYNTHETIC_TXN_000261,SYNTHETIC_ACCT_0088,2024-11-24,2847.43,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000262,SYNTHETIC_ACCT_0010,2024-06-04,4795.97,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000263,SYNTHETIC_ACCT_0071,2023-02-05,2401.04,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000264,SYNTHETIC_ACCT_0057,2024-12-27,5585.36,TRANSFER,TRAVEL,BRANCH,True
SYNTHETIC_TXN_000265,SYNTHETIC_ACCT_0091,2023-10-01,613.01,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000266,SYNTHETIC_ACCT_0054,2024-03-30,6542.99,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000267,SYNTHETIC_ACCT_0070,2023-06-16,8419.34,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000268,SYNTHETIC_ACCT_0013,2023-05-26,6821.24,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000269,SYNTHETIC_ACCT_0070,2023-01-03,4380.23,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000270,SYNTHETIC_ACCT_0014,2023-12-09,4391.79,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000271,SYNTHETIC_ACCT_0044,2024-08-28,6131.02,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000272,SYNTHETIC_ACCT_0061,2023-08-09,117.99,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000273,SYNTHETIC_ACCT_0024,2024-07-09,8593.63,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000274,SYNTHETIC_ACCT_0058,2024-04-15,3078.79,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000275,SYNTHETIC_ACCT_0098,2023-02-24,7626.26,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000276,SYNTHETIC_ACCT_0022,2023-08-17,5619.06,PURCHASE,DINING,ATM,True
SYNTHETIC_TXN_000277,SYNTHETIC_ACCT_0058,2024-08-16,584.34,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000278,SYNTHETIC_ACCT_0096,2023-09-17,6814.05,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000279,SYNTHETIC_ACCT_0048,2023-09-19,4929.2,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000280,SYNTHETIC_ACCT_0042,2023-01-25,8439.12,FEE,DINING,ATM,False
SYNTHETIC_TXN_000281,SYNTHETIC_ACCT_0088,2023-03-19,4121.6,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000282,SYNTHETIC_ACCT_0013,2023-04-18,5371.95,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000283,SYNTHETIC_ACCT_0061,2023-11-28,227.77,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000284,SYNTHETIC_ACCT_0025,2023-12-06,9874.25,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000285,SYNTHETIC_ACCT_0021,2023-08-16,3894.09,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000286,SYNTHETIC_ACCT_0007,2024-05-02,5604.52,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_000287,SYNTHETIC_ACCT_0070,2023-12-14,4594.08,FEE,HEALTHCARE,ONLINE,True
SYNTHETIC_TXN_000288,SYNTHETIC_ACCT_0085,2024-11-01,468.41,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000289,SYNTHETIC_ACCT_0034,2024-07-18,8209.37,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000290,SYNTHETIC_ACCT_0026,2024-03-23,4023.07,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000291,SYNTHETIC_ACCT_0092,2023-06-04,7287.76,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000292,SYNTHETIC_ACCT_0054,2024-07-27,8858.13,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000293,SYNTHETIC_ACCT_0076,2024-03-13,4904.69,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000294,SYNTHETIC_ACCT_0020,2024-09-28,7121.39,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000295,SYNTHETIC_ACCT_0018,2024-07-16,9167.4,TRANSFER,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000296,SYNTHETIC_ACCT_0043,2024-09-09,9601.75,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000297,SYNTHETIC_ACCT_0048,2024-06-04,4450.45,REFUND,HEALTHCARE,BRANCH,True
SYNTHETIC_TXN_000298,SYNTHETIC_ACCT_0086,2024-04-26,9958.82,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000299,SYNTHETIC_ACCT_0090,2024-09-11,1992.41,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000300,SYNTHETIC_ACCT_0047,2024-06-06,2289.43,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000301,SYNTHETIC_ACCT_0002,2024-05-15,2646.07,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000302,SYNTHETIC_ACCT_0068,2023-07-05,3680.2,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_000303,SYNTHETIC_ACCT_0072,2023-07-03,9194.38,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000304,SYNTHETIC_ACCT_0019,2023-04-22,1195.51,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000305,SYNTHETIC_ACCT_0048,2023-11-24,6493.3,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_000306,SYNTHETIC_ACCT_0058,2023-12-29,5076.28,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000307,SYNTHETIC_ACCT_0047,2024-08-10,2120.28,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000308,SYNTHETIC_ACCT_0048,2023-02-17,2542.35,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000309,SYNTHETIC_ACCT_0091,2024-11-25,3880.94,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000310,SYNTHETIC_ACCT_0099,2023-09-05,1949.67,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000311,SYNTHETIC_ACCT_0016,2023-05-26,2128.18,PURCHASE,HEALTHCARE,BRANCH,True
SYNTHETIC_TXN_000312,SYNTHETIC_ACCT_0061,2023-12-19,7012.23,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000313,SYNTHETIC_ACCT_0090,2024-12-31,638.73,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000314,SYNTHETIC_ACCT_0073,2023-02-16,3085.71,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000315,SYNTHETIC_ACCT_0087,2023-02-16,7309.86,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000316,SYNTHETIC_ACCT_0072,2023-02-06,9566.16,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000317,SYNTHETIC_ACCT_0071,2023-04-28,3878.32,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_000318,SYNTHETIC_ACCT_0079,2024-03-17,8585.61,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000319,SYNTHETIC_ACCT_0074,2023-03-25,234.82,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000320,SYNTHETIC_ACCT_0032,2024-04-29,4330.01,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000321,SYNTHETIC_ACCT_0060,2023-03-20,2119.83,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000322,SYNTHETIC_ACCT_0009,2024-07-04,233.4,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000323,SYNTHETIC_ACCT_0069,2024-07-03,2704.2,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000324,SYNTHETIC_ACCT_0020,2024-01-19,5260.34,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_000325,SYNTHETIC_ACCT_0048,2023-10-17,4188.67,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000326,SYNTHETIC_ACCT_0047,2023-12-06,8619.09,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000327,SYNTHETIC_ACCT_0097,2024-02-10,3079.44,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000328,SYNTHETIC_ACCT_0024,2024-01-04,2621.32,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000329,SYNTHETIC_ACCT_0072,2024-09-15,9390.35,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_000330,SYNTHETIC_ACCT_0099,2024-03-09,3583.29,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000331,SYNTHETIC_ACCT_0081,2024-02-21,6535.9,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000332,SYNTHETIC_ACCT_0061,2024-04-16,4999.19,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000333,SYNTHETIC_ACCT_0096,2024-01-14,717.73,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000334,SYNTHETIC_ACCT_0079,2023-02-26,5899.75,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000335,SYNTHETIC_ACCT_0046,2024-01-16,9662.45,FEE,GROCERY,ONLINE,True
SYNTHETIC_TXN_000336,SYNTHETIC_ACCT_0071,2024-02-27,1406.49,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000337,SYNTHETIC_ACCT_0007,2023-03-14,9627.83,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000338,SYNTHETIC_ACCT_0026,2024-03-31,4503.35,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000339,SYNTHETIC_ACCT_0005,2024-01-17,1568.11,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000340,SYNTHETIC_ACCT_0076,2023-01-14,9879.81,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000341,SYNTHETIC_ACCT_0034,2024-11-17,3928.76,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_000342,SYNTHETIC_ACCT_0012,2023-01-22,6032.27,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000343,SYNTHETIC_ACCT_0094,2024-05-25,694.62,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_000344,SYNTHETIC_ACCT_0065,2024-12-10,1586.83,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000345,SYNTHETIC_ACCT_0009,2024-03-17,8470.23,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000346,SYNTHETIC_ACCT_0019,2023-02-09,3712.35,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000347,SYNTHETIC_ACCT_0099,2024-01-25,7523.31,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_000348,SYNTHETIC_ACCT_0033,2023-04-14,2176.96,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000349,SYNTHETIC_ACCT_0020,2023-06-10,9317.57,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_000350,SYNTHETIC_ACCT_0094,2024-01-16,4840.29,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_000351,SYNTHETIC_ACCT_0037,2024-07-04,2749.06,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000352,SYNTHETIC_ACCT_0028,2023-10-04,7456.42,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000353,SYNTHETIC_ACCT_0093,2024-07-28,938.33,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000354,SYNTHETIC_ACCT_0099,2024-01-18,7094.33,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000355,SYNTHETIC_ACCT_0057,2023-08-26,6613.58,PURCHASE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000356,SYNTHETIC_ACCT_0006,2023-08-31,550.76,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000357,SYNTHETIC_ACCT_0086,2024-01-05,45.15,FEE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000358,SYNTHETIC_ACCT_0025,2023-10-15,4553.9,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000359,SYNTHETIC_ACCT_0100,2024-08-09,4920.95,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000360,SYNTHETIC_ACCT_0032,2023-04-12,8477.53,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000361,SYNTHETIC_ACCT_0030,2023-01-26,31.59,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000362,SYNTHETIC_ACCT_0005,2023-02-25,6083.52,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000363,SYNTHETIC_ACCT_0061,2023-05-21,9532.91,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000364,SYNTHETIC_ACCT_0057,2023-07-19,7906.63,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000365,SYNTHETIC_ACCT_0094,2023-06-19,3131.04,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000366,SYNTHETIC_ACCT_0008,2024-12-20,5647.39,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000367,SYNTHETIC_ACCT_0005,2024-10-25,6386.0,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000368,SYNTHETIC_ACCT_0063,2023-12-04,1557.8,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000369,SYNTHETIC_ACCT_0026,2024-02-26,4121.6,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000370,SYNTHETIC_ACCT_0036,2024-05-19,2584.55,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000371,SYNTHETIC_ACCT_0084,2024-03-11,5863.84,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000372,SYNTHETIC_ACCT_0042,2023-02-17,960.66,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_000373,SYNTHETIC_ACCT_0035,2024-08-19,1378.93,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000374,SYNTHETIC_ACCT_0060,2023-04-26,3294.57,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000375,SYNTHETIC_ACCT_0058,2023-06-01,3706.81,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000376,SYNTHETIC_ACCT_0041,2024-08-22,9500.18,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000377,SYNTHETIC_ACCT_0009,2023-10-02,9348.04,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000378,SYNTHETIC_ACCT_0048,2023-06-06,7001.47,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000379,SYNTHETIC_ACCT_0087,2023-09-11,6644.31,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000380,SYNTHETIC_ACCT_0095,2023-09-11,8350.48,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_000381,SYNTHETIC_ACCT_0036,2023-05-06,6698.87,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000382,SYNTHETIC_ACCT_0044,2024-07-17,9211.65,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000383,SYNTHETIC_ACCT_0048,2024-08-09,2824.71,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000384,SYNTHETIC_ACCT_0090,2024-03-01,235.42,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000385,SYNTHETIC_ACCT_0010,2024-03-21,3722.6,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000386,SYNTHETIC_ACCT_0077,2023-06-15,3222.87,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000387,SYNTHETIC_ACCT_0061,2023-10-26,5856.96,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_000388,SYNTHETIC_ACCT_0098,2024-09-17,5664.79,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000389,SYNTHETIC_ACCT_0029,2023-04-30,6429.45,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000390,SYNTHETIC_ACCT_0023,2024-06-07,5563.92,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000391,SYNTHETIC_ACCT_0049,2024-11-30,9905.15,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000392,SYNTHETIC_ACCT_0005,2024-02-01,5368.04,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000393,SYNTHETIC_ACCT_0080,2024-07-12,7367.09,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000394,SYNTHETIC_ACCT_0009,2023-04-09,2418.19,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000395,SYNTHETIC_ACCT_0027,2023-05-11,6681.65,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000396,SYNTHETIC_ACCT_0058,2023-05-19,3916.21,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000397,SYNTHETIC_ACCT_0074,2024-03-20,4577.35,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_000398,SYNTHETIC_ACCT_0061,2023-02-02,9526.18,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000399,SYNTHETIC_ACCT_0046,2023-11-14,1874.61,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000400,SYNTHETIC_ACCT_0019,2024-02-29,1946.09,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000401,SYNTHETIC_ACCT_0042,2023-05-26,6872.07,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000402,SYNTHETIC_ACCT_0087,2023-05-25,1140.64,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000403,SYNTHETIC_ACCT_0041,2023-03-11,4237.52,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000404,SYNTHETIC_ACCT_0056,2024-06-02,7537.47,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000405,SYNTHETIC_ACCT_0009,2024-02-16,697.99,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000406,SYNTHETIC_ACCT_0087,2024-08-20,6822.33,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000407,SYNTHETIC_ACCT_0084,2024-09-07,6539.71,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000408,SYNTHETIC_ACCT_0045,2023-12-06,9711.06,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000409,SYNTHETIC_ACCT_0003,2023-08-30,3697.29,FEE,DINING,ONLINE,True
SYNTHETIC_TXN_000410,SYNTHETIC_ACCT_0003,2024-05-17,7257.91,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000411,SYNTHETIC_ACCT_0092,2024-02-24,8010.02,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000412,SYNTHETIC_ACCT_0038,2023-04-06,4753.85,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000413,SYNTHETIC_ACCT_0061,2024-10-12,9225.02,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000414,SYNTHETIC_ACCT_0027,2023-04-11,9979.87,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_000415,SYNTHETIC_ACCT_0080,2023-07-22,2807.67,TRANSFER,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000416,SYNTHETIC_ACCT_0024,2023-07-26,8706.57,PURCHASE,TRAVEL,ONLINE,True
SYNTHETIC_TXN_000417,SYNTHETIC_ACCT_0066,2023-07-17,9848.08,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000418,SYNTHETIC_ACCT_0081,2024-02-26,2737.09,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000419,SYNTHETIC_ACCT_0023,2024-12-31,350.21,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000420,SYNTHETIC_ACCT_0045,2024-10-29,1360.2,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000421,SYNTHETIC_ACCT_0063,2023-12-18,8845.27,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000422,SYNTHETIC_ACCT_0082,2024-11-11,8424.3,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_000423,SYNTHETIC_ACCT_0007,2024-10-10,504.4,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000424,SYNTHETIC_ACCT_0006,2024-08-31,5571.1,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000425,SYNTHETIC_ACCT_0039,2024-10-04,7588.77,FEE,HEALTHCARE,ATM,True
SYNTHETIC_TXN_000426,SYNTHETIC_ACCT_0066,2023-01-13,1370.33,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000427,SYNTHETIC_ACCT_0046,2024-03-02,1308.11,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000428,SYNTHETIC_ACCT_0090,2023-06-05,8513.57,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000429,SYNTHETIC_ACCT_0082,2024-02-25,6662.78,PURCHASE,UTILITIES,MOBILE,False
