txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000306,SYNTHETIC_ACCT_0042,2023-03-18,,
SYNTHETIC_TXN_000307,SYNTHETIC_ACCT_0089,2023-05-08,6137.09,6137.09
SYNTHETIC_TXN_000308,SYNTHETIC_ACCT_0017,2023-01-13,,
SYNTHETIC_TXN_000309,SYNTHETIC_ACCT_0079,2024-01-27,5655.5,29927.600000000002
SYNTHETIC_TXN_000310,SYNTHETIC_ACCT_0082,2024-01-23,887.27,35730.57
SYNTHETIC_TXN_000311,,2024-12-30,,481209.93
SYNTHETIC_TXN_000312,SYNTHETIC_ACCT_0022,2023-12-13,4930.82,13015.42
SYNTHETIC_TXN_000313,SYNTHETIC_ACCT_0098,2024-11-27,1626.57,10612.369999999999
SYNTHETIC_TXN_000314,SYNTHETIC_ACCT_0010,2023-06-20,8879.3,8879.3
SYNTHETIC_TXN_000315,SYNTHETIC_ACCT_0062,2023-10-14,4313.23,7264.65
SYNTHETIC_TXN_000316,,2023-06-27,,97247.37
SYNTHETIC_TXN_000317,,2023-12-28,5496.63,255384.93000000005
SYNTHETIC_TXN_000318,SYNTHETIC_ACCT_0081,2024-07-10,1996.75,14046.220000000001
SYNTHETIC_TXN_000319,,2024-09-29,4709.45,448559.26000000007
SYNTHETIC_TXN_000320,SYNTHETIC_ACCT_0024,2024-03-31,2632.96,20681.73
SYNTHETIC_TXN_000321,SYNTHETIC_ACCT_0011,2024-05-13,8081.8,21532.1
SYNTHETIC_TXN_000322,SYNTHETIC_ACCT_0069,2023-09-01,9363.61,9363.61
SYNTHETIC_TXN_000323,SYNTHETIC_ACCT_0005,2023-04-06,9004.54,9004.54
SYNTHETIC_TXN_000324,SYNTHETIC_ACCT_0022,2023-10-25,8084.6,8084.6
SYNTHETIC_TXN_000325,SYNTHETIC_ACCT_0019,2024-10-03,2578.87,2578.87
SYNTHETIC_TXN_000326,SYNTHETIC_ACCT_0067,2023-05-10,8734.66,14119.18
SYNTHETIC_TXN_000327,,2023-06-04,7583.77,97247.37
SYNTHETIC_TXN_000328,SYNTHETIC_ACCT_0053,2024-11-23,6547.87,6547.87
SYNTHETIC_TXN_000329,SYNTHETIC_ACCT_0088,2023-01-24,387.83,387.83
SYNTHETIC_TXN_000330,SYNTHETIC_ACCT_0048,2024-02-17,,3186.85
SYNTHETIC_TXN_000331,SYNTHETIC_ACCT_0030,2024-02-07,,20623.53
SYNTHETIC_TXN_000332,,2023-07-22,9134.32,134627.56
SYNTHETIC_TXN_000333,,2023-07-14,5067.95,111797.43
SYNTHETIC_TXN_000334,SYNTHETIC_ACCT_0008,2024-06-11,4564.49,4564.49
SYNTHETIC_TXN_000335,SYNTHETIC_ACCT_0082,2023-05-03,6811.74,22082.11
SYNTHETIC_TXN_000336,SYNTHETIC_ACCT_0071,2023-01-26,1635.14,1635.14
SYNTHETIC_TXN_000337,,2023-03-10,7798.3,63106.0
SYNTHETIC_TXN_000338,SYNTHETIC_ACCT_0003,2024-08-18,9671.37,17490.52
SYNTHETIC_TXN_000339,SYNTHETIC_ACCT_0040,2024-01-09,7093.68,7093.68
SYNTHETIC_TXN_000340,SYNTHETIC_ACCT_0067,2023-07-27,3971.53,18090.71
SYNTHETIC_TXN_000341,,2024-02-03,,274627.74
SYNTHETIC_TXN_000342,SYNTHETIC_ACCT_0084,2023-04-27,1499.3,1499.3
SYNTHETIC_TXN_000343,SYNTHETIC_ACCT_0084,2023-11-30,2956.05,12537.34
SYNTHETIC_TXN_000344,SYNTHETIC_ACCT_0088,2023-12-30,7848.96,32572.69
SYNTHETIC_TXN_000345,SYNTHETIC_ACCT_0024,2023-06-08,4707.81,8256.060000000001
SYNTHETIC_TXN_000346,,2023-12-17,8714.31,234396.84000000005
SYNTHETIC_TXN_000347,,2023-04-06,,65739.5
SYNTHETIC_TXN_000348,SYNTHETIC_ACCT_0088,2024-07-30,2983.56,36766.81
SYNTHETIC_TXN_000349,SYNTHETIC_ACCT_0059,2024-10-10,,20154.699999999997
SYNTHETIC_TXN_000350,,2023-05-21,47.14,86750.7
SYNTHETIC_TXN_000351,SYNTHETIC_ACCT_0017,2023-12-05,6334.87,12199.52
SYNTHETIC_TXN_000352,SYNTHETIC_ACCT_0002,2023-02-08,7568.47,7568.47
SYNTHETIC_TXN_000353,SYNTHETIC_ACCT_0040,2024-02-22,,7093.68
SYNTHETIC_TXN_000354,SYNTHETIC_ACCT_0038,2023-01-28,5202.88,5202.88
SYNTHETIC_TXN_000355,SYNTHETIC_ACCT_0097,2024-12-12,,18122.97
SYNTHETIC_TXN_000356,,2023-01-03,5896.93,5896.93
SYNTHETIC_TXN_000357,SYNTHETIC_ACCT_0069,2024-09-12,5939.24,18046.95
SYNTHETIC_TXN_000358,SYNTHETIC_ACCT_0049,2024-07-28,,19270.03
SYNTHETIC_TXN_000359,SYNTHETIC_ACCT_0085,2024-09-15,6227.98,10363.58
SYNTHETIC_TXN_000360,,2023-07-15,,111797.43
SYNTHETIC_TXN_000361,SYNTHETIC_ACCT_0006,2024-01-28,9103.56,15445.029999999999
SYNTHETIC_TXN_000362,,2024-08-01,,408317.07000000007
SYNTHETIC_TXN_000363,,2024-04-05,2311.61,334507.38
SYNTHETIC_TXN_000364,,2024-02-15,,285595.88999999996
SYNTHETIC_TXN_000365,SYNTHETIC_ACCT_0006,2023-03-10,,
SYNTHETIC_TXN_000366,SYNTHETIC_ACCT_0080,2024-06-27,7330.67,30171.159999999996
SYNTHETIC_TXN_000367,SYNTHETIC_ACCT_0050,2024-09-07,4782.45,28114.58
SYNTHETIC_TXN_000368,SYNTHETIC_ACCT_0014,2023-10-10,5907.5,15999.119999999999
SYNTHETIC_TXN_000369,SYNTHETIC_ACCT_0088,2023-08-20,7272.78,23228.11
SYNTHETIC_TXN_000370,,2023-05-21,123.61,86874.31
SYNTHETIC_TXN_000371,SYNTHETIC_ACCT_0080,2023-08-26,,22840.489999999998
SYNTHETIC_TXN_000372,SYNTHETIC_ACCT_0079,2023-08-02,,23614.61
SYNTHETIC_TXN_000373,,2023-07-31,2408.92,141773.92
SYNTHETIC_TXN_000374,,2023-10-01,8012.61,200122.02000000002
SYNTHETIC_TXN_000375,SYNTHETIC_ACCT_0003,2023-06-18,,
SYNTHETIC_TXN_000376,SYNTHETIC_ACCT_0082,2023-09-21,5083.38,34843.3
SYNTHETIC_TXN_000377,SYNTHETIC_ACCT_0059,2023-02-28,7674.16,7674.16
SYNTHETIC_TXN_000378,SYNTHETIC_ACCT_0029,2024-03-08,,
SYNTHETIC_TXN_000379,,2023-11-08,,209388.55000000005
SYNTHETIC_TXN_000380,,2024-01-20,3928.97,274627.74
SYNTHETIC_TXN_000381,SYNTHETIC_ACCT_0087,2023-05-08,7721.45,7721.45
SYNTHETIC_TXN_000382,SYNTHETIC_ACCT_0071,2024-07-03,8388.15,10023.289999999999
SYNTHETIC_TXN_000383,SYNTHETIC_ACCT_0078,2023-01-22,5041.1,5041.1
SYNTHETIC_TXN_000384,SYNTHETIC_ACCT_0038,2023-07-26,1333.73,8331.03
SYNTHETIC_TXN_000385,SYNTHETIC_ACCT_0081,2024-01-13,2097.13,4843.87
SYNTHETIC_TXN_000386,SYNTHETIC_ACCT_0042,2023-05-27,7607.75,7607.75
SYNTHETIC_TXN_000387,SYNTHETIC_ACCT_0002,2023-02-14,252.73,7821.2
SYNTHETIC_TXN_000388,SYNTHETIC_ACCT_0037,2024-03-04,1464.29,28144.480000000003
SYNTHETIC_TXN_000389,SYNTHETIC_ACCT_0079,2023-03-10,7394.92,7394.92
SYNTHETIC_TXN_000390,SYNTHETIC_ACCT_0090,2023-11-01,6644.93,9541.64
SYNTHETIC_TXN_000391,SYNTHETIC_ACCT_0080,2023-03-24,8604.44,22840.489999999998
SYNTHETIC_TXN_000392,SYNTHETIC_ACCT_0038,2024-07-07,9834.52,27205.27
SYNTHETIC_TXN_000393,SYNTHETIC_ACCT_0034,2024-12-26,,15308.14
SYNTHETIC_TXN_000394,,2023-04-01,,65739.5
SYNTHETIC_TXN_000395,SYNTHETIC_ACCT_0010,2023-07-17,3178.59,12057.89
SYNTHETIC_TXN_000396,SYNTHETIC_ACCT_0012,2023-12-28,8833.96,18517.949999999997
SYNTHETIC_TXN_000397,SYNTHETIC_ACCT_0061,2024-09-05,8236.88,18848.239999999998
SYNTHETIC_TXN_000398,SYNTHETIC_ACCT_0080,2024-09-06,398.78,30569.939999999995
SYNTHETIC_TXN_000399,SYNTHETIC_ACCT_0067,2023-08-21,3749.58,21840.29
SYNTHETIC_TXN_000400,,2023-07-04,9482.11,106729.48
SYNTHETIC_TXN_000401,SYNTHETIC_ACCT_0028,2023-06-30,4242.1,4242.1
SYNTHETIC_TXN_000402,,2024-11-06,3317.16,473189.61000000004
SYNTHETIC_TXN_000403,SYNTHETIC_ACCT_0030,2023-10-15,4076.33,13487.75
SYNTHETIC_TXN_000404,,2023-05-12,,82659.55
SYNTHETIC_TXN_000405,SYNTHETIC_ACCT_0038,2023-10-10,3013.51,17370.75
SYNTHETIC_TXN_000406,,2023-11-27,,217701.36000000004
SYNTHETIC_TXN_000407,SYNTHETIC_ACCT_0094,2023-06-12,9573.91,9573.91
SYNTHETIC_TXN_000408,SYNTHETIC_ACCT_0051,2024-01-14,9469.78,23598.89
SYNTHETIC_TXN_000409,SYNTHETIC_ACCT_0019,2024-06-16,,
SYNTHETIC_TXN_000410,SYNTHETIC_ACCT_0007,2023-03-12,9323.69,9323.69
SYNTHETIC_TXN_000411,SYNTHETIC_ACCT_0026,2023-02-13,4871.9,4871.9
SYNTHETIC_TXN_000412,,2023-04-10,,68393.56
SYNTHETIC_TXN_000413,SYNTHETIC_ACCT_0041,2023-01-02,1686.4,1686.4
SYNTHETIC_TXN_000414,,2024-02-23,8778.85,302433.4099999999
SYNTHETIC_TXN_000415,SYNTHETIC_ACCT_0036,2023-03-31,1400.02,1400.02
SYNTHETIC_TXN_000416,SYNTHETIC_ACCT_0081,2023-05-07,,
SYNTHETIC_TXN_000417,SYNTHETIC_ACCT_0070,2023-05-08,7751.97,13237.42
SYNTHETIC_TXN_000418,SYNTHETIC_ACCT_0051,2023-01-31,105.93,105.93
SYNTHETIC_TXN_000419,,2023-08-24,6594.13,170279.12000000002
SYNTHETIC_TXN_000420,SYNTHETIC_ACCT_0009,2023-12-28,2340.19,2340.19
SYNTHETIC_TXN_000421,SYNTHETIC_ACCT_0006,2023-03-24,3240.71,3240.71
SYNTHETIC_TXN_000422,SYNTHETIC_ACCT_0049,2023-07-21,3652.97,3652.97
SYNTHETIC_TXN_000423,,2023-04-23,8172.36,81341.51000000001
SYNTHETIC_TXN_000424,,2023-12-27,2808.1,243949.00000000006
SYNTHETIC_TXN_000425,SYNTHETIC_ACCT_0015,2023-03-10,4788.15,4788.15
SYNTHETIC_TXN_000426,,2024-08-03,1347.25,409664.32000000007
SYNTHETIC_TXN_000427,,2023-02-23,5993.57,46295.9
SYNTHETIC_TXN_000428,SYNTHETIC_ACCT_0061,2024-08-07,1705.67,10611.36
SYNTHETIC_TXN_000429,SYNTHETIC_ACCT_0059,2024-09-11,688.44,20154.699999999997
SYNTHETIC_TXN_000430,SYNTHETIC_ACCT_0088,2023-09-01,1495.62,24723.73
SYNTHETIC_TXN_000431,SYNTHETIC_ACCT_0078,2023-03-08,12.01,5053.110000000001
SYNTHETIC_TXN_000432,,2024-01-08,2294.87,270698.77
SYNTHETIC_TXN_000433,SYNTHETIC_ACCT_0030,2023-11-09,838.18,20623.53
SYNTHETIC_TXN_000434,SYNTHETIC_ACCT_0001,2023-03-02,1178.29,1178.29
SYNTHETIC_TXN_000435,,2023-10-25,5853.7,209295.67000000004
SYNTHETIC_TXN_000436,SYNTHETIC_ACCT_0027,2023-06-08,7837.88,7837.88
SYNTHETIC_TXN_000437,SYNTHETIC_ACCT_0100,2024-09-01,7357.82,14295.77
SYNTHETIC_TXN_000438,SYNTHETIC_ACCT_0013,2023-04-13,4005.61,4005.61
SYNTHETIC_TXN_000439,SYNTHETIC_ACCT_0012,2024-10-27,4716.69,35678.11
SYNTHETIC_TXN_000440,SYNTHETIC_ACCT_0093,2024-03-13,9844.47,21630.699999999997
SYNTHETIC_TXN_000441,SYNTHETIC_ACCT_0026,2024-11-27,9307.58,15955.86
SYNTHETIC_TXN_000442,SYNTHETIC_ACCT_0084,2023-11-18,,9581.289999999999
SYNTHETIC_TXN_000443,,2023-06-18,,97247.37
SYNTHETIC_TXN_000444,SYNTHETIC_ACCT_0029,2024-12-27,1945.26,1945.26
SYNTHETIC_TXN_000445,,2023-07-25,,139365.0
SYNTHETIC_TXN_000446,SYNTHETIC_ACCT_0073,2023-02-03,2432.74,6824.28
SYNTHETIC_TXN_000447,SYNTHETIC_ACCT_0049,2024-02-12,9941.97,16052.25
SYNTHETIC_TXN_000448,,2023-02-11,2482.58,35768.61
SYNTHETIC_TXN_000449,,2023-02-01,2185.67,22295.489999999998
SYNTHETIC_TXN_000450,,2023-04-08,2654.06,68393.56
SYNTHETIC_TXN_000451,,2023-04-13,,71264.33
SYNTHETIC_TXN_000452,SYNTHETIC_ACCT_0041,2023-08-17,9853.6,18592.27
SYNTHETIC_TXN_000453,SYNTHETIC_ACCT_0017,2023-06-27,,5864.65
SYNTHETIC_TXN_000454,SYNTHETIC_ACCT_0023,2023-01-26,1203.69,1203.69
SYNTHETIC_TXN_000455,SYNTHETIC_ACCT_0013,2024-04-06,6127.78,10133.39
SYNTHETIC_TXN_000456,SYNTHETIC_ACCT_0047,2023-01-14,,
SYNTHETIC_TXN_000457,SYNTHETIC_ACCT_0024,2024-03-30,9792.71,18048.77
SYNTHETIC_TXN_000458,,2024-07-04,7385.42,408317.07
SYNTHETIC_TXN_000459,SYNTHETIC_ACCT_0081,2024-04-19,7205.6,12049.470000000001
SYNTHETIC_TXN_000460,,2023-09-28,2542.9,179696.20000000004
SYNTHETIC_TXN_000461,SYNTHETIC_ACCT_0033,2023-04-21,4117.61,4117.61
SYNTHETIC_TXN_000462,SYNTHETIC_ACCT_0042,2023-12-07,4874.94,12482.689999999999
SYNTHETIC_TXN_000463,,2023-10-27,,209388.55000000005
SYNTHETIC_TXN_000464,SYNTHETIC_ACCT_0041,2023-11-23,2913.57,26865.08
SYNTHETIC_TXN_000465,SYNTHETIC_ACCT_0096,2024-12-08,9655.25,30794.32
SYNTHETIC_TXN_000466,SYNTHETIC_ACCT_0090,2024-10-27,2105.72,11647.359999999999
SYNTHETIC_TXN_000467,SYNTHETIC_ACCT_0098,2023-03-02,1039.29,1039.29
SYNTHETIC_TXN_000468,SYNTHETIC_ACCT_0057,2024-11-26,1312.78,20249.3
SYNTHETIC_TXN_000469,SYNTHETIC_ACCT_0070,2023-01-17,5485.45,5485.45
SYNTHETIC_TXN_000470,SYNTHETIC_ACCT_0073,2023-08-26,6397.86,20194.5
SYNTHETIC_TXN_000471,SYNTHETIC_ACCT_0034,2023-07-15,,
SYNTHETIC_TXN_000472,SYNTHETIC_ACCT_0089,2023-10-18,9469.57,15974.32
SYNTHETIC_TXN_000473,SYNTHETIC_ACCT_0025,2023-03-11,5605.54,5605.54
SYNTHETIC_TXN_000474,,2023-01-21,5166.1,14949.49
SYNTHETIC_TXN_000475,SYNTHETIC_ACCT_0035,2024-09-09,8534.81,10348.06
SYNTHETIC_TXN_000476,SYNTHETIC_ACCT_0025,2024-06-24,1521.5,19905.170000000002
SYNTHETIC_TXN_000477,SYNTHETIC_ACCT_0094,2024-12-16,,14969.869999999999
SYNTHETIC_TXN_000478,SYNTHETIC_ACCT_0064,2024-10-10,4636.85,5768.97
SYNTHETIC_TXN_000479,SYNTHETIC_ACCT_0070,2024-12-19,1921.93,15159.35
SYNTHETIC_TXN_000480,SYNTHETIC_ACCT_0032,2023-07-17,335.11,8005.4
SYNTHETIC_TXN_000481,SYNTHETIC_ACCT_0042,2023-06-18,,7607.75
SYNTHETIC_TXN_000482,SYNTHETIC_ACCT_0047,2024-05-04,8636.57,21272.4
SYNTHETIC_TXN_000483,SYNTHETIC_ACCT_0075,2024-11-18,,
SYNTHETIC_TXN_000484,,2023-04-08,,68393.56
SYNTHETIC_TXN_000485,SYNTHETIC_ACCT_0090,2023-06-09,1073.92,1073.92
SYNTHETIC_TXN_000486,,2023-08-23,7243.99,163684.99000000002
SYNTHETIC_TXN_000487,SYNTHETIC_ACCT_0073,2023-09-09,,20194.5
SYNTHETIC_TXN_000488,,2023-03-19,2633.5,65739.5
SYNTHETIC_TXN_000489,SYNTHETIC_ACCT_0047,2023-06-29,2387.87,2387.87
SYNTHETIC_TXN_000490,SYNTHETIC_ACCT_0071,2023-03-16,,1635.14
SYNTHETIC_TXN_000491,SYNTHETIC_ACCT_0006,2024-09-13,1297.75,17432.05
SYNTHETIC_TXN_000492,SYNTHETIC_ACCT_0050,2024-11-11,5258.21,33372.79
SYNTHETIC_TXN_000493,,2023-09-09,2087.39,172366.51000000004
SYNTHETIC_TXN_000494,SYNTHETIC_ACCT_0054,2023-04-10,7942.49,7942.49
SYNTHETIC_TXN_000495,SYNTHETIC_ACCT_0010,2024-05-09,9605.86,29353.8
SYNTHETIC_TXN_000496,SYNTHETIC_ACCT_0073,2024-09-14,1788.99,26181.32
SYNTHETIC_TXN_000497,SYNTHETIC_ACCT_0014,2023-08-03,,10091.619999999999
SYNTHETIC_TXN_000498,SYNTHETIC_ACCT_0046,2023-11-05,5500.81,5500.81
SYNTHETIC_TXN_000499,SYNTHETIC_ACCT_0028,2023-09-25,5502.39,16547.91
SYNTHETIC_TXN_000500,,2024-02-26,163.03,302596.43999999994
