txn_id,account_id,txn_date,txn_amount,running_total_txn_amount
SYNTHETIC_TXN_000782,SYNTHETIC_ACCT_0041,2024-09-05,228.0,66716.03
SYNTHETIC_TXN_000783,SYNTHETIC_ACCT_0057,2023-08-29,1934.94,37624.69
SYNTHETIC_TXN_000784,SYNTHETIC_ACCT_0302,2024-04-29,9605.33,40206.59
SYNTHETIC_TXN_000785,SYNTHETIC_ACCT_0132,2023-06-03,2994.38,10671.439999999999
SYNTHETIC_TXN_000786,SYNTHETIC_ACCT_0055,2024-12-20,5059.48,104788.09999999999
SYNTHETIC_TXN_000787,SYNTHETIC_ACCT_0316,2024-01-06,5671.37,39751.13
SYNTHETIC_TXN_000788,SYNTHETIC_ACCT_0051,2023-04-22,9490.06,13362.47
SYNTHETIC_TXN_000789,SYNTHETIC_ACCT_0332,2023-07-15,3194.62,17760.94
SYNTHETIC_TXN_000790,SYNTHETIC_ACCT_0497,2023-10-08,1864.89,1864.89
SYNTHETIC_TXN_000791,SYNTHETIC_ACCT_0292,2023-06-18,1735.87,19868.109999999997
SYNTHETIC_TXN_000792,SYNTHETIC_ACCT_0458,2024-01-19,8284.39,34252.119999999995
SYNTHETIC_TXN_000793,SYNTHETIC_ACCT_0447,2023-07-12,3572.19,21114.539999999997
SYNTHETIC_TXN_000794,SYNTHETIC_ACCT_0172,2024-11-24,9218.56,98202.78000000001
SYNTHETIC_TXN_000795,SYNTHETIC_ACCT_0047,2023-10-13,9805.77,20490.54
SYNTHETIC_TXN_000796,SYNTHETIC_ACCT_0303,2023-06-22,6369.22,8769.74
SYNTHETIC_TXN_000797,SYNTHETIC_ACCT_0358,2023-01-23,5233.32,5233.32
SYNTHETIC_TXN_000798,SYNTHETIC_ACCT_0256,2023-02-04,8945.86,8945.86
SYNTHETIC_TXN_000799,SYNTHETIC_ACCT_0477,2024-01-01,5561.58,5561.58
SYNTHETIC_TXN_000800,SYNTHETIC_ACCT_0188,2024-01-22,1386.61,26819.179999999997
SYNTHETIC_TXN_000801,SYNTHETIC_ACCT_0348,2024-11-10,1022.01,57950.41000000001
SYNTHETIC_TXN_000802,SYNTHETIC_ACCT_0125,2024-03-14,8476.69,35934.229999999996
SYNTHETIC_TXN_000803,SYNTHETIC_ACCT_0414,2023-01-19,9613.11,9613.11
SYNTHETIC_TXN_000804,SYNTHETIC_ACCT_0485,2023-02-16,7739.83,7739.83
SYNTHETIC_TXN_000805,SYNTHETIC_ACCT_0317,2024-04-17,4314.94,58650.47
SYNTHETIC_TXN_000806,SYNTHETIC_ACCT_0174,2023-01-06,2744.47,2744.47
SYNTHETIC_TXN_000807,SYNTHETIC_ACCT_0114,2024-08-26,5660.1,75646.08
SYNTHETIC_TXN_000808,SYNTHETIC_ACCT_0449,2023-10-11,6730.31,31709.7
SYNTHETIC_TXN_000809,SYNTHETIC_ACCT_0173,2023-02-16,8843.97,8843.97
SYNTHETIC_TXN_000810,SYNTHETIC_ACCT_0398,2024-02-07,4603.87,31531.739999999998
SYNTHETIC_TXN_000811,SYNTHETIC_ACCT_0141,2024-03-05,6572.24,41159.020000000004
SYNTHETIC_TXN_000812,SYNTHETIC_ACCT_0468,2024-08-09,3965.19,47968.78
SYNTHETIC_TXN_000813,SYNTHETIC_ACCT_0087,2023-08-22,5255.19,24458.57
SYNTHETIC_TXN_000814,SYNTHETIC_ACCT_0276,2023-02-02,7987.41,12644.67
SYNTHETIC_TXN_000815,SYNTHETIC_ACCT_0138,2023-11-27,7914.99,36778.79
SYNTHETIC_TXN_000816,SYNTHETIC_ACCT_0277,2023-04-21,330.07,6544.16
SYNTHETIC_TXN_000817,SYNTHETIC_ACCT_0008,2024-03-14,5261.56,41040.81
SYNTHETIC_TXN_000818,SYNTHETIC_ACCT_0176,2024-12-04,5030.21,70828.12000000001
SYNTHETIC_TXN_000819,SYNTHETIC_ACCT_0150,2024-10-22,5870.72,45796.41
SYNTHETIC_TXN_000820,SYNTHETIC_ACCT_0117,2024-02-09,2707.11,60980.8
SYNTHETIC_TXN_000821,SYNTHETIC_ACCT_0337,2024-01-06,5376.03,41979.630000000005
SYNTHETIC_TXN_000822,SYNTHETIC_ACCT_0254,2023-12-16,4460.8,29925.18
SYNTHETIC_TXN_000823,SYNTHETIC_ACCT_0170,2023-09-02,2704.73,18002.14
SYNTHETIC_TXN_000824,SYNTHETIC_ACCT_0486,2024-07-09,3951.58,34941.9
SYNTHETIC_TXN_000825,SYNTHETIC_ACCT_0037,2024-08-16,190.93,64920.31
SYNTHETIC_TXN_000826,SYNTHETIC_ACCT_0363,2024-08-18,9775.36,65151.740000000005
SYNTHETIC_TXN_000827,SYNTHETIC_ACCT_0072,2024-10-24,1516.1,39748.4
SYNTHETIC_TXN_000828,SYNTHETIC_ACCT_0500,2023-04-06,28.64,3761.69
SYNTHETIC_TXN_000829,SYNTHETIC_ACCT_0415,2023-10-21,3650.38,33886.520000000004
SYNTHETIC_TXN_000830,SYNTHETIC_ACCT_0430,2023-12-29,8550.32,21219.98
SYNTHETIC_TXN_000831,SYNTHETIC_ACCT_0273,2024-01-03,1804.39,30489.079999999998
SYNTHETIC_TXN_000832,SYNTHETIC_ACCT_0478,2023-02-11,7062.92,7062.92
SYNTHETIC_TXN_000833,SYNTHETIC_ACCT_0291,2023-08-13,4777.71,7626.46
SYNTHETIC_TXN_000834,SYNTHETIC_ACCT_0458,2023-02-03,3348.01,3348.01
SYNTHETIC_TXN_000835,SYNTHETIC_ACCT_0399,2023-05-27,9510.29,9510.29
SYNTHETIC_TXN_000836,SYNTHETIC_ACCT_0457,2024-11-16,2141.17,63291.81000000001
SYNTHETIC_TXN_000837,SYNTHETIC_ACCT_0279,2023-09-15,7213.06,26737.31
SYNTHETIC_TXN_000838,SYNTHETIC_ACCT_0250,2024-05-01,9763.46,33658.729999999996
SYNTHETIC_TXN_000839,SYNTHETIC_ACCT_0333,2023-08-14,3007.47,30502.110000000004
SYNTHETIC_TXN_000840,SYNTHETIC_ACCT_0011,2023-12-02,6461.23,21418.579999999998
SYNTHETIC_TXN_000841,SYNTHETIC_ACCT_0426,2024-07-27,8066.75,59040.21000000001
SYNTHETIC_TXN_000842,SYNTHETIC_ACCT_0041,2024-08-15,5594.62,62236.52
SYNTHETIC_TXN_000843,SYNTHETIC_ACCT_0064,2023-02-28,6421.92,14050.029999999999
SYNTHETIC_TXN_000844,SYNTHETIC_ACCT_0144,2023-04-25,5417.85,17671.63
SYNTHETIC_TXN_000845,SYNTHETIC_ACCT_0017,2023-01-30,763.11,763.11
SYNTHETIC_TXN_000846,SYNTHETIC_ACCT_0294,2024-07-05,9072.84,32182.219999999998
SYNTHETIC_TXN_000847,SYNTHETIC_ACCT_0426,2024-04-18,4802.34,25132.79
SYNTHETIC_TXN_000848,SYNTHETIC_ACCT_0163,2024-10-27,9398.34,73325.07
SYNTHETIC_TXN_000849,SYNTHETIC_ACCT_0343,2024-09-15,2912.57,28990.129999999997
SYNTHETIC_TXN_000850,SYNTHETIC_ACCT_0141,2023-01-01,6906.19,6906.19
SYNTHETIC_TXN_000851,SYNTHETIC_ACCT_0018,2024-02-12,7531.93,44960.93
SYNTHETIC_TXN_000852,SYNTHETIC_ACCT_0457,2024-01-22,6792.66,29955.67
SYNTHETIC_TXN_000853,SYNTHETIC_ACCT_0469,2024-09-10,1878.3,24275.71
SYNTHETIC_TXN_000854,SYNTHETIC_ACCT_0123,2023-06-07,6777.66,17707.03
SYNTHETIC_TXN_000855,SYNTHETIC_ACCT_0484,2023-09-17,3939.15,13044.82
SYNTHETIC_TXN_000856,SYNTHETIC_ACCT_0392,2024-06-21,3014.34,37731.83
SYNTHETIC_TXN_000857,SYNTHETIC_ACCT_0129,2024-04-20,7362.73,36925.67
SYNTHETIC_TXN_000858,SYNTHETIC_ACCT_0450,2023-09-07,1175.34,7883.9800000000005
SYNTHETIC_TXN_000859,SYNTHETIC_ACCT_0313,2023-01-09,5365.25,5365.25
SYNTHETIC_TXN_000860,SYNTHETIC_ACCT_0344,2024-07-22,160.65,30226.579999999998
SYNTHETIC_TXN_000861,SYNTHETIC_ACCT_0379,2024-01-25,7160.91,51146.55
SYNTHETIC_TXN_000862,SYNTHETIC_ACCT_0070,2023-09-13,9762.61,16637.96
SYNTHETIC_TXN_000863,SYNTHETIC_ACCT_0003,2024-07-17,4008.33,52972.280000000006
SYNTHETIC_TXN_000864,SYNTHETIC_ACCT_0489,2024-08-03,6499.59,59120.21000000001
SYNTHETIC_TXN_000865,SYNTHETIC_ACCT_0263,2024-11-29,1326.8,78567.04
SYNTHETIC_TXN_000866,SYNTHETIC_ACCT_0087,2024-10-06,3524.26,54950.8
SYNTHETIC_TXN_000867,SYNTHETIC_ACCT_0389,2023-05-01,4207.37,10648.630000000001
SYNTHETIC_TXN_000868,SYNTHETIC_ACCT_0305,2024-02-06,3638.9,13911.48
SYNTHETIC_TXN_000869,SYNTHETIC_ACCT_0354,2023-11-21,4480.63,19553.170000000002
SYNTHETIC_TXN_000870,SYNTHETIC_ACCT_0157,2024-05-29,1061.83,53460.06999999999
SYNTHETIC_TXN_000871,SYNTHETIC_ACCT_0311,2024-12-08,3462.06,40981.659999999996
SYNTHETIC_TXN_000872,SYNTHETIC_ACCT_0416,2023-01-13,9241.53,9241.53
SYNTHETIC_TXN_000873,SYNTHETIC_ACCT_0157,2023-08-04,6199.96,28720.67
SYNTHETIC_TXN_000874,SYNTHETIC_ACCT_0371,2023-06-23,9100.07,40676.41
SYNTHETIC_TXN_000875,SYNTHETIC_ACCT_0078,2024-10-13,3469.9,22187.68
SYNTHETIC_TXN_000876,SYNTHETIC_ACCT_0312,2024-09-03,5648.43,27107.38
SYNTHETIC_TXN_000877,SYNTHETIC_ACCT_0058,2024-03-12,9083.77,29280.77
SYNTHETIC_TXN_000878,SYNTHETIC_ACCT_0191,2023-09-21,1292.15,10121.349999999999
SYNTHETIC_TXN_000879,SYNTHETIC_ACCT_0021,2023-07-10,9357.69,20419.38
SYNTHETIC_TXN_000880,SYNTHETIC_ACCT_0201,2023-02-04,1850.79,1850.79
SYNTHETIC_TXN_000881,SYNTHETIC_ACCT_0302,2024-09-14,5132.97,50549.7
SYNTHETIC_TXN_000882,SYNTHETIC_ACCT_0217,2024-02-10,8287.75,35951.33
SYNTHETIC_TXN_000883,SYNTHETIC_ACCT_0386,2023-05-30,1947.04,7872.78
SYNTHETIC_TXN_000884,SYNTHETIC_ACCT_0201,2023-11-11,542.61,3369.14
SYNTHETIC_TXN_000885,SYNTHETIC_ACCT_0189,2024-06-29,3384.45,45000.829999999994
SYNTHETIC_TXN_000886,SYNTHETIC_ACCT_0316,2023-09-16,7066.23,25216.21
SYNTHETIC_TXN_000887,SYNTHETIC_ACCT_0216,2023-01-14,7144.66,16328.65
SYNTHETIC_TXN_000888,SYNTHETIC_ACCT_0414,2023-05-15,7355.25,22684.38
SYNTHETIC_TXN_000889,SYNTHETIC_ACCT_0135,2023-10-26,4163.25,23067.06
SYNTHETIC_TXN_000890,SYNTHETIC_ACCT_0412,2023-06-22,6201.83,20978.05
SYNTHETIC_TXN_000891,SYNTHETIC_ACCT_0082,2023-12-11,3586.23,18266.72
SYNTHETIC_TXN_000892,SYNTHETIC_ACCT_0495,2023-12-10,1993.0,34393.56
SYNTHETIC_TXN_000893,SYNTHETIC_ACCT_0159,2024-12-21,8911.66,44424.64
SYNTHETIC_TXN_000894,SYNTHETIC_ACCT_0228,2024-12-12,7137.56,52230.109999999986
SYNTHETIC_TXN_000895,SYNTHETIC_ACCT_0208,2023-04-27,8177.64,24368.77
SYNTHETIC_TXN_000896,SYNTHETIC_ACCT_0452,2023-11-01,7738.58,20104.71
SYNTHETIC_TXN_000897,SYNTHETIC_ACCT_0365,2024-06-27,4292.11,28961.54
SYNTHETIC_TXN_000898,SYNTHETIC_ACCT_0119,2024-06-27,4689.96,35949.26
SYNTHETIC_TXN_000899,SYNTHETIC_ACCT_0414,2024-06-08,5450.31,59932.81999999999
SYNTHETIC_TXN_000900,SYNTHETIC_ACCT_0307,2023-01-25,3494.23,3494.23
SYNTHETIC_TXN_000901,SYNTHETIC_ACCT_0354,2024-09-10,6552.41,71981.06
SYNTHETIC_TXN_000902,SYNTHETIC_ACCT_0096,2023-10-21,5250.08,24451.21
SYNTHETIC_TXN_000903,SYNTHETIC_ACCT_0344,2024-05-13,4890.28,15734.059999999998
SYNTHETIC_TXN_000904,SYNTHETIC_ACCT_0414,2023-11-17,5051.67,48991.27
SYNTHETIC_TXN_000905,SYNTHETIC_ACCT_0054,2024-03-10,2710.9,28496.85
SYNTHETIC_TXN_000906,SYNTHETIC_ACCT_0391,2024-12-21,9730.58,50224.72000000001
SYNTHETIC_TXN_000907,SYNTHETIC_ACCT_0463,2023-06-26,1027.61,12583.619999999999
SYNTHETIC_TXN_000908,SYNTHETIC_ACCT_0398,2024-03-17,2669.97,35009.0
SYNTHETIC_TXN_000909,SYNTHETIC_ACCT_0424,2023-02-16,6855.52,6855.52
SYNTHETIC_TXN_000910,SYNTHETIC_ACCT_0348,2023-01-22,3909.18,3909.18
SYNTHETIC_TXN_000911,SYNTHETIC_ACCT_0268,2023-10-19,3672.05,21320.329999999998
SYNTHETIC_TXN_000912,SYNTHETIC_ACCT_0261,2024-10-03,5667.16,60094.86
SYNTHETIC_TXN_000913,SYNTHETIC_ACCT_0072,2024-02-24,6458.55,16311.880000000001
SYNTHETIC_TXN_000914,SYNTHETIC_ACCT_0259,2024-11-12,6788.32,45816.049999999996
SYNTHETIC_TXN_000915,SYNTHETIC_ACCT_0344,2024-06-03,5985.73,21719.789999999997
SYNTHETIC_TXN_000916,SYNTHETIC_ACCT_0243,2024-03-03,2506.17,48212.079999999994
SYNTHETIC_TXN_000917,SYNTHETIC_ACCT_0228,2024-09-17,4684.33,30697.739999999998
SYNTHETIC_TXN_000918,SYNTHETIC_ACCT_0165,2023-03-11,591.36,591.36
SYNTHETIC_TXN_000919,SYNTHETIC_ACCT_0152,2023-02-09,4354.46,4354.46
SYNTHETIC_TXN_000920,SYNTHETIC_ACCT_0086,2023-03-25,249.61,249.61
SYNTHETIC_TXN_000921,SYNTHETIC_ACCT_0181,2024-10-07,7730.86,42007.89
SYNTHETIC_TXN_000922,SYNTHETIC_ACCT_0393,2023-10-20,8356.98,15985.279999999999
SYNTHETIC_TXN_000923,SYNTHETIC_ACCT_0086,2024-09-08,424.64,24168.17
SYNTHETIC_TXN_000924,SYNTHETIC_ACCT_0369,2023-11-09,1672.02,27236.010000000002
SYNTHETIC_TXN_000925,SYNTHETIC_ACCT_0078,2024-08-05,3618.41,18040.199999999997
SYNTHETIC_TXN_000926,SYNTHETIC_ACCT_0098,2023-01-29,2002.16,2002.16
SYNTHETIC_TXN_000927,SYNTHETIC_ACCT_0324,2023-12-03,7161.37,48363.89000000001
SYNTHETIC_TXN_000928,SYNTHETIC_ACCT_0388,2024-01-14,6324.89,32767.69
SYNTHETIC_TXN_000929,SYNTHETIC_ACCT_0390,2024-07-25,3016.57,36656.04
SYNTHETIC_TXN_000930,SYNTHETIC_ACCT_0403,2024-03-16,4341.19,17601.69
SYNTHETIC_TXN_000931,SYNTHETIC_ACCT_0261,2023-12-17,4696.39,46303.32
SYNTHETIC_TXN_000932,SYNTHETIC_ACCT_0269,2023-02-01,5470.95,5470.95
SYNTHETIC_TXN_000933,SYNTHETIC_ACCT_0212,2023-09-09,3162.49,10415.97
SYNTHETIC_TXN_000934,SYNTHETIC_ACCT_0259,2023-09-29,4435.65,19690.61
SYNTHETIC_TXN_000935,SYNTHETIC_ACCT_0384,2023-06-10,6289.82,10303.81
SYNTHETIC_TXN_000936,SYNTHETIC_ACCT_0229,2023-08-28,143.86,6129.7
SYNTHETIC_TXN_000937,SYNTHETIC_ACCT_0368,2024-02-11,7315.51,40553.94
SYNTHETIC_TXN_000938,SYNTHETIC_ACCT_0187,2023-12-26,4617.92,17791.7
SYNTHETIC_TXN_000939,SYNTHETIC_ACCT_0234,2023-07-15,9871.69,10976.32
SYNTHETIC_TXN_000940,SYNTHETIC_ACCT_0337,2024-12-08,2821.1,87085.37
SYNTHETIC_TXN_000941,SYNTHETIC_ACCT_0094,2023-03-23,1780.77,1780.77
SYNTHETIC_TXN_000942,SYNTHETIC_ACCT_0385,2024-05-10,5895.67,65704.13
SYNTHETIC_TXN_000943,SYNTHETIC_ACCT_0007,2023-08-26,5478.27,24056.750000000004
SYNTHETIC_TXN_000944,SYNTHETIC_ACCT_0194,2024-05-22,8704.1,40249.06
SYNTHETIC_TXN_000945,SYNTHETIC_ACCT_0268,2023-10-06,1911.72,17648.28
SYNTHETIC_TXN_000946,SYNTHETIC_ACCT_0010,2024-04-11,2130.89,58382.32
SYNTHETIC_TXN_000947,SYNTHETIC_ACCT_0053,2023-12-19,3665.23,30145.99
SYNTHETIC_TXN_000948,SYNTHETIC_ACCT_0449,2024-06-17,2748.97,53032.280000000006
SYNTHETIC_TXN_000949,SYNTHETIC_ACCT_0280,2023-04-19,2266.2,2266.2
SYNTHETIC_TXN_000950,SYNTHETIC_ACCT_0088,2023-09-24,8002.34,40410.69
SYNTHETIC_TXN_000951,SYNTHETIC_ACCT_0235,2023-11-06,5627.57,39889.299999999996
SYNTHETIC_TXN_000952,SYNTHETIC_ACCT_0079,2024-07-24,8356.28,50630.810000000005
SYNTHETIC_TXN_000953,SYNTHETIC_ACCT_0360,2024-09-26,4363.58,41221.33
SYNTHETIC_TXN_000954,SYNTHETIC_ACCT_0143,2023-10-26,8335.14,24796.03
SYNTHETIC_TXN_000955,SYNTHETIC_ACCT_0264,2023-03-24,5500.88,9135.26
SYNTHETIC_TXN_000956,SYNTHETIC_ACCT_0172,2023-01-23,1302.39,1302.39
SYNTHETIC_TXN_000957,SYNTHETIC_ACCT_0139,2024-01-06,6481.65,29229.04
SYNTHETIC_TXN_000958,SYNTHETIC_ACCT_0349,2023-12-09,5419.63,30825.639999999996
SYNTHETIC_TXN_000959,SYNTHETIC_ACCT_0466,2024-09-04,8853.28,39524.72
SYNTHETIC_TXN_000960,SYNTHETIC_ACCT_0223,2023-05-14,6028.23,6028.23
SYNTHETIC_TXN_000961,SYNTHETIC_ACCT_0317,2023-10-17,7728.4,34903.61
SYNTHETIC_TXN_000962,SYNTHETIC_ACCT_0267,2024-11-04,9967.6,57760.57
SYNTHETIC_TXN_000963,SYNTHETIC_ACCT_0195,2024-01-13,9233.54,23185.23
SYNTHETIC_TXN_000964,SYNTHETIC_ACCT_0184,2023-08-17,6920.64,9942.25
SYNTHETIC_TXN_000965,SYNTHETIC_ACCT_0359,2023-05-02,153.27,13883.62
SYNTHETIC_TXN_000966,SYNTHETIC_ACCT_0024,2024-05-17,2769.77,17037.07
SYNTHETIC_TXN_000967,SYNTHETIC_ACCT_0490,2023-02-07,9035.32,21504.75
SYNTHETIC_TXN_000968,SYNTHETIC_ACCT_0463,2023-11-27,1331.58,18675.71
SYNTHETIC_TXN_000969,SYNTHETIC_ACCT_0230,2024-04-08,3712.94,14908.85
SYNTHETIC_TXN_000970,SYNTHETIC_ACCT_0001,2024-12-11,5987.96,22803.98
SYNTHETIC_TXN_000971,SYNTHETIC_ACCT_0150,2024-01-20,6785.71,19224.55
SYNTHETIC_TXN_000972,SYNTHETIC_ACCT_0293,2023-06-25,9314.38,22118.809999999998
SYNTHETIC_TXN_000973,SYNTHETIC_ACCT_0094,2024-12-16,256.09,83350.6
SYNTHETIC_TXN_000974,SYNTHETIC_ACCT_0084,2024-10-08,9319.83,41139.6
SYNTHETIC_TXN_000975,SYNTHETIC_ACCT_0350,2024-01-26,4510.56,10354.92
SYNTHETIC_TXN_000976,SYNTHETIC_ACCT_0396,2023-07-04,5996.14,24082.91
SYNTHETIC_TXN_000977,SYNTHETIC_ACCT_0174,2023-02-09,3185.04,5929.51
SYNTHETIC_TXN_000978,SYNTHETIC_ACCT_0190,2024-01-29,998.69,33058.69
SYNTHETIC_TXN_000979,SYNTHETIC_ACCT_0214,2023-11-17,4990.82,43106.780000000006
SYNTHETIC_TXN_000980,SYNTHETIC_ACCT_0263,2024-10-01,956.7,77240.23999999999
SYNTHETIC_TXN_000981,SYNTHETIC_ACCT_0045,2024-03-09,1146.44,8743.77
SYNTHETIC_TXN_000982,SYNTHETIC_ACCT_0319,2023-12-01,5488.26,15539.69
SYNTHETIC_TXN_000983,SYNTHETIC_ACCT_0230,2023-11-07,2514.06,6236.26
SYNTHETIC_TXN_000984,SYNTHETIC_ACCT_0128,2024-01-31,3186.93,13994.220000000001
SYNTHETIC_TXN_000985,SYNTHETIC_ACCT_0082,2023-11-04,2680.66,14680.49
SYNTHETIC_TXN_000986,SYNTHETIC_ACCT_0417,2024-12-29,579.57,44136.61000000001
SYNTHETIC_TXN_000987,SYNTHETIC_ACCT_0176,2024-09-29,6785.91,48829.45
SYNTHETIC_TXN_000988,SYNTHETIC_ACCT_0037,2023-02-21,6659.28,27580.78
SYNTHETIC_TXN_000989,SYNTHETIC_ACCT_0421,2023-03-12,5541.12,7492.92
SYNTHETIC_TXN_000990,SYNTHETIC_ACCT_0405,2023-01-04,5737.15,5737.15
SYNTHETIC_TXN_000991,SYNTHETIC_ACCT_0020,2024-11-16,4117.69,71181.18000000001
SYNTHETIC_TXN_000992,SYNTHETIC_ACCT_0181,2023-07-12,4457.06,4457.06
SYNTHETIC_TXN_000993,SYNTHETIC_ACCT_0363,2023-11-28,50.27,33220.24
SYNTHETIC_TXN_000994,SYNTHETIC_ACCT_0273,2023-08-27,866.19,13829.17
SYNTHETIC_TXN_000995,SYNTHETIC_ACCT_0193,2023-07-01,315.11,315.11
SYNTHETIC_TXN_000996,SYNTHETIC_ACCT_0214,2023-02-17,3540.67,6348.87
SYNTHETIC_TXN_000997,SYNTHETIC_ACCT_0074,2024-02-16,1218.7,24412.65
SYNTHETIC_TXN_000998,SYNTHETIC_ACCT_0489,2023-08-18,8950.7,31477.58
SYNTHETIC_TXN_000999,SYNTHETIC_ACCT_0146,2024-04-13,9311.61,28923.32
SYNTHETIC_TXN_001000,SYNTHETIC_ACCT_0263,2023-10-07,5039.23,45036.119999999995
SYNTHETIC_TXN_001001,SYNTHETIC_ACCT_0068,2023-10-21,6591.96,13569.86
SYNTHETIC_TXN_001002,SYNTHETIC_ACCT_0250,2023-05-08,1112.43,5086.03
SYNTHETIC_TXN_001003,SYNTHETIC_ACCT_0280,2024-05-19,5710.4,30677.659999999996
SYNTHETIC_TXN_001004,SYNTHETIC_ACCT_0223,2024-05-12,1260.42,19257.059999999998
SYNTHETIC_TXN_001005,SYNTHETIC_ACCT_0399,2024-01-29,7005.27,60703.29000000001
SYNTHETIC_TXN_001006,SYNTHETIC_ACCT_0415,2023-07-05,3576.46,21246.4
SYNTHETIC_TXN_001007,SYNTHETIC_ACCT_0356,2024-08-13,4414.39,38405.95
SYNTHETIC_TXN_001008,SYNTHETIC_ACCT_0259,2024-12-30,7839.37,53655.42
SYNTHETIC_TXN_001009,SYNTHETIC_ACCT_0469,2023-07-09,4277.89,8623.79
SYNTHETIC_TXN_001010,SYNTHETIC_ACCT_0389,2023-02-10,3754.43,6441.26
SYNTHETIC_TXN_001011,SYNTHETIC_ACCT_0046,2023-09-14,6497.83,30112.18
SYNTHETIC_TXN_001012,SYNTHETIC_ACCT_0214,2023-09-13,3934.25,38030.090000000004
SYNTHETIC_TXN_001013,SYNTHETIC_ACCT_0054,2023-12-03,6846.24,14129.96
SYNTHETIC_TXN_001014,SYNTHETIC_ACCT_0204,2023-03-17,6735.92,12420.75
SYNTHETIC_TXN_001015,SYNTHETIC_ACCT_0258,2024-01-30,6658.44,38120.48
SYNTHETIC_TXN_001016,SYNTHETIC_ACCT_0176,2023-12-23,1386.28,16724.76
SYNTHETIC_TXN_001017,SYNTHETIC_ACCT_0237,2024-12-19,4369.48,58749.979999999996
SYNTHETIC_TXN_001018,SYNTHETIC_ACCT_0269,2023-02-15,5141.25,10612.2
SYNTHETIC_TXN_001019,SYNTHETIC_ACCT_0494,2024-04-24,3824.71,41241.89
SYNTHETIC_TXN_001020,SYNTHETIC_ACCT_0143,2023-03-31,4355.84,4849.6
SYNTHETIC_TXN_001021,SYNTHETIC_ACCT_0135,2023-06-14,3257.58,12037.41
SYNTHETIC_TXN_001022,SYNTHETIC_ACCT_0045,2023-04-27,3034.59,3034.59
SYNTHETIC_TXN_001023,SYNTHETIC_ACCT_0238,2024-03-27,7629.62,33345.08
SYNTHETIC_TXN_001024,SYNTHETIC_ACCT_0288,2023-04-06,9235.23,9235.23
SYNTHETIC_TXN_001025,SYNTHETIC_ACCT_0373,2023-02-09,3775.23,8541.28
SYNTHETIC_TXN_001026,SYNTHETIC_ACCT_0465,2023-08-08,8741.89,28334.95
SYNTHETIC_TXN_001027,SYNTHETIC_ACCT_0221,2023-11-12,2452.26,55659.53000000001
SYNTHETIC_TXN_001028,SYNTHETIC_ACCT_0071,2023-12-03,4510.31,23219.960000000003
SYNTHETIC_TXN_001029,SYNTHETIC_ACCT_0373,2024-06-24,1405.56,68496.0
SYNTHETIC_TXN_001030,SYNTHETIC_ACCT_0442,2023-07-23,5788.48,7238.289999999999
SYNTHETIC_TXN_001031,SYNTHETIC_ACCT_0461,2023-12-04,2.52,35799.17
SYNTHETIC_TXN_001032,SYNTHETIC_ACCT_0473,2023-09-22,7792.84,7792.84
SYNTHETIC_TXN_001033,SYNTHETIC_ACCT_0212,2024-08-25,556.46,25441.78
SYNTHETIC_TXN_001034,SYNTHETIC_ACCT_0159,2024-05-04,6526.9,15378.35
SYNTHETIC_TXN_001035,SYNTHETIC_ACCT_0305,2023-04-20,2066.52,2066.52
SYNTHETIC_TXN_001036,SYNTHETIC_ACCT_0384,2024-08-22,7050.37,35567.92
SYNTHETIC_TXN_001037,SYNTHETIC_ACCT_0029,2024-01-09,1021.42,10327.820000000002
SYNTHETIC_TXN_001038,SYNTHETIC_ACCT_0311,2024-09-16,2736.2,37519.6
SYNTHETIC_TXN_001039,SYNTHETIC_ACCT_0472,2023-10-19,6632.98,19544.05
SYNTHETIC_TXN_001040,SYNTHETIC_ACCT_0370,2024-08-10,2541.2,59365.4
SYNTHETIC_TXN_001041,SYNTHETIC_ACCT_0336,2024-04-24,2919.04,59710.219999999994
SYNTHETIC_TXN_001042,SYNTHETIC_ACCT_0073,2023-10-21,6214.21,8288.99
SYNTHETIC_TXN_001043,SYNTHETIC_ACCT_0270,2023-08-25,2329.54,2329.54
SYNTHETIC_TXN_001044,SYNTHETIC_ACCT_0445,2024-12-20,1356.29,55545.04
SYNTHETIC_TXN_001045,SYNTHETIC_ACCT_0039,2023-07-25,798.21,798.21
SYNTHETIC_TXN_001046,SYNTHETIC_ACCT_0285,2024-08-17,4863.23,33589.59
SYNTHETIC_TXN_001047,SYNTHETIC_ACCT_0173,2023-06-27,4589.95,40252.67
SYNTHETIC_TXN_001048,SYNTHETIC_ACCT_0402,2024-12-15,2376.86,43087.95
SYNTHETIC_TXN_001049,SYNTHETIC_ACCT_0083,2023-04-07,2537.45,3854.17
SYNTHETIC_TXN_001050,SYNTHETIC_ACCT_0317,2024-07-07,3302.63,61953.1
SYNTHETIC_TXN_001051,SYNTHETIC_ACCT_0056,2023-08-06,5767.17,24701.54
SYNTHETIC_TXN_001052,SYNTHETIC_ACCT_0324,2023-07-07,835.12,17843.859999999997
SYNTHETIC_TXN_001053,SYNTHETIC_ACCT_0486,2024-04-24,1452.01,27588.74
SYNTHETIC_TXN_001054,SYNTHETIC_ACCT_0383,2024-02-06,7037.87,35715.880000000005
SYNTHETIC_TXN_001055,SYNTHETIC_ACCT_0416,2023-06-15,546.82,15821.61
SYNTHETIC_TXN_001056,SYNTHETIC_ACCT_0489,2024-04-04,4952.63,43135.22
