txn_id,account_status
SYNTHETIC_TXN_000609,ACTIVE
SYNTHETIC_TXN_000610,SUSPENDED
SYNTHETIC_TXN_000611,CLOSED
SYNTHETIC_TXN_000612,ACTIVE
SYNTHETIC_TXN_000613,ACTIVE
SYNTHETIC_TXN_000614,ACTIVE
SYNTHETIC_TXN_000615,ACTIVE
SYNTHETIC_TXN_000616,ACTIVE
SYNTHETIC_TXN_000617,ACTIVE
SYNTHETIC_TXN_000618,SUSPENDED
SYNTHETIC_TXN_000619,ACTIVE
SYNTHETIC_TXN_000620,ACTIVE
SYNTHETIC_TXN_000621,ACTIVE
SYNTHETIC_TXN_000622,ACTIVE
SYNTHETIC_TXN_000623,ACTIVE
SYNTHETIC_TXN_000624,ACTIVE
SYNTHETIC_TXN_000625,ACTIVE
SYNTHETIC_TXN_000626,ACTIVE
SYNTHETIC_TXN_000627,ACTIVE
SYNTHETIC_TXN_000628,ACTIVE
SYNTHETIC_TXN_000629,ACTIVE
SYNTHETIC_TXN_000630,ACTIVE
SYNTHETIC_TXN_000631,ACTIVE
SYNTHETIC_TXN_000632,ACTIVE
SYNTHETIC_TXN_000633,ACTIVE
SYNTHETIC_TXN_000634,SUSPENDED
SYNTHETIC_TXN_000635,ACTIVE
SYNTHETIC_TXN_000636,ACTIVE
SYNTHETIC_TXN_000637,ACTIVE
SYNTHETIC_TXN_000638,ACTIVE
SYNTHETIC_TXN_000639,SUSPENDED
SYNTHETIC_TXN_000640,CLOSED
SYNTHETIC_TXN_000641,ACTIVE
SYNTHETIC_TXN_000642,ACTIVE
SYNTHETIC_TXN_000643,CLOSED
SYNTHETIC_TXN_000644,ACTIVE
SYNTHETIC_TXN_000645,ACTIVE
SYNTHETIC_TXN_000646,ACTIVE
SYNTHETIC_TXN_000647,SUSPENDED
SYNTHETIC_TXN_000648,ACTIVE
SYNTHETIC_TXN_000649,CLOSED
SYNTHETIC_TXN_000650,ACTIVE
SYNTHETIC_TXN_000651,ACTIVE
SYNTHETIC_TXN_000652,ACTIVE
SYNTHETIC_TXN_000653,ACTIVE
SYNTHETIC_TXN_000654,ACTIVE
SYNTHETIC_TXN_000655,SUSPENDED
SYNTHETIC_TXN_000656,ACTIVE
SYNTHETIC_TXN_000657,ACTIVE
SYNTHETIC_TXN_000658,CLOSED
SYNTHETIC_TXN_000659,ACTIVE
SYNTHETIC_TXN_000660,ACTIVE
SYNTHETIC_TXN_000661,ACTIVE
SYNTHETIC_TXN_000662,ACTIVE
SYNTHETIC_TXN_000663,ACTIVE
SYNTHETIC_TXN_000664,ACTIVE
SYNTHETIC_TXN_000665,SUSPENDED
SYNTHETIC_TXN_000666,ACTIVE
SYNTHETIC_TXN_000667,ACTIVE
SYNTHETIC_TXN_000668,ACTIVE
SYNTHETIC_TXN_000669,ACTIVE
SYNTHETIC_TXN_000670,ACTIVE
SYNTHETIC_TXN_000671,ACTIVE
SYNTHETIC_TXN_000672,ACTIVE
SYNTHETIC_TXN_000673,ACTIVE
SYNTHETIC_TXN_000674,ACTIVE
SYNTHETIC_TXN_000675,ACTIVE
SYNTHETIC_TXN_000676,ACTIVE
SYNTHETIC_TXN_000677,ACTIVE
SYNTHETIC_TXN_000678,ACTIVE
SYNTHETIC_TXN_000679,ACTIVE
SYNTHETIC_TXN_000680,ACTIVE
SYNTHETIC_TXN_000681,CLOSED
SYNTHETIC_TXN_000682,ACTIVE
SYNTHETIC_TXN_000683,ACTIVE
SYNTHETIC_TXN_000684,ACTIVE
SYNTHETIC_TXN_000685,SUSPENDED
SYNTHETIC_TXN_000686,ACTIVE
SYNTHETIC_TXN_000687,ACTIVE
SYNTHETIC_TXN_000688,ACTIVE
SYNTHETIC_TXN_000689,ACTIVE
SYNTHETIC_TXN_000690,ACTIVE
SYNTHETIC_TXN_000691,CLOSED
SYNTHETIC_TXN_000692,ACTIVE
SYNTHETIC_TXN_000693,ACTIVE
SYNTHETIC_TXN_000694,ACTIVE
SYNTHETIC_TXN_000695,ACTIVE
SYNTHETIC_TXN_000696,ACTIVE
SYNTHETIC_TXN_000697,ACTIVE
SYNTHETIC_TXN_000698,ACTIVE
SYNTHETIC_TXN_000699,ACTIVE
SYNTHETIC_TXN_000700,ACTIVE
SYNTHETIC_TXN_000701,ACTIVE
SYNTHETIC_TXN_000702,CLOSED
SYNTHETIC_TXN_000703,ACTIVE
SYNTHETIC_TXN_000704,ACTIVE
SYNTHETIC_TXN_000705,CLOSED
SYNTHETIC_TXN_000706,ACTIVE
SYNTHETIC_TXN_000707,ACTIVE
SYNTHETIC_TXN_000708,ACTIVE
SYNTHETIC_TXN_000709,CLOSED
SYNTHETIC_TXN_000710,ACTIVE
SYNTHETIC_TXN_000711,ACTIVE
SYNTHETIC_TXN_000712,ACTIVE
SYNTHETIC_TXN_000713,ACTIVE
SYNTHETIC_TXN_000714,ACTIVE
SYNTHETIC_TXN_000715,SUSPENDED
SYNTHETIC_TXN_000716,ACTIVE
SYNTHETIC_TXN_000717,CLOSED
SYNTHETIC_TXN_000718,ACTIVE
SYNTHETIC_TXN_000719,SUSPENDED
SYNTHETIC_TXN_000720,CLOSED
SYNTHETIC_TXN_000721,ACTIVE
SYNTHETIC_TXN_000722,ACTIVE
SYNTHETIC_TXN_000723,ACTIVE
SYNTHETIC_TXN_000724,ACTIVE
SYNTHETIC_TXN_000725,SUSPENDED
SYNTHETIC_TXN_000726,ACTIVE
SYNTHETIC_TXN_000727,ACTIVE
SYNTHETIC_TXN_000728,ACTIVE
SYNTHETIC_TXN_000729,ACTIVE
SYNTHETIC_TXN_000730,ACTIVE
SYNTHETIC_TXN_000731,ACTIVE
SYNTHETIC_TXN_000732,ACTIVE
SYNTHETIC_TXN_000733,ACTIVE
SYNTHETIC_TXN_000734,ACTIVE
SYNTHETIC_TXN_000735,CLOSED
SYNTHETIC_TXN_000736,CLOSED
SYNTHETIC_TXN_000737,ACTIVE
SYNTHETIC_TXN_000738,ACTIVE
SYNTHETIC_TXN_000739,ACTIVE
SYNTHETIC_TXN_000740,ACTIVE
SYNTHETIC_TXN_000741,CLOSED
SYNTHETIC_TXN_000742,ACTIVE
SYNTHETIC_TXN_000743,ACTIVE
SYNTHETIC_TXN_000744,ACTIVE
SYNTHETIC_TXN_000745,ACTIVE
SYNTHETIC_TXN_000746,ACTIVE
SYNTHETIC_TXN_000747,ACTIVE
SYNTHETIC_TXN_000748,ACTIVE
SYNTHETIC_TXN_000749,ACTIVE
SYNTHETIC_TXN_000750,ACTIVE
SYNTHETIC_TXN_000751,ACTIVE
SYNTHETIC_TXN_000752,ACTIVE
SYNTHETIC_TXN_000753,ACTIVE
SYNTHETIC_TXN_000754,ACTIVE
SYNTHETIC_TXN_000755,ACTIVE
SYNTHETIC_TXN_000756,ACTIVE
SYNTHETIC_TXN_000757,ACTIVE
SYNTHETIC_TXN_000758,ACTIVE
SYNTHETIC_TXN_000759,SUSPENDED
SYNTHETIC_TXN_000760,ACTIVE
SYNTHETIC_TXN_000761,ACTIVE
SYNTHETIC_TXN_000762,ACTIVE
SYNTHETIC_TXN_000763,ACTIVE
SYNTHETIC_TXN_000764,ACTIVE
SYNTHETIC_TXN_000765,ACTIVE
SYNTHETIC_TXN_000766,ACTIVE
SYNTHETIC_TXN_000767,ACTIVE
SYNTHETIC_TXN_000768,ACTIVE
SYNTHETIC_TXN_000769,ACTIVE
SYNTHETIC_TXN_000770,CLOSED
SYNTHETIC_TXN_000771,ACTIVE
SYNTHETIC_TXN_000772,ACTIVE
SYNTHETIC_TXN_000773,SUSPENDED
SYNTHETIC_TXN_000774,ACTIVE
SYNTHETIC_TXN_000775,ACTIVE
SYNTHETIC_TXN_000776,ACTIVE
SYNTHETIC_TXN_000777,ACTIVE
SYNTHETIC_TXN_000778,ACTIVE
SYNTHETIC_TXN_000779,ACTIVE
SYNTHETIC_TXN_000780,ACTIVE
SYNTHETIC_TXN_000781,ACTIVE
SYNTHETIC_TXN_000782,ACTIVE
SYNTHETIC_TXN_000783,ACTIVE
SYNTHETIC_TXN_000784,ACTIVE
SYNTHETIC_TXN_000785,ACTIVE
SYNTHETIC_TXN_000786,ACTIVE
SYNTHETIC_TXN_000787,CLOSED
SYNTHETIC_TXN_000788,ACTIVE
SYNTHETIC_TXN_000789,ACTIVE
SYNTHETIC_TXN_000790,ACTIVE
SYNTHETIC_TXN_000791,SUSPENDED
SYNTHETIC_TXN_000792,ACTIVE
SYNTHETIC_TXN_000793,ACTIVE
SYNTHETIC_TXN_000794,ACTIVE
SYNTHETIC_TXN_000795,ACTIVE
SYNTHETIC_TXN_000796,ACTIVE
SYNTHETIC_TXN_000797,CLOSED
SYNTHETIC_TXN_000798,ACTIVE
SYNTHETIC_TXN_000799,ACTIVE
SYNTHETIC_TXN_000800,ACTIVE
SYNTHETIC_TXN_000801,ACTIVE
SYNTHETIC_TXN_000802,ACTIVE
SYNTHETIC_TXN_000803,SUSPENDED
SYNTHETIC_TXN_000804,ACTIVE
SYNTHETIC_TXN_000805,ACTIVE
SYNTHETIC_TXN_000806,ACTIVE
SYNTHETIC_TXN_000807,ACTIVE
SYNTHETIC_TXN_000808,CLOSED
SYNTHETIC_TXN_000809,SUSPENDED
SYNTHETIC_TXN_000810,ACTIVE
SYNTHETIC_TXN_000811,CLOSED
SYNTHETIC_TXN_000812,CLOSED
SYNTHETIC_TXN_000813,ACTIVE
SYNTHETIC_TXN_000814,ACTIVE
SYNTHETIC_TXN_000815,ACTIVE
SYNTHETIC_TXN_000816,ACTIVE
SYNTHETIC_TXN_000817,ACTIVE
SYNTHETIC_TXN_000818,ACTIVE
SYNTHETIC_TXN_000819,ACTIVE
SYNTHETIC_TXN_000820,ACTIVE
SYNTHETIC_TXN_000821,ACTIVE
SYNTHETIC_TXN_000822,ACTIVE
SYNTHETIC_TXN_000823,ACTIVE
SYNTHETIC_TXN_000824,ACTIVE
SYNTHETIC_TXN_000825,ACTIVE
SYNTHETIC_TXN_000826,SUSPENDED
SYNTHETIC_TXN_000827,ACTIVE
SYNTHETIC_TXN_000828,ACTIVE
SYNTHETIC_TXN_000829,ACTIVE
SYNTHETIC_TXN_000830,CLOSED
SYNTHETIC_TXN_000831,ACTIVE
SYNTHETIC_TXN_000832,ACTIVE
SYNTHETIC_TXN_000833,SUSPENDED
SYNTHETIC_TXN_000834,ACTIVE
SYNTHETIC_TXN_000835,ACTIVE
SYNTHETIC_TXN_000836,ACTIVE
SYNTHETIC_TXN_000837,ACTIVE
SYNTHETIC_TXN_000838,ACTIVE
SYNTHETIC_TXN_000839,ACTIVE
SYNTHETIC_TXN_000840,SUSPENDED
SYNTHETIC_TXN_000841,ACTIVE
SYNTHETIC_TXN_000842,ACTIVE
SYNTHETIC_TXN_000843,ACTIVE
SYNTHETIC_TXN_000844,ACTIVE
SYNTHETIC_TXN_000845,ACTIVE
SYNTHETIC_TXN_000846,SUSPENDED
SYNTHETIC_TXN_000847,ACTIVE
SYNTHETIC_TXN_000848,SUSPENDED
SYNTHETIC_TXN_000849,ACTIVE
SYNTHETIC_TXN_000850,CLOSED
SYNTHETIC_TXN_000851,SUSPENDED
SYNTHETIC_TXN_000852,ACTIVE
SYNTHETIC_TXN_000853,ACTIVE
SYNTHETIC_TXN_000854,ACTIVE
SYNTHETIC_TXN_000855,ACTIVE
SYNTHETIC_TXN_000856,ACTIVE
SYNTHETIC_TXN_000857,CLOSED
SYNTHETIC_TXN_000858,ACTIVE
SYNTHETIC_TXN_000859,ACTIVE
SYNTHETIC_TXN_000860,ACTIVE
SYNTHETIC_TXN_000861,CLOSED
SYNTHETIC_TXN_000862,ACTIVE
SYNTHETIC_TXN_000863,ACTIVE
SYNTHETIC_TXN_000864,ACTIVE
SYNTHETIC_TXN_000865,ACTIVE
SYNTHETIC_TXN_000866,ACTIVE
SYNTHETIC_TXN_000867,ACTIVE
SYNTHETIC_TXN_000868,ACTIVE
SYNTHETIC_TXN_000869,ACTIVE
SYNTHETIC_TXN_000870,ACTIVE
SYNTHETIC_TXN_000871,ACTIVE
SYNTHETIC_TXN_000872,ACTIVE
SYNTHETIC_TXN_000873,ACTIVE
SYNTHETIC_TXN_000874,ACTIVE
SYNTHETIC_TXN_000875,ACTIVE
SYNTHETIC_TXN_000876,ACTIVE
SYNTHETIC_TXN_000877,ACTIVE
SYNTHETIC_TXN_000878,ACTIVE
SYNTHETIC_TXN_000879,ACTIVE
SYNTHETIC_TXN_000880,ACTIVE
SYNTHETIC_TXN_000881,ACTIVE
SYNTHETIC_TXN_000882,ACTIVE
SYNTHETIC_TXN_000883,ACTIVE
SYNTHETIC_TXN_000884,ACTIVE
SYNTHETIC_TXN_000885,ACTIVE
SYNTHETIC_TXN_000886,CLOSED
SYNTHETIC_TXN_000887,ACTIVE
SYNTHETIC_TXN_000888,SUSPENDED
SYNTHETIC_TXN_000889,ACTIVE
SYNTHETIC_TXN_000890,ACTIVE
SYNTHETIC_TXN_000891,ACTIVE
SYNTHETIC_TXN_000892,ACTIVE
SYNTHETIC_TXN_000893,ACTIVE
SYNTHETIC_TXN_000894,CLOSED
SYNTHETIC_TXN_000895,ACTIVE
SYNTHETIC_TXN_000896,ACTIVE
SYNTHETIC_TXN_000897,ACTIVE
SYNTHETIC_TXN_000898,ACTIVE
SYNTHETIC_TXN_000899,SUSPENDED
SYNTHETIC_TXN_000900,CLOSED
SYNTHETIC_TXN_000901,ACTIVE
SYNTHETIC_TXN_000902,ACTIVE
SYNTHETIC_TXN_000903,ACTIVE
SYNTHETIC_TXN_000904,SUSPENDED
SYNTHETIC_TXN_000905,CLOSED
SYNTHETIC_TXN_000906,SUSPENDED
SYNTHETIC_TXN_000907,ACTIVE
SYNTHETIC_TXN_000908,ACTIVE
SYNTHETIC_TXN_000909,ACTIVE
SYNTHETIC_TXN_000910,ACTIVE
SYNTHETIC_TXN_000911,ACTIVE
SYNTHETIC_TXN_000912,ACTIVE
SYNTHETIC_TXN_000913,ACTIVE
SYNTHETIC_TXN_000914,ACTIVE
SYNTHETIC_TXN_000915,ACTIVE
SYNTHETIC_TXN_000916,ACTIVE
SYNTHETIC_TXN_000917,CLOSED
SYNTHETIC_TXN_000918,ACTIVE
SYNTHETIC_TXN_000919,ACTIVE
SYNTHETIC_TXN_000920,ACTIVE
SYNTHETIC_TXN_000921,ACTIVE
SYNTHETIC_TXN_000922,CLOSED
SYNTHETIC_TXN_000923,ACTIVE
SYNTHETIC_TXN_000924,ACTIVE
SYNTHETIC_TXN_000925,ACTIVE
SYNTHETIC_TXN_000926,ACTIVE
SYNTHETIC_TXN_000927,ACTIVE
SYNTHETIC_TXN_000928,ACTIVE
SYNTHETIC_TXN_000929,ACTIVE
SYNTHETIC_TXN_000930,ACTIVE
SYNTHETIC_TXN_000931,ACTIVE
SYNTHETIC_TXN_000932,SUSPENDED
SYNTHETIC_TXN_000933,ACTIVE
SYNTHETIC_TXN_000934,ACTIVE
SYNTHETIC_TXN_000935,ACTIVE
SYNTHETIC_TXN_000936,ACTIVE
SYNTHETIC_TXN_000937,ACTIVE
SYNTHETIC_TXN_000938,ACTIVE
SYNTHETIC_TXN_000939,ACTIVE
SYNTHETIC_TXN_000940,ACTIVE
SYNTHETIC_TXN_000941,ACTIVE
SYNTHETIC_TXN_000942,ACTIVE
SYNTHETIC_TXN_000943,SUSPENDED
SYNTHETIC_TXN_000944,SUSPENDED
SYNTHETIC_TXN_000945,ACTIVE
SYNTHETIC_TXN_000946,ACTIVE
SYNTHETIC_TXN_000947,ACTIVE
SYNTHETIC_TXN_000948,CLOSED
SYNTHETIC_TXN_000949,ACTIVE
SYNTHETIC_TXN_000950,CLOSED
SYNTHETIC_TXN_000951,ACTIVE
SYNTHETIC_TXN_000952,CLOSED
SYNTHETIC_TXN_000953,ACTIVE
SYNTHETIC_TXN_000954,ACTIVE
SYNTHETIC_TXN_000955,ACTIVE
SYNTHETIC_TXN_000956,ACTIVE
SYNTHETIC_TXN_000957,SUSPENDED
SYNTHETIC_TXN_000958,ACTIVE
SYNTHETIC_TXN_000959,ACTIVE
SYNTHETIC_TXN_000960,ACTIVE
SYNTHETIC_TXN_000961,ACTIVE
SYNTHETIC_TXN_000962,ACTIVE
SYNTHETIC_TXN_000963,CLOSED
SYNTHETIC_TXN_000964,ACTIVE
SYNTHETIC_TXN_000965,CLOSED
SYNTHETIC_TXN_000966,ACTIVE
SYNTHETIC_TXN_000967,ACTIVE
SYNTHETIC_TXN_000968,ACTIVE
SYNTHETIC_TXN_000969,ACTIVE
SYNTHETIC_TXN_000970,ACTIVE
SYNTHETIC_TXN_000971,ACTIVE
SYNTHETIC_TXN_000972,ACTIVE
SYNTHETIC_TXN_000973,ACTIVE
SYNTHETIC_TXN_000974,ACTIVE
SYNTHETIC_TXN_000975,ACTIVE
SYNTHETIC_TXN_000976,ACTIVE
SYNTHETIC_TXN_000977,ACTIVE
SYNTHETIC_TXN_000978,ACTIVE
SYNTHETIC_TXN_000979,ACTIVE
SYNTHETIC_TXN_000980,ACTIVE
SYNTHETIC_TXN_000981,SUSPENDED
SYNTHETIC_TXN_000982,ACTIVE
SYNTHETIC_TXN_000983,ACTIVE
SYNTHETIC_TXN_000984,ACTIVE
SYNTHETIC_TXN_000985,ACTIVE
SYNTHETIC_TXN_000986,CLOSED
SYNTHETIC_TXN_000987,ACTIVE
SYNTHETIC_TXN_000988,ACTIVE
SYNTHETIC_TXN_000989,ACTIVE
SYNTHETIC_TXN_000990,ACTIVE
SYNTHETIC_TXN_000991,ACTIVE
SYNTHETIC_TXN_000992,ACTIVE
SYNTHETIC_TXN_000993,SUSPENDED
SYNTHETIC_TXN_000994,ACTIVE
SYNTHETIC_TXN_000995,ACTIVE
SYNTHETIC_TXN_000996,ACTIVE
SYNTHETIC_TXN_000997,ACTIVE
SYNTHETIC_TXN_000998,ACTIVE
SYNTHETIC_TXN_000999,ACTIVE
SYNTHETIC_TXN_001000,ACTIVE
SYNTHETIC_TXN_001001,ACTIVE
SYNTHETIC_TXN_001002,ACTIVE
SYNTHETIC_TXN_001003,ACTIVE
SYNTHETIC_TXN_001004,ACTIVE
SYNTHETIC_TXN_001005,ACTIVE
SYNTHETIC_TXN_001006,ACTIVE
SYNTHETIC_TXN_001007,ACTIVE
SYNTHETIC_TXN_001008,ACTIVE
SYNTHETIC_TXN_001009,ACTIVE
SYNTHETIC_TXN_001010,ACTIVE
SYNTHETIC_TXN_001011,SUSPENDED
SYNTHETIC_TXN_001012,ACTIVE
SYNTHETIC_TXN_001013,CLOSED
SYNTHETIC_TXN_001014,ACTIVE
SYNTHETIC_TXN_001015,ACTIVE
SYNTHETIC_TXN_001016,ACTIVE
SYNTHETIC_TXN_001017,ACTIVE
SYNTHETIC_TXN_001018,SUSPENDED
SYNTHETIC_TXN_001019,ACTIVE
SYNTHETIC_TXN_001020,ACTIVE
SYNTHETIC_TXN_001021,ACTIVE
SYNTHETIC_TXN_001022,SUSPENDED
SYNTHETIC_TXN_001023,ACTIVE
SYNTHETIC_TXN_001024,ACTIVE
SYNTHETIC_TXN_001025,ACTIVE
SYNTHETIC_TXN_001026,ACTIVE
SYNTHETIC_TXN_001027,ACTIVE
SYNTHETIC_TXN_001028,ACTIVE
SYNTHETIC_TXN_001029,ACTIVE
SYNTHETIC_TXN_001030,ACTIVE
SYNTHETIC_TXN_001031,ACTIVE
SYNTHETIC_TXN_001032,ACTIVE
SYNTHETIC_TXN_001033,ACTIVE
SYNTHETIC_TXN_001034,ACTIVE
SYNTHETIC_TXN_001035,ACTIVE
SYNTHETIC_TXN_001036,ACTIVE
SYNTHETIC_TXN_001037,ACTIVE
SYNTHETIC_TXN_001038,ACTIVE
SYNTHETIC_TXN_001039,SUSPENDED
SYNTHETIC_TXN_001040,ACTIVE
SYNTHETIC_TXN_001041,ACTIVE
SYNTHETIC_TXN_001042,ACTIVE
SYNTHETIC_TXN_001043,ACTIVE
SYNTHETIC_TXN_001044,CLOSED
SYNTHETIC_TXN_001045,CLOSED
SYNTHETIC_TXN_001046,CLOSED
SYNTHETIC_TXN_001047,SUSPENDED
SYNTHETIC_TXN_001048,ACTIVE
SYNTHETIC_TXN_001049,ACTIVE
SYNTHETIC_TXN_001050,ACTIVE
SYNTHETIC_TXN_001051,ACTIVE
SYNTHETIC_TXN_001052,ACTIVE
SYNTHETIC_TXN_001053,ACTIVE
SYNTHETIC_TXN_001054,ACTIVE
SYNTHETIC_TXN_001055,ACTIVE
SYNTHETIC_TXN_001056,ACTIVE
SYNTHETIC_TXN_001057,ACTIVE
SYNTHETIC_TXN_001058,SUSPENDED
SYNTHETIC_TXN_001059,ACTIVE
SYNTHETIC_TXN_001060,ACTIVE
SYNTHETIC_TXN_001061,ACTIVE
SYNTHETIC_TXN_001062,CLOSED
SYNTHETIC_TXN_001063,ACTIVE
SYNTHETIC_TXN_001064,ACTIVE
SYNTHETIC_TXN_001065,CLOSED
SYNTHETIC_TXN_001066,ACTIVE
SYNTHETIC_TXN_001067,CLOSED
SYNTHETIC_TXN_001068,ACTIVE
SYNTHETIC_TXN_001069,SUSPENDED
SYNTHETIC_TXN_001070,SUSPENDED
SYNTHETIC_TXN_001071,ACTIVE
SYNTHETIC_TXN_001072,ACTIVE
SYNTHETIC_TXN_001073,ACTIVE
SYNTHETIC_TXN_001074,ACTIVE
SYNTHETIC_TXN_001075,ACTIVE
SYNTHETIC_TXN_001076,ACTIVE
SYNTHETIC_TXN_001077,ACTIVE
SYNTHETIC_TXN_001078,ACTIVE
SYNTHETIC_TXN_001079,SUSPENDED
SYNTHETIC_TXN_001080,ACTIVE
SYNTHETIC_TXN_001081,ACTIVE
SYNTHETIC_TXN_001082,ACTIVE
SYNTHETIC_TXN_001083,ACTIVE
SYNTHETIC_TXN_001084,SUSPENDED
SYNTHETIC_TXN_001085,ACTIVE
SYNTHETIC_TXN_001086,ACTIVE
SYNTHETIC_TXN_001087,ACTIVE
SYNTHETIC_TXN_001088,ACTIVE
SYNTHETIC_TXN_001089,ACTIVE
SYNTHETIC_TXN_001090,SUSPENDED
SYNTHETIC_TXN_001091,ACTIVE
SYNTHETIC_TXN_001092,SUSPENDED
SYNTHETIC_TXN_001093,ACTIVE
SYNTHETIC_TXN_001094,SUSPENDED
SYNTHETIC_TXN_001095,ACTIVE
SYNTHETIC_TXN_001096,CLOSED
SYNTHETIC_TXN_001097,SUSPENDED
SYNTHETIC_TXN_001098,CLOSED
SYNTHETIC_TXN_001099,ACTIVE
SYNTHETIC_TXN_001100,ACTIVE
SYNTHETIC_TXN_001101,ACTIVE
SYNTHETIC_TXN_001102,ACTIVE
SYNTHETIC_TXN_001103,ACTIVE
SYNTHETIC_TXN_001104,CLOSED
SYNTHETIC_TXN_001105,ACTIVE
SYNTHETIC_TXN_001106,ACTIVE
SYNTHETIC_TXN_001107,ACTIVE
SYNTHETIC_TXN_001108,ACTIVE
SYNTHETIC_TXN_001109,ACTIVE
SYNTHETIC_TXN_001110,ACTIVE
SYNTHETIC_TXN_001111,ACTIVE
SYNTHETIC_TXN_001112,CLOSED
SYNTHETIC_TXN_001113,ACTIVE
SYNTHETIC_TXN_001114,ACTIVE
SYNTHETIC_TXN_001115,ACTIVE
SYNTHETIC_TXN_001116,ACTIVE
SYNTHETIC_TXN_001117,SUSPENDED
SYNTHETIC_TXN_001118,ACTIVE
SYNTHETIC_TXN_001119,ACTIVE
SYNTHETIC_TXN_001120,ACTIVE
SYNTHETIC_TXN_001121,ACTIVE
SYNTHETIC_TXN_001122,ACTIVE
SYNTHETIC_TXN_001123,ACTIVE
SYNTHETIC_TXN_001124,ACTIVE
SYNTHETIC_TXN_001125,ACTIVE
SYNTHETIC_TXN_001126,ACTIVE
SYNTHETIC_TXN_001127,SUSPENDED
SYNTHETIC_TXN_001128,ACTIVE
SYNTHETIC_TXN_001129,ACTIVE
SYNTHETIC_TXN_001130,ACTIVE
SYNTHETIC_TXN_001131,ACTIVE
SYNTHETIC_TXN_001132,ACTIVE
SYNTHETIC_TXN_001133,ACTIVE
SYNTHETIC_TXN_001134,ACTIVE
SYNTHETIC_TXN_001135,ACTIVE
SYNTHETIC_TXN_001136,CLOSED
SYNTHETIC_TXN_001137,ACTIVE
SYNTHETIC_TXN_001138,ACTIVE
SYNTHETIC_TXN_001139,SUSPENDED
SYNTHETIC_TXN_001140,ACTIVE
SYNTHETIC_TXN_001141,SUSPENDED
SYNTHETIC_TXN_001142,ACTIVE
SYNTHETIC_TXN_001143,SUSPENDED
SYNTHETIC_TXN_001144,ACTIVE
SYNTHETIC_TXN_001145,ACTIVE
SYNTHETIC_TXN_001146,ACTIVE
SYNTHETIC_TXN_001147,ACTIVE
SYNTHETIC_TXN_001148,CLOSED
SYNTHETIC_TXN_001149,ACTIVE
SYNTHETIC_TXN_001150,ACTIVE
SYNTHETIC_TXN_001151,ACTIVE
SYNTHETIC_TXN_001152,SUSPENDED
SYNTHETIC_TXN_001153,CLOSED
SYNTHETIC_TXN_001154,ACTIVE
SYNTHETIC_TXN_001155,ACTIVE
SYNTHETIC_TXN_001156,ACTIVE
SYNTHETIC_TXN_001157,ACTIVE
SYNTHETIC_TXN_001158,ACTIVE
SYNTHETIC_TXN_001159,CLOSED
SYNTHETIC_TXN_001160,ACTIVE
SYNTHETIC_TXN_001161,ACTIVE
SYNTHETIC_TXN_001162,ACTIVE
SYNTHETIC_TXN_001163,ACTIVE
SYNTHETIC_TXN_001164,SUSPENDED
SYNTHETIC_TXN_001165,ACTIVE
SYNTHETIC_TXN_001166,ACTIVE
SYNTHETIC_TXN_001167,ACTIVE
SYNTHETIC_TXN_001168,ACTIVE
SYNTHETIC_TXN_001169,CLOSED
SYNTHETIC_TXN_001170,ACTIVE
SYNTHETIC_TXN_001171,ACTIVE
SYNTHETIC_TXN_001172,SUSPENDED
SYNTHETIC_TXN_001173,ACTIVE
SYNTHETIC_TXN_001174,ACTIVE
SYNTHETIC_TXN_001175,ACTIVE
SYNTHETIC_TXN_001176,ACTIVE
SYNTHETIC_TXN_001177,SUSPENDED
SYNTHETIC_TXN_001178,ACTIVE
SYNTHETIC_TXN_001179,ACTIVE
SYNTHETIC_TXN_001180,ACTIVE
SYNTHETIC_TXN_001181,CLOSED
SYNTHETIC_TXN_001182,SUSPENDED
SYNTHETIC_TXN_001183,ACTIVE
SYNTHETIC_TXN_001184,ACTIVE
SYNTHETIC_TXN_001185,CLOSED
SYNTHETIC_TXN_001186,ACTIVE
SYNTHETIC_TXN_001187,CLOSED
SYNTHETIC_TXN_001188,ACTIVE
SYNTHETIC_TXN_001189,SUSPENDED
SYNTHETIC_TXN_001190,ACTIVE
SYNTHETIC_TXN_001191,CLOSED
SYNTHETIC_TXN_001192,ACTIVE
SYNTHETIC_TXN_001193,ACTIVE
SYNTHETIC_TXN_001194,SUSPENDED
SYNTHETIC_TXN_001195,ACTIVE
SYNTHETIC_TXN_001196,ACTIVE
SYNTHETIC_TXN_001197,ACTIVE
SYNTHETIC_TXN_001198,ACTIVE
SYNTHETIC_TXN_001199,ACTIVE
SYNTHETIC_TXN_001200,ACTIVE
SYNTHETIC_TXN_001201,ACTIVE
SYNTHETIC_TXN_001202,ACTIVE
SYNTHETIC_TXN_001203,CLOSED
SYNTHETIC_TXN_001204,ACTIVE
SYNTHETIC_TXN_001205,CLOSED
SYNTHETIC_TXN_001206,SUSPENDED
SYNTHETIC_TXN_001207,ACTIVE
SYNTHETIC_TXN_001208,ACTIVE
SYNTHETIC_TXN_001209,ACTIVE
SYNTHETIC_TXN_001210,ACTIVE
SYNTHETIC_TXN_001211,ACTIVE
SYNTHETIC_TXN_001212,SUSPENDED
SYNTHETIC_TXN_001213,ACTIVE
SYNTHETIC_TXN_001214,CLOSED
SYNTHETIC_TXN_001215,ACTIVE
SYNTHETIC_TXN_001216,ACTIVE
