account_id,region,total_txn_amount,rank_within_region
SYNTHETIC_ACCT_0458,WEST,143103.89999999997,103
SYNTHETIC_ACCT_0459,EAST,125065.32999999996,234
SYNTHETIC_ACCT_0460,SOUTH,114256.36,334
SYNTHETIC_ACCT_0461,WEST,140287.02000000002,112
SYNTHETIC_ACCT_0462,EAST,110165.90000000001,328
SYNTHETIC_ACCT_0463,WEST,147081.91999999998,89
SYNTHETIC_ACCT_0464,EAST,83348.41999999998,450
SYNTHETIC_ACCT_0465,NORTH,101578.66,430
SYNTHETIC_ACCT_0466,EAST,158980.8,73
SYNTHETIC_ACCT_0467,NORTH,167456.49000000002,35
SYNTHETIC_ACCT_0468,WEST,136240.37000000002,135
SYNTHETIC_ACCT_0469,NORTH,134507.08000000002,183
SYNTHETIC_ACCT_0470,WEST,169613.11999999997,30
SYNTHETIC_ACCT_0471,WEST,109476.72,316
SYNTHETIC_ACCT_0472,NORTH,100617.96,436
SYNTHETIC_ACCT_0473,SOUTH,120943.4,290
SYNTHETIC_ACCT_0474,NORTH,152680.38000000003,73
SYNTHETIC_ACCT_0475,NORTH,149695.8,83
SYNTHETIC_ACCT_0476,EAST,101986.62,378
SYNTHETIC_ACCT_0477,SOUTH,143139.41999999998,139
SYNTHETIC_ACCT_0478,NORTH,115143.32000000002,341
SYNTHETIC_ACCT_0479,NORTH,128683.91000000002,225
SYNTHETIC_ACCT_0480,NORTH,119967.19,307
SYNTHETIC_ACCT_0481,WEST,139689.31999999998,118
SYNTHETIC_ACCT_0482,WEST,102632.70000000001,352
SYNTHETIC_ACCT_0483,NORTH,113908.67000000001,349
SYNTHETIC_ACCT_0484,SOUTH,173868.21,25
SYNTHETIC_ACCT_0485,WEST,106041.09999999999,336
SYNTHETIC_ACCT_0486,NORTH,144133.55,109
SYNTHETIC_ACCT_0487,SOUTH,133902.99000000002,204
SYNTHETIC_ACCT_0488,SOUTH,134707.66,195
SYNTHETIC_ACCT_0489,NORTH,119537.84,312
SYNTHETIC_ACCT_0490,NORTH,181470.99000000002,17
SYNTHETIC_ACCT_0491,WEST,115283.85,277
SYNTHETIC_ACCT_0492,NORTH,112621.74999999999,365
SYNTHETIC_ACCT_0493,NORTH,110400.14999999998,382
SYNTHETIC_ACCT_0494,EAST,84813.59,443
SYNTHETIC_ACCT_0495,NORTH,122399.72000000002,282
SYNTHETIC_ACCT_0496,WEST,164558.76,36
SYNTHETIC_ACCT_0497,SOUTH,68100.87,503
SYNTHETIC_ACCT_0498,WEST,101016.64,363
SYNTHETIC_ACCT_0499,EAST,140394.21999999997,138
SYNTHETIC_ACCT_0500,NORTH,138579.38000000003,150
SYNTHETIC_ACCT_0501,NORTH,124391.40000000002,264
SYNTHETIC_ACCT_0502,WEST,137060.47,130
SYNTHETIC_ACCT_0503,WEST,96973.43999999999,397
SYNTHETIC_ACCT_0504,EAST,107679.58999999998,350
SYNTHETIC_ACCT_0505,EAST,130179.31000000001,195
SYNTHETIC_ACCT_0506,NORTH,107605.48999999999,396
SYNTHETIC_ACCT_0507,SOUTH,89487.43,464
SYNTHETIC_ACCT_0508,WEST,156781.02999999997,52
SYNTHETIC_ACCT_0509,WEST,91392.78000000001,423
SYNTHETIC_ACCT_0510,EAST,145876.21999999997,115
SYNTHETIC_ACCT_0511,WEST,101705.42,359
SYNTHETIC_ACCT_0512,NORTH,150339.99000000002,80
SYNTHETIC_ACCT_0513,NORTH,137625.08,161
SYNTHETIC_ACCT_0514,SOUTH,159200.69,69
SYNTHETIC_ACCT_0515,EAST,116704.46000000002,287
SYNTHETIC_ACCT_0516,SOUTH,127534.45999999999,239
SYNTHETIC_ACCT_0517,NORTH,131697.32,206
SYNTHETIC_ACCT_0518,EAST,94963.03,407
SYNTHETIC_ACCT_0519,SOUTH,116056.99,319
SYNTHETIC_ACCT_0520,EAST,126725.35000000002,219
SYNTHETIC_ACCT_0521,NORTH,88133.43,489
SYNTHETIC_ACCT_0522,NORTH,70834.61,520
SYNTHETIC_ACCT_0523,NORTH,140654.95,134
SYNTHETIC_ACCT_0524,WEST,187068.48,14
SYNTHETIC_ACCT_0525,WEST,166400.91000000003,33
SYNTHETIC_ACCT_0526,SOUTH,138327.2,170
SYNTHETIC_ACCT_0527,EAST,168436.41999999998,49
SYNTHETIC_ACCT_0528,NORTH,121146.96999999999,297
SYNTHETIC_ACCT_0529,EAST,162965.87999999998,62
SYNTHETIC_ACCT_0530,WEST,197332.41999999995,8
SYNTHETIC_ACCT_0531,EAST,123295.47000000004,237
SYNTHETIC_ACCT_0532,NORTH,105459.06000000001,411
SYNTHETIC_ACCT_0533,SOUTH,114325.2,333
SYNTHETIC_ACCT_0534,SOUTH,117157.26,310
SYNTHETIC_ACCT_0535,NORTH,165501.78,42
SYNTHETIC_ACCT_0536,EAST,140934.34000000005,137
SYNTHETIC_ACCT_0537,SOUTH,147906.99999999994,114
SYNTHETIC_ACCT_0538,SOUTH,83625.87999999999,482
SYNTHETIC_ACCT_0539,WEST,91944.93000000001,420
SYNTHETIC_ACCT_0540,EAST,224676.75,3
SYNTHETIC_ACCT_0541,EAST,161509.33000000002,64
SYNTHETIC_ACCT_0542,WEST,99660.91000000002,371
SYNTHETIC_ACCT_0543,NORTH,183500.55000000002,15
SYNTHETIC_ACCT_0544,NORTH,100414.1,439
SYNTHETIC_ACCT_0545,NORTH,184598.68999999997,12
SYNTHETIC_ACCT_0546,WEST,97509.86,391
SYNTHETIC_ACCT_0547,NORTH,121806.64000000001,293
SYNTHETIC_ACCT_0548,SOUTH,115886.16000000003,320
SYNTHETIC_ACCT_0549,SOUTH,164402.72999999998,49
SYNTHETIC_ACCT_0550,SOUTH,121420.64999999998,287
SYNTHETIC_ACCT_0551,WEST,122729.49,229
SYNTHETIC_ACCT_0552,WEST,124308.20999999999,217
SYNTHETIC_ACCT_0553,EAST,107772.66999999998,348
SYNTHETIC_ACCT_0554,EAST,84213.95999999999,447
SYNTHETIC_ACCT_0555,WEST,126700.73999999999,198
SYNTHETIC_ACCT_0556,NORTH,111895.98999999999,372
SYNTHETIC_ACCT_0557,EAST,95704.96,405
SYNTHETIC_ACCT_0558,EAST,182383.47999999998,23
SYNTHETIC_ACCT_0559,SOUTH,98441.56999999999,415
SYNTHETIC_ACCT_0560,WEST,97577.75999999998,390
SYNTHETIC_ACCT_0561,SOUTH,129456.19000000003,224
SYNTHETIC_ACCT_0562,EAST,184735.15999999997,19
SYNTHETIC_ACCT_0563,EAST,142093.28,134
SYNTHETIC_ACCT_0564,NORTH,140410.84999999998,135
SYNTHETIC_ACCT_0565,SOUTH,123502.07,271
SYNTHETIC_ACCT_0566,SOUTH,96966.94,421
SYNTHETIC_ACCT_0567,NORTH,91756.62999999998,473
SYNTHETIC_ACCT_0568,EAST,98994.59999999998,388
SYNTHETIC_ACCT_0569,SOUTH,66442.36,504
SYNTHETIC_ACCT_0570,NORTH,156836.99999999997,59
SYNTHETIC_ACCT_0571,EAST,132558.17,179
SYNTHETIC_ACCT_0572,NORTH,142185.49000000002,119
SYNTHETIC_ACCT_0573,SOUTH,91538.62,450
SYNTHETIC_ACCT_0574,EAST,149698.21999999997,94
SYNTHETIC_ACCT_0575,NORTH,120995.59,298
SYNTHETIC_ACCT_0576,NORTH,111083.27,377
SYNTHETIC_ACCT_0577,EAST,126510.43999999997,221
SYNTHETIC_ACCT_0578,EAST,165453.43000000002,59
SYNTHETIC_ACCT_0579,WEST,156335.74999999997,53
SYNTHETIC_ACCT_0580,SOUTH,125960.41999999998,247
SYNTHETIC_ACCT_0581,SOUTH,178287.53999999998,18
SYNTHETIC_ACCT_0582,EAST,109265.47,335
SYNTHETIC_ACCT_0583,NORTH,113746.37000000001,350
SYNTHETIC_ACCT_0584,EAST,85493.57000000002,441
SYNTHETIC_ACCT_0585,WEST,144507.34999999998,100
SYNTHETIC_ACCT_0586,NORTH,148093.79,88
SYNTHETIC_ACCT_0587,SOUTH,49273.16,513
SYNTHETIC_ACCT_0588,WEST,81768.16999999998,450
SYNTHETIC_ACCT_0589,EAST,163069.04999999996,61
SYNTHETIC_ACCT_0590,WEST,164808.04000000004,34
SYNTHETIC_ACCT_0591,SOUTH,116523.42,315
SYNTHETIC_ACCT_0592,WEST,76735.37,456
SYNTHETIC_ACCT_0593,WEST,189344.00000000006,11
SYNTHETIC_ACCT_0594,NORTH,170220.49999999997,33
SYNTHETIC_ACCT_0595,EAST,110938.37,321
SYNTHETIC_ACCT_0596,WEST,89009.29999999999,430
SYNTHETIC_ACCT_0597,NORTH,122883.53,277
SYNTHETIC_ACCT_0598,EAST,109474.28,333
SYNTHETIC_ACCT_0599,NORTH,112664.54000000001,364
SYNTHETIC_ACCT_0600,SOUTH,175512.25999999998,22
SYNTHETIC_ACCT_0601,SOUTH,114182.38000000002,335
SYNTHETIC_ACCT_0602,WEST,159236.82999999996,45
SYNTHETIC_ACCT_0603,NORTH,141354.2,126
SYNTHETIC_ACCT_0604,EAST,88423.71,429
SYNTHETIC_ACCT_0605,NORTH,94282.97,461
SYNTHETIC_ACCT_0606,NORTH,120698.84000000003,300
SYNTHETIC_ACCT_0607,EAST,139397.99000000002,145
SYNTHETIC_ACCT_0608,SOUTH,90389.41000000002,461
SYNTHETIC_ACCT_0609,EAST,112578.05,310
SYNTHETIC_ACCT_0610,SOUTH,93487.87999999999,441
SYNTHETIC_ACCT_0611,SOUTH,108160.39000000003,369
SYNTHETIC_ACCT_0612,EAST,104527.57999999999,367
SYNTHETIC_ACCT_0613,EAST,103783.79000000001,371
SYNTHETIC_ACCT_0614,SOUTH,90895.65,460
SYNTHETIC_ACCT_0615,EAST,102579.92000000001,376
SYNTHETIC_ACCT_0616,WEST,102690.88,351
SYNTHETIC_ACCT_0617,NORTH,113479.72,353
SYNTHETIC_ACCT_0618,SOUTH,111273.07,351
SYNTHETIC_ACCT_0619,NORTH,82647.73,503
SYNTHETIC_ACCT_0620,EAST,87434.85999999999,434
SYNTHETIC_ACCT_0621,EAST,118857.51999999997,273
SYNTHETIC_ACCT_0622,NORTH,124531.66,262
SYNTHETIC_ACCT_0623,EAST,133433.49,175
SYNTHETIC_ACCT_0624,WEST,111035.04999999999,301
SYNTHETIC_ACCT_0625,SOUTH,169662.79000000004,32
SYNTHETIC_ACCT_0626,EAST,79916.83000000002,455
SYNTHETIC_ACCT_0627,EAST,159942.01,67
SYNTHETIC_ACCT_0628,EAST,148606.23,99
SYNTHETIC_ACCT_0629,NORTH,138680.84,149
SYNTHETIC_ACCT_0630,NORTH,104231.18000000001,418
SYNTHETIC_ACCT_0631,SOUTH,189512.94000000003,8
SYNTHETIC_ACCT_0632,NORTH,133122.91999999998,197
SYNTHETIC_ACCT_0633,WEST,137479.40999999997,129
SYNTHETIC_ACCT_0634,EAST,127082.68,218
SYNTHETIC_ACCT_0635,WEST,100726.70000000003,368
SYNTHETIC_ACCT_0636,WEST,117814.09,257
SYNTHETIC_ACCT_0637,EAST,130362.70999999999,194
SYNTHETIC_ACCT_0638,WEST,78574.45,455
SYNTHETIC_ACCT_0639,EAST,142387.66,133
SYNTHETIC_ACCT_0640,WEST,109188.06,319
SYNTHETIC_ACCT_0641,EAST,121311.06000000001,257
SYNTHETIC_ACCT_0642,EAST,148038.08999999997,103
SYNTHETIC_ACCT_0643,WEST,155974.03,56
SYNTHETIC_ACCT_0644,NORTH,171750.99,29
SYNTHETIC_ACCT_0645,NORTH,120505.71000000004,303
SYNTHETIC_ACCT_0646,EAST,96915.2,400
SYNTHETIC_ACCT_0647,SOUTH,112218.36000000003,344
SYNTHETIC_ACCT_0648,WEST,147992.85,85
SYNTHETIC_ACCT_0649,EAST,164287.22999999998,60
SYNTHETIC_ACCT_0650,EAST,121619.56999999999,253
SYNTHETIC_ACCT_0651,SOUTH,134234.68,203
SYNTHETIC_ACCT_0652,EAST,128755.77999999998,205
SYNTHETIC_ACCT_0653,EAST,105084.01000000001,361
SYNTHETIC_ACCT_0654,WEST,106223.14,333
SYNTHETIC_ACCT_0655,NORTH,112613.42000000001,366
SYNTHETIC_ACCT_0656,WEST,75436.02,457
SYNTHETIC_ACCT_0657,EAST,138533.22999999998,150
SYNTHETIC_ACCT_0658,NORTH,121486.69000000002,294
SYNTHETIC_ACCT_0659,SOUTH,206650.19,2
SYNTHETIC_ACCT_0660,EAST,98804.22,390
SYNTHETIC_ACCT_0661,WEST,157244.77999999997,48
SYNTHETIC_ACCT_0662,NORTH,119593.85000000002,311
SYNTHETIC_ACCT_0663,SOUTH,134659.18000000002,196
SYNTHETIC_ACCT_0664,WEST,117334.7,260
SYNTHETIC_ACCT_0665,EAST,91818.64000000001,415
SYNTHETIC_ACCT_0666,EAST,112794.14,308
SYNTHETIC_ACCT_0667,EAST,121035.34000000001,259
SYNTHETIC_ACCT_0668,NORTH,127402.1,232
SYNTHETIC_ACCT_0669,WEST,140738.41999999998,109
SYNTHETIC_ACCT_0670,WEST,83860.64000000001,446
SYNTHETIC_ACCT_0671,SOUTH,136194.38000000003,185
SYNTHETIC_ACCT_0672,SOUTH,102747.0,397
SYNTHETIC_ACCT_0673,WEST,118557.18000000002,254
SYNTHETIC_ACCT_0674,EAST,130366.88,193
SYNTHETIC_ACCT_0675,WEST,149507.71,78
SYNTHETIC_ACCT_0676,WEST,92051.13999999998,418
SYNTHETIC_ACCT_0677,NORTH,125238.81,257
SYNTHETIC_ACCT_0678,WEST,105852.25,339
SYNTHETIC_ACCT_0679,WEST,112557.99,286
SYNTHETIC_ACCT_0680,WEST,97002.65000000002,396
SYNTHETIC_ACCT_0681,NORTH,107731.38,394
SYNTHETIC_ACCT_0682,SOUTH,86914.1,472
SYNTHETIC_ACCT_0683,EAST,160633.11999999994,66
SYNTHETIC_ACCT_0684,NORTH,113033.38,357
SYNTHETIC_ACCT_0685,EAST,182393.16999999998,22
SYNTHETIC_ACCT_0686,NORTH,88059.82999999999,491
SYNTHETIC_ACCT_0687,SOUTH,144345.38,129
SYNTHETIC_ACCT_0688,SOUTH,123798.75,269
SYNTHETIC_ACCT_0689,WEST,101287.90000000001,361
SYNTHETIC_ACCT_0690,SOUTH,140344.73,155
SYNTHETIC_ACCT_0691,SOUTH,126130.89999999998,246
SYNTHETIC_ACCT_0692,SOUTH,120758.24,293
SYNTHETIC_ACCT_0693,EAST,158443.99,75
SYNTHETIC_ACCT_0694,SOUTH,114790.28,327
SYNTHETIC_ACCT_0695,NORTH,105737.90000000001,410
SYNTHETIC_ACCT_0696,NORTH,130309.19000000002,216
SYNTHETIC_ACCT_0697,WEST,93699.14,412
SYNTHETIC_ACCT_0698,SOUTH,120842.66000000002,292
SYNTHETIC_ACCT_0699,NORTH,139400.29,143
SYNTHETIC_ACCT_0700,EAST,146891.37,107
SYNTHETIC_ACCT_0701,NORTH,107678.06999999998,395
SYNTHETIC_ACCT_0702,WEST,144781.09999999998,97
SYNTHETIC_ACCT_0703,WEST,119461.27000000002,248
SYNTHETIC_ACCT_0704,NORTH,96434.18999999999,455
SYNTHETIC_ACCT_0705,WEST,99489.82999999999,372
SYNTHETIC_ACCT_0706,SOUTH,110732.17999999998,354
SYNTHETIC_ACCT_0707,SOUTH,124536.25000000001,260
SYNTHETIC_ACCT_0708,SOUTH,86021.31,476
SYNTHETIC_ACCT_0709,SOUTH,161348.39,60
SYNTHETIC_ACCT_0710,SOUTH,152041.95,92
SYNTHETIC_ACCT_0711,EAST,120857.53000000003,262
SYNTHETIC_ACCT_0712,WEST,110364.86999999998,308
SYNTHETIC_ACCT_0713,EAST,120474.92,267
SYNTHETIC_ACCT_0714,NORTH,138105.06,154
SYNTHETIC_ACCT_0715,NORTH,122944.78,275
SYNTHETIC_ACCT_0716,NORTH,99821.77999999998,443
SYNTHETIC_ACCT_0717,SOUTH,107715.28,374
SYNTHETIC_ACCT_0718,EAST,71187.68999999999,469
SYNTHETIC_ACCT_0719,WEST,152298.82000000004,67
SYNTHETIC_ACCT_0720,WEST,109317.73000000001,317
SYNTHETIC_ACCT_0721,NORTH,140098.87000000002,139
SYNTHETIC_ACCT_0722,SOUTH,131432.19,215
SYNTHETIC_ACCT_0723,SOUTH,96202.0,425
SYNTHETIC_ACCT_0724,EAST,125691.01000000001,227
SYNTHETIC_ACCT_0725,EAST,144092.28,123
SYNTHETIC_ACCT_0726,WEST,110684.59,303
SYNTHETIC_ACCT_0727,NORTH,129086.95,221
SYNTHETIC_ACCT_0728,EAST,180803.45999999996,25
SYNTHETIC_ACCT_0729,SOUTH,108572.54,366
SYNTHETIC_ACCT_0730,WEST,75046.95000000001,458
SYNTHETIC_ACCT_0731,WEST,127719.7,192
SYNTHETIC_ACCT_0732,NORTH,97220.12,454
SYNTHETIC_ACCT_0733,WEST,123436.0,227
SYNTHETIC_ACCT_0734,EAST,139867.58,143
SYNTHETIC_ACCT_0735,EAST,98446.87,395
SYNTHETIC_ACCT_0736,EAST,90563.24999999999,422
SYNTHETIC_ACCT_0737,EAST,114837.39,294
SYNTHETIC_ACCT_0738,NORTH,130698.59,214
SYNTHETIC_ACCT_0739,WEST,116762.62,266
SYNTHETIC_ACCT_0740,EAST,129676.55000000002,198
SYNTHETIC_ACCT_0741,WEST,88805.31,431
SYNTHETIC_ACCT_0742,EAST,117501.4,283
SYNTHETIC_ACCT_0743,EAST,161225.53000000003,65
SYNTHETIC_ACCT_0744,NORTH,124989.63,259
SYNTHETIC_ACCT_0745,NORTH,91522.34,474
SYNTHETIC_ACCT_0746,EAST,107980.89000000001,346
SYNTHETIC_ACCT_0747,SOUTH,96524.56000000001,424
SYNTHETIC_ACCT_0748,EAST,112053.59,315
SYNTHETIC_ACCT_0749,EAST,77545.91000000002,460
SYNTHETIC_ACCT_0750,EAST,148472.25,100
SYNTHETIC_ACCT_0751,NORTH,175228.28999999998,24
SYNTHETIC_ACCT_0752,NORTH,154527.07000000004,69
SYNTHETIC_ACCT_0753,WEST,177674.13,22
SYNTHETIC_ACCT_0754,NORTH,144230.13,106
SYNTHETIC_ACCT_0755,SOUTH,75457.49,498
SYNTHETIC_ACCT_0756,NORTH,124339.79999999999,267
SYNTHETIC_ACCT_0757,WEST,148560.61000000004,79
SYNTHETIC_ACCT_0758,NORTH,127010.10000000003,239
SYNTHETIC_ACCT_0759,WEST,156870.18000000002,50
SYNTHETIC_ACCT_0760,NORTH,109440.32000000004,389
SYNTHETIC_ACCT_0761,WEST,123753.47000000002,224
SYNTHETIC_ACCT_0762,SOUTH,138505.97,169
SYNTHETIC_ACCT_0763,WEST,107347.48000000001,330
SYNTHETIC_ACCT_0764,WEST,122901.21,228
SYNTHETIC_ACCT_0765,WEST,67028.82,468
SYNTHETIC_ACCT_0766,WEST,98248.43,380
SYNTHETIC_ACCT_0767,EAST,94564.61,409
SYNTHETIC_ACCT_0768,WEST,74380.47,461
SYNTHETIC_ACCT_0769,EAST,112294.93,313
SYNTHETIC_ACCT_0770,SOUTH,115201.41999999998,323
SYNTHETIC_ACCT_0771,NORTH,75015.63000000002,516
SYNTHETIC_ACCT_0772,EAST,120197.04000000004,270
SYNTHETIC_ACCT_0773,SOUTH,82143.86,485
SYNTHETIC_ACCT_0774,NORTH,97223.45000000001,453
SYNTHETIC_ACCT_0775,NORTH,92129.53999999998,471
SYNTHETIC_ACCT_0776,NORTH,154434.05,70
SYNTHETIC_ACCT_0777,WEST,117214.01999999999,263
SYNTHETIC_ACCT_0778,SOUTH,185869.73999999996,12
SYNTHETIC_ACCT_0779,NORTH,120260.40000000001,305
SYNTHETIC_ACCT_0780,WEST,111950.69999999998,293
SYNTHETIC_ACCT_0781,NORTH,93287.34,465
SYNTHETIC_ACCT_0782,SOUTH,183457.16000000006,15
SYNTHETIC_ACCT_0783,NORTH,173306.46,26
SYNTHETIC_ACCT_0784,NORTH,123668.89000000001,269
SYNTHETIC_ACCT_0785,EAST,175931.95,35
SYNTHETIC_ACCT_0786,SOUTH,150907.47,95
SYNTHETIC_ACCT_0787,SOUTH,82448.87,484
SYNTHETIC_ACCT_0788,SOUTH,133756.81000000003,205
SYNTHETIC_ACCT_0789,SOUTH,105754.03000000001,384
SYNTHETIC_ACCT_0790,NORTH,139076.69,145
SYNTHETIC_ACCT_0791,EAST,89838.01000000001,424
SYNTHETIC_ACCT_0792,NORTH,119027.68000000002,316
SYNTHETIC_ACCT_0793,EAST,146600.15,109
SYNTHETIC_ACCT_0794,EAST,191981.27000000005,13
SYNTHETIC_ACCT_0795,NORTH,151119.66,77
SYNTHETIC_ACCT_0796,WEST,85101.61999999998,443
SYNTHETIC_ACCT_0797,SOUTH,114853.96,326
SYNTHETIC_ACCT_0798,WEST,120865.89999999998,239
SYNTHETIC_ACCT_0799,EAST,91695.7,417
SYNTHETIC_ACCT_0800,EAST,140253.89,140
SYNTHETIC_ACCT_0801,WEST,152379.73999999996,66
SYNTHETIC_ACCT_0802,NORTH,79644.51999999999,507
SYNTHETIC_ACCT_0803,WEST,131399.66,167
SYNTHETIC_ACCT_0804,WEST,94199.84000000001,409
SYNTHETIC_ACCT_0805,NORTH,95024.79000000001,459
SYNTHETIC_ACCT_0806,SOUTH,139685.1,164
SYNTHETIC_ACCT_0807,NORTH,130904.89,212
SYNTHETIC_ACCT_0808,WEST,97865.98999999999,388
SYNTHETIC_ACCT_0809,WEST,132753.83999999997,159
SYNTHETIC_ACCT_0810,EAST,54112.58,481
SYNTHETIC_ACCT_0811,NORTH,149477.8,84
SYNTHETIC_ACCT_0812,NORTH,120452.87999999999,304
SYNTHETIC_ACCT_0813,EAST,98675.09,393
SYNTHETIC_ACCT_0814,EAST,171766.80000000002,43
SYNTHETIC_ACCT_0815,SOUTH,136675.12,182
SYNTHETIC_ACCT_0816,SOUTH,160164.26,63
SYNTHETIC_ACCT_0817,NORTH,69780.33000000002,522
SYNTHETIC_ACCT_0818,SOUTH,111101.08000000002,352
SYNTHETIC_ACCT_0819,EAST,139592.43,144
SYNTHETIC_ACCT_0820,SOUTH,121514.90999999996,285
SYNTHETIC_ACCT_0821,WEST,115587.88000000003,273
SYNTHETIC_ACCT_0822,EAST,74272.15000000001,463
SYNTHETIC_ACCT_0823,SOUTH,123908.42,267
SYNTHETIC_ACCT_0824,SOUTH,155242.06000000003,80
SYNTHETIC_ACCT_0825,WEST,133912.72000000003,149
SYNTHETIC_ACCT_0826,EAST,128809.79999999999,204
SYNTHETIC_ACCT_0827,SOUTH,151779.03000000003,93
SYNTHETIC_ACCT_0828,EAST,133808.69,173
SYNTHETIC_ACCT_0829,NORTH,108559.20000000001,391
SYNTHETIC_ACCT_0830,EAST,109775.74,330
SYNTHETIC_ACCT_0831,NORTH,118405.38999999998,320
SYNTHETIC_ACCT_0832,EAST,84023.18999999999,448
SYNTHETIC_ACCT_0833,SOUTH,91043.19,455
SYNTHETIC_ACCT_0834,SOUTH,143839.41000000003,133
SYNTHETIC_ACCT_0835,SOUTH,68303.85999999999,502
SYNTHETIC_ACCT_0836,NORTH,129330.23000000001,219
SYNTHETIC_ACCT_0837,SOUTH,148907.09000000003,107
SYNTHETIC_ACCT_0838,EAST,71233.81999999999,468
SYNTHETIC_ACCT_0839,EAST,114491.44000000002,299
SYNTHETIC_ACCT_0840,NORTH,137702.63999999998,159
SYNTHETIC_ACCT_0841,NORTH,112803.69999999998,360
SYNTHETIC_ACCT_0842,EAST,117813.34000000001,279
SYNTHETIC_ACCT_0843,NORTH,147988.22000000003,91
SYNTHETIC_ACCT_0844,EAST,126022.94999999998,224
SYNTHETIC_ACCT_0845,EAST,175933.25,34
SYNTHETIC_ACCT_0846,NORTH,109640.66000000002,387
SYNTHETIC_ACCT_0847,NORTH,76131.62,513
SYNTHETIC_ACCT_0848,SOUTH,135249.99999999997,189
SYNTHETIC_ACCT_0849,SOUTH,149930.70999999996,100
SYNTHETIC_ACCT_0850,EAST,136166.52000000005,164
SYNTHETIC_ACCT_0851,SOUTH,117109.09999999999,311
SYNTHETIC_ACCT_0852,EAST,120255.76000000001,269
SYNTHETIC_ACCT_0853,EAST,125087.55999999998,233
SYNTHETIC_ACCT_0854,EAST,130665.24999999999,192
SYNTHETIC_ACCT_0855,NORTH,51014.780000000006,529
SYNTHETIC_ACCT_0856,SOUTH,88924.58,466
SYNTHETIC_ACCT_0857,NORTH,145526.32000000004,101
SYNTHETIC_ACCT_0858,SOUTH,122349.18000000001,280
SYNTHETIC_ACCT_0859,EAST,179872.97999999995,29
SYNTHETIC_ACCT_0860,NORTH,160437.19000000003,53
SYNTHETIC_ACCT_0861,WEST,97598.42,389
SYNTHETIC_ACCT_0862,WEST,78943.91,454
SYNTHETIC_ACCT_0863,NORTH,126197.69,250
SYNTHETIC_ACCT_0864,NORTH,190179.75999999998,7
SYNTHETIC_ACCT_0865,NORTH,95586.86,457
SYNTHETIC_ACCT_0866,WEST,107664.38,328
SYNTHETIC_ACCT_0867,NORTH,90194.01000000001,482
SYNTHETIC_ACCT_0868,WEST,110938.47000000002,302
SYNTHETIC_ACCT_0869,SOUTH,56691.8,510
SYNTHETIC_ACCT_0870,EAST,156926.58999999997,80
SYNTHETIC_ACCT_0871,SOUTH,78317.74,493
SYNTHETIC_ACCT_0872,SOUTH,93588.04000000001,440
SYNTHETIC_ACCT_0873,EAST,121530.39999999998,254
SYNTHETIC_ACCT_0874,SOUTH,166393.83999999997,43
SYNTHETIC_ACCT_0875,WEST,115932.54000000002,269
SYNTHETIC_ACCT_0876,SOUTH,168398.14999999997,35
SYNTHETIC_ACCT_0877,SOUTH,96081.45000000001,426
SYNTHETIC_ACCT_0878,EAST,130681.40000000001,191
SYNTHETIC_ACCT_0879,SOUTH,120086.28,297
SYNTHETIC_ACCT_0880,SOUTH,141912.18000000002,148
SYNTHETIC_ACCT_0881,WEST,114743.74000000002,282
SYNTHETIC_ACCT_0882,EAST,224800.88999999996,2
SYNTHETIC_ACCT_0883,SOUTH,175436.43000000002,23
SYNTHETIC_ACCT_0884,NORTH,137308.24999999997,163
SYNTHETIC_ACCT_0885,SOUTH,231588.33,1
SYNTHETIC_ACCT_0886,NORTH,124379.17000000001,265
SYNTHETIC_ACCT_0887,NORTH,120910.68000000001,299
SYNTHETIC_ACCT_0888,WEST,162717.14999999997,41
SYNTHETIC_ACCT_0889,SOUTH,81318.35999999999,487
SYNTHETIC_ACCT_0890,WEST,104636.45,342
SYNTHETIC_ACCT_0891,SOUTH,132585.17,209
SYNTHETIC_ACCT_0892,NORTH,117039.67000000001,325
SYNTHETIC_ACCT_0893,NORTH,124983.43000000002,260
SYNTHETIC_ACCT_0894,WEST,129301.83,188
SYNTHETIC_ACCT_0895,EAST,134154.4,171
SYNTHETIC_ACCT_0896,EAST,183985.30999999997,20
SYNTHETIC_ACCT_0897,EAST,136063.56,165
SYNTHETIC_ACCT_0898,WEST,88427.59,434
SYNTHETIC_ACCT_0899,WEST,90584.82999999999,425
SYNTHETIC_ACCT_0900,NORTH,132873.56,199
SYNTHETIC_ACCT_0901,EAST,95131.07,406
SYNTHETIC_ACCT_0902,NORTH,106225.77000000002,408
SYNTHETIC_ACCT_0903,NORTH,121438.05,295
SYNTHETIC_ACCT_0904,EAST,108676.70999999998,341
SYNTHETIC_ACCT_0905,WEST,135191.3,140
SYNTHETIC_ACCT_0906,EAST,99900.17000000001,386
SYNTHETIC_ACCT_0907,EAST,111554.19,319
SYNTHETIC_ACCT_0908,EAST,97890.87000000001,396
SYNTHETIC_ACCT_0909,SOUTH,95305.55,429
SYNTHETIC_ACCT_0910,EAST,128072.85,214
SYNTHETIC_ACCT_0911,SOUTH,124344.33,262
SYNTHETIC_ACCT_0912,EAST,144440.95,120
SYNTHETIC_ACCT_0913,EAST,125795.65000000001,226
SYNTHETIC_ACCT_0914,SOUTH,129181.34,226
SYNTHETIC_ACCT_0915,EAST,132454.01,182
SYNTHETIC_ACCT_0916,NORTH,99917.91,442
