txn_id,account_id,txn_date,txn_amount
SYNTHETIC_TXN_001135,SYNTHETIC_ACCT_0283,2023-02-16,6825.69
SYNTHETIC_TXN_001137,SYNTHETIC_ACCT_0164,2024-06-07,9900.56
SYNTHETIC_TXN_001141,SYNTHETIC_ACCT_0363,2023-12-07,9977.73
SYNTHETIC_TXN_001142,SYNTHETIC_ACCT_0022,2023-09-22,8984.17
SYNTHETIC_TXN_001145,SYNTHETIC_ACCT_0364,2023-01-25,8166.1
SYNTHETIC_TXN_001146,SYNTHETIC_ACCT_0131,2024-01-01,9253.6
SYNTHETIC_TXN_001149,SYNTHETIC_ACCT_0238,2023-09-21,8474.54
SYNTHETIC_TXN_001151,SYNTHETIC_ACCT_0483,2024-09-04,6649.79
SYNTHETIC_TXN_001154,SYNTHETIC_ACCT_0268,2024-08-25,8036.76
SYNTHETIC_TXN_001156,SYNTHETIC_ACCT_0146,2023-01-02,5954.99
SYNTHETIC_TXN_001157,SYNTHETIC_ACCT_0095,2023-11-08,8244.04
SYNTHETIC_TXN_001167,SYNTHETIC_ACCT_0218,2024-02-29,9696.42
SYNTHETIC_TXN_001169,SYNTHETIC_ACCT_0228,2024-12-01,9019.73
SYNTHETIC_TXN_001170,SYNTHETIC_ACCT_0275,2023-10-16,8746.5
SYNTHETIC_TXN_001171,SYNTHETIC_ACCT_0197,2024-03-19,7859.27
SYNTHETIC_TXN_001177,SYNTHETIC_ACCT_0366,2024-09-08,7555.78
SYNTHETIC_TXN_001183,SYNTHETIC_ACCT_0267,2023-12-16,7819.73
SYNTHETIC_TXN_001187,SYNTHETIC_ACCT_0133,2023-11-05,9956.78
SYNTHETIC_TXN_001190,SYNTHETIC_ACCT_0223,2024-05-16,7785.22
SYNTHETIC_TXN_001200,SYNTHETIC_ACCT_0494,2024-02-23,8520.09
SYNTHETIC_TXN_001201,SYNTHETIC_ACCT_0322,2024-03-01,7339.72
SYNTHETIC_TXN_001202,SYNTHETIC_ACCT_0446,2023-04-03,8472.8
SYNTHETIC_TXN_001203,SYNTHETIC_ACCT_0480,2024-02-06,9869.05
SYNTHETIC_TXN_001204,SYNTHETIC_ACCT_0422,2023-01-25,8984.52
SYNTHETIC_TXN_001205,SYNTHETIC_ACCT_0137,2023-08-09,9287.33
SYNTHETIC_TXN_001208,SYNTHETIC_ACCT_0264,2024-09-16,8028.2
SYNTHETIC_TXN_001211,SYNTHETIC_ACCT_0128,2024-03-06,6678.73
SYNTHETIC_TXN_001212,SYNTHETIC_ACCT_0397,2024-11-08,9184.31
SYNTHETIC_TXN_001214,SYNTHETIC_ACCT_0162,2024-09-18,7487.53
SYNTHETIC_TXN_001215,SYNTHETIC_ACCT_0184,2023-12-13,7642.38
SYNTHETIC_TXN_001217,SYNTHETIC_ACCT_0272,2024-05-06,9579.59
SYNTHETIC_TXN_001221,SYNTHETIC_ACCT_0331,2024-10-16,8352.72
SYNTHETIC_TXN_001222,SYNTHETIC_ACCT_0393,2024-07-02,9947.59
SYNTHETIC_TXN_001228,SYNTHETIC_ACCT_0152,2023-06-18,7831.3
SYNTHETIC_TXN_001229,SYNTHETIC_ACCT_0120,2023-10-03,7852.72
SYNTHETIC_TXN_001230,SYNTHETIC_ACCT_0447,2024-11-19,7267.75
SYNTHETIC_TXN_001234,SYNTHETIC_ACCT_0009,2024-12-18,5825.53
SYNTHETIC_TXN_001236,SYNTHETIC_ACCT_0391,2024-08-07,9890.2
SYNTHETIC_TXN_001239,SYNTHETIC_ACCT_0031,2024-03-15,5634.97
SYNTHETIC_TXN_001248,SYNTHETIC_ACCT_0471,2024-08-19,9144.15
SYNTHETIC_TXN_001254,SYNTHETIC_ACCT_0122,2023-02-27,9378.36
SYNTHETIC_TXN_001260,SYNTHETIC_ACCT_0461,2023-04-26,8571.8
SYNTHETIC_TXN_001263,SYNTHETIC_ACCT_0308,2023-04-10,4528.48
SYNTHETIC_TXN_001264,SYNTHETIC_ACCT_0202,2024-08-04,6284.31
SYNTHETIC_TXN_001267,SYNTHETIC_ACCT_0171,2023-02-24,8181.23
SYNTHETIC_TXN_001271,SYNTHETIC_ACCT_0004,2024-02-24,9802.12
SYNTHETIC_TXN_001273,SYNTHETIC_ACCT_0164,2024-04-28,7696.23
SYNTHETIC_TXN_001274,SYNTHETIC_ACCT_0188,2024-06-26,8906.41
SYNTHETIC_TXN_001292,SYNTHETIC_ACCT_0266,2024-07-06,9032.89
SYNTHETIC_TXN_001294,SYNTHETIC_ACCT_0075,2023-03-29,9178.55
SYNTHETIC_TXN_001297,SYNTHETIC_ACCT_0139,2023-12-19,9997.72
SYNTHETIC_TXN_001300,SYNTHETIC_ACCT_0198,2023-11-26,6969.71
SYNTHETIC_TXN_001301,SYNTHETIC_ACCT_0247,2024-05-17,2097.97
SYNTHETIC_TXN_001302,SYNTHETIC_ACCT_0106,2024-11-09,8264.82
SYNTHETIC_TXN_001303,SYNTHETIC_ACCT_0424,2023-09-12,7740.08
SYNTHETIC_TXN_001306,SYNTHETIC_ACCT_0319,2024-08-10,4723.9
SYNTHETIC_TXN_001315,SYNTHETIC_ACCT_0419,2023-01-14,9723.33
SYNTHETIC_TXN_001317,SYNTHETIC_ACCT_0451,2023-11-17,8027.93
SYNTHETIC_TXN_001319,SYNTHETIC_ACCT_0285,2023-06-14,6615.46
SYNTHETIC_TXN_001320,SYNTHETIC_ACCT_0439,2023-10-14,8888.22
SYNTHETIC_TXN_001324,SYNTHETIC_ACCT_0017,2023-04-16,5445.43
SYNTHETIC_TXN_001327,SYNTHETIC_ACCT_0133,2023-10-15,9898.29
SYNTHETIC_TXN_001328,SYNTHETIC_ACCT_0424,2023-05-07,7549.59
SYNTHETIC_TXN_001330,SYNTHETIC_ACCT_0011,2023-11-24,7111.15
SYNTHETIC_TXN_001333,SYNTHETIC_ACCT_0086,2024-04-07,2260.05
SYNTHETIC_TXN_001334,SYNTHETIC_ACCT_0131,2024-06-21,8616.87
SYNTHETIC_TXN_001336,SYNTHETIC_ACCT_0007,2024-07-27,8428.52
SYNTHETIC_TXN_001337,SYNTHETIC_ACCT_0212,2023-07-04,7253.48
SYNTHETIC_TXN_001343,SYNTHETIC_ACCT_0479,2023-09-26,9907.21
SYNTHETIC_TXN_001351,SYNTHETIC_ACCT_0400,2023-02-22,8346.36
SYNTHETIC_TXN_001352,SYNTHETIC_ACCT_0200,2024-04-25,9294.13
SYNTHETIC_TXN_001361,SYNTHETIC_ACCT_0476,2024-09-29,7387.4
SYNTHETIC_TXN_001367,SYNTHETIC_ACCT_0062,2024-08-14,9291.12
SYNTHETIC_TXN_001374,SYNTHETIC_ACCT_0376,2024-01-02,8297.75
SYNTHETIC_TXN_001377,SYNTHETIC_ACCT_0104,2023-08-10,9203.09
SYNTHETIC_TXN_001379,SYNTHETIC_ACCT_0188,2023-08-30,6694.95
SYNTHETIC_TXN_001381,SYNTHETIC_ACCT_0037,2024-04-14,6823.25
SYNTHETIC_TXN_001384,SYNTHETIC_ACCT_0376,2024-11-04,7857.87
SYNTHETIC_TXN_001388,SYNTHETIC_ACCT_0176,2023-12-25,8323.65
SYNTHETIC_TXN_001389,SYNTHETIC_ACCT_0255,2023-01-18,8243.36
SYNTHETIC_TXN_001395,SYNTHETIC_ACCT_0242,2024-03-23,9457.21
SYNTHETIC_TXN_001399,SYNTHETIC_ACCT_0269,2024-03-24,8496.58
SYNTHETIC_TXN_001401,SYNTHETIC_ACCT_0326,2023-01-05,8665.14
SYNTHETIC_TXN_001402,SYNTHETIC_ACCT_0230,2024-03-17,4959.65
SYNTHETIC_TXN_001404,SYNTHETIC_ACCT_0067,2023-10-18,6499.62
SYNTHETIC_TXN_001405,SYNTHETIC_ACCT_0205,2023-10-29,9327.56
SYNTHETIC_TXN_001411,SYNTHETIC_ACCT_0076,2024-12-20,9619.2
SYNTHETIC_TXN_001413,SYNTHETIC_ACCT_0165,2023-10-05,8093.61
SYNTHETIC_TXN_001415,SYNTHETIC_ACCT_0390,2024-09-06,7194.19
SYNTHETIC_TXN_001421,SYNTHETIC_ACCT_0372,2024-04-18,8243.16
SYNTHETIC_TXN_001423,SYNTHETIC_ACCT_0435,2024-11-24,9646.98
SYNTHETIC_TXN_001425,SYNTHETIC_ACCT_0092,2023-09-06,9371.28
SYNTHETIC_TXN_001427,SYNTHETIC_ACCT_0343,2023-01-16,5930.11
SYNTHETIC_TXN_001428,SYNTHETIC_ACCT_0109,2023-03-28,7916.52
SYNTHETIC_TXN_001431,SYNTHETIC_ACCT_0427,2023-05-26,7278.26
SYNTHETIC_TXN_001433,SYNTHETIC_ACCT_0169,2023-08-24,7876.49
SYNTHETIC_TXN_001437,SYNTHETIC_ACCT_0221,2024-02-09,9634.99
SYNTHETIC_TXN_001445,SYNTHETIC_ACCT_0493,2023-03-20,3886.58
SYNTHETIC_TXN_001448,SYNTHETIC_ACCT_0067,2024-12-02,9612.31
SYNTHETIC_TXN_001449,SYNTHETIC_ACCT_0077,2024-11-04,8047.23
SYNTHETIC_TXN_001453,SYNTHETIC_ACCT_0088,2023-10-13,8351.56
SYNTHETIC_TXN_001458,SYNTHETIC_ACCT_0011,2024-11-30,9743.81
SYNTHETIC_TXN_001461,SYNTHETIC_ACCT_0119,2024-12-27,8944.37
SYNTHETIC_TXN_001468,SYNTHETIC_ACCT_0167,2024-03-29,8767.63
SYNTHETIC_TXN_001481,SYNTHETIC_ACCT_0152,2023-04-27,9554.84
SYNTHETIC_TXN_001485,SYNTHETIC_ACCT_0406,2023-11-04,4166.21
SYNTHETIC_TXN_001486,SYNTHETIC_ACCT_0386,2024-11-05,5382.75
SYNTHETIC_TXN_001487,SYNTHETIC_ACCT_0019,2024-05-07,9297.85
SYNTHETIC_TXN_001489,SYNTHETIC_ACCT_0183,2023-04-17,5028.05
SYNTHETIC_TXN_001493,SYNTHETIC_ACCT_0196,2023-06-13,9125.27
SYNTHETIC_TXN_001495,SYNTHETIC_ACCT_0354,2024-07-21,9248.18
SYNTHETIC_TXN_001498,SYNTHETIC_ACCT_0321,2024-08-02,9761.88
SYNTHETIC_TXN_001505,SYNTHETIC_ACCT_0319,2023-03-14,7857.59
SYNTHETIC_TXN_001519,SYNTHETIC_ACCT_0083,2024-01-20,9231.61
SYNTHETIC_TXN_001523,SYNTHETIC_ACCT_0490,2024-02-20,9910.87
SYNTHETIC_TXN_001527,SYNTHETIC_ACCT_0492,2023-04-04,9833.26
SYNTHETIC_TXN_001529,SYNTHETIC_ACCT_0385,2024-04-25,8317.99
SYNTHETIC_TXN_001536,SYNTHETIC_ACCT_0254,2023-05-30,9229.79
SYNTHETIC_TXN_001537,SYNTHETIC_ACCT_0371,2024-08-25,8196.89
SYNTHETIC_TXN_001540,SYNTHETIC_ACCT_0085,2023-09-06,9844.19
SYNTHETIC_TXN_001541,SYNTHETIC_ACCT_0278,2024-06-16,9797.02
SYNTHETIC_TXN_001544,SYNTHETIC_ACCT_0211,2024-09-24,8464.67
SYNTHETIC_TXN_001548,SYNTHETIC_ACCT_0382,2023-08-02,6087.57
SYNTHETIC_TXN_001552,SYNTHETIC_ACCT_0135,2024-11-29,6281.41
SYNTHETIC_TXN_001553,SYNTHETIC_ACCT_0482,2023-04-13,8319.41
SYNTHETIC_TXN_001564,SYNTHETIC_ACCT_0277,2023-09-14,5893.18
SYNTHETIC_TXN_001566,SYNTHETIC_ACCT_0224,2024-07-25,8531.3
SYNTHETIC_TXN_001577,SYNTHETIC_ACCT_0494,2024-04-18,9669.03
SYNTHETIC_TXN_001590,SYNTHETIC_ACCT_0332,2023-06-25,8939.96
SYNTHETIC_TXN_001601,SYNTHETIC_ACCT_0168,2024-11-29,9532.49
SYNTHETIC_TXN_001603,SYNTHETIC_ACCT_0059,2023-08-14,6570.95
SYNTHETIC_TXN_001606,SYNTHETIC_ACCT_0425,2024-09-06,9272.63
SYNTHETIC_TXN_001607,SYNTHETIC_ACCT_0451,2024-01-02,5346.27
SYNTHETIC_TXN_001612,SYNTHETIC_ACCT_0401,2024-10-19,9736.09
SYNTHETIC_TXN_001614,SYNTHETIC_ACCT_0098,2024-02-28,6699.55
SYNTHETIC_TXN_001617,SYNTHETIC_ACCT_0427,2023-05-15,6355.22
SYNTHETIC_TXN_001621,SYNTHETIC_ACCT_0158,2023-07-11,7379.01
SYNTHETIC_TXN_001623,SYNTHETIC_ACCT_0435,2024-05-24,9898.6
SYNTHETIC_TXN_001627,SYNTHETIC_ACCT_0018,2023-08-01,9219.41
SYNTHETIC_TXN_001628,SYNTHETIC_ACCT_0104,2024-10-26,8898.27
SYNTHETIC_TXN_001629,SYNTHETIC_ACCT_0095,2023-11-28,9984.7
SYNTHETIC_TXN_001634,SYNTHETIC_ACCT_0346,2023-10-19,7336.49
SYNTHETIC_TXN_001636,SYNTHETIC_ACCT_0467,2023-07-18,8056.47
SYNTHETIC_TXN_001637,SYNTHETIC_ACCT_0310,2023-09-19,8852.68
SYNTHETIC_TXN_001638,SYNTHETIC_ACCT_0500,2024-07-29,9789.89
SYNTHETIC_TXN_001640,SYNTHETIC_ACCT_0365,2024-06-20,8739.93
SYNTHETIC_TXN_001642,SYNTHETIC_ACCT_0264,2023-12-24,6893.88
SYNTHETIC_TXN_001655,SYNTHETIC_ACCT_0302,2024-12-07,7638.15
SYNTHETIC_TXN_001659,SYNTHETIC_ACCT_0451,2024-06-28,1915.24
SYNTHETIC_TXN_001664,SYNTHETIC_ACCT_0446,2023-12-14,9264.25
SYNTHETIC_TXN_001673,SYNTHETIC_ACCT_0252,2023-06-11,8834.47
SYNTHETIC_TXN_001674,SYNTHETIC_ACCT_0197,2024-04-18,8660.23
SYNTHETIC_TXN_001677,SYNTHETIC_ACCT_0273,2024-10-08,5328.9
SYNTHETIC_TXN_001688,SYNTHETIC_ACCT_0070,2024-10-15,8230.92
SYNTHETIC_TXN_001693,SYNTHETIC_ACCT_0297,2023-08-05,7262.22
SYNTHETIC_TXN_001695,SYNTHETIC_ACCT_0278,2024-06-01,8901.78
SYNTHETIC_TXN_001698,SYNTHETIC_ACCT_0366,2024-02-08,7769.28
SYNTHETIC_TXN_001699,SYNTHETIC_ACCT_0460,2024-02-25,3987.64
SYNTHETIC_TXN_001700,SYNTHETIC_ACCT_0025,2023-07-16,8503.69
SYNTHETIC_TXN_001707,SYNTHETIC_ACCT_0120,2023-09-17,9644.98
SYNTHETIC_TXN_001712,SYNTHETIC_ACCT_0180,2023-11-18,7823.53
SYNTHETIC_TXN_001721,SYNTHETIC_ACCT_0417,2024-07-27,7657.57
SYNTHETIC_TXN_001724,SYNTHETIC_ACCT_0215,2023-06-30,7019.64
SYNTHETIC_TXN_001725,SYNTHETIC_ACCT_0090,2024-07-21,6973.01
SYNTHETIC_TXN_001726,SYNTHETIC_ACCT_0112,2023-03-24,4401.33
SYNTHETIC_TXN_001729,SYNTHETIC_ACCT_0429,2024-04-28,7514.89
SYNTHETIC_TXN_001731,SYNTHETIC_ACCT_0369,2024-06-19,9431.45
SYNTHETIC_TXN_001733,SYNTHETIC_ACCT_0217,2024-01-17,9475.52
SYNTHETIC_TXN_001737,SYNTHETIC_ACCT_0136,2024-02-02,8350.58
SYNTHETIC_TXN_001738,SYNTHETIC_ACCT_0253,2023-09-08,5766.98
SYNTHETIC_TXN_001741,SYNTHETIC_ACCT_0291,2023-09-15,9607.63
SYNTHETIC_TXN_001752,SYNTHETIC_ACCT_0335,2023-02-23,8801.76
SYNTHETIC_TXN_001753,SYNTHETIC_ACCT_0057,2023-06-15,9844.36
SYNTHETIC_TXN_001761,SYNTHETIC_ACCT_0218,2023-05-29,9761.54
SYNTHETIC_TXN_001765,SYNTHETIC_ACCT_0470,2024-01-27,9307.51
SYNTHETIC_TXN_001767,SYNTHETIC_ACCT_0476,2023-08-22,7019.93
SYNTHETIC_TXN_001770,SYNTHETIC_ACCT_0134,2023-07-21,7391.49
SYNTHETIC_TXN_001772,SYNTHETIC_ACCT_0345,2024-11-07,6349.29
SYNTHETIC_TXN_001776,SYNTHETIC_ACCT_0049,2023-09-07,5906.83
SYNTHETIC_TXN_001778,SYNTHETIC_ACCT_0174,2024-08-04,9760.5
SYNTHETIC_TXN_001779,SYNTHETIC_ACCT_0400,2024-12-27,9624.51
SYNTHETIC_TXN_001791,SYNTHETIC_ACCT_0341,2024-06-28,7315.27
SYNTHETIC_TXN_001799,SYNTHETIC_ACCT_0397,2023-02-16,9166.8
SYNTHETIC_TXN_001805,SYNTHETIC_ACCT_0151,2023-02-03,9400.94
SYNTHETIC_TXN_001806,SYNTHETIC_ACCT_0014,2024-02-22,8730.69
SYNTHETIC_TXN_001810,SYNTHETIC_ACCT_0044,2024-11-10,9848.57
SYNTHETIC_TXN_001811,SYNTHETIC_ACCT_0327,2024-03-20,7891.74
SYNTHETIC_TXN_001812,SYNTHETIC_ACCT_0199,2023-06-24,9641.66
SYNTHETIC_TXN_001815,SYNTHETIC_ACCT_0230,2024-09-05,3906.87
SYNTHETIC_TXN_001825,SYNTHETIC_ACCT_0434,2023-08-07,9305.0
SYNTHETIC_TXN_001827,SYNTHETIC_ACCT_0067,2024-08-01,4138.05
SYNTHETIC_TXN_001839,SYNTHETIC_ACCT_0459,2023-01-06,9612.47
SYNTHETIC_TXN_001840,SYNTHETIC_ACCT_0282,2023-04-01,7089.6
SYNTHETIC_TXN_001845,SYNTHETIC_ACCT_0469,2024-12-22,8725.5
SYNTHETIC_TXN_001848,SYNTHETIC_ACCT_0002,2023-03-12,2994.18
SYNTHETIC_TXN_001849,SYNTHETIC_ACCT_0064,2024-05-04,9035.25
SYNTHETIC_TXN_001850,SYNTHETIC_ACCT_0176,2024-04-23,7300.97
SYNTHETIC_TXN_001853,SYNTHETIC_ACCT_0148,2024-11-05,6097.35
SYNTHETIC_TXN_001854,SYNTHETIC_ACCT_0420,2024-06-24,9560.78
SYNTHETIC_TXN_001855,SYNTHETIC_ACCT_0103,2023-01-30,4419.86
SYNTHETIC_TXN_001857,SYNTHETIC_ACCT_0304,2023-10-10,8077.49
SYNTHETIC_TXN_001861,SYNTHETIC_ACCT_0385,2023-04-18,9797.45
SYNTHETIC_TXN_001862,SYNTHETIC_ACCT_0161,2023-09-26,9676.68
SYNTHETIC_TXN_001865,SYNTHETIC_ACCT_0413,2023-04-29,7882.38
SYNTHETIC_TXN_001866,SYNTHETIC_ACCT_0364,2023-07-06,8630.93
SYNTHETIC_TXN_001867,SYNTHETIC_ACCT_0193,2024-02-07,9910.96
SYNTHETIC_TXN_001870,SYNTHETIC_ACCT_0337,2023-10-03,9791.45
SYNTHETIC_TXN_001871,SYNTHETIC_ACCT_0186,2023-06-26,9954.99
SYNTHETIC_TXN_001878,SYNTHETIC_ACCT_0496,2024-04-17,6728.02
SYNTHETIC_TXN_001883,SYNTHETIC_ACCT_0078,2024-12-30,4069.46
SYNTHETIC_TXN_001884,SYNTHETIC_ACCT_0187,2024-09-26,4772.01
SYNTHETIC_TXN_001888,SYNTHETIC_ACCT_0038,2023-01-20,9535.13
SYNTHETIC_TXN_001889,SYNTHETIC_ACCT_0334,2023-10-04,8532.22
SYNTHETIC_TXN_001894,SYNTHETIC_ACCT_0251,2024-07-25,6105.84
SYNTHETIC_TXN_001896,SYNTHETIC_ACCT_0495,2023-02-16,8742.79
SYNTHETIC_TXN_001899,SYNTHETIC_ACCT_0432,2024-09-23,8292.0
SYNTHETIC_TXN_001902,SYNTHETIC_ACCT_0114,2023-01-31,9138.44
SYNTHETIC_TXN_001912,SYNTHETIC_ACCT_0214,2024-08-21,7373.13
SYNTHETIC_TXN_001913,SYNTHETIC_ACCT_0168,2023-08-30,4238.01
SYNTHETIC_TXN_001914,SYNTHETIC_ACCT_0193,2024-12-29,9297.76
SYNTHETIC_TXN_001916,SYNTHETIC_ACCT_0473,2023-11-16,6529.95
SYNTHETIC_TXN_001920,SYNTHETIC_ACCT_0392,2024-12-20,6473.38
SYNTHETIC_TXN_001924,SYNTHETIC_ACCT_0034,2023-03-14,9341.06
SYNTHETIC_TXN_001925,SYNTHETIC_ACCT_0195,2024-06-02,8999.49
SYNTHETIC_TXN_001926,SYNTHETIC_ACCT_0205,2023-05-26,8241.93
SYNTHETIC_TXN_001927,SYNTHETIC_ACCT_0055,2024-02-04,9734.57
SYNTHETIC_TXN_001934,SYNTHETIC_ACCT_0380,2024-02-13,6610.22
SYNTHETIC_TXN_001940,SYNTHETIC_ACCT_0287,2024-06-21,9699.64
SYNTHETIC_TXN_001941,SYNTHETIC_ACCT_0216,2023-01-09,9183.99
SYNTHETIC_TXN_001942,SYNTHETIC_ACCT_0016,2023-06-19,8309.74
SYNTHETIC_TXN_001944,SYNTHETIC_ACCT_0423,2023-01-02,4334.34
SYNTHETIC_TXN_001955,SYNTHETIC_ACCT_0233,2024-08-05,8762.02
SYNTHETIC_TXN_001956,SYNTHETIC_ACCT_0060,2024-09-29,8014.3
SYNTHETIC_TXN_001957,SYNTHETIC_ACCT_0335,2024-09-17,9656.55
SYNTHETIC_TXN_001958,SYNTHETIC_ACCT_0207,2023-09-07,8269.62
SYNTHETIC_TXN_001961,SYNTHETIC_ACCT_0367,2023-04-15,9239.58
SYNTHETIC_TXN_001964,SYNTHETIC_ACCT_0249,2023-11-21,4619.38
SYNTHETIC_TXN_001966,SYNTHETIC_ACCT_0090,2024-12-31,9918.31
SYNTHETIC_TXN_001969,SYNTHETIC_ACCT_0371,2023-06-27,7827.99
SYNTHETIC_TXN_001971,SYNTHETIC_ACCT_0177,2023-05-03,1591.57
SYNTHETIC_TXN_001979,SYNTHETIC_ACCT_0375,2024-11-26,8938.07
SYNTHETIC_TXN_001982,SYNTHETIC_ACCT_0279,2024-10-05,6856.64
SYNTHETIC_TXN_001984,SYNTHETIC_ACCT_0108,2023-01-12,9549.46
SYNTHETIC_TXN_001986,SYNTHETIC_ACCT_0005,2024-08-04,9069.11
SYNTHETIC_TXN_001987,SYNTHETIC_ACCT_0123,2024-11-30,9239.43
SYNTHETIC_TXN_001989,SYNTHETIC_ACCT_0272,2024-02-28,8558.11
SYNTHETIC_TXN_001990,SYNTHETIC_ACCT_0216,2023-07-30,9493.88
SYNTHETIC_TXN_002000,SYNTHETIC_ACCT_0096,2024-09-09,9520.93
SYNTHETIC_TXN_002002,SYNTHETIC_ACCT_0315,2023-02-03,8469.26
SYNTHETIC_TXN_002004,SYNTHETIC_ACCT_0163,2023-09-11,9758.57
SYNTHETIC_TXN_002007,SYNTHETIC_ACCT_0268,2024-08-04,8045.28
SYNTHETIC_TXN_002008,SYNTHETIC_ACCT_0115,2024-06-04,9969.06
SYNTHETIC_TXN_002011,SYNTHETIC_ACCT_0211,2023-01-08,7661.12
SYNTHETIC_TXN_002013,SYNTHETIC_ACCT_0349,2024-02-09,7175.18
SYNTHETIC_TXN_002016,SYNTHETIC_ACCT_0246,2024-02-16,7493.98
SYNTHETIC_TXN_002020,SYNTHETIC_ACCT_0311,2023-08-09,9221.74
SYNTHETIC_TXN_002023,SYNTHETIC_ACCT_0030,2023-04-18,8449.72
SYNTHETIC_TXN_002025,SYNTHETIC_ACCT_0369,2023-03-12,6158.05
SYNTHETIC_TXN_002026,SYNTHETIC_ACCT_0201,2023-12-16,6568.94
SYNTHETIC_TXN_002028,SYNTHETIC_ACCT_0239,2023-06-15,9126.66
SYNTHETIC_TXN_002031,SYNTHETIC_ACCT_0350,2024-07-18,6078.38
SYNTHETIC_TXN_002040,SYNTHETIC_ACCT_0499,2024-12-17,6216.68
SYNTHETIC_TXN_002042,SYNTHETIC_ACCT_0191,2023-07-27,7887.4
SYNTHETIC_TXN_002045,SYNTHETIC_ACCT_0346,2024-03-06,9705.05
SYNTHETIC_TXN_002046,SYNTHETIC_ACCT_0034,2024-06-25,9306.64
SYNTHETIC_TXN_002049,SYNTHETIC_ACCT_0113,2023-08-05,7700.23
SYNTHETIC_TXN_002052,SYNTHETIC_ACCT_0239,2023-08-16,3444.79
SYNTHETIC_TXN_002056,SYNTHETIC_ACCT_0326,2023-03-24,5794.17
SYNTHETIC_TXN_002063,SYNTHETIC_ACCT_0189,2023-04-13,7235.1
SYNTHETIC_TXN_002067,SYNTHETIC_ACCT_0486,2023-02-18,9631.16
SYNTHETIC_TXN_002069,SYNTHETIC_ACCT_0301,2023-04-20,9170.37
SYNTHETIC_TXN_002075,SYNTHETIC_ACCT_0125,2024-09-27,7866.24
SYNTHETIC_TXN_002078,SYNTHETIC_ACCT_0138,2023-09-12,7721.75
SYNTHETIC_TXN_002084,SYNTHETIC_ACCT_0278,2023-01-08,8827.57
SYNTHETIC_TXN_002098,SYNTHETIC_ACCT_0112,2024-01-16,9494.54
SYNTHETIC_TXN_002100,SYNTHETIC_ACCT_0048,2024-02-29,7954.94
SYNTHETIC_TXN_002102,SYNTHETIC_ACCT_0365,2024-09-02,8237.16
SYNTHETIC_TXN_002104,SYNTHETIC_ACCT_0361,2024-11-02,9888.44
SYNTHETIC_TXN_002110,SYNTHETIC_ACCT_0383,2024-06-08,8917.67
SYNTHETIC_TXN_002113,SYNTHETIC_ACCT_0062,2024-06-21,9509.45
SYNTHETIC_TXN_002118,SYNTHETIC_ACCT_0348,2023-11-18,8363.85
SYNTHETIC_TXN_002120,SYNTHETIC_ACCT_0048,2024-05-20,5354.52
SYNTHETIC_TXN_002123,SYNTHETIC_ACCT_0129,2023-09-03,8410.8
SYNTHETIC_TXN_002126,SYNTHETIC_ACCT_0352,2024-02-09,3408.6
SYNTHETIC_TXN_002128,SYNTHETIC_ACCT_0258,2024-04-13,9884.91
SYNTHETIC_TXN_002129,SYNTHETIC_ACCT_0305,2023-05-23,7776.95
SYNTHETIC_TXN_002132,SYNTHETIC_ACCT_0159,2024-07-24,7424.41
SYNTHETIC_TXN_002137,SYNTHETIC_ACCT_0340,2024-12-17,6634.09
SYNTHETIC_TXN_002140,SYNTHETIC_ACCT_0448,2023-10-25,7943.14
SYNTHETIC_TXN_002143,SYNTHETIC_ACCT_0285,2024-10-26,6979.95
SYNTHETIC_TXN_002144,SYNTHETIC_ACCT_0398,2024-12-14,8498.78
SYNTHETIC_TXN_002145,SYNTHETIC_ACCT_0088,2023-09-01,8233.63
SYNTHETIC_TXN_002149,SYNTHETIC_ACCT_0172,2023-10-01,9497.57
SYNTHETIC_TXN_002151,SYNTHETIC_ACCT_0359,2024-11-25,8925.97
SYNTHETIC_TXN_002154,SYNTHETIC_ACCT_0307,2023-03-24,6564.9
SYNTHETIC_TXN_002158,SYNTHETIC_ACCT_0452,2024-12-04,8392.41
SYNTHETIC_TXN_002161,SYNTHETIC_ACCT_0178,2024-08-13,8609.13
SYNTHETIC_TXN_002166,SYNTHETIC_ACCT_0274,2024-12-21,9695.58
SYNTHETIC_TXN_002174,SYNTHETIC_ACCT_0106,2023-10-15,6052.81
SYNTHETIC_TXN_002175,SYNTHETIC_ACCT_0381,2023-06-08,9593.22
SYNTHETIC_TXN_002177,SYNTHETIC_ACCT_0300,2023-08-25,9539.65
SYNTHETIC_TXN_002178,SYNTHETIC_ACCT_0038,2024-07-18,5393.92
SYNTHETIC_TXN_002180,SYNTHETIC_ACCT_0241,2024-06-26,9403.48
SYNTHETIC_TXN_002183,SYNTHETIC_ACCT_0176,2024-12-03,6991.85
SYNTHETIC_TXN_002186,SYNTHETIC_ACCT_0037,2024-06-06,8987.24
SYNTHETIC_TXN_002187,SYNTHETIC_ACCT_0188,2023-08-01,8263.74
SYNTHETIC_TXN_002190,SYNTHETIC_ACCT_0078,2024-01-23,4322.82
SYNTHETIC_TXN_002192,SYNTHETIC_ACCT_0086,2023-12-20,9009.27
SYNTHETIC_TXN_002194,SYNTHETIC_ACCT_0438,2023-05-08,9357.42
SYNTHETIC_TXN_002195,SYNTHETIC_ACCT_0177,2024-12-30,3621.25
