txn_id,account_id,txn_date,txn_amount
SYNTHETIC_TXN_007785,SYNTHETIC_ACCT_1770,2023-04-17,9860.25
SYNTHETIC_TXN_007803,SYNTHETIC_ACCT_1984,2024-08-01,9710.52
SYNTHETIC_TXN_007808,SYNTHETIC_ACCT_0753,2024-10-24,9840.68
SYNTHETIC_TXN_007810,SYNTHETIC_ACCT_1814,2023-01-23,9787.89
SYNTHETIC_TXN_007836,SYNTHETIC_ACCT_1064,2024-09-27,8704.04
SYNTHETIC_TXN_007844,SYNTHETIC_ACCT_1694,2024-06-06,9470.41
SYNTHETIC_TXN_007846,SYNTHETIC_ACCT_0052,2023-12-10,9442.08
SYNTHETIC_TXN_007855,SYNTHETIC_ACCT_1153,2024-08-14,8434.12
SYNTHETIC_TXN_007856,SYNTHETIC_ACCT_0508,2023-09-04,9527.01
SYNTHETIC_TXN_007865,SYNTHETIC_ACCT_1133,2023-12-21,9975.26
SYNTHETIC_TXN_007876,SYNTHETIC_ACCT_1739,2023-05-26,9899.33
SYNTHETIC_TXN_007894,SYNTHETIC_ACCT_1124,2024-08-02,9962.01
SYNTHETIC_TXN_007895,SYNTHETIC_ACCT_0331,2024-09-15,8721.53
SYNTHETIC_TXN_007898,SYNTHETIC_ACCT_1155,2024-12-07,8227.68
SYNTHETIC_TXN_007908,SYNTHETIC_ACCT_1748,2023-12-15,9323.8
SYNTHETIC_TXN_007914,SYNTHETIC_ACCT_0937,2024-10-10,9741.6
SYNTHETIC_TXN_007922,SYNTHETIC_ACCT_1449,2024-02-21,8745.22
SYNTHETIC_TXN_007953,SYNTHETIC_ACCT_0732,2024-12-28,9757.5
SYNTHETIC_TXN_007957,SYNTHETIC_ACCT_0793,2024-11-06,8520.36
SYNTHETIC_TXN_007959,SYNTHETIC_ACCT_0939,2024-10-31,9349.09
SYNTHETIC_TXN_007961,SYNTHETIC_ACCT_1049,2024-03-20,9428.32
SYNTHETIC_TXN_007963,SYNTHETIC_ACCT_0049,2024-05-02,9797.98
SYNTHETIC_TXN_007964,SYNTHETIC_ACCT_1476,2023-05-19,9677.92
SYNTHETIC_TXN_007968,SYNTHETIC_ACCT_1895,2023-02-15,9208.66
SYNTHETIC_TXN_007970,SYNTHETIC_ACCT_1105,2023-04-09,9863.28
SYNTHETIC_TXN_007986,SYNTHETIC_ACCT_0440,2024-08-11,9193.73
SYNTHETIC_TXN_008012,SYNTHETIC_ACCT_0302,2024-03-03,9996.97
SYNTHETIC_TXN_008047,SYNTHETIC_ACCT_0459,2023-04-20,8684.17
SYNTHETIC_TXN_008056,SYNTHETIC_ACCT_1111,2023-01-10,9963.94
SYNTHETIC_TXN_008071,SYNTHETIC_ACCT_1383,2024-02-25,9465.56
SYNTHETIC_TXN_008077,SYNTHETIC_ACCT_1624,2024-10-12,9191.09
SYNTHETIC_TXN_008081,SYNTHETIC_ACCT_0017,2023-06-03,8834.19
SYNTHETIC_TXN_008089,SYNTHETIC_ACCT_0759,2023-05-11,9586.06
SYNTHETIC_TXN_008090,SYNTHETIC_ACCT_0721,2023-09-06,8278.66
SYNTHETIC_TXN_008093,SYNTHETIC_ACCT_1655,2023-03-02,9307.42
SYNTHETIC_TXN_008098,SYNTHETIC_ACCT_0140,2023-10-10,9603.23
SYNTHETIC_TXN_008105,SYNTHETIC_ACCT_1740,2024-05-31,9314.66
SYNTHETIC_TXN_008112,SYNTHETIC_ACCT_1903,2023-02-20,9995.61
SYNTHETIC_TXN_008121,SYNTHETIC_ACCT_0725,2023-10-04,9303.65
SYNTHETIC_TXN_008137,SYNTHETIC_ACCT_0220,2024-03-20,9562.32
SYNTHETIC_TXN_008138,SYNTHETIC_ACCT_1969,2023-08-19,9909.58
SYNTHETIC_TXN_008155,SYNTHETIC_ACCT_0822,2024-12-07,6209.84
SYNTHETIC_TXN_008165,SYNTHETIC_ACCT_0252,2024-10-03,9209.93
SYNTHETIC_TXN_008186,SYNTHETIC_ACCT_1019,2024-12-10,9731.19
SYNTHETIC_TXN_008187,SYNTHETIC_ACCT_1293,2023-07-24,7457.83
SYNTHETIC_TXN_008188,SYNTHETIC_ACCT_1563,2024-02-13,8909.84
SYNTHETIC_TXN_008194,SYNTHETIC_ACCT_0442,2024-02-23,9704.34
SYNTHETIC_TXN_008202,SYNTHETIC_ACCT_1110,2024-11-20,9365.69
SYNTHETIC_TXN_008203,SYNTHETIC_ACCT_1376,2023-11-09,9193.34
SYNTHETIC_TXN_008213,SYNTHETIC_ACCT_1948,2023-09-30,9709.97
SYNTHETIC_TXN_008221,SYNTHETIC_ACCT_1923,2024-03-25,9263.71
SYNTHETIC_TXN_008239,SYNTHETIC_ACCT_1038,2023-08-30,9382.86
SYNTHETIC_TXN_008246,SYNTHETIC_ACCT_0249,2024-08-16,9988.82
SYNTHETIC_TXN_008262,SYNTHETIC_ACCT_0521,2023-04-08,8074.14
SYNTHETIC_TXN_008265,SYNTHETIC_ACCT_0616,2024-09-01,9817.1
SYNTHETIC_TXN_008273,SYNTHETIC_ACCT_0738,2024-12-14,9993.28
SYNTHETIC_TXN_008278,SYNTHETIC_ACCT_0534,2024-05-16,8560.96
SYNTHETIC_TXN_008281,SYNTHETIC_ACCT_1060,2024-10-23,7220.8
SYNTHETIC_TXN_008290,SYNTHETIC_ACCT_0457,2023-10-02,9411.1
SYNTHETIC_TXN_008305,SYNTHETIC_ACCT_1439,2024-10-08,9777.65
SYNTHETIC_TXN_008315,SYNTHETIC_ACCT_0707,2024-08-20,9580.84
SYNTHETIC_TXN_008343,SYNTHETIC_ACCT_1979,2024-08-07,9936.96
SYNTHETIC_TXN_008351,SYNTHETIC_ACCT_1409,2024-09-06,9251.5
SYNTHETIC_TXN_008355,SYNTHETIC_ACCT_1849,2024-03-13,9525.87
SYNTHETIC_TXN_008360,SYNTHETIC_ACCT_0022,2023-10-19,8860.91
SYNTHETIC_TXN_008370,SYNTHETIC_ACCT_0404,2023-03-31,9791.65
SYNTHETIC_TXN_008373,SYNTHETIC_ACCT_1647,2024-01-14,8269.19
SYNTHETIC_TXN_008387,SYNTHETIC_ACCT_1878,2024-11-11,9016.38
SYNTHETIC_TXN_008401,SYNTHETIC_ACCT_1281,2023-12-17,9880.24
SYNTHETIC_TXN_008413,SYNTHETIC_ACCT_0291,2024-01-28,9591.81
SYNTHETIC_TXN_008417,SYNTHETIC_ACCT_0688,2024-09-22,9450.2
SYNTHETIC_TXN_008433,SYNTHETIC_ACCT_1689,2024-10-28,8924.28
SYNTHETIC_TXN_008442,SYNTHETIC_ACCT_0955,2024-02-07,8825.2
SYNTHETIC_TXN_008475,SYNTHETIC_ACCT_0633,2024-08-25,9877.63
SYNTHETIC_TXN_008477,SYNTHETIC_ACCT_1735,2024-02-18,9276.2
SYNTHETIC_TXN_008497,SYNTHETIC_ACCT_0509,2023-10-14,9719.43
SYNTHETIC_TXN_008500,SYNTHETIC_ACCT_0103,2023-08-02,9582.42
SYNTHETIC_TXN_008518,SYNTHETIC_ACCT_0166,2024-10-13,9603.71
SYNTHETIC_TXN_008522,SYNTHETIC_ACCT_1109,2023-08-04,9614.98
SYNTHETIC_TXN_008529,SYNTHETIC_ACCT_0874,2023-01-12,9285.21
SYNTHETIC_TXN_008537,SYNTHETIC_ACCT_0996,2023-11-18,8284.15
SYNTHETIC_TXN_008540,SYNTHETIC_ACCT_0798,2024-05-02,9011.49
SYNTHETIC_TXN_008541,SYNTHETIC_ACCT_0757,2023-08-24,8525.61
SYNTHETIC_TXN_008544,SYNTHETIC_ACCT_0542,2024-05-08,9629.01
SYNTHETIC_TXN_008568,SYNTHETIC_ACCT_0951,2023-03-08,9909.59
SYNTHETIC_TXN_008584,SYNTHETIC_ACCT_1788,2023-01-25,8622.87
SYNTHETIC_TXN_008591,SYNTHETIC_ACCT_0127,2024-01-18,8914.84
SYNTHETIC_TXN_008610,SYNTHETIC_ACCT_1003,2024-10-28,8527.65
SYNTHETIC_TXN_008617,SYNTHETIC_ACCT_0318,2024-07-29,9888.8
SYNTHETIC_TXN_008630,SYNTHETIC_ACCT_1053,2023-07-28,9294.4
SYNTHETIC_TXN_008643,SYNTHETIC_ACCT_1934,2023-01-19,8893.8
SYNTHETIC_TXN_008663,SYNTHETIC_ACCT_0958,2023-07-07,9046.79
SYNTHETIC_TXN_008677,SYNTHETIC_ACCT_0839,2023-09-17,9340.86
SYNTHETIC_TXN_008687,SYNTHETIC_ACCT_1755,2023-01-07,9384.63
SYNTHETIC_TXN_008690,SYNTHETIC_ACCT_1880,2024-07-05,9348.78
SYNTHETIC_TXN_008705,SYNTHETIC_ACCT_1420,2024-10-29,9633.7
SYNTHETIC_TXN_008709,SYNTHETIC_ACCT_1450,2024-02-24,9349.3
SYNTHETIC_TXN_008712,SYNTHETIC_ACCT_1023,2024-11-29,9696.61
SYNTHETIC_TXN_008717,SYNTHETIC_ACCT_0346,2024-09-01,9773.33
SYNTHETIC_TXN_008727,SYNTHETIC_ACCT_1037,2024-11-01,8417.95
SYNTHETIC_TXN_008729,SYNTHETIC_ACCT_0471,2023-04-09,9544.83
SYNTHETIC_TXN_008730,SYNTHETIC_ACCT_0150,2024-03-28,9917.98
SYNTHETIC_TXN_008736,SYNTHETIC_ACCT_1219,2024-08-25,8284.03
SYNTHETIC_TXN_008737,SYNTHETIC_ACCT_1590,2024-07-06,9702.31
SYNTHETIC_TXN_008740,SYNTHETIC_ACCT_1784,2024-11-18,9394.5
SYNTHETIC_TXN_008746,SYNTHETIC_ACCT_1293,2024-05-24,8814.39
SYNTHETIC_TXN_008778,SYNTHETIC_ACCT_0316,2024-12-19,9329.13
SYNTHETIC_TXN_008784,SYNTHETIC_ACCT_0716,2023-10-22,9535.53
SYNTHETIC_TXN_008808,SYNTHETIC_ACCT_0823,2024-06-16,9737.32
SYNTHETIC_TXN_008813,SYNTHETIC_ACCT_1027,2024-06-10,8570.94
SYNTHETIC_TXN_008816,SYNTHETIC_ACCT_1653,2024-11-11,9619.18
SYNTHETIC_TXN_008819,SYNTHETIC_ACCT_1916,2024-01-19,9646.84
SYNTHETIC_TXN_008826,SYNTHETIC_ACCT_0224,2024-10-13,9052.65
SYNTHETIC_TXN_008830,SYNTHETIC_ACCT_1069,2023-07-13,9605.45
SYNTHETIC_TXN_008832,SYNTHETIC_ACCT_1708,2023-07-02,9844.8
SYNTHETIC_TXN_008834,SYNTHETIC_ACCT_0665,2023-03-29,9344.08
SYNTHETIC_TXN_008837,SYNTHETIC_ACCT_1329,2024-02-26,9050.77
SYNTHETIC_TXN_008840,SYNTHETIC_ACCT_0216,2024-06-05,9129.53
SYNTHETIC_TXN_008846,SYNTHETIC_ACCT_1913,2023-07-19,9267.42
SYNTHETIC_TXN_008852,SYNTHETIC_ACCT_1184,2023-10-15,9935.47
SYNTHETIC_TXN_008866,SYNTHETIC_ACCT_0520,2023-08-25,9990.22
SYNTHETIC_TXN_008871,SYNTHETIC_ACCT_0049,2024-10-15,9783.76
SYNTHETIC_TXN_008876,SYNTHETIC_ACCT_1707,2023-09-11,8671.95
SYNTHETIC_TXN_008885,SYNTHETIC_ACCT_1014,2023-09-19,9128.54
SYNTHETIC_TXN_008905,SYNTHETIC_ACCT_0029,2023-05-20,9204.46
SYNTHETIC_TXN_008906,SYNTHETIC_ACCT_1836,2024-06-19,8830.14
SYNTHETIC_TXN_008907,SYNTHETIC_ACCT_0992,2023-03-22,9829.56
SYNTHETIC_TXN_008915,SYNTHETIC_ACCT_0072,2024-01-12,9260.29
SYNTHETIC_TXN_008920,SYNTHETIC_ACCT_0397,2023-01-14,6721.52
SYNTHETIC_TXN_008929,SYNTHETIC_ACCT_1494,2024-12-14,9731.78
SYNTHETIC_TXN_008931,SYNTHETIC_ACCT_0948,2023-09-20,9858.19
SYNTHETIC_TXN_008943,SYNTHETIC_ACCT_0863,2024-06-07,9838.18
SYNTHETIC_TXN_008953,SYNTHETIC_ACCT_1249,2024-12-21,6216.42
SYNTHETIC_TXN_008972,SYNTHETIC_ACCT_0577,2024-01-31,9468.54
SYNTHETIC_TXN_008993,SYNTHETIC_ACCT_0253,2023-03-28,9666.64
SYNTHETIC_TXN_008994,SYNTHETIC_ACCT_1341,2023-02-10,9407.99
SYNTHETIC_TXN_008997,SYNTHETIC_ACCT_1175,2023-07-10,8773.2
SYNTHETIC_TXN_009012,SYNTHETIC_ACCT_1011,2023-11-17,9973.95
SYNTHETIC_TXN_009019,SYNTHETIC_ACCT_1006,2023-06-05,9177.74
SYNTHETIC_TXN_009021,SYNTHETIC_ACCT_0190,2023-10-11,9626.03
SYNTHETIC_TXN_009030,SYNTHETIC_ACCT_0320,2023-11-01,9613.16
SYNTHETIC_TXN_009037,SYNTHETIC_ACCT_0686,2024-05-07,7628.12
SYNTHETIC_TXN_009040,SYNTHETIC_ACCT_1083,2023-01-02,9870.61
SYNTHETIC_TXN_009041,SYNTHETIC_ACCT_1863,2023-07-02,9354.27
SYNTHETIC_TXN_009043,SYNTHETIC_ACCT_1409,2024-03-20,8355.7
SYNTHETIC_TXN_009045,SYNTHETIC_ACCT_1713,2023-05-10,9609.41
SYNTHETIC_TXN_009054,SYNTHETIC_ACCT_0376,2023-01-07,8293.38
SYNTHETIC_TXN_009058,SYNTHETIC_ACCT_0795,2023-05-26,9755.2
SYNTHETIC_TXN_009060,SYNTHETIC_ACCT_1523,2023-07-08,9253.69
SYNTHETIC_TXN_009063,SYNTHETIC_ACCT_0353,2024-03-09,8101.11
SYNTHETIC_TXN_009077,SYNTHETIC_ACCT_1819,2024-06-28,9605.0
SYNTHETIC_TXN_009081,SYNTHETIC_ACCT_0901,2024-01-12,9341.36
SYNTHETIC_TXN_009089,SYNTHETIC_ACCT_0036,2024-11-03,9695.55
SYNTHETIC_TXN_009098,SYNTHETIC_ACCT_0722,2024-02-20,9263.05
SYNTHETIC_TXN_009100,SYNTHETIC_ACCT_0883,2023-09-01,9526.5
SYNTHETIC_TXN_009103,SYNTHETIC_ACCT_0452,2024-06-23,9003.18
SYNTHETIC_TXN_009117,SYNTHETIC_ACCT_1658,2023-08-18,9732.89
SYNTHETIC_TXN_009121,SYNTHETIC_ACCT_0432,2023-02-01,9559.91
SYNTHETIC_TXN_009135,SYNTHETIC_ACCT_1261,2024-06-09,9467.54
SYNTHETIC_TXN_009141,SYNTHETIC_ACCT_1743,2023-11-21,9699.33
SYNTHETIC_TXN_009142,SYNTHETIC_ACCT_1778,2024-07-17,9552.27
SYNTHETIC_TXN_009144,SYNTHETIC_ACCT_1572,2024-10-06,8811.33
SYNTHETIC_TXN_009150,SYNTHETIC_ACCT_0734,2023-06-13,9521.02
SYNTHETIC_TXN_009159,SYNTHETIC_ACCT_0662,2023-04-08,8994.85
SYNTHETIC_TXN_009170,SYNTHETIC_ACCT_0966,2024-12-20,8209.83
SYNTHETIC_TXN_009172,SYNTHETIC_ACCT_1990,2024-11-16,9297.75
SYNTHETIC_TXN_009188,SYNTHETIC_ACCT_1657,2024-07-26,8648.62
SYNTHETIC_TXN_009189,SYNTHETIC_ACCT_0128,2024-09-14,9328.32
SYNTHETIC_TXN_009197,SYNTHETIC_ACCT_1878,2024-12-11,8509.76
SYNTHETIC_TXN_009207,SYNTHETIC_ACCT_1749,2023-08-07,9736.48
SYNTHETIC_TXN_009228,SYNTHETIC_ACCT_0230,2023-03-10,9880.81
SYNTHETIC_TXN_009231,SYNTHETIC_ACCT_1433,2024-05-17,9174.74
SYNTHETIC_TXN_009236,SYNTHETIC_ACCT_0315,2024-04-30,9901.17
SYNTHETIC_TXN_009270,SYNTHETIC_ACCT_1687,2024-06-23,9025.89
SYNTHETIC_TXN_009285,SYNTHETIC_ACCT_1541,2023-01-13,8079.71
SYNTHETIC_TXN_009293,SYNTHETIC_ACCT_1904,2023-02-21,9862.36
SYNTHETIC_TXN_009300,SYNTHETIC_ACCT_1098,2024-03-05,9833.52
SYNTHETIC_TXN_009304,SYNTHETIC_ACCT_1042,2024-03-28,9101.27
SYNTHETIC_TXN_009306,SYNTHETIC_ACCT_1258,2024-02-19,9547.09
SYNTHETIC_TXN_009342,SYNTHETIC_ACCT_0355,2023-01-22,9694.15
SYNTHETIC_TXN_009346,SYNTHETIC_ACCT_0297,2024-04-04,9311.8
SYNTHETIC_TXN_009351,SYNTHETIC_ACCT_0616,2023-11-18,8421.77
SYNTHETIC_TXN_009352,SYNTHETIC_ACCT_0167,2024-01-09,9167.79
SYNTHETIC_TXN_009363,SYNTHETIC_ACCT_1032,2023-04-17,8943.31
SYNTHETIC_TXN_009379,SYNTHETIC_ACCT_0456,2023-03-07,9476.88
SYNTHETIC_TXN_009398,SYNTHETIC_ACCT_1079,2024-09-11,8315.09
SYNTHETIC_TXN_009404,SYNTHETIC_ACCT_1228,2023-10-13,9298.36
SYNTHETIC_TXN_009449,SYNTHETIC_ACCT_0626,2023-06-12,7995.02
SYNTHETIC_TXN_009461,SYNTHETIC_ACCT_0795,2024-12-01,9842.09
SYNTHETIC_TXN_009463,SYNTHETIC_ACCT_1598,2023-03-15,9253.36
SYNTHETIC_TXN_009472,SYNTHETIC_ACCT_0560,2023-03-05,9911.38
SYNTHETIC_TXN_009495,SYNTHETIC_ACCT_1614,2023-09-05,9027.5
SYNTHETIC_TXN_009502,SYNTHETIC_ACCT_0528,2023-11-10,9581.39
SYNTHETIC_TXN_009514,SYNTHETIC_ACCT_1248,2023-10-19,9127.24
SYNTHETIC_TXN_009517,SYNTHETIC_ACCT_1333,2023-06-12,9087.3
SYNTHETIC_TXN_009524,SYNTHETIC_ACCT_0626,2023-05-13,7925.27
SYNTHETIC_TXN_009541,SYNTHETIC_ACCT_1760,2024-12-10,8615.4
SYNTHETIC_TXN_009542,SYNTHETIC_ACCT_1331,2024-06-21,9052.26
SYNTHETIC_TXN_009553,SYNTHETIC_ACCT_0911,2023-10-29,8841.63
SYNTHETIC_TXN_009561,SYNTHETIC_ACCT_1840,2023-01-18,8964.02
SYNTHETIC_TXN_009568,SYNTHETIC_ACCT_1720,2023-01-22,9581.95
SYNTHETIC_TXN_009572,SYNTHETIC_ACCT_0806,2024-07-07,9318.61
SYNTHETIC_TXN_009585,SYNTHETIC_ACCT_1313,2024-03-08,8217.32
SYNTHETIC_TXN_009589,SYNTHETIC_ACCT_1030,2024-10-11,9336.64
SYNTHETIC_TXN_009592,SYNTHETIC_ACCT_1059,2023-02-23,9119.57
SYNTHETIC_TXN_009595,SYNTHETIC_ACCT_0410,2023-05-21,9551.14
SYNTHETIC_TXN_009607,SYNTHETIC_ACCT_1298,2024-12-01,7819.48
SYNTHETIC_TXN_009619,SYNTHETIC_ACCT_1167,2023-02-20,9493.03
SYNTHETIC_TXN_009627,SYNTHETIC_ACCT_0817,2024-05-18,9464.74
SYNTHETIC_TXN_009654,SYNTHETIC_ACCT_1022,2024-12-01,9190.7
SYNTHETIC_TXN_009655,SYNTHETIC_ACCT_0489,2023-07-02,9034.17
SYNTHETIC_TXN_009658,SYNTHETIC_ACCT_1689,2024-08-31,9986.14
SYNTHETIC_TXN_009678,SYNTHETIC_ACCT_1115,2024-12-14,8369.72
SYNTHETIC_TXN_009680,SYNTHETIC_ACCT_1149,2024-05-08,9996.46
SYNTHETIC_TXN_009681,SYNTHETIC_ACCT_1747,2023-10-26,9493.05
SYNTHETIC_TXN_009684,SYNTHETIC_ACCT_0094,2024-03-18,9076.67
SYNTHETIC_TXN_009719,SYNTHETIC_ACCT_1855,2023-03-16,9067.52
SYNTHETIC_TXN_009720,SYNTHETIC_ACCT_1650,2023-02-24,9049.38
SYNTHETIC_TXN_009734,SYNTHETIC_ACCT_1293,2024-07-31,7938.56
SYNTHETIC_TXN_009743,SYNTHETIC_ACCT_0287,2024-02-06,9753.71
SYNTHETIC_TXN_009745,SYNTHETIC_ACCT_0675,2024-09-18,9746.78
SYNTHETIC_TXN_009758,SYNTHETIC_ACCT_1543,2023-02-06,9634.04
SYNTHETIC_TXN_009768,SYNTHETIC_ACCT_1265,2023-11-15,9606.07
SYNTHETIC_TXN_009776,SYNTHETIC_ACCT_1190,2024-07-07,9716.03
SYNTHETIC_TXN_009781,SYNTHETIC_ACCT_0278,2024-01-15,9869.7
SYNTHETIC_TXN_009790,SYNTHETIC_ACCT_0644,2023-04-04,9354.46
SYNTHETIC_TXN_009804,SYNTHETIC_ACCT_1315,2024-06-28,9669.64
SYNTHETIC_TXN_009807,SYNTHETIC_ACCT_0068,2024-09-04,9627.37
SYNTHETIC_TXN_009819,SYNTHETIC_ACCT_0712,2024-04-10,8925.18
SYNTHETIC_TXN_009829,SYNTHETIC_ACCT_0796,2023-12-12,9147.52
SYNTHETIC_TXN_009838,SYNTHETIC_ACCT_1596,2023-10-23,9920.73
SYNTHETIC_TXN_009841,SYNTHETIC_ACCT_0826,2023-10-13,8829.97
SYNTHETIC_TXN_009853,SYNTHETIC_ACCT_0756,2024-09-26,9084.81
SYNTHETIC_TXN_009855,SYNTHETIC_ACCT_1627,2023-11-06,9965.38
SYNTHETIC_TXN_009857,SYNTHETIC_ACCT_0067,2024-10-21,8994.58
SYNTHETIC_TXN_009907,SYNTHETIC_ACCT_0934,2023-08-23,9537.7
SYNTHETIC_TXN_009921,SYNTHETIC_ACCT_0180,2024-04-25,9001.98
SYNTHETIC_TXN_009932,SYNTHETIC_ACCT_1209,2024-12-06,6910.17
SYNTHETIC_TXN_009933,SYNTHETIC_ACCT_1728,2023-05-22,9260.44
SYNTHETIC_TXN_009940,SYNTHETIC_ACCT_1606,2023-04-12,8670.3
SYNTHETIC_TXN_009946,SYNTHETIC_ACCT_0777,2023-04-19,7843.26
SYNTHETIC_TXN_009947,SYNTHETIC_ACCT_0943,2023-07-06,9370.67
SYNTHETIC_TXN_009952,SYNTHETIC_ACCT_1198,2023-11-08,9631.19
SYNTHETIC_TXN_009954,SYNTHETIC_ACCT_1276,2024-05-11,8925.3
SYNTHETIC_TXN_009958,SYNTHETIC_ACCT_1196,2024-01-11,9378.78
SYNTHETIC_TXN_009973,SYNTHETIC_ACCT_1188,2024-03-30,8532.28
SYNTHETIC_TXN_009975,SYNTHETIC_ACCT_0461,2024-04-11,9475.68
SYNTHETIC_TXN_009977,SYNTHETIC_ACCT_0773,2023-03-16,7999.54
SYNTHETIC_TXN_009978,SYNTHETIC_ACCT_0986,2024-07-08,9475.04
SYNTHETIC_TXN_010002,SYNTHETIC_ACCT_0673,2023-10-05,8879.12
SYNTHETIC_TXN_010013,SYNTHETIC_ACCT_1333,2023-08-25,9969.29
SYNTHETIC_TXN_010025,SYNTHETIC_ACCT_0488,2023-04-13,9285.28
SYNTHETIC_TXN_010030,SYNTHETIC_ACCT_1435,2023-03-11,9272.16
SYNTHETIC_TXN_010035,SYNTHETIC_ACCT_0443,2023-01-03,9456.84
SYNTHETIC_TXN_010038,SYNTHETIC_ACCT_0694,2024-03-11,8720.59
SYNTHETIC_TXN_010049,SYNTHETIC_ACCT_0090,2024-03-02,8905.62
SYNTHETIC_TXN_010072,SYNTHETIC_ACCT_1506,2024-01-04,9502.21
SYNTHETIC_TXN_010094,SYNTHETIC_ACCT_1597,2024-08-14,9934.13
SYNTHETIC_TXN_010095,SYNTHETIC_ACCT_0484,2024-05-08,9765.03
SYNTHETIC_TXN_010110,SYNTHETIC_ACCT_1902,2023-02-23,9047.47
SYNTHETIC_TXN_010151,SYNTHETIC_ACCT_1313,2023-03-06,9864.66
SYNTHETIC_TXN_010176,SYNTHETIC_ACCT_1729,2024-09-19,8476.53
SYNTHETIC_TXN_010180,SYNTHETIC_ACCT_1718,2024-08-30,9886.36
SYNTHETIC_TXN_010182,SYNTHETIC_ACCT_0035,2023-05-01,9692.36
SYNTHETIC_TXN_010187,SYNTHETIC_ACCT_0932,2024-07-27,8459.14
SYNTHETIC_TXN_010194,SYNTHETIC_ACCT_1098,2023-06-18,9534.98
SYNTHETIC_TXN_010200,SYNTHETIC_ACCT_1160,2024-06-29,9544.54
SYNTHETIC_TXN_010203,SYNTHETIC_ACCT_0403,2024-02-12,9084.18
SYNTHETIC_TXN_010233,SYNTHETIC_ACCT_1282,2023-04-07,9225.76
SYNTHETIC_TXN_010237,SYNTHETIC_ACCT_0969,2024-09-18,9851.59
SYNTHETIC_TXN_010238,SYNTHETIC_ACCT_0676,2024-03-22,8896.15
SYNTHETIC_TXN_010244,SYNTHETIC_ACCT_0822,2024-12-02,8509.43
SYNTHETIC_TXN_010250,SYNTHETIC_ACCT_0379,2023-07-03,9715.4
SYNTHETIC_TXN_010264,SYNTHETIC_ACCT_0234,2024-11-24,9341.14
SYNTHETIC_TXN_010267,SYNTHETIC_ACCT_1262,2023-08-02,8940.2
SYNTHETIC_TXN_010270,SYNTHETIC_ACCT_1394,2024-02-19,9758.94
SYNTHETIC_TXN_010275,SYNTHETIC_ACCT_0034,2023-08-29,9862.59
SYNTHETIC_TXN_010286,SYNTHETIC_ACCT_0463,2023-06-05,9734.23
SYNTHETIC_TXN_010304,SYNTHETIC_ACCT_0122,2024-12-09,9903.61
SYNTHETIC_TXN_010311,SYNTHETIC_ACCT_1541,2024-06-05,8142.17
SYNTHETIC_TXN_010316,SYNTHETIC_ACCT_1132,2023-06-28,9575.46
SYNTHETIC_TXN_010327,SYNTHETIC_ACCT_0110,2023-08-24,8561.86
SYNTHETIC_TXN_010331,SYNTHETIC_ACCT_0557,2023-02-19,8777.03
SYNTHETIC_TXN_010337,SYNTHETIC_ACCT_1595,2023-09-29,9464.63
SYNTHETIC_TXN_010340,SYNTHETIC_ACCT_1331,2023-01-21,8417.83
SYNTHETIC_TXN_010352,SYNTHETIC_ACCT_1021,2024-11-25,9859.69
SYNTHETIC_TXN_010365,SYNTHETIC_ACCT_0945,2023-03-01,9703.53
SYNTHETIC_TXN_010368,SYNTHETIC_ACCT_1728,2023-04-18,8771.65
SYNTHETIC_TXN_010379,SYNTHETIC_ACCT_0581,2023-11-06,9874.72
SYNTHETIC_TXN_010387,SYNTHETIC_ACCT_1051,2024-05-29,9444.89
SYNTHETIC_TXN_010415,SYNTHETIC_ACCT_0883,2023-09-25,9010.4
SYNTHETIC_TXN_010422,SYNTHETIC_ACCT_0940,2024-01-23,9540.51
SYNTHETIC_TXN_010443,SYNTHETIC_ACCT_1966,2024-09-14,9893.36
SYNTHETIC_TXN_010446,SYNTHETIC_ACCT_0527,2023-01-22,9279.03
SYNTHETIC_TXN_010449,SYNTHETIC_ACCT_0707,2023-12-09,9997.02
SYNTHETIC_TXN_010456,SYNTHETIC_ACCT_0167,2024-07-27,8757.94
SYNTHETIC_TXN_010458,SYNTHETIC_ACCT_0196,2024-09-29,8919.17
SYNTHETIC_TXN_010465,SYNTHETIC_ACCT_0439,2024-10-23,9206.73
SYNTHETIC_TXN_010478,SYNTHETIC_ACCT_0336,2023-05-01,8850.77
SYNTHETIC_TXN_010485,SYNTHETIC_ACCT_1810,2023-08-13,8813.25
SYNTHETIC_TXN_010491,SYNTHETIC_ACCT_1191,2024-01-19,9792.38
SYNTHETIC_TXN_010503,SYNTHETIC_ACCT_1749,2024-03-28,9484.63
SYNTHETIC_TXN_010504,SYNTHETIC_ACCT_0348,2023-03-12,9476.42
SYNTHETIC_TXN_010512,SYNTHETIC_ACCT_1170,2024-02-29,8873.06
SYNTHETIC_TXN_010514,SYNTHETIC_ACCT_1395,2024-11-17,9288.87
SYNTHETIC_TXN_010517,SYNTHETIC_ACCT_0153,2023-05-09,8062.18
SYNTHETIC_TXN_010522,SYNTHETIC_ACCT_1227,2023-09-05,9296.42
SYNTHETIC_TXN_010534,SYNTHETIC_ACCT_0164,2023-11-10,8729.93
SYNTHETIC_TXN_010547,SYNTHETIC_ACCT_1228,2024-01-19,8291.54
SYNTHETIC_TXN_010557,SYNTHETIC_ACCT_1780,2024-12-14,9052.94
