# SYNTHETIC
account_id,balance_date,closing_balance,txn_count_day
SYNTHETIC_ACCT_0023,2024-12-02,50418.82,6
SYNTHETIC_ACCT_0023,2024-12-03,51313.14,11
SYNTHETIC_ACCT_0023,2024-12-04,51886.7,15
SYNTHETIC_ACCT_0023,2024-12-05,51622.05,19
SYNTHETIC_ACCT_0023,2024-12-06,51790.61,11
SYNTHETIC_ACCT_0023,2024-12-07,51350.48,14
SYNTHETIC_ACCT_0023,2024-12-08,51562.68,14
SYNTHETIC_ACCT_0023,2024-12-09,52265.4,5
SYNTHETIC_ACCT_0023,2024-12-10,51930.21,18
SYNTHETIC_ACCT_0023,2024-12-11,51971.64,9
SYNTHETIC_ACCT_0023,2024-12-12,51914.01,9
SYNTHETIC_ACCT_0023,2024-12-13,52566.06,16
SYNTHETIC_ACCT_0023,2024-12-14,52793.36,18
SYNTHETIC_ACCT_0023,2024-12-15,52636.85,8
SYNTHETIC_ACCT_0023,2024-12-16,52771.04,10
SYNTHETIC_ACCT_0023,2024-12-17,52954.18,3
SYNTHETIC_ACCT_0023,2024-12-18,52511.35,15
SYNTHETIC_ACCT_0023,2024-12-19,52786.25,15
SYNTHETIC_ACCT_0023,2024-12-20,53589.4,10
SYNTHETIC_ACCT_0023,2024-12-21,53217.18,18
SYNTHETIC_ACCT_0023,2024-12-22,53915.53,9
SYNTHETIC_ACCT_0023,2024-12-23,54371.1,15
SYNTHETIC_ACCT_0023,2024-12-24,53923.01,5
SYNTHETIC_ACCT_0023,2024-12-25,54858.69,16
SYNTHETIC_ACCT_0023,2024-12-26,54838.53,7
SYNTHETIC_ACCT_0023,2024-12-27,54724.28,14
SYNTHETIC_ACCT_0023,2024-12-28,55523.95,16
SYNTHETIC_ACCT_0023,2024-12-29,55899.02,12
SYNTHETIC_ACCT_0023,2024-12-30,56032.92,1
SYNTHETIC_ACCT_0023,2024-12-31,56872.03,7
SYNTHETIC_ACCT_0024,2024-10-03,44834.43,14
SYNTHETIC_ACCT_0024,2024-10-04,44516.81,1
SYNTHETIC_ACCT_0024,2024-10-05,44052.81,13
SYNTHETIC_ACCT_0024,2024-10-06,44377.8,15
SYNTHETIC_ACCT_0024,2024-10-07,44848.41,5
SYNTHETIC_ACCT_0024,2024-10-08,45272.33,11
SYNTHETIC_ACCT_0024,2024-10-09,45098.6,17
SYNTHETIC_ACCT_0024,2024-10-10,45661.46,3
SYNTHETIC_ACCT_0024,2024-10-11,46127.52,19
SYNTHETIC_ACCT_0024,2024-10-12,45939.5,16
SYNTHETIC_ACCT_0024,2024-10-13,45570.06,11
SYNTHETIC_ACCT_0024,2024-10-14,45651.28,5
SYNTHETIC_ACCT_0024,2024-10-15,45473.78,2
SYNTHETIC_ACCT_0024,2024-10-16,45200.64,15
SYNTHETIC_ACCT_0024,2024-10-17,45895.24,9
SYNTHETIC_ACCT_0024,2024-10-18,46054.18,12
SYNTHETIC_ACCT_0024,2024-10-19,45882.77,0
SYNTHETIC_ACCT_0024,2024-10-20,46291.84,4
SYNTHETIC_ACCT_0024,2024-10-21,47232.09,5
SYNTHETIC_ACCT_0024,2024-10-22,47907.47,10
SYNTHETIC_ACCT_0024,2024-10-23,48018.95,17
SYNTHETIC_ACCT_0024,2024-10-24,47825.37,16
SYNTHETIC_ACCT_0024,2024-10-25,48486.9,16
SYNTHETIC_ACCT_0024,2024-10-26,48545.17,20
SYNTHETIC_ACCT_0024,2024-10-27,49418.49,3
SYNTHETIC_ACCT_0024,2024-10-28,50164.62,17
SYNTHETIC_ACCT_0024,2024-10-29,49944.85,10
SYNTHETIC_ACCT_0024,2024-10-30,50571.08,6
SYNTHETIC_ACCT_0024,2024-10-31,51139.39,1
SYNTHETIC_ACCT_0024,2024-11-01,51410.21,5
SYNTHETIC_ACCT_0024,2024-11-02,51490.19,10
SYNTHETIC_ACCT_0024,2024-11-03,52296.4,3
SYNTHETIC_ACCT_0024,2024-11-04,52473.67,1
SYNTHETIC_ACCT_0024,2024-11-05,53435.09,2
SYNTHETIC_ACCT_0024,2024-11-06,53033.65,3
SYNTHETIC_ACCT_0024,2024-11-07,53164.59,19
SYNTHETIC_ACCT_0024,2024-11-08,53283.33,11
SYNTHETIC_ACCT_0024,2024-11-09,54158.19,12
SYNTHETIC_ACCT_0024,2024-11-10,54286.25,12
SYNTHETIC_ACCT_0024,2024-11-11,55005.1,4
SYNTHETIC_ACCT_0024,2024-11-12,55799.76,17
SYNTHETIC_ACCT_0024,2024-11-13,56152.77,7
SYNTHETIC_ACCT_0024,2024-11-14,56540.14,4
SYNTHETIC_ACCT_0024,2024-11-15,57523.4,11
SYNTHETIC_ACCT_0024,2024-11-16,58055.67,7
SYNTHETIC_ACCT_0024,2024-11-17,58613.21,12
SYNTHETIC_ACCT_0024,2024-11-18,58450.61,9
SYNTHETIC_ACCT_0024,2024-11-19,58098.3,15
SYNTHETIC_ACCT_0024,2024-11-20,58733.54,9
SYNTHETIC_ACCT_0024,2024-11-21,58663.23,0
SYNTHETIC_ACCT_0024,2024-11-22,58357.5,3
SYNTHETIC_ACCT_0024,2024-11-23,59064.68,9
SYNTHETIC_ACCT_0024,2024-11-24,59278.38,17
SYNTHETIC_ACCT_0024,2024-11-25,59237.7,13
SYNTHETIC_ACCT_0024,2024-11-26,60017.53,17
SYNTHETIC_ACCT_0024,2024-11-27,60113.11,11
SYNTHETIC_ACCT_0024,2024-11-28,60861.53,14
SYNTHETIC_ACCT_0024,2024-11-29,60452.71,11
SYNTHETIC_ACCT_0024,2024-11-30,60730.0,0
SYNTHETIC_ACCT_0024,2024-12-01,61180.24,6
SYNTHETIC_ACCT_0024,2024-12-02,60912.71,8
SYNTHETIC_ACCT_0024,2024-12-03,61263.65,1
SYNTHETIC_ACCT_0024,2024-12-04,61914.16,9
SYNTHETIC_ACCT_0024,2024-12-05,62842.94,10
SYNTHETIC_ACCT_0024,2024-12-06,62837.29,11
SYNTHETIC_ACCT_0024,2024-12-07,63784.6,5
SYNTHETIC_ACCT_0024,2024-12-08,63695.88,10
SYNTHETIC_ACCT_0024,2024-12-09,64659.21,5
SYNTHETIC_ACCT_0024,2024-12-10,65424.04,4
SYNTHETIC_ACCT_0024,2024-12-11,65653.29,0
SYNTHETIC_ACCT_0024,2024-12-12,65227.0,2
SYNTHETIC_ACCT_0024,2024-12-13,65833.95,16
SYNTHETIC_ACCT_0024,2024-12-14,66391.29,0
SYNTHETIC_ACCT_0024,2024-12-15,65951.49,8
SYNTHETIC_ACCT_0024,2024-12-16,65903.83,2
SYNTHETIC_ACCT_0024,2024-12-17,66864.33,13
SYNTHETIC_ACCT_0024,2024-12-18,67409.48,3
SYNTHETIC_ACCT_0024,2024-12-19,68334.19,1
SYNTHETIC_ACCT_0024,2024-12-20,68769.06,20
SYNTHETIC_ACCT_0024,2024-12-21,69132.37,4
SYNTHETIC_ACCT_0024,2024-12-22,69395.17,0
SYNTHETIC_ACCT_0024,2024-12-23,70372.0,9
SYNTHETIC_ACCT_0024,2024-12-24,70214.71,8
SYNTHETIC_ACCT_0024,2024-12-25,69916.38,16
SYNTHETIC_ACCT_0024,2024-12-26,70648.51,7
SYNTHETIC_ACCT_0024,2024-12-27,71282.33,15
SYNTHETIC_ACCT_0024,2024-12-28,72133.67,18
SYNTHETIC_ACCT_0024,2024-12-29,71983.47,19
SYNTHETIC_ACCT_0024,2024-12-30,72362.3,9
SYNTHETIC_ACCT_0024,2024-12-31,73261.99,6
SYNTHETIC_ACCT_0025,2024-10-03,16435.09,3
SYNTHETIC_ACCT_0025,2024-10-04,17148.46,5
SYNTHETIC_ACCT_0025,2024-10-05,16948.91,9
SYNTHETIC_ACCT_0025,2024-10-06,16589.45,17
SYNTHETIC_ACCT_0025,2024-10-07,16814.32,2
SYNTHETIC_ACCT_0025,2024-10-08,16608.16,13
SYNTHETIC_ACCT_0025,2024-10-09,17401.14,10
SYNTHETIC_ACCT_0025,2024-10-10,18250.82,12
SYNTHETIC_ACCT_0025,2024-10-11,18688.8,2
SYNTHETIC_ACCT_0025,2024-10-12,19250.04,2
SYNTHETIC_ACCT_0025,2024-10-13,19722.07,17
SYNTHETIC_ACCT_0025,2024-10-14,20211.73,0
SYNTHETIC_ACCT_0025,2024-10-15,20950.42,14
SYNTHETIC_ACCT_0025,2024-10-16,21817.69,11
SYNTHETIC_ACCT_0025,2024-10-17,21778.54,12
SYNTHETIC_ACCT_0025,2024-10-18,21290.36,13
SYNTHETIC_ACCT_0025,2024-10-19,21184.16,19
SYNTHETIC_ACCT_0025,2024-10-20,21106.81,17
SYNTHETIC_ACCT_0025,2024-10-21,20739.83,14
SYNTHETIC_ACCT_0025,2024-10-22,21266.17,20
SYNTHETIC_ACCT_0025,2024-10-23,20919.18,9
SYNTHETIC_ACCT_0025,2024-10-24,20435.63,7
SYNTHETIC_ACCT_0025,2024-10-25,21266.12,7
SYNTHETIC_ACCT_0025,2024-10-26,22019.08,20
SYNTHETIC_ACCT_0025,2024-10-27,22214.54,20
SYNTHETIC_ACCT_0025,2024-10-28,21802.16,9
SYNTHETIC_ACCT_0025,2024-10-29,22785.41,1
SYNTHETIC_ACCT_0025,2024-10-30,23428.07,2
SYNTHETIC_ACCT_0025,2024-10-31,23500.8,18
SYNTHETIC_ACCT_0025,2024-11-01,23677.3,1
SYNTHETIC_ACCT_0025,2024-11-02,23491.0,1
SYNTHETIC_ACCT_0025,2024-11-03,23777.76,12
SYNTHETIC_ACCT_0025,2024-11-04,24570.93,17
SYNTHETIC_ACCT_0025,2024-11-05,24586.17,6
SYNTHETIC_ACCT_0025,2024-11-06,25193.17,5
SYNTHETIC_ACCT_0025,2024-11-07,25550.11,13
SYNTHETIC_ACCT_0025,2024-11-08,25409.77,7
SYNTHETIC_ACCT_0025,2024-11-09,25020.43,10
SYNTHETIC_ACCT_0025,2024-11-10,25646.95,9
SYNTHETIC_ACCT_0025,2024-11-11,26420.94,19
SYNTHETIC_ACCT_0025,2024-11-12,27376.89,7
SYNTHETIC_ACCT_0025,2024-11-13,27350.61,11
SYNTHETIC_ACCT_0025,2024-11-14,27997.84,17
SYNTHETIC_ACCT_0025,2024-11-15,28969.7,12
SYNTHETIC_ACCT_0025,2024-11-16,29741.21,0
SYNTHETIC_ACCT_0025,2024-11-17,30378.4,14
SYNTHETIC_ACCT_0025,2024-11-18,31259.18,8
SYNTHETIC_ACCT_0025,2024-11-19,31137.41,13
SYNTHETIC_ACCT_0025,2024-11-20,30863.17,19
SYNTHETIC_ACCT_0025,2024-11-21,30606.08,9
SYNTHETIC_ACCT_0025,2024-11-22,30899.27,10
SYNTHETIC_ACCT_0025,2024-11-23,30633.73,11
SYNTHETIC_ACCT_0025,2024-11-24,30383.48,10
SYNTHETIC_ACCT_0025,2024-11-25,29944.62,13
SYNTHETIC_ACCT_0025,2024-11-26,29653.45,9
SYNTHETIC_ACCT_0025,2024-11-27,29730.9,4
SYNTHETIC_ACCT_0025,2024-11-28,29883.0,13
SYNTHETIC_ACCT_0025,2024-11-29,30693.67,3
SYNTHETIC_ACCT_0025,2024-11-30,30701.23,9
SYNTHETIC_ACCT_0025,2024-12-01,31424.14,10
SYNTHETIC_ACCT_0025,2024-12-02,31507.57,7
SYNTHETIC_ACCT_0025,2024-12-03,31357.87,9
SYNTHETIC_ACCT_0025,2024-12-04,32013.12,8
SYNTHETIC_ACCT_0025,2024-12-05,31880.66,7
SYNTHETIC_ACCT_0025,2024-12-06,31528.51,19
SYNTHETIC_ACCT_0025,2024-12-07,32285.41,11
SYNTHETIC_ACCT_0025,2024-12-08,33217.02,14
SYNTHETIC_ACCT_0025,2024-12-09,32727.8,15
SYNTHETIC_ACCT_0025,2024-12-10,32798.22,3
SYNTHETIC_ACCT_0025,2024-12-11,32507.55,17
SYNTHETIC_ACCT_0025,2024-12-12,32065.41,19
SYNTHETIC_ACCT_0025,2024-12-13,31901.42,8
SYNTHETIC_ACCT_0025,2024-12-14,31766.78,5
SYNTHETIC_ACCT_0025,2024-12-15,31786.64,1
SYNTHETIC_ACCT_0025,2024-12-16,32324.32,0
SYNTHETIC_ACCT_0025,2024-12-17,33297.29,6
SYNTHETIC_ACCT_0025,2024-12-18,33948.47,18
SYNTHETIC_ACCT_0025,2024-12-19,34827.63,8
SYNTHETIC_ACCT_0025,2024-12-20,35463.73,18
SYNTHETIC_ACCT_0025,2024-12-21,35185.77,19
SYNTHETIC_ACCT_0025,2024-12-22,35185.11,8
SYNTHETIC_ACCT_0025,2024-12-23,35640.64,10
SYNTHETIC_ACCT_0025,2024-12-24,35598.66,4
SYNTHETIC_ACCT_0025,2024-12-25,35308.33,5
SYNTHETIC_ACCT_0025,2024-12-26,35361.38,12
SYNTHETIC_ACCT_0025,2024-12-27,35543.71,12
SYNTHETIC_ACCT_0025,2024-12-28,35443.85,5
SYNTHETIC_ACCT_0025,2024-12-29,36233.26,11
SYNTHETIC_ACCT_0025,2024-12-30,35932.64,4
SYNTHETIC_ACCT_0025,2024-12-31,36652.42,13
SYNTHETIC_ACCT_0026,2024-10-03,44334.19,14
SYNTHETIC_ACCT_0026,2024-10-04,43997.95,14
SYNTHETIC_ACCT_0026,2024-10-05,44583.27,1
SYNTHETIC_ACCT_0026,2024-10-06,44787.67,18
SYNTHETIC_ACCT_0026,2024-10-07,45369.95,6
SYNTHETIC_ACCT_0026,2024-10-08,46128.38,4
SYNTHETIC_ACCT_0026,2024-10-09,46093.7,13
SYNTHETIC_ACCT_0026,2024-10-10,46109.12,10
SYNTHETIC_ACCT_0026,2024-10-11,46283.91,18
SYNTHETIC_ACCT_0026,2024-10-12,45923.53,8
SYNTHETIC_ACCT_0026,2024-10-13,46722.37,18
SYNTHETIC_ACCT_0026,2024-10-14,47566.53,12
SYNTHETIC_ACCT_0026,2024-10-15,47193.32,20
SYNTHETIC_ACCT_0026,2024-10-16,46769.15,17
SYNTHETIC_ACCT_0026,2024-10-17,46860.67,13
SYNTHETIC_ACCT_0026,2024-10-18,47524.53,0
SYNTHETIC_ACCT_0026,2024-10-19,47737.2,0
SYNTHETIC_ACCT_0026,2024-10-20,47772.16,11
SYNTHETIC_ACCT_0026,2024-10-21,47886.16,10
SYNTHETIC_ACCT_0026,2024-10-22,48164.03,7
SYNTHETIC_ACCT_0026,2024-10-23,48418.39,17
SYNTHETIC_ACCT_0026,2024-10-24,48163.6,16
SYNTHETIC_ACCT_0026,2024-10-25,48585.6,9
SYNTHETIC_ACCT_0026,2024-10-26,48581.38,11
SYNTHETIC_ACCT_0026,2024-10-27,49175.24,12
SYNTHETIC_ACCT_0026,2024-10-28,49849.74,14
SYNTHETIC_ACCT_0026,2024-10-29,50716.48,2
SYNTHETIC_ACCT_0026,2024-10-30,50876.44,15
SYNTHETIC_ACCT_0026,2024-10-31,50668.44,7
SYNTHETIC_ACCT_0026,2024-11-01,51348.26,1
SYNTHETIC_ACCT_0026,2024-11-02,51899.4,8
SYNTHETIC_ACCT_0026,2024-11-03,52484.77,14
SYNTHETIC_ACCT_0026,2024-11-04,52685.09,6
SYNTHETIC_ACCT_0026,2024-11-05,52272.13,12
SYNTHETIC_ACCT_0026,2024-11-06,52353.9,4
SYNTHETIC_ACCT_0026,2024-11-07,52393.61,1
SYNTHETIC_ACCT_0026,2024-11-08,52445.91,5
SYNTHETIC_ACCT_0026,2024-11-09,53315.21,9
SYNTHETIC_ACCT_0026,2024-11-10,53887.89,13
SYNTHETIC_ACCT_0026,2024-11-11,54008.7,15
SYNTHETIC_ACCT_0026,2024-11-12,54975.46,8
SYNTHETIC_ACCT_0026,2024-11-13,54507.05,9
SYNTHETIC_ACCT_0026,2024-11-14,55142.25,8
SYNTHETIC_ACCT_0026,2024-11-15,54852.73,18
SYNTHETIC_ACCT_0026,2024-11-16,55492.51,13
SYNTHETIC_ACCT_0026,2024-11-17,55455.24,2
SYNTHETIC_ACCT_0026,2024-11-18,56176.11,7
SYNTHETIC_ACCT_0026,2024-11-19,57173.08,8
SYNTHETIC_ACCT_0026,2024-11-20,56748.58,8
SYNTHETIC_ACCT_0026,2024-11-21,56365.38,17
SYNTHETIC_ACCT_0026,2024-11-22,55884.66,20
SYNTHETIC_ACCT_0026,2024-11-23,55437.8,18
SYNTHETIC_ACCT_0026,2024-11-24,56128.51,16
SYNTHETIC_ACCT_0026,2024-11-25,56873.8,9
SYNTHETIC_ACCT_0026,2024-11-26,56662.73,5
SYNTHETIC_ACCT_0026,2024-11-27,57550.44,6
SYNTHETIC_ACCT_0026,2024-11-28,57175.8,0
SYNTHETIC_ACCT_0026,2024-11-29,57415.03,20
SYNTHETIC_ACCT_0026,2024-11-30,57039.13,5
SYNTHETIC_ACCT_0026,2024-12-01,56787.99,3
SYNTHETIC_ACCT_0026,2024-12-02,56374.95,20
SYNTHETIC_ACCT_0026,2024-12-03,57163.28,1
SYNTHETIC_ACCT_0026,2024-12-04,57108.1,4
SYNTHETIC_ACCT_0026,2024-12-05,57953.38,1
SYNTHETIC_ACCT_0026,2024-12-06,57943.06,9
SYNTHETIC_ACCT_0026,2024-12-07,57812.68,14
SYNTHETIC_ACCT_0026,2024-12-08,57503.85,11
SYNTHETIC_ACCT_0026,2024-12-09,58000.86,10
SYNTHETIC_ACCT_0026,2024-12-10,58480.8,15
SYNTHETIC_ACCT_0026,2024-12-11,58183.7,6
SYNTHETIC_ACCT_0026,2024-12-12,59111.21,12
SYNTHETIC_ACCT_0026,2024-12-13,59934.45,13
SYNTHETIC_ACCT_0026,2024-12-14,59633.85,20
SYNTHETIC_ACCT_0026,2024-12-15,59439.23,15
SYNTHETIC_ACCT_0026,2024-12-16,59901.76,7
SYNTHETIC_ACCT_0026,2024-12-17,59579.68,11
SYNTHETIC_ACCT_0026,2024-12-18,60065.02,20
SYNTHETIC_ACCT_0026,2024-12-19,60698.47,18
SYNTHETIC_ACCT_0026,2024-12-20,61344.85,3
SYNTHETIC_ACCT_0026,2024-12-21,62133.44,16
SYNTHETIC_ACCT_0026,2024-12-22,62864.24,15
SYNTHETIC_ACCT_0026,2024-12-23,63169.23,4
SYNTHETIC_ACCT_0026,2024-12-24,62749.45,10
SYNTHETIC_ACCT_0026,2024-12-25,62944.17,0
SYNTHETIC_ACCT_0026,2024-12-26,62921.46,8
SYNTHETIC_ACCT_0026,2024-12-27,62626.98,0
SYNTHETIC_ACCT_0026,2024-12-28,63387.6,20
SYNTHETIC_ACCT_0026,2024-12-29,63785.38,20
SYNTHETIC_ACCT_0026,2024-12-30,64672.39,8
SYNTHETIC_ACCT_0026,2024-12-31,65320.2,3
SYNTHETIC_ACCT_0027,2024-10-03,29491.43,0
SYNTHETIC_ACCT_0027,2024-10-04,30156.2,13
SYNTHETIC_ACCT_0027,2024-10-05,30036.12,4
SYNTHETIC_ACCT_0027,2024-10-06,29918.54,17
SYNTHETIC_ACCT_0027,2024-10-07,30550.54,8
SYNTHETIC_ACCT_0027,2024-10-08,30582.95,14
SYNTHETIC_ACCT_0027,2024-10-09,30462.43,2
SYNTHETIC_ACCT_0027,2024-10-10,31356.59,3
SYNTHETIC_ACCT_0027,2024-10-11,31893.7,1
SYNTHETIC_ACCT_0027,2024-10-12,31717.56,19
SYNTHETIC_ACCT_0027,2024-10-13,31303.19,3
SYNTHETIC_ACCT_0027,2024-10-14,32094.23,6
SYNTHETIC_ACCT_0027,2024-10-15,33076.28,16
SYNTHETIC_ACCT_0027,2024-10-16,32955.72,19
SYNTHETIC_ACCT_0027,2024-10-17,33563.78,20
SYNTHETIC_ACCT_0027,2024-10-18,34204.85,16
SYNTHETIC_ACCT_0027,2024-10-19,34768.32,14
SYNTHETIC_ACCT_0027,2024-10-20,34741.71,15
SYNTHETIC_ACCT_0027,2024-10-21,35285.07,19
SYNTHETIC_ACCT_0027,2024-10-22,34992.33,13
SYNTHETIC_ACCT_0027,2024-10-23,35364.94,10
SYNTHETIC_ACCT_0027,2024-10-24,36327.93,9
SYNTHETIC_ACCT_0027,2024-10-25,36823.41,13
SYNTHETIC_ACCT_0027,2024-10-26,36682.33,14
SYNTHETIC_ACCT_0027,2024-10-27,37540.54,12
SYNTHETIC_ACCT_0027,2024-10-28,37753.24,13
SYNTHETIC_ACCT_0027,2024-10-29,37652.63,1
SYNTHETIC_ACCT_0027,2024-10-30,37836.7,15
SYNTHETIC_ACCT_0027,2024-10-31,38653.11,13
SYNTHETIC_ACCT_0027,2024-11-01,38761.55,2
SYNTHETIC_ACCT_0027,2024-11-02,38499.42,4
SYNTHETIC_ACCT_0027,2024-11-03,38505.12,3
SYNTHETIC_ACCT_0027,2024-11-04,38732.14,9
SYNTHETIC_ACCT_0027,2024-11-05,38625.91,2
SYNTHETIC_ACCT_0027,2024-11-06,38618.57,9
SYNTHETIC_ACCT_0027,2024-11-07,39040.16,9
SYNTHETIC_ACCT_0027,2024-11-08,38722.74,0
SYNTHETIC_ACCT_0027,2024-11-09,39100.69,2
SYNTHETIC_ACCT_0027,2024-11-10,39454.89,19
SYNTHETIC_ACCT_0027,2024-11-11,40330.13,19
SYNTHETIC_ACCT_0027,2024-11-12,41070.05,14
SYNTHETIC_ACCT_0027,2024-11-13,41680.24,9
SYNTHETIC_ACCT_0027,2024-11-14,41820.45,14
SYNTHETIC_ACCT_0027,2024-11-15,42145.06,15
SYNTHETIC_ACCT_0027,2024-11-16,41969.45,11
SYNTHETIC_ACCT_0027,2024-11-17,42456.64,2
SYNTHETIC_ACCT_0027,2024-11-18,43071.82,1
SYNTHETIC_ACCT_0027,2024-11-19,43888.75,2
SYNTHETIC_ACCT_0027,2024-11-20,44379.56,15
SYNTHETIC_ACCT_0027,2024-11-21,44187.07,18
SYNTHETIC_ACCT_0027,2024-11-22,43821.71,3
SYNTHETIC_ACCT_0027,2024-11-23,43484.93,9
SYNTHETIC_ACCT_0027,2024-11-24,43425.52,5
SYNTHETIC_ACCT_0027,2024-11-25,43853.14,4
SYNTHETIC_ACCT_0027,2024-11-26,43898.61,8
SYNTHETIC_ACCT_0027,2024-11-27,44031.74,14
SYNTHETIC_ACCT_0027,2024-11-28,43538.77,6
SYNTHETIC_ACCT_0027,2024-11-29,44083.11,20
SYNTHETIC_ACCT_0027,2024-11-30,44451.94,17
SYNTHETIC_ACCT_0027,2024-12-01,45009.92,12
SYNTHETIC_ACCT_0027,2024-12-02,45990.5,8
SYNTHETIC_ACCT_0027,2024-12-03,45717.5,20
SYNTHETIC_ACCT_0027,2024-12-04,46386.16,2
SYNTHETIC_ACCT_0027,2024-12-05,47260.44,1
SYNTHETIC_ACCT_0027,2024-12-06,47670.39,6
SYNTHETIC_ACCT_0027,2024-12-07,47534.28,2
SYNTHETIC_ACCT_0027,2024-12-08,47810.69,6
SYNTHETIC_ACCT_0027,2024-12-09,47645.84,8
SYNTHETIC_ACCT_0027,2024-12-10,47945.56,6
SYNTHETIC_ACCT_0027,2024-12-11,47520.63,7
SYNTHETIC_ACCT_0027,2024-12-12,47180.96,20
SYNTHETIC_ACCT_0027,2024-12-13,47261.82,3
SYNTHETIC_ACCT_0027,2024-12-14,46991.81,19
SYNTHETIC_ACCT_0027,2024-12-15,46929.97,12
SYNTHETIC_ACCT_0027,2024-12-16,47867.36,9
SYNTHETIC_ACCT_0027,2024-12-17,48140.89,3
SYNTHETIC_ACCT_0027,2024-12-18,47868.81,12
SYNTHETIC_ACCT_0027,2024-12-19,48588.63,4
SYNTHETIC_ACCT_0027,2024-12-20,48711.63,4
SYNTHETIC_ACCT_0027,2024-12-21,49108.03,17
SYNTHETIC_ACCT_0027,2024-12-22,50043.75,10
SYNTHETIC_ACCT_0027,2024-12-23,49724.85,12
SYNTHETIC_ACCT_0027,2024-12-24,49530.0,5
SYNTHETIC_ACCT_0027,2024-12-25,49756.71,14
SYNTHETIC_ACCT_0027,2024-12-26,50186.75,6
SYNTHETIC_ACCT_0027,2024-12-27,50503.81,20
SYNTHETIC_ACCT_0027,2024-12-28,51259.2,5
SYNTHETIC_ACCT_0027,2024-12-29,50808.63,1
SYNTHETIC_ACCT_0027,2024-12-30,51042.83,17
SYNTHETIC_ACCT_0027,2024-12-31,51604.44,4
SYNTHETIC_ACCT_0028,2024-10-03,22973.5,9
SYNTHETIC_ACCT_0028,2024-10-04,23943.42,1
SYNTHETIC_ACCT_0028,2024-10-05,24606.58,1
SYNTHETIC_ACCT_0028,2024-10-06,25374.08,7
SYNTHETIC_ACCT_0028,2024-10-07,26041.19,18
SYNTHETIC_ACCT_0028,2024-10-08,25812.54,14
SYNTHETIC_ACCT_0028,2024-10-09,26581.67,8
SYNTHETIC_ACCT_0028,2024-10-10,26729.85,16
SYNTHETIC_ACCT_0028,2024-10-11,27070.24,12
SYNTHETIC_ACCT_0028,2024-10-12,27268.93,14
SYNTHETIC_ACCT_0028,2024-10-13,28013.42,17
SYNTHETIC_ACCT_0028,2024-10-14,28248.1,20
SYNTHETIC_ACCT_0028,2024-10-15,28011.87,7
SYNTHETIC_ACCT_0028,2024-10-16,28073.3,6
SYNTHETIC_ACCT_0028,2024-10-17,27884.12,3
SYNTHETIC_ACCT_0028,2024-10-18,28490.84,5
SYNTHETIC_ACCT_0028,2024-10-19,28256.13,20
SYNTHETIC_ACCT_0028,2024-10-20,29050.13,17
SYNTHETIC_ACCT_0028,2024-10-21,28619.91,15
SYNTHETIC_ACCT_0028,2024-10-22,28831.67,13
SYNTHETIC_ACCT_0028,2024-10-23,29770.31,18
SYNTHETIC_ACCT_0028,2024-10-24,30650.95,13
SYNTHETIC_ACCT_0028,2024-10-25,30594.34,13
SYNTHETIC_ACCT_0028,2024-10-26,30353.54,13
SYNTHETIC_ACCT_0028,2024-10-27,30562.01,17
SYNTHETIC_ACCT_0028,2024-10-28,30727.82,8
SYNTHETIC_ACCT_0028,2024-10-29,31442.26,10
SYNTHETIC_ACCT_0028,2024-10-30,31405.11,8
SYNTHETIC_ACCT_0028,2024-10-31,31624.02,19
SYNTHETIC_ACCT_0028,2024-11-01,31175.5,8
SYNTHETIC_ACCT_0028,2024-11-02,31113.04,18
SYNTHETIC_ACCT_0028,2024-11-03,32006.06,14
SYNTHETIC_ACCT_0028,2024-11-04,32553.96,16
SYNTHETIC_ACCT_0028,2024-11-05,33004.59,2
SYNTHETIC_ACCT_0028,2024-11-06,33694.65,14
SYNTHETIC_ACCT_0028,2024-11-07,34623.28,3
SYNTHETIC_ACCT_0028,2024-11-08,34370.35,8
SYNTHETIC_ACCT_0028,2024-11-09,34283.19,6
SYNTHETIC_ACCT_0028,2024-11-10,34332.35,8
SYNTHETIC_ACCT_0028,2024-11-11,34346.5,6
SYNTHETIC_ACCT_0028,2024-11-12,34059.08,19
SYNTHETIC_ACCT_0028,2024-11-13,33882.02,20
SYNTHETIC_ACCT_0028,2024-11-14,34369.95,19
SYNTHETIC_ACCT_0028,2024-11-15,34700.69,0
SYNTHETIC_ACCT_0028,2024-11-16,34709.24,18
SYNTHETIC_ACCT_0028,2024-11-17,35369.69,11
SYNTHETIC_ACCT_0028,2024-11-18,35952.03,20
SYNTHETIC_ACCT_0028,2024-11-19,35590.33,1
SYNTHETIC_ACCT_0028,2024-11-20,36256.04,19
SYNTHETIC_ACCT_0028,2024-11-21,36608.76,15
SYNTHETIC_ACCT_0028,2024-11-22,37171.74,8
SYNTHETIC_ACCT_0028,2024-11-23,38038.68,3
SYNTHETIC_ACCT_0028,2024-11-24,38551.16,0
SYNTHETIC_ACCT_0028,2024-11-25,38257.55,16
SYNTHETIC_ACCT_0028,2024-11-26,37977.26,12
SYNTHETIC_ACCT_0028,2024-11-27,37639.53,6
SYNTHETIC_ACCT_0028,2024-11-28,38448.95,15
SYNTHETIC_ACCT_0028,2024-11-29,38356.8,11
SYNTHETIC_ACCT_0028,2024-11-30,38598.82,14
SYNTHETIC_ACCT_0028,2024-12-01,38157.16,15
