# SYNTHETIC
account_id,balance_date,closing_balance,txn_count_day
SYNTHETIC_ACCT_0022,2024-10-18,47023.36,8
SYNTHETIC_ACCT_0022,2024-10-19,47061.24,7
SYNTHETIC_ACCT_0022,2024-10-20,46976.19,20
SYNTHETIC_ACCT_0022,2024-10-21,46870.95,17
SYNTHETIC_ACCT_0022,2024-10-22,47343.38,5
SYNTHETIC_ACCT_0022,2024-10-23,48110.46,19
SYNTHETIC_ACCT_0022,2024-10-24,48417.81,10
SYNTHETIC_ACCT_0022,2024-10-25,49160.83,20
SYNTHETIC_ACCT_0022,2024-10-26,49269.93,12
SYNTHETIC_ACCT_0022,2024-10-27,49073.15,10
SYNTHETIC_ACCT_0022,2024-10-28,49782.0,5
SYNTHETIC_ACCT_0022,2024-10-29,49766.14,16
SYNTHETIC_ACCT_0022,2024-10-30,50316.48,17
SYNTHETIC_ACCT_0022,2024-10-31,50083.34,2
SYNTHETIC_ACCT_0022,2024-11-01,49719.15,12
SYNTHETIC_ACCT_0022,2024-11-02,50497.46,11
SYNTHETIC_ACCT_0022,2024-11-03,50592.6,9
SYNTHETIC_ACCT_0022,2024-11-04,51012.73,7
SYNTHETIC_ACCT_0022,2024-11-05,51176.53,8
SYNTHETIC_ACCT_0022,2024-11-06,50716.07,7
SYNTHETIC_ACCT_0022,2024-11-07,50584.1,6
SYNTHETIC_ACCT_0022,2024-11-08,50302.17,19
SYNTHETIC_ACCT_0022,2024-11-09,50527.08,18
SYNTHETIC_ACCT_0022,2024-11-10,50315.44,12
SYNTHETIC_ACCT_0022,2024-11-11,50756.32,8
SYNTHETIC_ACCT_0022,2024-11-12,51316.44,8
SYNTHETIC_ACCT_0022,2024-11-13,51463.41,7
SYNTHETIC_ACCT_0022,2024-11-14,51443.64,4
SYNTHETIC_ACCT_0022,2024-11-15,51426.13,17
SYNTHETIC_ACCT_0022,2024-11-16,51794.57,16
SYNTHETIC_ACCT_0022,2024-11-17,52357.1,19
SYNTHETIC_ACCT_0022,2024-11-18,52198.84,17
SYNTHETIC_ACCT_0022,2024-11-19,52930.46,1
SYNTHETIC_ACCT_0022,2024-11-20,53120.82,2
SYNTHETIC_ACCT_0022,2024-11-21,54050.57,17
SYNTHETIC_ACCT_0022,2024-11-22,54525.99,4
SYNTHETIC_ACCT_0022,2024-11-23,54121.66,8
SYNTHETIC_ACCT_0022,2024-11-24,54476.29,19
SYNTHETIC_ACCT_0022,2024-11-25,54712.5,12
SYNTHETIC_ACCT_0022,2024-11-26,54535.31,9
SYNTHETIC_ACCT_0022,2024-11-27,54531.11,13
SYNTHETIC_ACCT_0022,2024-11-28,54247.46,10
SYNTHETIC_ACCT_0022,2024-11-29,55041.56,11
SYNTHETIC_ACCT_0022,2024-11-30,55422.73,2
SYNTHETIC_ACCT_0022,2024-12-01,55717.39,7
SYNTHETIC_ACCT_0022,2024-12-02,56687.06,5
SYNTHETIC_ACCT_0022,2024-12-03,56231.29,10
SYNTHETIC_ACCT_0022,2024-12-04,55864.95,12
SYNTHETIC_ACCT_0022,2024-12-05,56572.32,10
SYNTHETIC_ACCT_0022,2024-12-06,56346.8,13
SYNTHETIC_ACCT_0022,2024-12-07,57165.4,12
SYNTHETIC_ACCT_0022,2024-12-08,56966.31,2
SYNTHETIC_ACCT_0022,2024-12-09,56975.89,0
SYNTHETIC_ACCT_0022,2024-12-10,57794.84,11
SYNTHETIC_ACCT_0022,2024-12-11,57438.08,0
SYNTHETIC_ACCT_0022,2024-12-12,56945.07,18
SYNTHETIC_ACCT_0022,2024-12-13,57290.12,6
SYNTHETIC_ACCT_0022,2024-12-14,57744.84,11
SYNTHETIC_ACCT_0022,2024-12-15,57390.29,11
SYNTHETIC_ACCT_0022,2024-12-16,57751.27,5
SYNTHETIC_ACCT_0022,2024-12-17,58012.26,19
SYNTHETIC_ACCT_0022,2024-12-18,57570.42,3
SYNTHETIC_ACCT_0022,2024-12-19,58281.23,11
SYNTHETIC_ACCT_0022,2024-12-20,58805.78,3
SYNTHETIC_ACCT_0022,2024-12-21,59052.26,10
SYNTHETIC_ACCT_0022,2024-12-22,59958.99,12
SYNTHETIC_ACCT_0022,2024-12-23,60635.08,2
SYNTHETIC_ACCT_0022,2024-12-24,60642.6,15
SYNTHETIC_ACCT_0022,2024-12-25,60425.11,15
SYNTHETIC_ACCT_0022,2024-12-26,61141.47,18
SYNTHETIC_ACCT_0022,2024-12-27,60789.64,10
SYNTHETIC_ACCT_0022,2024-12-28,61657.44,16
SYNTHETIC_ACCT_0022,2024-12-29,61748.72,10
SYNTHETIC_ACCT_0022,2024-12-30,61451.93,20
SYNTHETIC_ACCT_0022,2024-12-31,61591.41,0
SYNTHETIC_ACCT_0023,2024-10-03,24544.24,15
SYNTHETIC_ACCT_0023,2024-10-04,25532.67,1
SYNTHETIC_ACCT_0023,2024-10-05,25824.0,9
SYNTHETIC_ACCT_0023,2024-10-06,26662.14,5
SYNTHETIC_ACCT_0023,2024-10-07,27123.54,1
SYNTHETIC_ACCT_0023,2024-10-08,28073.69,17
SYNTHETIC_ACCT_0023,2024-10-09,27652.34,16
SYNTHETIC_ACCT_0023,2024-10-10,27938.32,1
SYNTHETIC_ACCT_0023,2024-10-11,28804.31,7
SYNTHETIC_ACCT_0023,2024-10-12,29372.93,6
SYNTHETIC_ACCT_0023,2024-10-13,29729.65,12
SYNTHETIC_ACCT_0023,2024-10-14,29538.69,0
SYNTHETIC_ACCT_0023,2024-10-15,30395.28,10
SYNTHETIC_ACCT_0023,2024-10-16,31371.88,11
SYNTHETIC_ACCT_0023,2024-10-17,32248.26,19
SYNTHETIC_ACCT_0023,2024-10-18,32117.52,13
SYNTHETIC_ACCT_0023,2024-10-19,32638.11,9
SYNTHETIC_ACCT_0023,2024-10-20,32445.42,8
SYNTHETIC_ACCT_0023,2024-10-21,32559.23,12
SYNTHETIC_ACCT_0023,2024-10-22,32476.36,15
SYNTHETIC_ACCT_0023,2024-10-23,32356.5,1
SYNTHETIC_ACCT_0023,2024-10-24,32900.5,7
SYNTHETIC_ACCT_0023,2024-10-25,32506.29,15
SYNTHETIC_ACCT_0023,2024-10-26,32106.04,8
SYNTHETIC_ACCT_0023,2024-10-27,33039.02,9
SYNTHETIC_ACCT_0023,2024-10-28,33343.41,3
SYNTHETIC_ACCT_0023,2024-10-29,33984.89,6
SYNTHETIC_ACCT_0023,2024-10-30,34910.2,4
SYNTHETIC_ACCT_0023,2024-10-31,35187.54,3
SYNTHETIC_ACCT_0023,2024-11-01,35030.51,2
SYNTHETIC_ACCT_0023,2024-11-02,34893.14,4
SYNTHETIC_ACCT_0023,2024-11-03,35056.18,16
SYNTHETIC_ACCT_0023,2024-11-04,35706.37,10
SYNTHETIC_ACCT_0023,2024-11-05,35272.01,8
SYNTHETIC_ACCT_0023,2024-11-06,36154.77,20
SYNTHETIC_ACCT_0023,2024-11-07,35739.41,16
SYNTHETIC_ACCT_0023,2024-11-08,35334.88,14
SYNTHETIC_ACCT_0023,2024-11-09,34872.84,19
SYNTHETIC_ACCT_0023,2024-11-10,35165.67,10
SYNTHETIC_ACCT_0023,2024-11-11,34750.74,17
SYNTHETIC_ACCT_0023,2024-11-12,34276.93,10
SYNTHETIC_ACCT_0023,2024-11-13,34332.49,7
SYNTHETIC_ACCT_0023,2024-11-14,33841.34,12
SYNTHETIC_ACCT_0023,2024-11-15,34494.38,20
SYNTHETIC_ACCT_0023,2024-11-16,34047.17,15
SYNTHETIC_ACCT_0023,2024-11-17,34952.99,19
SYNTHETIC_ACCT_0023,2024-11-18,35033.14,15
SYNTHETIC_ACCT_0023,2024-11-19,35452.05,14
SYNTHETIC_ACCT_0023,2024-11-20,35670.74,11
SYNTHETIC_ACCT_0023,2024-11-21,35506.5,12
SYNTHETIC_ACCT_0023,2024-11-22,36505.21,0
SYNTHETIC_ACCT_0023,2024-11-23,36652.81,13
SYNTHETIC_ACCT_0023,2024-11-24,37218.84,12
SYNTHETIC_ACCT_0023,2024-11-25,36906.38,12
SYNTHETIC_ACCT_0023,2024-11-26,37038.09,14
SYNTHETIC_ACCT_0023,2024-11-27,37966.65,12
SYNTHETIC_ACCT_0023,2024-11-28,37666.32,6
SYNTHETIC_ACCT_0023,2024-11-29,38018.9,19
SYNTHETIC_ACCT_0023,2024-11-30,38064.02,13
SYNTHETIC_ACCT_0023,2024-12-01,38126.24,15
SYNTHETIC_ACCT_0023,2024-12-02,37789.22,19
SYNTHETIC_ACCT_0023,2024-12-03,37907.4,5
SYNTHETIC_ACCT_0023,2024-12-04,38396.88,14
SYNTHETIC_ACCT_0023,2024-12-05,37932.63,5
SYNTHETIC_ACCT_0023,2024-12-06,37842.61,4
SYNTHETIC_ACCT_0023,2024-12-07,38304.47,4
SYNTHETIC_ACCT_0023,2024-12-08,38421.4,4
SYNTHETIC_ACCT_0023,2024-12-09,39065.33,19
SYNTHETIC_ACCT_0023,2024-12-10,39361.21,3
SYNTHETIC_ACCT_0023,2024-12-11,40041.65,1
SYNTHETIC_ACCT_0023,2024-12-12,40038.91,11
SYNTHETIC_ACCT_0023,2024-12-13,39843.42,2
SYNTHETIC_ACCT_0023,2024-12-14,39887.83,14
SYNTHETIC_ACCT_0023,2024-12-15,40100.46,3
SYNTHETIC_ACCT_0023,2024-12-16,40803.96,5
SYNTHETIC_ACCT_0023,2024-12-17,40926.74,5
SYNTHETIC_ACCT_0023,2024-12-18,41269.24,8
SYNTHETIC_ACCT_0023,2024-12-19,41804.19,4
SYNTHETIC_ACCT_0023,2024-12-20,42667.97,12
SYNTHETIC_ACCT_0023,2024-12-21,42877.19,18
SYNTHETIC_ACCT_0023,2024-12-22,43409.37,18
SYNTHETIC_ACCT_0023,2024-12-23,43767.24,15
SYNTHETIC_ACCT_0023,2024-12-24,44687.15,2
SYNTHETIC_ACCT_0023,2024-12-25,45516.89,9
SYNTHETIC_ACCT_0023,2024-12-26,46032.95,6
SYNTHETIC_ACCT_0023,2024-12-27,46975.31,2
SYNTHETIC_ACCT_0023,2024-12-28,47007.38,19
SYNTHETIC_ACCT_0023,2024-12-29,47843.95,8
SYNTHETIC_ACCT_0023,2024-12-30,47631.98,0
SYNTHETIC_ACCT_0023,2024-12-31,47866.39,7
SYNTHETIC_ACCT_0024,2024-10-03,34920.41,8
SYNTHETIC_ACCT_0024,2024-10-04,35545.41,2
SYNTHETIC_ACCT_0024,2024-10-05,35544.79,19
SYNTHETIC_ACCT_0024,2024-10-06,35060.81,6
SYNTHETIC_ACCT_0024,2024-10-07,35917.61,8
SYNTHETIC_ACCT_0024,2024-10-08,36462.89,13
SYNTHETIC_ACCT_0024,2024-10-09,36573.68,8
SYNTHETIC_ACCT_0024,2024-10-10,36902.25,14
SYNTHETIC_ACCT_0024,2024-10-11,37780.41,10
SYNTHETIC_ACCT_0024,2024-10-12,38572.63,4
SYNTHETIC_ACCT_0024,2024-10-13,39281.97,11
SYNTHETIC_ACCT_0024,2024-10-14,38879.41,2
SYNTHETIC_ACCT_0024,2024-10-15,39674.95,10
SYNTHETIC_ACCT_0024,2024-10-16,40480.19,20
SYNTHETIC_ACCT_0024,2024-10-17,41428.66,10
SYNTHETIC_ACCT_0024,2024-10-18,42107.86,4
SYNTHETIC_ACCT_0024,2024-10-19,41907.14,2
SYNTHETIC_ACCT_0024,2024-10-20,42484.52,7
SYNTHETIC_ACCT_0024,2024-10-21,42299.85,20
SYNTHETIC_ACCT_0024,2024-10-22,42593.85,15
SYNTHETIC_ACCT_0024,2024-10-23,43002.04,18
SYNTHETIC_ACCT_0024,2024-10-24,43799.55,0
SYNTHETIC_ACCT_0024,2024-10-25,43418.89,17
SYNTHETIC_ACCT_0024,2024-10-26,43782.04,2
SYNTHETIC_ACCT_0024,2024-10-27,43564.34,7
SYNTHETIC_ACCT_0024,2024-10-28,43307.98,19
SYNTHETIC_ACCT_0024,2024-10-29,43426.4,8
SYNTHETIC_ACCT_0024,2024-10-30,44163.1,20
SYNTHETIC_ACCT_0024,2024-10-31,44998.93,5
SYNTHETIC_ACCT_0024,2024-11-01,44595.91,1
SYNTHETIC_ACCT_0024,2024-11-02,45025.68,14
SYNTHETIC_ACCT_0024,2024-11-03,44543.68,18
SYNTHETIC_ACCT_0024,2024-11-04,45200.76,19
SYNTHETIC_ACCT_0024,2024-11-05,45718.05,10
SYNTHETIC_ACCT_0024,2024-11-06,45894.23,15
SYNTHETIC_ACCT_0024,2024-11-07,45844.6,6
SYNTHETIC_ACCT_0024,2024-11-08,45686.77,13
SYNTHETIC_ACCT_0024,2024-11-09,45884.19,12
SYNTHETIC_ACCT_0024,2024-11-10,46079.63,4
SYNTHETIC_ACCT_0024,2024-11-11,46686.42,4
SYNTHETIC_ACCT_0024,2024-11-12,47368.82,4
SYNTHETIC_ACCT_0024,2024-11-13,47467.95,5
SYNTHETIC_ACCT_0024,2024-11-14,47194.51,0
SYNTHETIC_ACCT_0024,2024-11-15,47281.45,0
SYNTHETIC_ACCT_0024,2024-11-16,47527.43,17
SYNTHETIC_ACCT_0024,2024-11-17,47443.93,15
SYNTHETIC_ACCT_0024,2024-11-18,47593.21,1
SYNTHETIC_ACCT_0024,2024-11-19,47623.26,15
SYNTHETIC_ACCT_0024,2024-11-20,48034.99,15
SYNTHETIC_ACCT_0024,2024-11-21,48740.42,9
SYNTHETIC_ACCT_0024,2024-11-22,49187.68,19
SYNTHETIC_ACCT_0024,2024-11-23,49331.18,9
SYNTHETIC_ACCT_0024,2024-11-24,49342.83,4
SYNTHETIC_ACCT_0024,2024-11-25,49397.18,14
SYNTHETIC_ACCT_0024,2024-11-26,49452.19,7
SYNTHETIC_ACCT_0024,2024-11-27,50317.41,15
SYNTHETIC_ACCT_0024,2024-11-28,50997.62,10
SYNTHETIC_ACCT_0024,2024-11-29,51545.11,20
SYNTHETIC_ACCT_0024,2024-11-30,51903.52,19
SYNTHETIC_ACCT_0024,2024-12-01,51759.05,15
SYNTHETIC_ACCT_0024,2024-12-02,52594.89,12
SYNTHETIC_ACCT_0024,2024-12-03,53220.18,15
SYNTHETIC_ACCT_0024,2024-12-04,53414.21,8
SYNTHETIC_ACCT_0024,2024-12-05,53014.6,8
SYNTHETIC_ACCT_0024,2024-12-06,53582.46,15
SYNTHETIC_ACCT_0024,2024-12-07,53452.34,19
SYNTHETIC_ACCT_0024,2024-12-08,53676.17,10
SYNTHETIC_ACCT_0024,2024-12-09,53903.22,6
SYNTHETIC_ACCT_0024,2024-12-10,54639.42,19
SYNTHETIC_ACCT_0024,2024-12-11,55047.04,6
SYNTHETIC_ACCT_0024,2024-12-12,55332.29,12
SYNTHETIC_ACCT_0024,2024-12-13,55466.78,8
SYNTHETIC_ACCT_0024,2024-12-14,55273.14,20
SYNTHETIC_ACCT_0024,2024-12-15,55916.7,4
SYNTHETIC_ACCT_0024,2024-12-16,56086.73,14
SYNTHETIC_ACCT_0024,2024-12-17,56724.42,8
SYNTHETIC_ACCT_0024,2024-12-18,56521.09,18
SYNTHETIC_ACCT_0024,2024-12-19,56213.89,10
SYNTHETIC_ACCT_0024,2024-12-20,56542.75,12
SYNTHETIC_ACCT_0024,2024-12-21,56867.94,12
SYNTHETIC_ACCT_0024,2024-12-22,56634.94,20
SYNTHETIC_ACCT_0024,2024-12-23,56559.3,16
SYNTHETIC_ACCT_0024,2024-12-24,56143.09,2
SYNTHETIC_ACCT_0024,2024-12-25,57033.51,5
SYNTHETIC_ACCT_0024,2024-12-26,57943.69,11
SYNTHETIC_ACCT_0024,2024-12-27,57950.93,15
SYNTHETIC_ACCT_0024,2024-12-28,58051.77,12
SYNTHETIC_ACCT_0024,2024-12-29,58593.65,6
SYNTHETIC_ACCT_0024,2024-12-30,58766.4,8
SYNTHETIC_ACCT_0024,2024-12-31,58607.49,0
SYNTHETIC_ACCT_0025,2024-10-03,3388.5,7
SYNTHETIC_ACCT_0025,2024-10-04,4026.29,4
SYNTHETIC_ACCT_0025,2024-10-05,4277.17,12
SYNTHETIC_ACCT_0025,2024-10-06,3806.05,13
SYNTHETIC_ACCT_0025,2024-10-07,4131.1,6
SYNTHETIC_ACCT_0025,2024-10-08,3975.36,2
SYNTHETIC_ACCT_0025,2024-10-09,4347.73,5
SYNTHETIC_ACCT_0025,2024-10-10,4443.5,20
SYNTHETIC_ACCT_0025,2024-10-11,5059.88,16
SYNTHETIC_ACCT_0025,2024-10-12,5142.51,8
SYNTHETIC_ACCT_0025,2024-10-13,5144.24,3
SYNTHETIC_ACCT_0025,2024-10-14,5619.93,20
SYNTHETIC_ACCT_0025,2024-10-15,6127.7,3
SYNTHETIC_ACCT_0025,2024-10-16,5690.19,6
SYNTHETIC_ACCT_0025,2024-10-17,5490.4,6
SYNTHETIC_ACCT_0025,2024-10-18,6320.38,1
SYNTHETIC_ACCT_0025,2024-10-19,6792.13,8
SYNTHETIC_ACCT_0025,2024-10-20,6617.34,5
SYNTHETIC_ACCT_0025,2024-10-21,7407.88,12
SYNTHETIC_ACCT_0025,2024-10-22,7987.83,5
SYNTHETIC_ACCT_0025,2024-10-23,8869.06,7
SYNTHETIC_ACCT_0025,2024-10-24,8485.57,0
SYNTHETIC_ACCT_0025,2024-10-25,8914.49,0
SYNTHETIC_ACCT_0025,2024-10-26,8869.66,5
SYNTHETIC_ACCT_0025,2024-10-27,8515.51,13
SYNTHETIC_ACCT_0025,2024-10-28,9128.28,20
SYNTHETIC_ACCT_0025,2024-10-29,8661.87,9
SYNTHETIC_ACCT_0025,2024-10-30,8374.63,6
SYNTHETIC_ACCT_0025,2024-10-31,8055.12,0
SYNTHETIC_ACCT_0025,2024-11-01,8875.56,3
SYNTHETIC_ACCT_0025,2024-11-02,8504.7,18
SYNTHETIC_ACCT_0025,2024-11-03,9047.08,18
SYNTHETIC_ACCT_0025,2024-11-04,9266.67,2
SYNTHETIC_ACCT_0025,2024-11-05,9362.98,13
SYNTHETIC_ACCT_0025,2024-11-06,10108.66,18
SYNTHETIC_ACCT_0025,2024-11-07,10954.77,8
SYNTHETIC_ACCT_0025,2024-11-08,11519.62,8
SYNTHETIC_ACCT_0025,2024-11-09,11056.24,7
SYNTHETIC_ACCT_0025,2024-11-10,11590.75,1
SYNTHETIC_ACCT_0025,2024-11-11,12401.03,15
SYNTHETIC_ACCT_0025,2024-11-12,13088.98,9
SYNTHETIC_ACCT_0025,2024-11-13,13135.03,15
SYNTHETIC_ACCT_0025,2024-11-14,13451.92,17
SYNTHETIC_ACCT_0025,2024-11-15,13763.07,13
SYNTHETIC_ACCT_0025,2024-11-16,13524.01,11
SYNTHETIC_ACCT_0025,2024-11-17,14174.98,15
SYNTHETIC_ACCT_0025,2024-11-18,14688.55,2
SYNTHETIC_ACCT_0025,2024-11-19,15091.78,11
SYNTHETIC_ACCT_0025,2024-11-20,15559.98,5
SYNTHETIC_ACCT_0025,2024-11-21,16394.59,20
SYNTHETIC_ACCT_0025,2024-11-22,16112.17,5
SYNTHETIC_ACCT_0025,2024-11-23,16888.82,6
SYNTHETIC_ACCT_0025,2024-11-24,17625.85,3
SYNTHETIC_ACCT_0025,2024-11-25,18611.61,18
SYNTHETIC_ACCT_0025,2024-11-26,18117.67,5
SYNTHETIC_ACCT_0025,2024-11-27,18727.24,15
SYNTHETIC_ACCT_0025,2024-11-28,18402.62,17
SYNTHETIC_ACCT_0025,2024-11-29,19308.01,7
SYNTHETIC_ACCT_0025,2024-11-30,19673.54,3
SYNTHETIC_ACCT_0025,2024-12-01,19512.26,6
SYNTHETIC_ACCT_0025,2024-12-02,20086.56,3
SYNTHETIC_ACCT_0025,2024-12-03,20329.36,9
SYNTHETIC_ACCT_0025,2024-12-04,20192.11,17
SYNTHETIC_ACCT_0025,2024-12-05,20649.48,0
SYNTHETIC_ACCT_0025,2024-12-06,20196.13,2
SYNTHETIC_ACCT_0025,2024-12-07,19796.66,11
SYNTHETIC_ACCT_0025,2024-12-08,20289.04,10
SYNTHETIC_ACCT_0025,2024-12-09,20370.66,18
SYNTHETIC_ACCT_0025,2024-12-10,21249.99,15
SYNTHETIC_ACCT_0025,2024-12-11,22215.51,8
SYNTHETIC_ACCT_0025,2024-12-12,22766.46,17
SYNTHETIC_ACCT_0025,2024-12-13,23421.14,11
SYNTHETIC_ACCT_0025,2024-12-14,24344.82,12
SYNTHETIC_ACCT_0025,2024-12-15,23902.83,15
SYNTHETIC_ACCT_0025,2024-12-16,23781.06,20
SYNTHETIC_ACCT_0025,2024-12-17,24664.53,7
SYNTHETIC_ACCT_0025,2024-12-18,25069.94,17
SYNTHETIC_ACCT_0025,2024-12-19,25735.69,13
SYNTHETIC_ACCT_0025,2024-12-20,25378.12,0
SYNTHETIC_ACCT_0025,2024-12-21,26281.43,14
SYNTHETIC_ACCT_0025,2024-12-22,26193.54,17
SYNTHETIC_ACCT_0025,2024-12-23,26674.09,16
SYNTHETIC_ACCT_0025,2024-12-24,26910.74,5
SYNTHETIC_ACCT_0025,2024-12-25,26470.46,4
SYNTHETIC_ACCT_0025,2024-12-26,27423.31,7
SYNTHETIC_ACCT_0025,2024-12-27,26931.85,5
SYNTHETIC_ACCT_0025,2024-12-28,27590.54,10
SYNTHETIC_ACCT_0025,2024-12-29,28388.89,14
SYNTHETIC_ACCT_0025,2024-12-30,29101.52,5
SYNTHETIC_ACCT_0025,2024-12-31,28810.33,18
SYNTHETIC_ACCT_0026,2024-10-03,1428.13,16
SYNTHETIC_ACCT_0026,2024-10-04,2274.66,13
SYNTHETIC_ACCT_0026,2024-10-05,2485.15,13
SYNTHETIC_ACCT_0026,2024-10-06,2085.56,11
SYNTHETIC_ACCT_0026,2024-10-07,2297.5,4
SYNTHETIC_ACCT_0026,2024-10-08,1979.02,6
SYNTHETIC_ACCT_0026,2024-10-09,2148.17,8
SYNTHETIC_ACCT_0026,2024-10-10,2364.99,18
SYNTHETIC_ACCT_0026,2024-10-11,2484.87,4
SYNTHETIC_ACCT_0026,2024-10-12,2435.38,11
SYNTHETIC_ACCT_0026,2024-10-13,2025.37,8
SYNTHETIC_ACCT_0026,2024-10-14,2403.73,4
SYNTHETIC_ACCT_0026,2024-10-15,2383.02,6
SYNTHETIC_ACCT_0026,2024-10-16,2166.02,3
SYNTHETIC_ACCT_0026,2024-10-17,1924.65,2
SYNTHETIC_ACCT_0026,2024-10-18,1643.82,2
SYNTHETIC_ACCT_0026,2024-10-19,1860.35,5
SYNTHETIC_ACCT_0026,2024-10-20,1730.95,11
SYNTHETIC_ACCT_0026,2024-10-21,2637.36,13
SYNTHETIC_ACCT_0026,2024-10-22,2201.72,6
SYNTHETIC_ACCT_0026,2024-10-23,2709.2,19
SYNTHETIC_ACCT_0026,2024-10-24,3463.76,15
SYNTHETIC_ACCT_0026,2024-10-25,3886.1,20
SYNTHETIC_ACCT_0026,2024-10-26,4693.91,16
SYNTHETIC_ACCT_0026,2024-10-27,4625.35,0
SYNTHETIC_ACCT_0026,2024-10-28,4751.32,4
SYNTHETIC_ACCT_0026,2024-10-29,5410.7,8
SYNTHETIC_ACCT_0026,2024-10-30,5607.46,9
SYNTHETIC_ACCT_0026,2024-10-31,6361.95,15
SYNTHETIC_ACCT_0026,2024-11-01,6629.11,18
SYNTHETIC_ACCT_0026,2024-11-02,7171.98,18
SYNTHETIC_ACCT_0026,2024-11-03,6877.88,10
SYNTHETIC_ACCT_0026,2024-11-04,7176.99,20
SYNTHETIC_ACCT_0026,2024-11-05,7079.31,16
SYNTHETIC_ACCT_0026,2024-11-06,6921.07,7
SYNTHETIC_ACCT_0026,2024-11-07,7270.09,10
SYNTHETIC_ACCT_0026,2024-11-08,7546.6,13
SYNTHETIC_ACCT_0026,2024-11-09,8051.13,4
SYNTHETIC_ACCT_0026,2024-11-10,8754.5,11
SYNTHETIC_ACCT_0026,2024-11-11,9323.43,14
SYNTHETIC_ACCT_0026,2024-11-12,9696.05,9
SYNTHETIC_ACCT_0026,2024-11-13,10153.94,10
SYNTHETIC_ACCT_0026,2024-11-14,9928.56,7
SYNTHETIC_ACCT_0026,2024-11-15,10016.01,14
SYNTHETIC_ACCT_0026,2024-11-16,10322.12,8
SYNTHETIC_ACCT_0026,2024-11-17,10008.76,12
SYNTHETIC_ACCT_0026,2024-11-18,9513.66,15
SYNTHETIC_ACCT_0026,2024-11-19,9695.8,8
SYNTHETIC_ACCT_0026,2024-11-20,9962.48,13
SYNTHETIC_ACCT_0026,2024-11-21,10404.65,13
SYNTHETIC_ACCT_0026,2024-11-22,10484.98,11
SYNTHETIC_ACCT_0026,2024-11-23,11125.17,2
SYNTHETIC_ACCT_0026,2024-11-24,11041.2,3
SYNTHETIC_ACCT_0026,2024-11-25,11929.82,18
SYNTHETIC_ACCT_0026,2024-11-26,11519.64,8
SYNTHETIC_ACCT_0026,2024-11-27,11445.92,19
SYNTHETIC_ACCT_0026,2024-11-28,11801.85,7
SYNTHETIC_ACCT_0026,2024-11-29,11529.4,7
SYNTHETIC_ACCT_0026,2024-11-30,11287.16,17
SYNTHETIC_ACCT_0026,2024-12-01,11711.6,19
SYNTHETIC_ACCT_0026,2024-12-02,12679.61,3
SYNTHETIC_ACCT_0026,2024-12-03,12548.9,19
SYNTHETIC_ACCT_0026,2024-12-04,12297.36,3
SYNTHETIC_ACCT_0026,2024-12-05,11802.11,19
SYNTHETIC_ACCT_0026,2024-12-06,12576.49,2
SYNTHETIC_ACCT_0026,2024-12-07,12689.29,12
SYNTHETIC_ACCT_0026,2024-12-08,13465.17,8
SYNTHETIC_ACCT_0026,2024-12-09,13272.86,16
SYNTHETIC_ACCT_0026,2024-12-10,13286.29,12
SYNTHETIC_ACCT_0026,2024-12-11,14043.62,2
SYNTHETIC_ACCT_0026,2024-12-12,14445.05,12
SYNTHETIC_ACCT_0026,2024-12-13,14255.75,7
SYNTHETIC_ACCT_0026,2024-12-14,14828.15,15
SYNTHETIC_ACCT_0026,2024-12-15,15769.13,20
SYNTHETIC_ACCT_0026,2024-12-16,16315.5,12
SYNTHETIC_ACCT_0026,2024-12-17,16672.98,13
SYNTHETIC_ACCT_0026,2024-12-18,17259.25,8
SYNTHETIC_ACCT_0026,2024-12-19,17281.6,8
SYNTHETIC_ACCT_0026,2024-12-20,17499.4,20
SYNTHETIC_ACCT_0026,2024-12-21,17775.15,1
SYNTHETIC_ACCT_0026,2024-12-22,18743.89,2
SYNTHETIC_ACCT_0026,2024-12-23,19304.55,17
SYNTHETIC_ACCT_0026,2024-12-24,18879.65,14
SYNTHETIC_ACCT_0026,2024-12-25,18603.19,5
SYNTHETIC_ACCT_0026,2024-12-26,18446.82,7
SYNTHETIC_ACCT_0026,2024-12-27,19254.54,5
SYNTHETIC_ACCT_0026,2024-12-28,19186.9,5
SYNTHETIC_ACCT_0026,2024-12-29,19041.27,2
SYNTHETIC_ACCT_0026,2024-12-30,18642.34,5
SYNTHETIC_ACCT_0026,2024-12-31,18943.27,11
SYNTHETIC_ACCT_0027,2024-10-03,35889.5,0
SYNTHETIC_ACCT_0027,2024-10-04,35877.72,0
SYNTHETIC_ACCT_0027,2024-10-05,36129.09,5
SYNTHETIC_ACCT_0027,2024-10-06,35701.61,19
SYNTHETIC_ACCT_0027,2024-10-07,36453.03,7
SYNTHETIC_ACCT_0027,2024-10-08,36635.45,5
SYNTHETIC_ACCT_0027,2024-10-09,37095.65,12
SYNTHETIC_ACCT_0027,2024-10-10,36799.51,15
SYNTHETIC_ACCT_0027,2024-10-11,37315.8,12
SYNTHETIC_ACCT_0027,2024-10-12,38148.99,16
SYNTHETIC_ACCT_0027,2024-10-13,38179.89,12
SYNTHETIC_ACCT_0027,2024-10-14,38807.34,16
SYNTHETIC_ACCT_0027,2024-10-15,39594.23,2
SYNTHETIC_ACCT_0027,2024-10-16,39993.93,19
SYNTHETIC_ACCT_0027,2024-10-17,40850.18,0
