account_id,customer_segment,region
SYNTHETIC_ACCT_0602,RETAIL,WEST
SYNTHETIC_ACCT_0603,STUDENT,NORTH
SYNTHETIC_ACCT_0606,RETAIL,NORTH
SYNTHETIC_ACCT_0607,STUDENT,EAST
SYNTHETIC_ACCT_0608,RETAIL,SOUTH
SYNTHETIC_ACCT_0613,WEALTH,EAST
SYNTHETIC_ACCT_0616,STUDENT,WEST
SYNTHETIC_ACCT_0617,STUDENT,NORTH
SYNTHETIC_ACCT_0618,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0619,STUDENT,NORTH
SYNTHETIC_ACCT_0620,WEALTH,EAST
SYNTHETIC_ACCT_0621,WEALTH,EAST
SYNTHETIC_ACCT_0622,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0623,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0624,STUDENT,WEST
SYNTHETIC_ACCT_0625,STUDENT,SOUTH
SYNTHETIC_ACCT_0626,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0627,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0628,RETAIL,EAST
SYNTHETIC_ACCT_0629,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0632,STUDENT,NORTH
SYNTHETIC_ACCT_0633,STUDENT,WEST
SYNTHETIC_ACCT_0634,WEALTH,EAST
SYNTHETIC_ACCT_0636,WEALTH,WEST
SYNTHETIC_ACCT_0637,STUDENT,EAST
SYNTHETIC_ACCT_0639,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0640,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0641,RETAIL,EAST
SYNTHETIC_ACCT_0644,STUDENT,NORTH
SYNTHETIC_ACCT_0645,WEALTH,NORTH
SYNTHETIC_ACCT_0646,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0648,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0650,RETAIL,EAST
SYNTHETIC_ACCT_0651,WEALTH,SOUTH
SYNTHETIC_ACCT_0652,RETAIL,EAST
SYNTHETIC_ACCT_0653,STUDENT,EAST
SYNTHETIC_ACCT_0654,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0656,WEALTH,WEST
SYNTHETIC_ACCT_0657,RETAIL,EAST
SYNTHETIC_ACCT_0658,RETAIL,NORTH
SYNTHETIC_ACCT_0659,RETAIL,SOUTH
SYNTHETIC_ACCT_0661,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0662,RETAIL,NORTH
SYNTHETIC_ACCT_0663,RETAIL,SOUTH
SYNTHETIC_ACCT_0664,STUDENT,WEST
SYNTHETIC_ACCT_0665,RETAIL,EAST
SYNTHETIC_ACCT_0666,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0667,WEALTH,EAST
SYNTHETIC_ACCT_0669,WEALTH,WEST
SYNTHETIC_ACCT_0670,RETAIL,WEST
SYNTHETIC_ACCT_0671,RETAIL,SOUTH
SYNTHETIC_ACCT_0672,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0673,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0675,STUDENT,WEST
SYNTHETIC_ACCT_0676,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0677,STUDENT,NORTH
SYNTHETIC_ACCT_0678,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0679,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0680,WEALTH,WEST
SYNTHETIC_ACCT_0681,WEALTH,NORTH
SYNTHETIC_ACCT_0682,STUDENT,SOUTH
SYNTHETIC_ACCT_0683,STUDENT,EAST
SYNTHETIC_ACCT_0684,WEALTH,NORTH
SYNTHETIC_ACCT_0685,WEALTH,EAST
SYNTHETIC_ACCT_0686,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0688,STUDENT,SOUTH
SYNTHETIC_ACCT_0689,WEALTH,WEST
SYNTHETIC_ACCT_0692,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0693,WEALTH,EAST
SYNTHETIC_ACCT_0695,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0696,WEALTH,NORTH
SYNTHETIC_ACCT_0697,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0698,RETAIL,SOUTH
SYNTHETIC_ACCT_0699,WEALTH,NORTH
SYNTHETIC_ACCT_0701,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0702,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0703,WEALTH,WEST
SYNTHETIC_ACCT_0704,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0705,WEALTH,WEST
SYNTHETIC_ACCT_0706,RETAIL,SOUTH
SYNTHETIC_ACCT_0707,STUDENT,SOUTH
SYNTHETIC_ACCT_0708,WEALTH,SOUTH
SYNTHETIC_ACCT_0709,RETAIL,SOUTH
SYNTHETIC_ACCT_0710,STUDENT,SOUTH
SYNTHETIC_ACCT_0711,STUDENT,EAST
SYNTHETIC_ACCT_0712,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0714,RETAIL,NORTH
SYNTHETIC_ACCT_0715,RETAIL,NORTH
SYNTHETIC_ACCT_0716,WEALTH,NORTH
SYNTHETIC_ACCT_0717,STUDENT,SOUTH
SYNTHETIC_ACCT_0718,WEALTH,EAST
SYNTHETIC_ACCT_0719,STUDENT,WEST
SYNTHETIC_ACCT_0720,RETAIL,WEST
SYNTHETIC_ACCT_0721,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0723,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0724,RETAIL,EAST
SYNTHETIC_ACCT_0725,STUDENT,EAST
SYNTHETIC_ACCT_0726,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0727,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0728,STUDENT,EAST
SYNTHETIC_ACCT_0729,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0730,WEALTH,WEST
SYNTHETIC_ACCT_0731,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0732,STUDENT,NORTH
SYNTHETIC_ACCT_0733,WEALTH,WEST
SYNTHETIC_ACCT_0734,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0735,WEALTH,EAST
SYNTHETIC_ACCT_0736,STUDENT,EAST
SYNTHETIC_ACCT_0739,RETAIL,WEST
SYNTHETIC_ACCT_0740,RETAIL,EAST
SYNTHETIC_ACCT_0741,RETAIL,WEST
SYNTHETIC_ACCT_0743,RETAIL,EAST
SYNTHETIC_ACCT_0744,WEALTH,NORTH
SYNTHETIC_ACCT_0745,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0746,STUDENT,EAST
SYNTHETIC_ACCT_0748,RETAIL,EAST
SYNTHETIC_ACCT_0749,STUDENT,EAST
SYNTHETIC_ACCT_0750,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0751,WEALTH,NORTH
SYNTHETIC_ACCT_0752,RETAIL,NORTH
SYNTHETIC_ACCT_0753,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0755,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0756,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0757,RETAIL,WEST
SYNTHETIC_ACCT_0758,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0760,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0761,STUDENT,WEST
SYNTHETIC_ACCT_0762,RETAIL,SOUTH
SYNTHETIC_ACCT_0763,STUDENT,WEST
SYNTHETIC_ACCT_0764,WEALTH,WEST
SYNTHETIC_ACCT_0765,RETAIL,WEST
SYNTHETIC_ACCT_0766,STUDENT,WEST
SYNTHETIC_ACCT_0767,RETAIL,EAST
SYNTHETIC_ACCT_0769,WEALTH,EAST
SYNTHETIC_ACCT_0770,WEALTH,SOUTH
SYNTHETIC_ACCT_0771,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0774,STUDENT,NORTH
SYNTHETIC_ACCT_0775,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0776,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0777,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0778,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0780,STUDENT,WEST
SYNTHETIC_ACCT_0782,RETAIL,SOUTH
SYNTHETIC_ACCT_0783,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0785,STUDENT,EAST
SYNTHETIC_ACCT_0787,STUDENT,SOUTH
SYNTHETIC_ACCT_0789,RETAIL,SOUTH
SYNTHETIC_ACCT_0790,WEALTH,NORTH
SYNTHETIC_ACCT_0791,WEALTH,EAST
SYNTHETIC_ACCT_0792,WEALTH,NORTH
SYNTHETIC_ACCT_0793,WEALTH,EAST
SYNTHETIC_ACCT_0794,RETAIL,EAST
SYNTHETIC_ACCT_0795,WEALTH,NORTH
SYNTHETIC_ACCT_0796,STUDENT,WEST
SYNTHETIC_ACCT_0797,RETAIL,SOUTH
SYNTHETIC_ACCT_0798,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0799,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0800,STUDENT,EAST
SYNTHETIC_ACCT_0802,RETAIL,NORTH
SYNTHETIC_ACCT_0804,STUDENT,WEST
SYNTHETIC_ACCT_0808,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0809,WEALTH,WEST
SYNTHETIC_ACCT_0810,WEALTH,EAST
SYNTHETIC_ACCT_0811,STUDENT,NORTH
SYNTHETIC_ACCT_0813,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0814,STUDENT,EAST
SYNTHETIC_ACCT_0816,RETAIL,SOUTH
SYNTHETIC_ACCT_0818,WEALTH,SOUTH
SYNTHETIC_ACCT_0819,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0820,WEALTH,SOUTH
SYNTHETIC_ACCT_0822,WEALTH,EAST
SYNTHETIC_ACCT_0823,STUDENT,SOUTH
SYNTHETIC_ACCT_0824,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0825,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0827,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0828,WEALTH,EAST
SYNTHETIC_ACCT_0829,WEALTH,NORTH
SYNTHETIC_ACCT_0831,STUDENT,NORTH
SYNTHETIC_ACCT_0832,STUDENT,EAST
SYNTHETIC_ACCT_0833,WEALTH,SOUTH
SYNTHETIC_ACCT_0834,WEALTH,SOUTH
SYNTHETIC_ACCT_0835,RETAIL,SOUTH
SYNTHETIC_ACCT_0837,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0838,RETAIL,EAST
SYNTHETIC_ACCT_0839,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0840,RETAIL,NORTH
SYNTHETIC_ACCT_0841,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0843,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0845,STUDENT,EAST
SYNTHETIC_ACCT_0846,STUDENT,NORTH
SYNTHETIC_ACCT_0847,WEALTH,NORTH
SYNTHETIC_ACCT_0848,STUDENT,SOUTH
SYNTHETIC_ACCT_0849,RETAIL,SOUTH
SYNTHETIC_ACCT_0850,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0851,WEALTH,SOUTH
SYNTHETIC_ACCT_0853,STUDENT,EAST
SYNTHETIC_ACCT_0854,STUDENT,EAST
SYNTHETIC_ACCT_0855,WEALTH,NORTH
SYNTHETIC_ACCT_0856,STUDENT,SOUTH
SYNTHETIC_ACCT_0857,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0858,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0860,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0861,WEALTH,WEST
SYNTHETIC_ACCT_0862,STUDENT,WEST
SYNTHETIC_ACCT_0863,STUDENT,NORTH
SYNTHETIC_ACCT_0864,RETAIL,NORTH
SYNTHETIC_ACCT_0865,STUDENT,NORTH
SYNTHETIC_ACCT_0866,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0867,STUDENT,NORTH
SYNTHETIC_ACCT_0868,WEALTH,WEST
SYNTHETIC_ACCT_0869,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0870,WEALTH,EAST
SYNTHETIC_ACCT_0871,WEALTH,SOUTH
SYNTHETIC_ACCT_0872,STUDENT,SOUTH
SYNTHETIC_ACCT_0873,WEALTH,EAST
SYNTHETIC_ACCT_0874,RETAIL,SOUTH
SYNTHETIC_ACCT_0876,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0877,WEALTH,SOUTH
SYNTHETIC_ACCT_0878,STUDENT,EAST
SYNTHETIC_ACCT_0879,RETAIL,SOUTH
SYNTHETIC_ACCT_0880,RETAIL,SOUTH
SYNTHETIC_ACCT_0881,WEALTH,WEST
SYNTHETIC_ACCT_0882,STUDENT,EAST
SYNTHETIC_ACCT_0883,STUDENT,SOUTH
SYNTHETIC_ACCT_0884,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0886,STUDENT,NORTH
SYNTHETIC_ACCT_0887,RETAIL,NORTH
SYNTHETIC_ACCT_0888,RETAIL,WEST
SYNTHETIC_ACCT_0889,RETAIL,SOUTH
SYNTHETIC_ACCT_0890,RETAIL,WEST
SYNTHETIC_ACCT_0891,RETAIL,SOUTH
SYNTHETIC_ACCT_0892,RETAIL,NORTH
SYNTHETIC_ACCT_0893,WEALTH,NORTH
SYNTHETIC_ACCT_0894,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0895,WEALTH,EAST
SYNTHETIC_ACCT_0896,RETAIL,EAST
SYNTHETIC_ACCT_0897,WEALTH,EAST
SYNTHETIC_ACCT_0898,STUDENT,WEST
SYNTHETIC_ACCT_0899,STUDENT,WEST
SYNTHETIC_ACCT_0900,STUDENT,NORTH
SYNTHETIC_ACCT_0902,STUDENT,NORTH
SYNTHETIC_ACCT_0905,STUDENT,WEST
SYNTHETIC_ACCT_0906,RETAIL,EAST
SYNTHETIC_ACCT_0907,STUDENT,EAST
SYNTHETIC_ACCT_0910,WEALTH,EAST
SYNTHETIC_ACCT_0911,STUDENT,SOUTH
SYNTHETIC_ACCT_0913,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0914,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0915,STUDENT,EAST
SYNTHETIC_ACCT_0916,STUDENT,NORTH
SYNTHETIC_ACCT_0917,STUDENT,WEST
SYNTHETIC_ACCT_0918,RETAIL,EAST
SYNTHETIC_ACCT_0919,STUDENT,EAST
SYNTHETIC_ACCT_0920,STUDENT,NORTH
SYNTHETIC_ACCT_0921,STUDENT,SOUTH
SYNTHETIC_ACCT_0922,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0923,STUDENT,EAST
SYNTHETIC_ACCT_0924,WEALTH,EAST
SYNTHETIC_ACCT_0925,RETAIL,NORTH
SYNTHETIC_ACCT_0928,WEALTH,EAST
SYNTHETIC_ACCT_0930,RETAIL,WEST
SYNTHETIC_ACCT_0931,WEALTH,NORTH
SYNTHETIC_ACCT_0932,STUDENT,NORTH
SYNTHETIC_ACCT_0933,WEALTH,EAST
SYNTHETIC_ACCT_0934,WEALTH,SOUTH
SYNTHETIC_ACCT_0936,RETAIL,EAST
SYNTHETIC_ACCT_0937,RETAIL,WEST
SYNTHETIC_ACCT_0938,STUDENT,WEST
SYNTHETIC_ACCT_0940,STUDENT,WEST
SYNTHETIC_ACCT_0941,STUDENT,WEST
SYNTHETIC_ACCT_0942,STUDENT,NORTH
SYNTHETIC_ACCT_0943,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0944,RETAIL,EAST
SYNTHETIC_ACCT_0945,STUDENT,NORTH
SYNTHETIC_ACCT_0946,RETAIL,NORTH
SYNTHETIC_ACCT_0947,RETAIL,SOUTH
SYNTHETIC_ACCT_0948,STUDENT,EAST
SYNTHETIC_ACCT_0949,STUDENT,WEST
SYNTHETIC_ACCT_0950,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0951,WEALTH,NORTH
SYNTHETIC_ACCT_0952,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0953,RETAIL,EAST
SYNTHETIC_ACCT_0954,WEALTH,WEST
SYNTHETIC_ACCT_0955,RETAIL,SOUTH
SYNTHETIC_ACCT_0956,STUDENT,EAST
SYNTHETIC_ACCT_0957,WEALTH,NORTH
SYNTHETIC_ACCT_0958,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0960,WEALTH,SOUTH
SYNTHETIC_ACCT_0963,STUDENT,NORTH
SYNTHETIC_ACCT_0964,WEALTH,EAST
SYNTHETIC_ACCT_0965,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0966,STUDENT,SOUTH
SYNTHETIC_ACCT_0967,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0968,RETAIL,NORTH
SYNTHETIC_ACCT_0969,STUDENT,SOUTH
SYNTHETIC_ACCT_0970,STUDENT,SOUTH
SYNTHETIC_ACCT_0971,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0972,STUDENT,NORTH
SYNTHETIC_ACCT_0973,RETAIL,EAST
SYNTHETIC_ACCT_0974,STUDENT,SOUTH
SYNTHETIC_ACCT_0975,RETAIL,NORTH
SYNTHETIC_ACCT_0976,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0978,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0979,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0980,RETAIL,SOUTH
SYNTHETIC_ACCT_0982,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_0983,STUDENT,NORTH
SYNTHETIC_ACCT_0984,RETAIL,NORTH
SYNTHETIC_ACCT_0986,WEALTH,NORTH
SYNTHETIC_ACCT_0987,STUDENT,WEST
SYNTHETIC_ACCT_0988,WEALTH,NORTH
SYNTHETIC_ACCT_0989,SMALL_BIZ,EAST
SYNTHETIC_ACCT_0990,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0991,RETAIL,SOUTH
SYNTHETIC_ACCT_0992,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0993,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0994,STUDENT,EAST
SYNTHETIC_ACCT_0995,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_0997,SMALL_BIZ,WEST
SYNTHETIC_ACCT_0998,RETAIL,NORTH
SYNTHETIC_ACCT_0999,STUDENT,WEST
SYNTHETIC_ACCT_1000,WEALTH,SOUTH
SYNTHETIC_ACCT_1001,WEALTH,EAST
SYNTHETIC_ACCT_1002,RETAIL,EAST
SYNTHETIC_ACCT_1003,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1004,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1006,WEALTH,SOUTH
SYNTHETIC_ACCT_1007,RETAIL,EAST
SYNTHETIC_ACCT_1008,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1010,RETAIL,NORTH
SYNTHETIC_ACCT_1012,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1013,WEALTH,WEST
SYNTHETIC_ACCT_1018,RETAIL,SOUTH
SYNTHETIC_ACCT_1019,WEALTH,WEST
SYNTHETIC_ACCT_1020,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1021,STUDENT,SOUTH
SYNTHETIC_ACCT_1023,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1024,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1025,RETAIL,NORTH
SYNTHETIC_ACCT_1026,STUDENT,NORTH
SYNTHETIC_ACCT_1027,RETAIL,EAST
SYNTHETIC_ACCT_1028,STUDENT,SOUTH
SYNTHETIC_ACCT_1029,STUDENT,SOUTH
SYNTHETIC_ACCT_1030,WEALTH,NORTH
SYNTHETIC_ACCT_1033,RETAIL,SOUTH
SYNTHETIC_ACCT_1036,STUDENT,EAST
SYNTHETIC_ACCT_1037,STUDENT,SOUTH
SYNTHETIC_ACCT_1039,WEALTH,WEST
SYNTHETIC_ACCT_1040,RETAIL,WEST
SYNTHETIC_ACCT_1041,STUDENT,WEST
SYNTHETIC_ACCT_1043,RETAIL,WEST
SYNTHETIC_ACCT_1044,RETAIL,NORTH
SYNTHETIC_ACCT_1045,WEALTH,WEST
SYNTHETIC_ACCT_1046,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1047,STUDENT,WEST
SYNTHETIC_ACCT_1048,WEALTH,EAST
SYNTHETIC_ACCT_1049,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1050,WEALTH,SOUTH
SYNTHETIC_ACCT_1052,RETAIL,NORTH
SYNTHETIC_ACCT_1054,WEALTH,WEST
SYNTHETIC_ACCT_1055,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1057,STUDENT,EAST
SYNTHETIC_ACCT_1058,WEALTH,NORTH
SYNTHETIC_ACCT_1059,STUDENT,NORTH
SYNTHETIC_ACCT_1060,RETAIL,WEST
SYNTHETIC_ACCT_1062,STUDENT,WEST
SYNTHETIC_ACCT_1063,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1067,STUDENT,NORTH
SYNTHETIC_ACCT_1068,STUDENT,EAST
SYNTHETIC_ACCT_1074,STUDENT,SOUTH
SYNTHETIC_ACCT_1075,WEALTH,SOUTH
SYNTHETIC_ACCT_1076,WEALTH,NORTH
SYNTHETIC_ACCT_1077,WEALTH,EAST
SYNTHETIC_ACCT_1078,STUDENT,EAST
SYNTHETIC_ACCT_1080,STUDENT,EAST
SYNTHETIC_ACCT_1081,RETAIL,WEST
SYNTHETIC_ACCT_1082,STUDENT,EAST
SYNTHETIC_ACCT_1083,STUDENT,EAST
SYNTHETIC_ACCT_1084,RETAIL,NORTH
SYNTHETIC_ACCT_1086,WEALTH,EAST
SYNTHETIC_ACCT_1088,STUDENT,EAST
SYNTHETIC_ACCT_1089,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1090,STUDENT,WEST
SYNTHETIC_ACCT_1091,STUDENT,EAST
SYNTHETIC_ACCT_1092,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1093,WEALTH,EAST
SYNTHETIC_ACCT_1094,RETAIL,NORTH
SYNTHETIC_ACCT_1095,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1096,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1097,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1098,WEALTH,EAST
SYNTHETIC_ACCT_1099,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1101,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1104,RETAIL,SOUTH
SYNTHETIC_ACCT_1105,RETAIL,WEST
SYNTHETIC_ACCT_1106,WEALTH,WEST
SYNTHETIC_ACCT_1108,RETAIL,EAST
SYNTHETIC_ACCT_1110,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1111,RETAIL,NORTH
SYNTHETIC_ACCT_1112,WEALTH,NORTH
SYNTHETIC_ACCT_1113,WEALTH,NORTH
SYNTHETIC_ACCT_1115,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1116,WEALTH,NORTH
SYNTHETIC_ACCT_1117,STUDENT,WEST
SYNTHETIC_ACCT_1120,RETAIL,EAST
SYNTHETIC_ACCT_1122,STUDENT,SOUTH
SYNTHETIC_ACCT_1125,RETAIL,WEST
SYNTHETIC_ACCT_1127,WEALTH,EAST
SYNTHETIC_ACCT_1128,WEALTH,NORTH
SYNTHETIC_ACCT_1129,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1130,RETAIL,NORTH
SYNTHETIC_ACCT_1131,WEALTH,EAST
SYNTHETIC_ACCT_1132,STUDENT,EAST
SYNTHETIC_ACCT_1133,WEALTH,NORTH
SYNTHETIC_ACCT_1134,WEALTH,SOUTH
SYNTHETIC_ACCT_1135,WEALTH,SOUTH
SYNTHETIC_ACCT_1137,STUDENT,SOUTH
SYNTHETIC_ACCT_1138,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1139,STUDENT,NORTH
SYNTHETIC_ACCT_1140,STUDENT,SOUTH
SYNTHETIC_ACCT_1141,RETAIL,EAST
SYNTHETIC_ACCT_1142,STUDENT,NORTH
SYNTHETIC_ACCT_1143,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1145,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1146,RETAIL,WEST
SYNTHETIC_ACCT_1147,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1148,STUDENT,NORTH
SYNTHETIC_ACCT_1149,STUDENT,NORTH
SYNTHETIC_ACCT_1150,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1151,STUDENT,NORTH
SYNTHETIC_ACCT_1152,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1153,RETAIL,WEST
SYNTHETIC_ACCT_1154,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1155,WEALTH,WEST
SYNTHETIC_ACCT_1156,RETAIL,NORTH
SYNTHETIC_ACCT_1159,RETAIL,NORTH
SYNTHETIC_ACCT_1160,RETAIL,EAST
SYNTHETIC_ACCT_1161,STUDENT,SOUTH
SYNTHETIC_ACCT_1163,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1164,RETAIL,EAST
SYNTHETIC_ACCT_1165,RETAIL,NORTH
SYNTHETIC_ACCT_1166,RETAIL,EAST
SYNTHETIC_ACCT_1167,WEALTH,SOUTH
SYNTHETIC_ACCT_1169,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1171,STUDENT,SOUTH
SYNTHETIC_ACCT_1172,RETAIL,NORTH
SYNTHETIC_ACCT_1173,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1174,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1175,WEALTH,EAST
SYNTHETIC_ACCT_1176,WEALTH,NORTH
SYNTHETIC_ACCT_1177,WEALTH,SOUTH
SYNTHETIC_ACCT_1178,STUDENT,EAST
SYNTHETIC_ACCT_1179,WEALTH,NORTH
SYNTHETIC_ACCT_1180,STUDENT,EAST
SYNTHETIC_ACCT_1181,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1182,RETAIL,EAST
SYNTHETIC_ACCT_1183,RETAIL,NORTH
SYNTHETIC_ACCT_1184,RETAIL,WEST
SYNTHETIC_ACCT_1185,WEALTH,NORTH
SYNTHETIC_ACCT_1186,STUDENT,NORTH
SYNTHETIC_ACCT_1188,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1189,WEALTH,SOUTH
SYNTHETIC_ACCT_1190,STUDENT,EAST
SYNTHETIC_ACCT_1191,STUDENT,EAST
SYNTHETIC_ACCT_1192,RETAIL,EAST
SYNTHETIC_ACCT_1193,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1194,STUDENT,NORTH
SYNTHETIC_ACCT_1195,RETAIL,NORTH
SYNTHETIC_ACCT_1196,WEALTH,NORTH
SYNTHETIC_ACCT_1198,STUDENT,EAST
SYNTHETIC_ACCT_1199,WEALTH,SOUTH
SYNTHETIC_ACCT_1200,STUDENT,WEST
SYNTHETIC_ACCT_1201,WEALTH,NORTH
SYNTHETIC_ACCT_1202,STUDENT,NORTH
SYNTHETIC_ACCT_1203,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1204,WEALTH,SOUTH
SYNTHETIC_ACCT_1205,RETAIL,EAST
SYNTHETIC_ACCT_1206,WEALTH,SOUTH
SYNTHETIC_ACCT_1207,STUDENT,WEST
SYNTHETIC_ACCT_1208,WEALTH,SOUTH
SYNTHETIC_ACCT_1209,RETAIL,NORTH
SYNTHETIC_ACCT_1210,WEALTH,EAST
SYNTHETIC_ACCT_1211,WEALTH,SOUTH
SYNTHETIC_ACCT_1212,WEALTH,EAST
SYNTHETIC_ACCT_1214,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1215,STUDENT,SOUTH
