account_id,min_closing_balance,max_closing_balance
SYNTHETIC_ACCT_0518,31007.59,48456.74
SYNTHETIC_ACCT_0519,39498.33,62462.46
SYNTHETIC_ACCT_0520,9051.46,34748.06
SYNTHETIC_ACCT_0521,48266.79,76129.23
SYNTHETIC_ACCT_0522,1352.84,34978.56
SYNTHETIC_ACCT_0523,7864.13,37001.94
SYNTHETIC_ACCT_0524,13004.88,39710.61
SYNTHETIC_ACCT_0525,44197.41,70244.84
SYNTHETIC_ACCT_0526,15951.89,31229.71
SYNTHETIC_ACCT_0527,47141.81,64919.93
SYNTHETIC_ACCT_0528,31399.65,55895.97
SYNTHETIC_ACCT_0529,19952.17,49556.98
SYNTHETIC_ACCT_0530,20331.0,41441.43
SYNTHETIC_ACCT_0531,10547.97,32927.11
SYNTHETIC_ACCT_0532,42827.8,70954.16
SYNTHETIC_ACCT_0533,45639.96,66450.3
SYNTHETIC_ACCT_0534,20114.29,42329.9
SYNTHETIC_ACCT_0535,35196.15,64098.19
SYNTHETIC_ACCT_0536,35191.26,57103.84
SYNTHETIC_ACCT_0537,25930.47,47991.99
SYNTHETIC_ACCT_0538,2901.92,27745.83
SYNTHETIC_ACCT_0539,28144.05,56836.11
SYNTHETIC_ACCT_0540,1039.27,20908.18
SYNTHETIC_ACCT_0541,6684.33,26760.9
SYNTHETIC_ACCT_0542,22876.64,43674.89
SYNTHETIC_ACCT_0543,27815.74,43163.02
SYNTHETIC_ACCT_0544,22787.8,43791.02
SYNTHETIC_ACCT_0545,17625.91,46716.71
SYNTHETIC_ACCT_0546,2586.11,32655.9
SYNTHETIC_ACCT_0547,37692.68,62471.06
SYNTHETIC_ACCT_0548,10053.03,30296.82
SYNTHETIC_ACCT_0549,27057.9,43198.13
SYNTHETIC_ACCT_0550,39701.69,59334.11
SYNTHETIC_ACCT_0551,33103.01,54962.54
SYNTHETIC_ACCT_0552,313.61,20873.96
SYNTHETIC_ACCT_0553,50043.52,72354.95
SYNTHETIC_ACCT_0554,38048.2,58750.01
SYNTHETIC_ACCT_0555,1239.96,31182.77
SYNTHETIC_ACCT_0556,35436.96,56278.49
SYNTHETIC_ACCT_0557,48473.45,73573.24
SYNTHETIC_ACCT_0558,38465.61,58192.01
SYNTHETIC_ACCT_0559,10379.3,29750.37
SYNTHETIC_ACCT_0560,46777.63,62594.1
SYNTHETIC_ACCT_0561,38120.51,61030.65
SYNTHETIC_ACCT_0562,22332.14,42640.5
SYNTHETIC_ACCT_0563,27104.93,51764.36
SYNTHETIC_ACCT_0564,26263.25,53500.89
SYNTHETIC_ACCT_0565,21825.77,45129.7
SYNTHETIC_ACCT_0566,40082.54,56430.07
SYNTHETIC_ACCT_0567,2889.04,23529.05
SYNTHETIC_ACCT_0568,7756.23,30800.26
SYNTHETIC_ACCT_0569,37677.34,63687.63
SYNTHETIC_ACCT_0570,22108.77,41566.2
SYNTHETIC_ACCT_0571,48728.37,79119.7
SYNTHETIC_ACCT_0572,23729.91,48056.1
SYNTHETIC_ACCT_0573,1348.82,29869.26
SYNTHETIC_ACCT_0574,35089.7,61358.23
SYNTHETIC_ACCT_0575,38359.74,56340.75
SYNTHETIC_ACCT_0576,25686.51,52156.1
SYNTHETIC_ACCT_0577,47860.76,70570.31
SYNTHETIC_ACCT_0578,10985.4,30391.32
SYNTHETIC_ACCT_0579,27616.63,51262.13
SYNTHETIC_ACCT_0580,3153.66,29158.32
SYNTHETIC_ACCT_0581,25352.67,54623.24
SYNTHETIC_ACCT_0582,38159.81,65150.52
SYNTHETIC_ACCT_0583,48511.12,70863.34
SYNTHETIC_ACCT_0584,6802.58,26890.55
SYNTHETIC_ACCT_0585,45971.03,70796.64
SYNTHETIC_ACCT_0586,20637.44,44430.4
SYNTHETIC_ACCT_0587,43475.05,70604.2
SYNTHETIC_ACCT_0588,41387.29,58231.36
SYNTHETIC_ACCT_0589,1910.52,25725.06
SYNTHETIC_ACCT_0590,38352.44,58163.94
SYNTHETIC_ACCT_0591,11174.33,32451.47
SYNTHETIC_ACCT_0592,31781.28,58345.39
SYNTHETIC_ACCT_0593,23568.62,45744.42
SYNTHETIC_ACCT_0594,39555.44,61819.97
SYNTHETIC_ACCT_0595,12678.28,32136.15
SYNTHETIC_ACCT_0596,41467.36,67108.61
SYNTHETIC_ACCT_0597,18654.33,43674.7
SYNTHETIC_ACCT_0598,37963.0,56446.3
SYNTHETIC_ACCT_0599,24531.9,47459.29
SYNTHETIC_ACCT_0600,36421.71,62469.71
SYNTHETIC_ACCT_0601,21833.9,37203.13
SYNTHETIC_ACCT_0602,12181.27,33058.66
SYNTHETIC_ACCT_0603,21443.93,43698.55
SYNTHETIC_ACCT_0604,35234.11,52068.43
SYNTHETIC_ACCT_0605,12520.4,37127.59
SYNTHETIC_ACCT_0606,20907.35,41613.85
SYNTHETIC_ACCT_0607,21122.08,39135.56
SYNTHETIC_ACCT_0608,26727.28,48815.27
SYNTHETIC_ACCT_0609,8107.01,33162.31
SYNTHETIC_ACCT_0610,17732.64,45452.75
SYNTHETIC_ACCT_0611,34672.91,61217.31
SYNTHETIC_ACCT_0612,11213.75,37293.95
SYNTHETIC_ACCT_0613,8680.05,33245.97
SYNTHETIC_ACCT_0614,41578.91,67391.6
SYNTHETIC_ACCT_0615,41558.66,60042.38
SYNTHETIC_ACCT_0616,15172.01,34837.03
SYNTHETIC_ACCT_0617,23019.09,42988.09
SYNTHETIC_ACCT_0618,47719.72,69171.17
SYNTHETIC_ACCT_0619,30758.41,51309.32
SYNTHETIC_ACCT_0620,5286.81,28589.85
SYNTHETIC_ACCT_0621,44683.11,66067.72
SYNTHETIC_ACCT_0622,8700.9,36466.59
SYNTHETIC_ACCT_0623,6644.62,27348.32
SYNTHETIC_ACCT_0624,6213.78,31904.98
SYNTHETIC_ACCT_0625,46526.62,72203.61
SYNTHETIC_ACCT_0626,7857.22,24263.21
SYNTHETIC_ACCT_0627,48460.63,72714.34
SYNTHETIC_ACCT_0628,8781.86,31557.42
SYNTHETIC_ACCT_0629,36834.03,59633.37
SYNTHETIC_ACCT_0630,886.66,28371.93
SYNTHETIC_ACCT_0631,1665.6,22845.37
SYNTHETIC_ACCT_0632,21563.58,47171.02
SYNTHETIC_ACCT_0633,49426.16,70462.36
SYNTHETIC_ACCT_0634,24073.57,51335.29
SYNTHETIC_ACCT_0635,19594.68,45447.1
SYNTHETIC_ACCT_0636,34570.53,56560.32
SYNTHETIC_ACCT_0637,17155.15,48014.27
SYNTHETIC_ACCT_0638,15191.11,41397.72
SYNTHETIC_ACCT_0639,12567.99,35020.3
SYNTHETIC_ACCT_0640,24714.76,43595.57
SYNTHETIC_ACCT_0641,48552.72,78329.59
SYNTHETIC_ACCT_0642,12758.57,34612.41
SYNTHETIC_ACCT_0643,19856.0,47462.39
SYNTHETIC_ACCT_0644,40462.52,53500.85
SYNTHETIC_ACCT_0645,33714.05,51379.7
SYNTHETIC_ACCT_0646,3131.34,35975.06
SYNTHETIC_ACCT_0647,9076.7,33365.24
SYNTHETIC_ACCT_0648,23629.84,45797.71
SYNTHETIC_ACCT_0649,34444.91,57314.81
SYNTHETIC_ACCT_0650,20366.73,54194.03
SYNTHETIC_ACCT_0651,5368.84,25163.31
SYNTHETIC_ACCT_0652,41890.57,63702.46
SYNTHETIC_ACCT_0653,37369.28,63214.16
SYNTHETIC_ACCT_0654,14685.57,39120.67
SYNTHETIC_ACCT_0655,7176.6,29775.92
SYNTHETIC_ACCT_0656,45830.4,70450.93
SYNTHETIC_ACCT_0657,7242.67,33593.92
SYNTHETIC_ACCT_0658,24181.39,44860.44
SYNTHETIC_ACCT_0659,42066.17,62807.82
SYNTHETIC_ACCT_0660,37188.42,61460.85
SYNTHETIC_ACCT_0661,16406.4,38730.46
SYNTHETIC_ACCT_0662,25430.14,53292.41
SYNTHETIC_ACCT_0663,24677.94,49877.76
SYNTHETIC_ACCT_0664,14377.74,37734.9
SYNTHETIC_ACCT_0665,42190.54,67474.71
SYNTHETIC_ACCT_0666,39418.99,72756.08
SYNTHETIC_ACCT_0667,24208.05,51047.4
SYNTHETIC_ACCT_0668,30246.37,48480.43
SYNTHETIC_ACCT_0669,38003.63,60615.35
SYNTHETIC_ACCT_0670,15364.78,35239.22
SYNTHETIC_ACCT_0671,21168.78,46895.61
SYNTHETIC_ACCT_0672,29239.09,44306.83
SYNTHETIC_ACCT_0673,45058.64,67661.93
SYNTHETIC_ACCT_0674,28614.38,54476.92
SYNTHETIC_ACCT_0675,24189.85,40491.41
SYNTHETIC_ACCT_0676,20012.77,46521.17
SYNTHETIC_ACCT_0677,1752.17,18901.75
SYNTHETIC_ACCT_0678,16869.75,42160.17
SYNTHETIC_ACCT_0679,18882.15,43474.11
SYNTHETIC_ACCT_0680,24336.28,49627.65
SYNTHETIC_ACCT_0681,17714.72,37842.9
SYNTHETIC_ACCT_0682,38353.48,64157.94
SYNTHETIC_ACCT_0683,10718.31,32078.92
SYNTHETIC_ACCT_0684,23040.11,43003.88
SYNTHETIC_ACCT_0685,21042.2,38469.39
SYNTHETIC_ACCT_0686,10704.1,29105.29
SYNTHETIC_ACCT_0687,25881.16,45016.14
SYNTHETIC_ACCT_0688,8922.89,28811.63
SYNTHETIC_ACCT_0689,21512.87,42691.19
SYNTHETIC_ACCT_0690,3592.31,20619.1
SYNTHETIC_ACCT_0691,10173.2,31205.55
SYNTHETIC_ACCT_0692,44432.33,70404.61
SYNTHETIC_ACCT_0693,20664.54,40791.5
SYNTHETIC_ACCT_0694,31937.85,57381.68
SYNTHETIC_ACCT_0695,35752.22,58708.55
SYNTHETIC_ACCT_0696,43118.18,59364.85
SYNTHETIC_ACCT_0697,5508.44,29215.99
SYNTHETIC_ACCT_0698,47574.31,69493.23
SYNTHETIC_ACCT_0699,9584.63,35095.7
SYNTHETIC_ACCT_0700,868.56,21338.28
SYNTHETIC_ACCT_0701,14931.23,40640.66
SYNTHETIC_ACCT_0702,35886.15,60229.24
SYNTHETIC_ACCT_0703,24249.26,46884.92
SYNTHETIC_ACCT_0704,47262.43,64256.75
SYNTHETIC_ACCT_0705,3958.16,25581.76
SYNTHETIC_ACCT_0706,34046.85,50441.08
SYNTHETIC_ACCT_0707,1059.48,26133.86
SYNTHETIC_ACCT_0708,33274.45,55471.12
SYNTHETIC_ACCT_0709,30337.62,57326.78
SYNTHETIC_ACCT_0710,50219.32,76117.48
SYNTHETIC_ACCT_0711,16642.36,44640.2
SYNTHETIC_ACCT_0712,27896.21,52253.93
SYNTHETIC_ACCT_0713,35204.16,56577.12
SYNTHETIC_ACCT_0714,2212.6,23339.2
SYNTHETIC_ACCT_0715,43937.28,68973.25
SYNTHETIC_ACCT_0716,26793.11,58328.65
SYNTHETIC_ACCT_0717,22386.28,46043.7
SYNTHETIC_ACCT_0718,5095.31,25322.96
SYNTHETIC_ACCT_0719,47979.89,69784.77
SYNTHETIC_ACCT_0720,24049.11,54084.67
SYNTHETIC_ACCT_0721,35229.83,54475.01
SYNTHETIC_ACCT_0722,46056.73,68089.54
SYNTHETIC_ACCT_0723,27023.82,53931.45
SYNTHETIC_ACCT_0724,11288.1,40328.55
SYNTHETIC_ACCT_0725,35253.99,60649.25
SYNTHETIC_ACCT_0726,16182.97,38989.27
SYNTHETIC_ACCT_0727,32337.53,57137.68
SYNTHETIC_ACCT_0728,28234.0,51629.23
SYNTHETIC_ACCT_0729,27400.59,48193.12
SYNTHETIC_ACCT_0730,18585.9,42846.22
SYNTHETIC_ACCT_0731,31616.34,54678.9
SYNTHETIC_ACCT_0732,35647.63,61452.83
SYNTHETIC_ACCT_0733,4114.08,22773.59
SYNTHETIC_ACCT_0734,16640.98,39559.85
SYNTHETIC_ACCT_0735,12710.36,34629.66
SYNTHETIC_ACCT_0736,4906.64,22516.94
SYNTHETIC_ACCT_0737,14955.54,32827.92
SYNTHETIC_ACCT_0738,6267.83,29042.27
SYNTHETIC_ACCT_0739,38065.24,55090.06
SYNTHETIC_ACCT_0740,3454.65,18737.86
SYNTHETIC_ACCT_0741,6673.22,30116.32
SYNTHETIC_ACCT_0742,24311.01,49411.0
SYNTHETIC_ACCT_0743,3149.12,27803.39
SYNTHETIC_ACCT_0744,29324.99,53344.29
SYNTHETIC_ACCT_0745,15635.45,36890.23
SYNTHETIC_ACCT_0746,19874.13,39911.45
SYNTHETIC_ACCT_0747,29601.31,54469.82
SYNTHETIC_ACCT_0748,48409.59,67143.6
SYNTHETIC_ACCT_0749,38670.01,66653.25
SYNTHETIC_ACCT_0750,37174.71,61557.14
SYNTHETIC_ACCT_0751,44885.97,71466.86
SYNTHETIC_ACCT_0752,7489.39,24947.25
SYNTHETIC_ACCT_0753,48967.75,74804.91
SYNTHETIC_ACCT_0754,19337.57,41804.92
SYNTHETIC_ACCT_0755,35310.58,54719.07
SYNTHETIC_ACCT_0756,49539.48,72440.05
SYNTHETIC_ACCT_0757,42707.57,63772.95
SYNTHETIC_ACCT_0758,4879.69,21877.73
SYNTHETIC_ACCT_0759,4057.28,21656.41
SYNTHETIC_ACCT_0760,11631.17,34199.78
SYNTHETIC_ACCT_0761,28227.9,48039.42
SYNTHETIC_ACCT_0762,41369.55,62944.68
SYNTHETIC_ACCT_0763,21637.0,35942.53
SYNTHETIC_ACCT_0764,14666.98,38968.46
SYNTHETIC_ACCT_0765,42792.5,69562.46
SYNTHETIC_ACCT_0766,10228.17,32077.51
SYNTHETIC_ACCT_0767,28268.81,42902.78
SYNTHETIC_ACCT_0768,21125.26,41933.56
SYNTHETIC_ACCT_0769,38281.56,68827.8
SYNTHETIC_ACCT_0770,43993.67,66146.01
SYNTHETIC_ACCT_0771,30103.93,56679.83
SYNTHETIC_ACCT_0772,26966.13,50071.52
SYNTHETIC_ACCT_0773,33812.89,58604.3
SYNTHETIC_ACCT_0774,6567.8,26747.5
SYNTHETIC_ACCT_0775,6685.6,31198.94
SYNTHETIC_ACCT_0776,46507.42,72618.33
SYNTHETIC_ACCT_0777,18270.72,39951.96
SYNTHETIC_ACCT_0778,30260.37,50504.45
SYNTHETIC_ACCT_0779,23823.94,44214.21
SYNTHETIC_ACCT_0780,39959.08,57518.56
SYNTHETIC_ACCT_0781,37076.12,60862.44
SYNTHETIC_ACCT_0782,14582.1,39404.87
SYNTHETIC_ACCT_0783,13697.77,38359.24
SYNTHETIC_ACCT_0784,30822.2,48742.45
SYNTHETIC_ACCT_0785,15002.55,33024.44
SYNTHETIC_ACCT_0786,47153.63,70472.13
SYNTHETIC_ACCT_0787,21428.52,49871.53
SYNTHETIC_ACCT_0788,24074.59,40391.25
SYNTHETIC_ACCT_0789,15757.28,39837.08
SYNTHETIC_ACCT_0790,16137.65,30641.2
SYNTHETIC_ACCT_0791,33800.95,52769.45
SYNTHETIC_ACCT_0792,17473.83,42587.0
SYNTHETIC_ACCT_0793,10299.55,25419.31
SYNTHETIC_ACCT_0794,270.89,19750.35
SYNTHETIC_ACCT_0795,21767.06,44222.74
SYNTHETIC_ACCT_0796,36171.67,59710.15
SYNTHETIC_ACCT_0797,27383.94,52447.5
SYNTHETIC_ACCT_0798,35716.04,54727.96
SYNTHETIC_ACCT_0799,44911.68,62806.51
SYNTHETIC_ACCT_0800,26090.13,51627.14
SYNTHETIC_ACCT_0801,4532.59,27551.68
SYNTHETIC_ACCT_0802,20326.65,38963.48
SYNTHETIC_ACCT_0803,47530.0,71342.54
SYNTHETIC_ACCT_0804,27688.51,43731.31
SYNTHETIC_ACCT_0805,32635.01,60513.44
SYNTHETIC_ACCT_0806,35983.21,57250.68
SYNTHETIC_ACCT_0807,8321.95,19959.61
SYNTHETIC_ACCT_0808,10608.25,40850.26
SYNTHETIC_ACCT_0809,24704.26,47372.58
SYNTHETIC_ACCT_0810,24789.59,49684.94
SYNTHETIC_ACCT_0811,10065.37,32753.76
SYNTHETIC_ACCT_0812,1385.69,15233.02
SYNTHETIC_ACCT_0813,14773.09,42620.12
SYNTHETIC_ACCT_0814,9199.95,33291.2
SYNTHETIC_ACCT_0815,22431.7,55039.28
SYNTHETIC_ACCT_0816,42908.76,62789.48
SYNTHETIC_ACCT_0817,40364.05,53599.91
SYNTHETIC_ACCT_0818,20656.5,43335.58
SYNTHETIC_ACCT_0819,15074.51,42428.04
SYNTHETIC_ACCT_0820,43642.4,60947.64
SYNTHETIC_ACCT_0821,2615.59,33746.0
SYNTHETIC_ACCT_0822,34530.62,59624.66
SYNTHETIC_ACCT_0823,10296.99,31296.55
SYNTHETIC_ACCT_0824,39156.49,61027.69
SYNTHETIC_ACCT_0825,48393.61,72805.46
SYNTHETIC_ACCT_0826,23676.84,49127.11
SYNTHETIC_ACCT_0827,22554.61,43408.14
SYNTHETIC_ACCT_0828,23633.71,47298.07
SYNTHETIC_ACCT_0829,7938.65,30240.0
SYNTHETIC_ACCT_0830,42915.85,67163.57
SYNTHETIC_ACCT_0831,12113.51,35473.46
SYNTHETIC_ACCT_0832,47835.38,72608.43
SYNTHETIC_ACCT_0833,40201.2,60315.67
SYNTHETIC_ACCT_0834,48873.34,72605.32
SYNTHETIC_ACCT_0835,27191.93,48355.47
SYNTHETIC_ACCT_0836,16867.72,38800.68
SYNTHETIC_ACCT_0837,23385.03,46837.43
SYNTHETIC_ACCT_0838,24448.75,39141.63
SYNTHETIC_ACCT_0839,6669.03,17163.84
SYNTHETIC_ACCT_0840,43834.52,64055.19
SYNTHETIC_ACCT_0841,35017.51,62202.3
SYNTHETIC_ACCT_0842,28199.2,45212.91
SYNTHETIC_ACCT_0843,12027.32,30187.22
SYNTHETIC_ACCT_0844,35058.67,59934.3
SYNTHETIC_ACCT_0845,7316.02,30162.37
SYNTHETIC_ACCT_0846,24298.37,45900.3
SYNTHETIC_ACCT_0847,25650.44,46299.81
SYNTHETIC_ACCT_0848,47458.45,69859.64
SYNTHETIC_ACCT_0849,12676.97,34308.08
SYNTHETIC_ACCT_0850,15879.04,41173.29
SYNTHETIC_ACCT_0851,37017.61,59106.73
SYNTHETIC_ACCT_0852,3324.19,17359.99
SYNTHETIC_ACCT_0853,29527.73,53225.13
SYNTHETIC_ACCT_0854,11784.99,29345.47
SYNTHETIC_ACCT_0855,17957.34,44573.85
SYNTHETIC_ACCT_0856,20682.1,41227.88
SYNTHETIC_ACCT_0857,43247.39,71164.29
SYNTHETIC_ACCT_0858,585.89,19497.29
SYNTHETIC_ACCT_0859,3696.83,27936.32
SYNTHETIC_ACCT_0860,38606.92,61547.51
SYNTHETIC_ACCT_0861,10600.69,25374.07
SYNTHETIC_ACCT_0862,32972.52,67768.91
SYNTHETIC_ACCT_0863,11852.0,29671.41
SYNTHETIC_ACCT_0864,33031.88,56584.67
SYNTHETIC_ACCT_0865,34627.05,55681.47
SYNTHETIC_ACCT_0866,35959.78,69418.99
SYNTHETIC_ACCT_0867,9527.34,35014.13
SYNTHETIC_ACCT_0868,5976.11,23905.72
SYNTHETIC_ACCT_0869,34412.76,56404.42
SYNTHETIC_ACCT_0870,23806.01,53110.36
SYNTHETIC_ACCT_0871,17825.71,39653.89
SYNTHETIC_ACCT_0872,34503.43,50894.73
SYNTHETIC_ACCT_0873,7358.76,41311.76
SYNTHETIC_ACCT_0874,47172.5,65482.65
SYNTHETIC_ACCT_0875,4584.7,26110.91
SYNTHETIC_ACCT_0876,14278.35,37586.04
SYNTHETIC_ACCT_0877,8527.05,34034.03
SYNTHETIC_ACCT_0878,21604.47,47238.53
SYNTHETIC_ACCT_0879,21173.84,46887.19
SYNTHETIC_ACCT_0880,40318.93,61244.02
SYNTHETIC_ACCT_0881,46911.89,68947.01
SYNTHETIC_ACCT_0882,31074.08,60530.06
SYNTHETIC_ACCT_0883,29142.88,46636.75
SYNTHETIC_ACCT_0884,2656.42,24482.34
SYNTHETIC_ACCT_0885,23597.87,51495.48
SYNTHETIC_ACCT_0886,9675.31,30280.49
SYNTHETIC_ACCT_0887,15156.1,39367.19
SYNTHETIC_ACCT_0888,440.25,25193.37
SYNTHETIC_ACCT_0889,46453.41,76015.36
SYNTHETIC_ACCT_0890,12399.66,31960.92
SYNTHETIC_ACCT_0891,31572.05,54924.99
SYNTHETIC_ACCT_0892,24390.41,49435.09
SYNTHETIC_ACCT_0893,23239.3,41035.97
SYNTHETIC_ACCT_0894,250.2,23805.38
SYNTHETIC_ACCT_0895,44008.05,67500.93
SYNTHETIC_ACCT_0896,47649.33,64662.08
SYNTHETIC_ACCT_0897,39187.52,58997.82
SYNTHETIC_ACCT_0898,19727.52,36366.72
SYNTHETIC_ACCT_0899,5456.86,27664.02
SYNTHETIC_ACCT_0900,40600.16,56083.28
SYNTHETIC_ACCT_0901,3747.04,28199.32
SYNTHETIC_ACCT_0902,27995.43,55512.12
SYNTHETIC_ACCT_0903,34664.89,60202.36
SYNTHETIC_ACCT_0904,40809.0,60689.58
SYNTHETIC_ACCT_0905,42843.24,69111.27
SYNTHETIC_ACCT_0906,38173.39,59675.58
SYNTHETIC_ACCT_0907,39692.65,64229.22
SYNTHETIC_ACCT_0908,23426.03,44150.56
SYNTHETIC_ACCT_0909,8867.1,32124.7
SYNTHETIC_ACCT_0910,2438.91,23550.67
SYNTHETIC_ACCT_0911,1083.77,21004.34
SYNTHETIC_ACCT_0912,21659.38,49476.88
SYNTHETIC_ACCT_0913,44918.71,63818.62
SYNTHETIC_ACCT_0914,28463.1,44938.6
SYNTHETIC_ACCT_0915,29711.81,52854.08
SYNTHETIC_ACCT_0916,21395.77,38940.3
SYNTHETIC_ACCT_0917,18447.3,40863.13
SYNTHETIC_ACCT_0918,34267.46,51156.82
SYNTHETIC_ACCT_0919,37462.34,60172.56
SYNTHETIC_ACCT_0920,22993.59,50505.98
SYNTHETIC_ACCT_0921,1663.69,28160.56
SYNTHETIC_ACCT_0922,16295.32,39446.98
SYNTHETIC_ACCT_0923,28943.7,51515.54
SYNTHETIC_ACCT_0924,42485.54,63300.38
SYNTHETIC_ACCT_0925,7714.6,28115.22
SYNTHETIC_ACCT_0926,14121.55,34394.37
SYNTHETIC_ACCT_0927,3864.06,31712.76
SYNTHETIC_ACCT_0928,46326.62,71358.24
SYNTHETIC_ACCT_0929,18086.54,35372.57
SYNTHETIC_ACCT_0930,12205.71,33409.55
SYNTHETIC_ACCT_0931,16981.44,28895.14
SYNTHETIC_ACCT_0932,26574.66,48770.02
SYNTHETIC_ACCT_0933,30512.32,52210.64
SYNTHETIC_ACCT_0934,47994.74,66140.0
SYNTHETIC_ACCT_0935,22434.8,43837.47
SYNTHETIC_ACCT_0936,20859.58,45594.53
SYNTHETIC_ACCT_0937,40545.2,57748.38
SYNTHETIC_ACCT_0938,38086.11,59601.84
SYNTHETIC_ACCT_0939,37325.85,58716.06
SYNTHETIC_ACCT_0940,47165.09,64244.13
SYNTHETIC_ACCT_0941,591.85,25420.15
SYNTHETIC_ACCT_0942,19089.87,43366.42
SYNTHETIC_ACCT_0943,18665.19,44060.01
SYNTHETIC_ACCT_0944,46698.42,66978.87
SYNTHETIC_ACCT_0945,43417.79,70331.92
SYNTHETIC_ACCT_0946,41176.2,59343.0
SYNTHETIC_ACCT_0947,15228.83,39664.33
SYNTHETIC_ACCT_0948,32400.49,55177.35
SYNTHETIC_ACCT_0949,7315.67,31763.71
SYNTHETIC_ACCT_0950,5057.98,27692.03
SYNTHETIC_ACCT_0951,23981.68,42549.35
SYNTHETIC_ACCT_0952,49573.08,77640.27
SYNTHETIC_ACCT_0953,17590.93,38892.16
SYNTHETIC_ACCT_0954,1102.05,30107.49
SYNTHETIC_ACCT_0955,32557.97,54913.4
SYNTHETIC_ACCT_0956,1643.58,16331.28
SYNTHETIC_ACCT_0957,32084.65,55466.34
SYNTHETIC_ACCT_0958,24194.15,45213.85
SYNTHETIC_ACCT_0959,20201.34,46092.7
SYNTHETIC_ACCT_0960,5957.65,31791.52
SYNTHETIC_ACCT_0961,2488.02,28183.83
SYNTHETIC_ACCT_0962,35492.89,58302.37
SYNTHETIC_ACCT_0963,18473.69,35257.73
SYNTHETIC_ACCT_0964,38527.79,53672.67
SYNTHETIC_ACCT_0965,37774.39,64580.85
SYNTHETIC_ACCT_0966,10715.2,40592.26
SYNTHETIC_ACCT_0967,35484.62,60181.83
SYNTHETIC_ACCT_0968,24357.1,49381.21
SYNTHETIC_ACCT_0969,25759.98,50240.1
SYNTHETIC_ACCT_0970,36346.73,63351.04
SYNTHETIC_ACCT_0971,13199.59,33969.36
SYNTHETIC_ACCT_0972,17616.19,40652.24
SYNTHETIC_ACCT_0973,13766.85,32603.22
SYNTHETIC_ACCT_0974,24294.39,45568.4
SYNTHETIC_ACCT_0975,40052.22,64426.08
SYNTHETIC_ACCT_0976,29517.86,46739.41
SYNTHETIC_ACCT_0977,39309.11,56497.59
SYNTHETIC_ACCT_0978,19615.67,46736.21
SYNTHETIC_ACCT_0979,15468.67,37900.51
SYNTHETIC_ACCT_0980,37212.97,53969.17
SYNTHETIC_ACCT_0981,34283.54,58359.87
SYNTHETIC_ACCT_0982,-223.81,27855.61
SYNTHETIC_ACCT_0983,3668.81,32382.51
SYNTHETIC_ACCT_0984,19295.77,35867.85
SYNTHETIC_ACCT_0985,13897.03,37312.21
SYNTHETIC_ACCT_0986,11193.13,40238.52
SYNTHETIC_ACCT_0987,38340.69,61588.48
SYNTHETIC_ACCT_0988,17193.88,42357.31
SYNTHETIC_ACCT_0989,30424.85,59756.49
SYNTHETIC_ACCT_0990,22472.99,39384.98
SYNTHETIC_ACCT_0991,38702.13,65613.16
SYNTHETIC_ACCT_0992,42768.21,62054.07
SYNTHETIC_ACCT_0993,36583.48,68243.62
SYNTHETIC_ACCT_0994,25778.67,51053.38
SYNTHETIC_ACCT_0995,46154.35,65709.25
SYNTHETIC_ACCT_0996,49353.09,71422.55
SYNTHETIC_ACCT_0997,32648.47,54338.16
SYNTHETIC_ACCT_0998,27926.07,57314.63
SYNTHETIC_ACCT_0999,14664.63,32955.06
SYNTHETIC_ACCT_1000,18928.86,36869.74
SYNTHETIC_ACCT_1001,24572.54,52726.57
SYNTHETIC_ACCT_1002,6684.68,27209.15
SYNTHETIC_ACCT_1003,14434.94,43339.56
SYNTHETIC_ACCT_1004,6049.71,33979.21
SYNTHETIC_ACCT_1005,35832.02,56427.03
SYNTHETIC_ACCT_1006,26878.08,48869.38
SYNTHETIC_ACCT_1007,33530.08,51017.9
SYNTHETIC_ACCT_1008,27377.08,55251.72
SYNTHETIC_ACCT_1009,19349.73,47971.62
SYNTHETIC_ACCT_1010,41087.96,68052.82
SYNTHETIC_ACCT_1011,44594.46,59561.32
SYNTHETIC_ACCT_1012,29803.52,49332.44
SYNTHETIC_ACCT_1013,35496.77,48656.13
SYNTHETIC_ACCT_1014,25236.99,51214.59
SYNTHETIC_ACCT_1015,4799.91,25285.15
SYNTHETIC_ACCT_1016,3126.26,23233.84
SYNTHETIC_ACCT_1017,43108.62,66958.31
SYNTHETIC_ACCT_1018,32294.8,56472.87
SYNTHETIC_ACCT_1019,3250.96,18986.92
SYNTHETIC_ACCT_1020,1359.93,20370.82
SYNTHETIC_ACCT_1021,16347.42,35048.45
SYNTHETIC_ACCT_1022,21485.7,38795.97
SYNTHETIC_ACCT_1023,20650.24,46773.6
SYNTHETIC_ACCT_1024,1319.82,26896.69
SYNTHETIC_ACCT_1025,21890.46,37049.77
SYNTHETIC_ACCT_1026,2429.67,22406.88
SYNTHETIC_ACCT_1027,12340.12,33022.24
SYNTHETIC_ACCT_1028,45638.22,72715.55
SYNTHETIC_ACCT_1029,169.57,18366.1
SYNTHETIC_ACCT_1030,27443.43,54094.25
SYNTHETIC_ACCT_1031,11301.29,32652.45
SYNTHETIC_ACCT_1032,46726.32,68326.36
SYNTHETIC_ACCT_1033,8265.78,31197.99
SYNTHETIC_ACCT_1034,10539.52,38655.34
SYNTHETIC_ACCT_1035,992.45,26772.12
