txn_id,account_id,account_status,is_flagged,transaction_classification
SYNTHETIC_TXN_006026,SYNTHETIC_ACCT_0829,ACTIVE,False,active-normal
SYNTHETIC_TXN_006027,SYNTHETIC_ACCT_1654,SUSPENDED,False,inactive
SYNTHETIC_TXN_006028,SYNTHETIC_ACCT_0673,ACTIVE,False,active-normal
SYNTHETIC_TXN_006029,SYNTHETIC_ACCT_1748,ACTIVE,False,active-normal
SYNTHETIC_TXN_006030,SYNTHETIC_ACCT_1040,ACTIVE,False,active-normal
SYNTHETIC_TXN_006031,SYNTHETIC_ACCT_1650,ACTIVE,False,active-normal
SYNTHETIC_TXN_006032,SYNTHETIC_ACCT_1057,ACTIVE,False,active-normal
SYNTHETIC_TXN_006033,SYNTHETIC_ACCT_1573,ACTIVE,False,active-normal
SYNTHETIC_TXN_006034,SYNTHETIC_ACCT_1638,ACTIVE,False,active-normal
SYNTHETIC_TXN_006035,SYNTHETIC_ACCT_0888,ACTIVE,False,active-normal
SYNTHETIC_TXN_006036,SYNTHETIC_ACCT_1665,ACTIVE,False,active-normal
SYNTHETIC_TXN_006037,SYNTHETIC_ACCT_1699,CLOSED,False,inactive
SYNTHETIC_TXN_006038,SYNTHETIC_ACCT_1082,ACTIVE,False,active-normal
SYNTHETIC_TXN_006039,SYNTHETIC_ACCT_1408,ACTIVE,False,active-normal
SYNTHETIC_TXN_006040,SYNTHETIC_ACCT_0236,ACTIVE,False,active-normal
SYNTHETIC_TXN_006041,SYNTHETIC_ACCT_1893,ACTIVE,False,active-normal
SYNTHETIC_TXN_006042,SYNTHETIC_ACCT_1602,ACTIVE,False,active-normal
SYNTHETIC_TXN_006043,SYNTHETIC_ACCT_1529,ACTIVE,False,active-normal
SYNTHETIC_TXN_006044,SYNTHETIC_ACCT_0296,ACTIVE,False,active-normal
SYNTHETIC_TXN_006045,SYNTHETIC_ACCT_0818,ACTIVE,False,active-normal
SYNTHETIC_TXN_006046,SYNTHETIC_ACCT_1335,ACTIVE,False,active-normal
SYNTHETIC_TXN_006047,SYNTHETIC_ACCT_1283,ACTIVE,False,active-normal
SYNTHETIC_TXN_006048,SYNTHETIC_ACCT_0302,ACTIVE,False,active-normal
SYNTHETIC_TXN_006049,SYNTHETIC_ACCT_0501,SUSPENDED,False,inactive
SYNTHETIC_TXN_006050,SYNTHETIC_ACCT_1881,ACTIVE,False,active-normal
SYNTHETIC_TXN_006051,SYNTHETIC_ACCT_1448,ACTIVE,False,active-normal
SYNTHETIC_TXN_006052,SYNTHETIC_ACCT_1651,ACTIVE,False,active-normal
SYNTHETIC_TXN_006053,SYNTHETIC_ACCT_0384,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006054,SYNTHETIC_ACCT_0024,ACTIVE,False,active-normal
SYNTHETIC_TXN_006055,SYNTHETIC_ACCT_0760,ACTIVE,False,active-normal
SYNTHETIC_TXN_006056,SYNTHETIC_ACCT_1692,ACTIVE,False,active-normal
SYNTHETIC_TXN_006057,SYNTHETIC_ACCT_0054,CLOSED,False,inactive
SYNTHETIC_TXN_006058,SYNTHETIC_ACCT_1336,ACTIVE,False,active-normal
SYNTHETIC_TXN_006059,SYNTHETIC_ACCT_1988,ACTIVE,False,active-normal
SYNTHETIC_TXN_006060,SYNTHETIC_ACCT_1193,ACTIVE,False,active-normal
SYNTHETIC_TXN_006061,SYNTHETIC_ACCT_1181,ACTIVE,False,active-normal
SYNTHETIC_TXN_006062,SYNTHETIC_ACCT_1198,ACTIVE,False,active-normal
SYNTHETIC_TXN_006063,SYNTHETIC_ACCT_1211,ACTIVE,False,active-normal
SYNTHETIC_TXN_006064,SYNTHETIC_ACCT_0177,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006065,SYNTHETIC_ACCT_0509,ACTIVE,False,active-normal
SYNTHETIC_TXN_006066,SYNTHETIC_ACCT_0692,ACTIVE,False,active-normal
SYNTHETIC_TXN_006067,SYNTHETIC_ACCT_0127,ACTIVE,False,active-normal
SYNTHETIC_TXN_006068,SYNTHETIC_ACCT_1337,ACTIVE,False,active-normal
SYNTHETIC_TXN_006069,SYNTHETIC_ACCT_1508,ACTIVE,False,active-normal
SYNTHETIC_TXN_006070,SYNTHETIC_ACCT_0295,CLOSED,False,inactive
SYNTHETIC_TXN_006071,SYNTHETIC_ACCT_0034,ACTIVE,False,active-normal
SYNTHETIC_TXN_006072,SYNTHETIC_ACCT_0853,ACTIVE,False,active-normal
SYNTHETIC_TXN_006073,SYNTHETIC_ACCT_0551,ACTIVE,False,active-normal
SYNTHETIC_TXN_006074,SYNTHETIC_ACCT_0513,CLOSED,False,inactive
SYNTHETIC_TXN_006075,SYNTHETIC_ACCT_0062,ACTIVE,False,active-normal
SYNTHETIC_TXN_006076,SYNTHETIC_ACCT_0908,CLOSED,False,inactive
SYNTHETIC_TXN_006077,SYNTHETIC_ACCT_0156,CLOSED,False,inactive
SYNTHETIC_TXN_006078,SYNTHETIC_ACCT_1969,SUSPENDED,False,inactive
SYNTHETIC_TXN_006079,SYNTHETIC_ACCT_0624,ACTIVE,False,active-normal
SYNTHETIC_TXN_006080,SYNTHETIC_ACCT_1741,SUSPENDED,False,inactive
SYNTHETIC_TXN_006081,SYNTHETIC_ACCT_0474,ACTIVE,False,active-normal
SYNTHETIC_TXN_006082,SYNTHETIC_ACCT_1972,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006083,SYNTHETIC_ACCT_0092,ACTIVE,False,active-normal
SYNTHETIC_TXN_006084,SYNTHETIC_ACCT_1429,ACTIVE,False,active-normal
SYNTHETIC_TXN_006085,SYNTHETIC_ACCT_0473,ACTIVE,False,active-normal
SYNTHETIC_TXN_006086,SYNTHETIC_ACCT_1915,ACTIVE,False,active-normal
SYNTHETIC_TXN_006087,SYNTHETIC_ACCT_1230,ACTIVE,False,active-normal
SYNTHETIC_TXN_006088,SYNTHETIC_ACCT_1978,SUSPENDED,False,inactive
SYNTHETIC_TXN_006089,SYNTHETIC_ACCT_1802,ACTIVE,False,active-normal
SYNTHETIC_TXN_006090,SYNTHETIC_ACCT_0684,ACTIVE,False,active-normal
SYNTHETIC_TXN_006091,SYNTHETIC_ACCT_0795,ACTIVE,False,active-normal
SYNTHETIC_TXN_006092,SYNTHETIC_ACCT_1944,ACTIVE,False,active-normal
SYNTHETIC_TXN_006093,SYNTHETIC_ACCT_1418,CLOSED,False,inactive
SYNTHETIC_TXN_006094,SYNTHETIC_ACCT_1367,SUSPENDED,False,inactive
SYNTHETIC_TXN_006095,SYNTHETIC_ACCT_0651,ACTIVE,False,active-normal
SYNTHETIC_TXN_006096,SYNTHETIC_ACCT_0669,ACTIVE,False,active-normal
SYNTHETIC_TXN_006097,SYNTHETIC_ACCT_1376,ACTIVE,False,active-normal
SYNTHETIC_TXN_006098,SYNTHETIC_ACCT_1933,SUSPENDED,False,inactive
SYNTHETIC_TXN_006099,SYNTHETIC_ACCT_0074,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006100,SYNTHETIC_ACCT_1430,ACTIVE,False,active-normal
SYNTHETIC_TXN_006101,SYNTHETIC_ACCT_1802,ACTIVE,False,active-normal
SYNTHETIC_TXN_006102,SYNTHETIC_ACCT_1236,CLOSED,False,inactive
SYNTHETIC_TXN_006103,SYNTHETIC_ACCT_0881,ACTIVE,False,active-normal
SYNTHETIC_TXN_006104,SYNTHETIC_ACCT_1087,CLOSED,False,inactive
SYNTHETIC_TXN_006105,SYNTHETIC_ACCT_0690,SUSPENDED,False,inactive
SYNTHETIC_TXN_006106,SYNTHETIC_ACCT_0309,CLOSED,False,inactive
SYNTHETIC_TXN_006107,SYNTHETIC_ACCT_1611,ACTIVE,False,active-normal
SYNTHETIC_TXN_006108,SYNTHETIC_ACCT_1224,ACTIVE,False,active-normal
SYNTHETIC_TXN_006109,SYNTHETIC_ACCT_1130,ACTIVE,False,active-normal
SYNTHETIC_TXN_006110,SYNTHETIC_ACCT_1246,ACTIVE,False,active-normal
SYNTHETIC_TXN_006111,SYNTHETIC_ACCT_1237,ACTIVE,False,active-normal
SYNTHETIC_TXN_006112,SYNTHETIC_ACCT_1490,ACTIVE,False,active-normal
SYNTHETIC_TXN_006113,SYNTHETIC_ACCT_0476,ACTIVE,False,active-normal
SYNTHETIC_TXN_006114,SYNTHETIC_ACCT_1645,ACTIVE,False,active-normal
SYNTHETIC_TXN_006115,SYNTHETIC_ACCT_0140,CLOSED,False,inactive
SYNTHETIC_TXN_006116,SYNTHETIC_ACCT_1589,SUSPENDED,False,inactive
SYNTHETIC_TXN_006117,SYNTHETIC_ACCT_0564,ACTIVE,False,active-normal
SYNTHETIC_TXN_006118,SYNTHETIC_ACCT_0582,ACTIVE,False,active-normal
SYNTHETIC_TXN_006119,SYNTHETIC_ACCT_0663,ACTIVE,False,active-normal
SYNTHETIC_TXN_006120,SYNTHETIC_ACCT_0545,ACTIVE,False,active-normal
SYNTHETIC_TXN_006121,SYNTHETIC_ACCT_0899,ACTIVE,False,active-normal
SYNTHETIC_TXN_006122,SYNTHETIC_ACCT_0472,SUSPENDED,False,inactive
SYNTHETIC_TXN_006123,SYNTHETIC_ACCT_1585,ACTIVE,False,active-normal
SYNTHETIC_TXN_006124,SYNTHETIC_ACCT_1104,ACTIVE,False,active-normal
SYNTHETIC_TXN_006125,SYNTHETIC_ACCT_1383,ACTIVE,False,active-normal
SYNTHETIC_TXN_006126,SYNTHETIC_ACCT_0692,ACTIVE,False,active-normal
SYNTHETIC_TXN_006127,SYNTHETIC_ACCT_1337,ACTIVE,False,active-normal
SYNTHETIC_TXN_006128,SYNTHETIC_ACCT_1891,SUSPENDED,False,inactive
SYNTHETIC_TXN_006129,SYNTHETIC_ACCT_1004,ACTIVE,False,active-normal
SYNTHETIC_TXN_006130,SYNTHETIC_ACCT_0485,ACTIVE,False,active-normal
SYNTHETIC_TXN_006131,SYNTHETIC_ACCT_1700,CLOSED,False,inactive
SYNTHETIC_TXN_006132,SYNTHETIC_ACCT_0753,ACTIVE,False,active-normal
SYNTHETIC_TXN_006133,SYNTHETIC_ACCT_1499,SUSPENDED,False,inactive
SYNTHETIC_TXN_006134,SYNTHETIC_ACCT_0327,CLOSED,False,inactive
SYNTHETIC_TXN_006135,SYNTHETIC_ACCT_1460,ACTIVE,False,active-normal
SYNTHETIC_TXN_006136,SYNTHETIC_ACCT_1554,SUSPENDED,False,inactive
SYNTHETIC_TXN_006137,SYNTHETIC_ACCT_0519,CLOSED,False,inactive
SYNTHETIC_TXN_006138,SYNTHETIC_ACCT_1390,ACTIVE,False,active-normal
SYNTHETIC_TXN_006139,SYNTHETIC_ACCT_0080,CLOSED,False,inactive
SYNTHETIC_TXN_006140,SYNTHETIC_ACCT_0021,ACTIVE,False,active-normal
SYNTHETIC_TXN_006141,SYNTHETIC_ACCT_1887,ACTIVE,False,active-normal
SYNTHETIC_TXN_006142,SYNTHETIC_ACCT_0826,SUSPENDED,False,inactive
SYNTHETIC_TXN_006143,SYNTHETIC_ACCT_0671,ACTIVE,False,active-normal
SYNTHETIC_TXN_006144,SYNTHETIC_ACCT_1290,ACTIVE,False,active-normal
SYNTHETIC_TXN_006145,SYNTHETIC_ACCT_0209,ACTIVE,False,active-normal
SYNTHETIC_TXN_006146,SYNTHETIC_ACCT_1081,ACTIVE,False,active-normal
SYNTHETIC_TXN_006147,SYNTHETIC_ACCT_0314,ACTIVE,False,active-normal
SYNTHETIC_TXN_006148,SYNTHETIC_ACCT_0004,ACTIVE,False,active-normal
SYNTHETIC_TXN_006149,SYNTHETIC_ACCT_0914,ACTIVE,False,active-normal
SYNTHETIC_TXN_006150,SYNTHETIC_ACCT_1426,ACTIVE,False,active-normal
SYNTHETIC_TXN_006151,SYNTHETIC_ACCT_0946,ACTIVE,False,active-normal
SYNTHETIC_TXN_006152,SYNTHETIC_ACCT_1691,ACTIVE,False,active-normal
SYNTHETIC_TXN_006153,SYNTHETIC_ACCT_0638,SUSPENDED,False,inactive
SYNTHETIC_TXN_006154,SYNTHETIC_ACCT_0641,ACTIVE,False,active-normal
SYNTHETIC_TXN_006155,SYNTHETIC_ACCT_0403,ACTIVE,False,active-normal
SYNTHETIC_TXN_006156,SYNTHETIC_ACCT_0962,CLOSED,True,inactive
SYNTHETIC_TXN_006157,SYNTHETIC_ACCT_1060,ACTIVE,False,active-normal
SYNTHETIC_TXN_006158,SYNTHETIC_ACCT_1988,ACTIVE,False,active-normal
SYNTHETIC_TXN_006159,SYNTHETIC_ACCT_0765,ACTIVE,False,active-normal
SYNTHETIC_TXN_006160,SYNTHETIC_ACCT_0804,ACTIVE,False,active-normal
SYNTHETIC_TXN_006161,SYNTHETIC_ACCT_1094,ACTIVE,False,active-normal
SYNTHETIC_TXN_006162,SYNTHETIC_ACCT_0453,ACTIVE,False,active-normal
SYNTHETIC_TXN_006163,SYNTHETIC_ACCT_0501,SUSPENDED,False,inactive
SYNTHETIC_TXN_006164,SYNTHETIC_ACCT_0839,ACTIVE,False,active-normal
SYNTHETIC_TXN_006165,SYNTHETIC_ACCT_0216,ACTIVE,False,active-normal
SYNTHETIC_TXN_006166,SYNTHETIC_ACCT_0490,ACTIVE,False,active-normal
SYNTHETIC_TXN_006167,SYNTHETIC_ACCT_0367,CLOSED,False,inactive
SYNTHETIC_TXN_006168,SYNTHETIC_ACCT_0641,ACTIVE,False,active-normal
SYNTHETIC_TXN_006169,SYNTHETIC_ACCT_1375,ACTIVE,False,active-normal
SYNTHETIC_TXN_006170,SYNTHETIC_ACCT_1664,CLOSED,False,inactive
SYNTHETIC_TXN_006171,SYNTHETIC_ACCT_1770,SUSPENDED,False,inactive
SYNTHETIC_TXN_006172,SYNTHETIC_ACCT_1938,ACTIVE,False,active-normal
SYNTHETIC_TXN_006173,SYNTHETIC_ACCT_1415,ACTIVE,False,active-normal
SYNTHETIC_TXN_006174,SYNTHETIC_ACCT_1393,ACTIVE,False,active-normal
SYNTHETIC_TXN_006175,SYNTHETIC_ACCT_0317,ACTIVE,False,active-normal
SYNTHETIC_TXN_006176,SYNTHETIC_ACCT_0086,ACTIVE,False,active-normal
SYNTHETIC_TXN_006177,SYNTHETIC_ACCT_1577,ACTIVE,False,active-normal
SYNTHETIC_TXN_006178,SYNTHETIC_ACCT_1066,CLOSED,False,inactive
SYNTHETIC_TXN_006179,SYNTHETIC_ACCT_1490,ACTIVE,False,active-normal
SYNTHETIC_TXN_006180,SYNTHETIC_ACCT_0896,ACTIVE,False,active-normal
SYNTHETIC_TXN_006181,SYNTHETIC_ACCT_1614,ACTIVE,False,active-normal
SYNTHETIC_TXN_006182,SYNTHETIC_ACCT_1669,ACTIVE,False,active-normal
SYNTHETIC_TXN_006183,SYNTHETIC_ACCT_0321,CLOSED,False,inactive
SYNTHETIC_TXN_006184,SYNTHETIC_ACCT_0726,ACTIVE,False,active-normal
SYNTHETIC_TXN_006185,SYNTHETIC_ACCT_1740,ACTIVE,False,active-normal
SYNTHETIC_TXN_006186,SYNTHETIC_ACCT_1989,ACTIVE,False,active-normal
SYNTHETIC_TXN_006187,SYNTHETIC_ACCT_0973,ACTIVE,False,active-normal
SYNTHETIC_TXN_006188,SYNTHETIC_ACCT_0943,ACTIVE,False,active-normal
SYNTHETIC_TXN_006189,SYNTHETIC_ACCT_0591,SUSPENDED,False,inactive
SYNTHETIC_TXN_006190,SYNTHETIC_ACCT_0103,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006191,SYNTHETIC_ACCT_0695,ACTIVE,False,active-normal
SYNTHETIC_TXN_006192,SYNTHETIC_ACCT_1557,ACTIVE,False,active-normal
SYNTHETIC_TXN_006193,SYNTHETIC_ACCT_0467,ACTIVE,False,active-normal
SYNTHETIC_TXN_006194,SYNTHETIC_ACCT_0104,ACTIVE,False,active-normal
SYNTHETIC_TXN_006195,SYNTHETIC_ACCT_1848,ACTIVE,False,active-normal
SYNTHETIC_TXN_006196,SYNTHETIC_ACCT_1503,CLOSED,False,inactive
SYNTHETIC_TXN_006197,SYNTHETIC_ACCT_0081,ACTIVE,False,active-normal
SYNTHETIC_TXN_006198,SYNTHETIC_ACCT_1233,ACTIVE,False,active-normal
SYNTHETIC_TXN_006199,SYNTHETIC_ACCT_1210,ACTIVE,False,active-normal
SYNTHETIC_TXN_006200,SYNTHETIC_ACCT_0985,CLOSED,False,inactive
SYNTHETIC_TXN_006201,SYNTHETIC_ACCT_1756,ACTIVE,False,active-normal
SYNTHETIC_TXN_006202,SYNTHETIC_ACCT_1746,ACTIVE,False,active-normal
SYNTHETIC_TXN_006203,SYNTHETIC_ACCT_0288,ACTIVE,False,active-normal
SYNTHETIC_TXN_006204,SYNTHETIC_ACCT_1384,ACTIVE,False,active-normal
SYNTHETIC_TXN_006205,SYNTHETIC_ACCT_1344,SUSPENDED,False,inactive
SYNTHETIC_TXN_006206,SYNTHETIC_ACCT_1778,ACTIVE,False,active-normal
SYNTHETIC_TXN_006207,SYNTHETIC_ACCT_0369,ACTIVE,False,active-normal
SYNTHETIC_TXN_006208,SYNTHETIC_ACCT_0799,ACTIVE,False,active-normal
SYNTHETIC_TXN_006209,SYNTHETIC_ACCT_0424,ACTIVE,False,active-normal
SYNTHETIC_TXN_006210,SYNTHETIC_ACCT_0220,ACTIVE,False,active-normal
SYNTHETIC_TXN_006211,SYNTHETIC_ACCT_1302,ACTIVE,False,active-normal
SYNTHETIC_TXN_006212,SYNTHETIC_ACCT_0704,ACTIVE,False,active-normal
SYNTHETIC_TXN_006213,SYNTHETIC_ACCT_1853,ACTIVE,False,active-normal
SYNTHETIC_TXN_006214,SYNTHETIC_ACCT_1542,ACTIVE,False,active-normal
SYNTHETIC_TXN_006215,SYNTHETIC_ACCT_1822,ACTIVE,False,active-normal
SYNTHETIC_TXN_006216,SYNTHETIC_ACCT_0572,ACTIVE,False,active-normal
SYNTHETIC_TXN_006217,SYNTHETIC_ACCT_1819,ACTIVE,False,active-normal
SYNTHETIC_TXN_006218,SYNTHETIC_ACCT_1424,ACTIVE,False,active-normal
SYNTHETIC_TXN_006219,SYNTHETIC_ACCT_0286,SUSPENDED,False,inactive
SYNTHETIC_TXN_006220,SYNTHETIC_ACCT_1960,ACTIVE,False,active-normal
SYNTHETIC_TXN_006221,SYNTHETIC_ACCT_1178,ACTIVE,False,active-normal
SYNTHETIC_TXN_006222,SYNTHETIC_ACCT_1446,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006223,SYNTHETIC_ACCT_0620,ACTIVE,False,active-normal
SYNTHETIC_TXN_006224,SYNTHETIC_ACCT_0677,ACTIVE,False,active-normal
SYNTHETIC_TXN_006225,SYNTHETIC_ACCT_1380,CLOSED,False,inactive
SYNTHETIC_TXN_006226,SYNTHETIC_ACCT_1649,ACTIVE,False,active-normal
SYNTHETIC_TXN_006227,SYNTHETIC_ACCT_0826,SUSPENDED,False,inactive
SYNTHETIC_TXN_006228,SYNTHETIC_ACCT_1202,ACTIVE,False,active-normal
SYNTHETIC_TXN_006229,SYNTHETIC_ACCT_1866,ACTIVE,False,active-normal
SYNTHETIC_TXN_006230,SYNTHETIC_ACCT_0003,ACTIVE,False,active-normal
SYNTHETIC_TXN_006231,SYNTHETIC_ACCT_1732,ACTIVE,False,active-normal
SYNTHETIC_TXN_006232,SYNTHETIC_ACCT_0241,ACTIVE,False,active-normal
SYNTHETIC_TXN_006233,SYNTHETIC_ACCT_1502,ACTIVE,False,active-normal
SYNTHETIC_TXN_006234,SYNTHETIC_ACCT_1603,ACTIVE,False,active-normal
SYNTHETIC_TXN_006235,SYNTHETIC_ACCT_1776,ACTIVE,False,active-normal
SYNTHETIC_TXN_006236,SYNTHETIC_ACCT_1249,ACTIVE,False,active-normal
SYNTHETIC_TXN_006237,SYNTHETIC_ACCT_0573,ACTIVE,False,active-normal
SYNTHETIC_TXN_006238,SYNTHETIC_ACCT_1810,ACTIVE,False,active-normal
SYNTHETIC_TXN_006239,SYNTHETIC_ACCT_0698,ACTIVE,False,active-normal
SYNTHETIC_TXN_006240,SYNTHETIC_ACCT_0611,CLOSED,False,inactive
SYNTHETIC_TXN_006241,SYNTHETIC_ACCT_0998,ACTIVE,False,active-normal
SYNTHETIC_TXN_006242,SYNTHETIC_ACCT_0466,ACTIVE,False,active-normal
SYNTHETIC_TXN_006243,SYNTHETIC_ACCT_0465,ACTIVE,False,active-normal
SYNTHETIC_TXN_006244,SYNTHETIC_ACCT_0193,ACTIVE,False,active-normal
SYNTHETIC_TXN_006245,SYNTHETIC_ACCT_0136,ACTIVE,False,active-normal
SYNTHETIC_TXN_006246,SYNTHETIC_ACCT_1419,ACTIVE,False,active-normal
SYNTHETIC_TXN_006247,SYNTHETIC_ACCT_1284,ACTIVE,False,active-normal
SYNTHETIC_TXN_006248,SYNTHETIC_ACCT_0866,ACTIVE,False,active-normal
SYNTHETIC_TXN_006249,SYNTHETIC_ACCT_1095,ACTIVE,False,active-normal
SYNTHETIC_TXN_006250,SYNTHETIC_ACCT_0979,ACTIVE,False,active-normal
SYNTHETIC_TXN_006251,SYNTHETIC_ACCT_1967,ACTIVE,False,active-normal
SYNTHETIC_TXN_006252,SYNTHETIC_ACCT_1136,CLOSED,False,inactive
SYNTHETIC_TXN_006253,SYNTHETIC_ACCT_0343,ACTIVE,False,active-normal
SYNTHETIC_TXN_006254,SYNTHETIC_ACCT_0847,ACTIVE,False,active-normal
SYNTHETIC_TXN_006255,SYNTHETIC_ACCT_1489,ACTIVE,False,active-normal
SYNTHETIC_TXN_006256,SYNTHETIC_ACCT_0615,CLOSED,False,inactive
SYNTHETIC_TXN_006257,SYNTHETIC_ACCT_1360,ACTIVE,False,active-normal
SYNTHETIC_TXN_006258,SYNTHETIC_ACCT_1642,ACTIVE,False,active-normal
SYNTHETIC_TXN_006259,SYNTHETIC_ACCT_0620,ACTIVE,False,active-normal
SYNTHETIC_TXN_006260,SYNTHETIC_ACCT_0307,CLOSED,True,inactive
SYNTHETIC_TXN_006261,SYNTHETIC_ACCT_0324,ACTIVE,False,active-normal
SYNTHETIC_TXN_006262,SYNTHETIC_ACCT_1964,ACTIVE,False,active-normal
SYNTHETIC_TXN_006263,SYNTHETIC_ACCT_1794,ACTIVE,False,active-normal
SYNTHETIC_TXN_006264,SYNTHETIC_ACCT_0613,ACTIVE,False,active-normal
SYNTHETIC_TXN_006265,SYNTHETIC_ACCT_0581,ACTIVE,False,active-normal
SYNTHETIC_TXN_006266,SYNTHETIC_ACCT_0388,ACTIVE,False,active-normal
SYNTHETIC_TXN_006267,SYNTHETIC_ACCT_1034,SUSPENDED,False,inactive
SYNTHETIC_TXN_006268,SYNTHETIC_ACCT_1843,ACTIVE,False,active-normal
SYNTHETIC_TXN_006269,SYNTHETIC_ACCT_0214,ACTIVE,False,active-normal
SYNTHETIC_TXN_006270,SYNTHETIC_ACCT_1526,ACTIVE,False,active-normal
SYNTHETIC_TXN_006271,SYNTHETIC_ACCT_1861,ACTIVE,False,active-normal
SYNTHETIC_TXN_006272,SYNTHETIC_ACCT_0678,ACTIVE,False,active-normal
SYNTHETIC_TXN_006273,SYNTHETIC_ACCT_1594,ACTIVE,False,active-normal
SYNTHETIC_TXN_006274,SYNTHETIC_ACCT_1377,ACTIVE,False,active-normal
SYNTHETIC_TXN_006275,SYNTHETIC_ACCT_0999,ACTIVE,False,active-normal
SYNTHETIC_TXN_006276,SYNTHETIC_ACCT_1997,ACTIVE,False,active-normal
SYNTHETIC_TXN_006277,SYNTHETIC_ACCT_0343,ACTIVE,False,active-normal
SYNTHETIC_TXN_006278,SYNTHETIC_ACCT_0126,ACTIVE,False,active-normal
SYNTHETIC_TXN_006279,SYNTHETIC_ACCT_1621,SUSPENDED,False,inactive
SYNTHETIC_TXN_006280,SYNTHETIC_ACCT_1438,ACTIVE,False,active-normal
SYNTHETIC_TXN_006281,SYNTHETIC_ACCT_0928,ACTIVE,False,active-normal
SYNTHETIC_TXN_006282,SYNTHETIC_ACCT_1934,ACTIVE,False,active-normal
SYNTHETIC_TXN_006283,SYNTHETIC_ACCT_1456,SUSPENDED,False,inactive
SYNTHETIC_TXN_006284,SYNTHETIC_ACCT_0481,ACTIVE,False,active-normal
SYNTHETIC_TXN_006285,SYNTHETIC_ACCT_0144,ACTIVE,False,active-normal
SYNTHETIC_TXN_006286,SYNTHETIC_ACCT_0824,ACTIVE,False,active-normal
SYNTHETIC_TXN_006287,SYNTHETIC_ACCT_0870,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006288,SYNTHETIC_ACCT_1446,ACTIVE,False,active-normal
SYNTHETIC_TXN_006289,SYNTHETIC_ACCT_0514,ACTIVE,False,active-normal
SYNTHETIC_TXN_006290,SYNTHETIC_ACCT_1612,ACTIVE,False,active-normal
SYNTHETIC_TXN_006291,SYNTHETIC_ACCT_0621,ACTIVE,False,active-normal
SYNTHETIC_TXN_006292,SYNTHETIC_ACCT_0151,ACTIVE,False,active-normal
SYNTHETIC_TXN_006293,SYNTHETIC_ACCT_1047,ACTIVE,False,active-normal
SYNTHETIC_TXN_006294,SYNTHETIC_ACCT_1554,SUSPENDED,False,inactive
SYNTHETIC_TXN_006295,SYNTHETIC_ACCT_1078,ACTIVE,False,active-normal
SYNTHETIC_TXN_006296,SYNTHETIC_ACCT_0266,ACTIVE,False,active-normal
SYNTHETIC_TXN_006297,SYNTHETIC_ACCT_0235,ACTIVE,False,active-normal
SYNTHETIC_TXN_006298,SYNTHETIC_ACCT_1972,ACTIVE,False,active-normal
SYNTHETIC_TXN_006299,SYNTHETIC_ACCT_0995,ACTIVE,False,active-normal
SYNTHETIC_TXN_006300,SYNTHETIC_ACCT_1574,ACTIVE,False,active-normal
SYNTHETIC_TXN_006301,SYNTHETIC_ACCT_1434,ACTIVE,False,active-normal
SYNTHETIC_TXN_006302,SYNTHETIC_ACCT_1228,SUSPENDED,False,inactive
SYNTHETIC_TXN_006303,SYNTHETIC_ACCT_0151,ACTIVE,False,active-normal
SYNTHETIC_TXN_006304,SYNTHETIC_ACCT_1745,ACTIVE,False,active-normal
SYNTHETIC_TXN_006305,SYNTHETIC_ACCT_0558,ACTIVE,False,active-normal
SYNTHETIC_TXN_006306,SYNTHETIC_ACCT_1246,ACTIVE,False,active-normal
SYNTHETIC_TXN_006307,SYNTHETIC_ACCT_1392,ACTIVE,False,active-normal
SYNTHETIC_TXN_006308,SYNTHETIC_ACCT_0237,ACTIVE,False,active-normal
SYNTHETIC_TXN_006309,SYNTHETIC_ACCT_1779,ACTIVE,False,active-normal
SYNTHETIC_TXN_006310,SYNTHETIC_ACCT_1132,ACTIVE,False,active-normal
SYNTHETIC_TXN_006311,SYNTHETIC_ACCT_0998,ACTIVE,False,active-normal
SYNTHETIC_TXN_006312,SYNTHETIC_ACCT_0147,CLOSED,False,inactive
SYNTHETIC_TXN_006313,SYNTHETIC_ACCT_1812,ACTIVE,True,active-high-risk
SYNTHETIC_TXN_006314,SYNTHETIC_ACCT_0450,ACTIVE,False,active-normal
SYNTHETIC_TXN_006315,SYNTHETIC_ACCT_1684,ACTIVE,False,active-normal
SYNTHETIC_TXN_006316,SYNTHETIC_ACCT_1524,ACTIVE,False,active-normal
SYNTHETIC_TXN_006317,SYNTHETIC_ACCT_1325,ACTIVE,False,active-normal
SYNTHETIC_TXN_006318,SYNTHETIC_ACCT_0585,SUSPENDED,False,inactive
SYNTHETIC_TXN_006319,SYNTHETIC_ACCT_1984,ACTIVE,False,active-normal
SYNTHETIC_TXN_006320,SYNTHETIC_ACCT_1255,ACTIVE,False,active-normal
SYNTHETIC_TXN_006321,SYNTHETIC_ACCT_1481,ACTIVE,False,active-normal
SYNTHETIC_TXN_006322,SYNTHETIC_ACCT_0184,ACTIVE,False,active-normal
SYNTHETIC_TXN_006323,SYNTHETIC_ACCT_1602,ACTIVE,False,active-normal
