txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_012189,SYNTHETIC_ACCT_0905,2024-08-03,8188.79,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_012190,SYNTHETIC_ACCT_0834,2024-03-30,4236.08,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012191,SYNTHETIC_ACCT_0949,2024-12-05,9459.71,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012192,SYNTHETIC_ACCT_1513,2023-10-25,1319.82,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012193,SYNTHETIC_ACCT_0461,2024-06-08,6255.7,FEE,DINING,MOBILE,True
SYNTHETIC_TXN_012194,SYNTHETIC_ACCT_1134,2023-07-15,750.06,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012195,SYNTHETIC_ACCT_0663,2024-12-02,2096.9,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_012196,SYNTHETIC_ACCT_0461,2023-02-26,3358.84,REFUND,DINING,ATM,False
SYNTHETIC_TXN_012197,SYNTHETIC_ACCT_1633,2023-12-14,3869.99,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_012199,SYNTHETIC_ACCT_0573,2023-05-11,4180.93,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_012200,SYNTHETIC_ACCT_0978,2023-06-19,8411.56,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_012203,SYNTHETIC_ACCT_0620,2023-08-24,3750.14,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012204,SYNTHETIC_ACCT_1246,2024-05-08,9843.73,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012205,SYNTHETIC_ACCT_0527,2024-07-03,6688.14,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012206,SYNTHETIC_ACCT_1713,2024-11-05,6330.94,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_012207,SYNTHETIC_ACCT_0816,2024-10-08,8543.41,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_012208,SYNTHETIC_ACCT_0416,2024-03-01,8301.99,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_012209,SYNTHETIC_ACCT_0507,2023-06-20,1372.56,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_012210,SYNTHETIC_ACCT_0941,2024-08-06,3063.41,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012211,SYNTHETIC_ACCT_1220,2024-08-17,8728.89,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_012212,SYNTHETIC_ACCT_0783,2023-02-18,1213.67,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_012214,SYNTHETIC_ACCT_0915,2024-08-27,5513.25,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012215,SYNTHETIC_ACCT_1346,2024-06-14,6933.78,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_012216,SYNTHETIC_ACCT_1543,2023-05-15,3165.38,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_012218,SYNTHETIC_ACCT_0466,2024-08-14,4737.54,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_012220,SYNTHETIC_ACCT_1827,2023-10-03,9517.09,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012221,SYNTHETIC_ACCT_1926,2024-03-26,1427.97,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012222,SYNTHETIC_ACCT_1932,2023-10-16,9980.93,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_012224,SYNTHETIC_ACCT_0035,2023-10-14,9390.63,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012225,SYNTHETIC_ACCT_1661,2024-09-06,8107.18,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_012226,SYNTHETIC_ACCT_1709,2024-12-29,8297.96,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_012227,SYNTHETIC_ACCT_1754,2024-12-25,1879.73,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012228,SYNTHETIC_ACCT_1504,2024-11-20,4029.49,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012229,SYNTHETIC_ACCT_1812,2024-12-31,7986.38,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_012230,SYNTHETIC_ACCT_1689,2023-10-20,1206.88,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_012231,SYNTHETIC_ACCT_0708,2023-12-16,9072.41,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012232,SYNTHETIC_ACCT_0238,2023-07-18,7890.99,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012233,SYNTHETIC_ACCT_0769,2024-01-18,3601.82,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_012234,SYNTHETIC_ACCT_1608,2023-08-15,4210.59,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_012235,SYNTHETIC_ACCT_0555,2023-07-31,1609.09,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_012236,SYNTHETIC_ACCT_0840,2023-09-01,2832.84,FEE,UTILITIES,ONLINE,True
SYNTHETIC_TXN_012237,SYNTHETIC_ACCT_1490,2023-10-13,1788.0,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012239,SYNTHETIC_ACCT_1578,2024-04-23,1252.66,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_012241,SYNTHETIC_ACCT_0994,2024-12-23,7867.75,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012243,SYNTHETIC_ACCT_0525,2024-10-09,4181.92,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_012244,SYNTHETIC_ACCT_0390,2024-01-04,5118.43,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_012245,SYNTHETIC_ACCT_1998,2023-12-10,1421.59,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_012247,SYNTHETIC_ACCT_0428,2023-01-05,3168.22,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_012248,SYNTHETIC_ACCT_0785,2023-10-11,6241.65,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_012249,SYNTHETIC_ACCT_1062,2024-03-02,2991.67,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_012250,SYNTHETIC_ACCT_1800,2024-08-06,2473.47,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_012251,SYNTHETIC_ACCT_1225,2023-05-29,2669.0,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012252,SYNTHETIC_ACCT_1939,2023-03-16,204.45,PURCHASE,GROCERY,ATM,False
SYNTHETIC_TXN_012253,SYNTHETIC_ACCT_0925,2023-05-20,5208.44,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_012254,SYNTHETIC_ACCT_0837,2024-05-15,4582.21,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_012257,SYNTHETIC_ACCT_1202,2023-06-15,8434.72,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_012258,SYNTHETIC_ACCT_0488,2024-08-09,6073.97,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_012259,SYNTHETIC_ACCT_1208,2023-11-15,8441.56,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_012260,SYNTHETIC_ACCT_1186,2024-09-09,1466.66,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012261,SYNTHETIC_ACCT_1592,2023-08-25,774.51,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_012262,SYNTHETIC_ACCT_0804,2023-03-19,9105.14,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012263,SYNTHETIC_ACCT_1176,2023-05-15,1914.5,REFUND,DINING,MOBILE,True
SYNTHETIC_TXN_012264,SYNTHETIC_ACCT_1952,2024-05-27,9922.96,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_012266,SYNTHETIC_ACCT_1652,2024-04-24,2402.38,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_012267,SYNTHETIC_ACCT_0347,2023-03-13,9525.83,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_012268,SYNTHETIC_ACCT_0264,2023-07-18,3576.05,REFUND,RETAIL,ATM,False
SYNTHETIC_TXN_012269,SYNTHETIC_ACCT_0793,2024-02-14,2661.02,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_012270,SYNTHETIC_ACCT_1339,2024-07-18,8059.82,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_012271,SYNTHETIC_ACCT_0845,2023-08-20,4295.53,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_012274,SYNTHETIC_ACCT_1695,2023-06-12,761.04,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012276,SYNTHETIC_ACCT_1843,2024-08-11,5988.75,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_012277,SYNTHETIC_ACCT_0396,2024-03-18,3203.09,FEE,DINING,ATM,True
SYNTHETIC_TXN_012278,SYNTHETIC_ACCT_1917,2023-07-09,3505.54,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_012279,SYNTHETIC_ACCT_0795,2023-04-02,6589.53,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_012280,SYNTHETIC_ACCT_1579,2023-09-15,8554.49,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012282,SYNTHETIC_ACCT_1447,2023-04-10,6308.37,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_012283,SYNTHETIC_ACCT_1043,2024-09-04,8699.98,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_012284,SYNTHETIC_ACCT_1937,2023-02-15,7058.17,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012285,SYNTHETIC_ACCT_1393,2024-02-01,8350.0,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012286,SYNTHETIC_ACCT_1608,2023-01-02,6430.01,PURCHASE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012287,SYNTHETIC_ACCT_0864,2023-07-08,9556.45,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012288,SYNTHETIC_ACCT_0220,2024-06-05,7476.41,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_012289,SYNTHETIC_ACCT_0993,2024-08-25,3504.16,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_012290,SYNTHETIC_ACCT_0494,2023-08-21,1815.25,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012291,SYNTHETIC_ACCT_1839,2023-03-31,7586.75,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012292,SYNTHETIC_ACCT_1706,2023-02-06,2314.88,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_012293,SYNTHETIC_ACCT_1995,2024-11-27,7991.63,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_012294,SYNTHETIC_ACCT_1360,2023-08-12,2608.38,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012295,SYNTHETIC_ACCT_0160,2023-03-22,1854.62,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_012296,SYNTHETIC_ACCT_0222,2023-10-18,8802.33,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012298,SYNTHETIC_ACCT_0458,2023-07-03,8380.86,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012299,SYNTHETIC_ACCT_0254,2024-08-20,329.8,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012300,SYNTHETIC_ACCT_0528,2024-06-15,5634.27,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_012301,SYNTHETIC_ACCT_1743,2023-03-30,3034.51,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012302,SYNTHETIC_ACCT_1284,2023-02-10,9977.75,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012303,SYNTHETIC_ACCT_1415,2024-11-16,4703.69,FEE,GROCERY,BRANCH,False
SYNTHETIC_TXN_012304,SYNTHETIC_ACCT_0650,2024-05-04,9401.99,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_012305,SYNTHETIC_ACCT_1555,2024-09-05,7710.28,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_012306,SYNTHETIC_ACCT_1287,2023-11-28,8846.3,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012308,SYNTHETIC_ACCT_1299,2024-01-18,884.17,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_012310,SYNTHETIC_ACCT_0224,2024-08-21,1776.37,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012311,SYNTHETIC_ACCT_0932,2023-02-28,4603.64,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012312,SYNTHETIC_ACCT_0355,2024-05-06,9324.29,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_012314,SYNTHETIC_ACCT_1739,2024-01-07,1319.47,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012315,SYNTHETIC_ACCT_1858,2023-03-01,7121.54,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012316,SYNTHETIC_ACCT_1116,2023-06-25,2868.24,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_012317,SYNTHETIC_ACCT_0037,2023-06-28,4082.25,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012318,SYNTHETIC_ACCT_0455,2023-07-13,8445.33,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012319,SYNTHETIC_ACCT_1924,2024-10-23,4404.51,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_012320,SYNTHETIC_ACCT_0740,2023-03-11,793.83,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012322,SYNTHETIC_ACCT_0179,2024-10-23,4241.16,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_012323,SYNTHETIC_ACCT_1459,2023-07-07,4890.03,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012324,SYNTHETIC_ACCT_1862,2024-05-23,5237.18,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_012325,SYNTHETIC_ACCT_1927,2023-12-26,3828.32,FEE,GROCERY,BRANCH,False
SYNTHETIC_TXN_012328,SYNTHETIC_ACCT_0385,2024-03-17,3364.79,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_012332,SYNTHETIC_ACCT_1896,2023-04-21,5477.01,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_012333,SYNTHETIC_ACCT_1749,2024-05-07,6966.66,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_012334,SYNTHETIC_ACCT_1458,2023-11-30,5701.25,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012335,SYNTHETIC_ACCT_0211,2024-09-11,2555.08,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_012336,SYNTHETIC_ACCT_1297,2023-08-30,6942.19,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012337,SYNTHETIC_ACCT_1068,2024-10-24,2508.81,TRANSFER,UTILITIES,ONLINE,True
SYNTHETIC_TXN_012338,SYNTHETIC_ACCT_1771,2023-11-13,7598.21,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012339,SYNTHETIC_ACCT_0974,2023-08-05,2626.53,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012340,SYNTHETIC_ACCT_1245,2024-01-03,1303.3,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012341,SYNTHETIC_ACCT_0415,2023-03-19,1836.04,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012342,SYNTHETIC_ACCT_1112,2024-04-07,8003.71,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012343,SYNTHETIC_ACCT_1570,2024-01-09,2025.98,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012344,SYNTHETIC_ACCT_1481,2023-08-24,4021.95,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012345,SYNTHETIC_ACCT_1498,2024-10-28,1419.31,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012347,SYNTHETIC_ACCT_1620,2024-01-03,7848.52,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_012351,SYNTHETIC_ACCT_1977,2024-06-08,8.66,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_012352,SYNTHETIC_ACCT_1997,2024-12-12,5718.51,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_012354,SYNTHETIC_ACCT_1557,2024-01-17,9782.39,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_012355,SYNTHETIC_ACCT_0546,2023-05-21,4221.49,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012356,SYNTHETIC_ACCT_1643,2023-02-26,7741.41,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_012357,SYNTHETIC_ACCT_0101,2024-01-15,2581.05,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012358,SYNTHETIC_ACCT_0563,2023-04-01,2911.65,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012359,SYNTHETIC_ACCT_1728,2024-11-17,6310.14,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_012360,SYNTHETIC_ACCT_1847,2023-06-27,8869.28,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_012361,SYNTHETIC_ACCT_0395,2023-03-26,4646.33,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012362,SYNTHETIC_ACCT_1252,2023-12-17,2997.06,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012364,SYNTHETIC_ACCT_1046,2023-04-30,9044.17,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012367,SYNTHETIC_ACCT_0339,2024-04-01,5984.93,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012368,SYNTHETIC_ACCT_0590,2024-03-11,4692.5,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_012370,SYNTHETIC_ACCT_1650,2023-06-16,5081.44,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_012371,SYNTHETIC_ACCT_0760,2023-08-10,6693.11,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_012372,SYNTHETIC_ACCT_0716,2023-07-28,4150.01,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_012373,SYNTHETIC_ACCT_0086,2024-11-25,878.22,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012374,SYNTHETIC_ACCT_1862,2024-11-28,8204.84,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_012375,SYNTHETIC_ACCT_1872,2024-04-16,5738.93,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_012376,SYNTHETIC_ACCT_1384,2024-03-27,4518.34,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_012377,SYNTHETIC_ACCT_1358,2024-12-05,1784.13,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012378,SYNTHETIC_ACCT_1403,2023-05-03,1159.4,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_012379,SYNTHETIC_ACCT_0608,2023-07-16,5827.84,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_012380,SYNTHETIC_ACCT_0865,2023-07-05,5071.42,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_012382,SYNTHETIC_ACCT_1950,2023-04-08,10.68,REFUND,DINING,ATM,False
SYNTHETIC_TXN_012383,SYNTHETIC_ACCT_0877,2024-07-30,5783.01,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012385,SYNTHETIC_ACCT_1935,2023-03-26,8868.83,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012386,SYNTHETIC_ACCT_1934,2023-10-04,5604.64,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012388,SYNTHETIC_ACCT_1679,2023-12-09,8207.32,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012392,SYNTHETIC_ACCT_1998,2024-08-03,4408.97,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_012393,SYNTHETIC_ACCT_1008,2024-06-02,5870.61,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_012394,SYNTHETIC_ACCT_1636,2023-06-11,65.34,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_012395,SYNTHETIC_ACCT_1877,2023-03-10,2476.6,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012396,SYNTHETIC_ACCT_0130,2024-03-14,3264.52,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012397,SYNTHETIC_ACCT_1650,2024-10-30,5094.0,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012398,SYNTHETIC_ACCT_1904,2024-03-29,3182.62,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012400,SYNTHETIC_ACCT_0123,2023-06-13,4140.13,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_012401,SYNTHETIC_ACCT_0792,2023-07-12,4760.19,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012402,SYNTHETIC_ACCT_0376,2023-06-17,2284.13,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_012403,SYNTHETIC_ACCT_1851,2023-02-03,5899.7,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_012405,SYNTHETIC_ACCT_1475,2023-09-05,4344.04,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012407,SYNTHETIC_ACCT_1172,2023-08-18,9816.87,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_012408,SYNTHETIC_ACCT_0251,2024-09-28,6359.79,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_012410,SYNTHETIC_ACCT_0824,2024-11-04,5559.14,PURCHASE,GROCERY,ATM,True
SYNTHETIC_TXN_012411,SYNTHETIC_ACCT_0621,2023-10-26,8063.47,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_012413,SYNTHETIC_ACCT_1146,2024-07-17,2186.84,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_012414,SYNTHETIC_ACCT_0234,2023-10-01,8138.76,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012415,SYNTHETIC_ACCT_0261,2023-01-07,4973.54,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_012416,SYNTHETIC_ACCT_0529,2023-05-11,6434.83,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_012417,SYNTHETIC_ACCT_1713,2024-03-15,1792.08,TRANSFER,DINING,ATM,False
SYNTHETIC_TXN_012419,SYNTHETIC_ACCT_1368,2023-09-14,2824.53,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_012420,SYNTHETIC_ACCT_1316,2024-05-20,8487.66,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_012421,SYNTHETIC_ACCT_0714,2024-04-17,7958.85,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012422,SYNTHETIC_ACCT_0866,2024-04-03,6172.37,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_012423,SYNTHETIC_ACCT_0828,2024-11-14,7360.34,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_012424,SYNTHETIC_ACCT_1218,2024-07-15,5685.74,PURCHASE,RETAIL,BRANCH,True
SYNTHETIC_TXN_012425,SYNTHETIC_ACCT_0144,2023-06-06,2032.84,REFUND,DINING,ATM,False
SYNTHETIC_TXN_012427,SYNTHETIC_ACCT_1043,2024-05-31,1897.4,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_012429,SYNTHETIC_ACCT_1097,2023-11-07,9352.5,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_012430,SYNTHETIC_ACCT_1222,2024-12-10,1886.67,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012431,SYNTHETIC_ACCT_1131,2024-03-30,1424.97,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_012432,SYNTHETIC_ACCT_1899,2023-07-29,8090.7,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012433,SYNTHETIC_ACCT_0227,2023-10-26,9597.12,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_012434,SYNTHETIC_ACCT_0425,2024-02-29,5263.47,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_012435,SYNTHETIC_ACCT_0744,2023-12-14,8145.7,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012436,SYNTHETIC_ACCT_1831,2024-09-02,3337.73,PURCHASE,GROCERY,MOBILE,True
SYNTHETIC_TXN_012437,SYNTHETIC_ACCT_1364,2023-09-30,6849.47,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_012438,SYNTHETIC_ACCT_0106,2023-08-21,4838.59,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_012439,SYNTHETIC_ACCT_1155,2023-01-04,391.6,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_012440,SYNTHETIC_ACCT_0832,2024-06-30,2480.49,PURCHASE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_012441,SYNTHETIC_ACCT_0259,2024-08-14,53.79,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_012442,SYNTHETIC_ACCT_0661,2024-10-22,6980.02,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_012443,SYNTHETIC_ACCT_0149,2024-09-18,6391.94,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_012444,SYNTHETIC_ACCT_0021,2024-11-11,3200.83,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_012445,SYNTHETIC_ACCT_1728,2024-07-07,8248.52,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_012446,SYNTHETIC_ACCT_1762,2023-02-02,218.22,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_012447,SYNTHETIC_ACCT_1950,2024-05-12,1037.83,REFUND,DINING,ATM,False
SYNTHETIC_TXN_012448,SYNTHETIC_ACCT_1312,2023-04-02,6373.8,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012449,SYNTHETIC_ACCT_1189,2024-01-09,2357.5,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_012450,SYNTHETIC_ACCT_1191,2023-01-04,9655.84,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_012451,SYNTHETIC_ACCT_1740,2024-09-11,2705.21,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_012452,SYNTHETIC_ACCT_0969,2023-12-17,2980.0,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_012453,SYNTHETIC_ACCT_0712,2024-09-12,4113.07,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_012454,SYNTHETIC_ACCT_1831,2023-08-04,6098.85,FEE,DINING,BRANCH,False
