txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_000352,SYNTHETIC_ACCT_0002,2023-02-08,7568.47,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000354,SYNTHETIC_ACCT_0038,2023-01-28,5202.88,REFUND,DINING,ATM,False
SYNTHETIC_TXN_000355,SYNTHETIC_ACCT_0097,2024-12-12,,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_000358,SYNTHETIC_ACCT_0049,2024-07-28,,REFUND,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000359,SYNTHETIC_ACCT_0085,2024-09-15,6227.98,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000367,SYNTHETIC_ACCT_0050,2024-09-07,4782.45,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_000368,SYNTHETIC_ACCT_0014,2023-10-10,5907.5,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000369,SYNTHETIC_ACCT_0088,2023-08-20,7272.78,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000372,SYNTHETIC_ACCT_0079,2023-08-02,,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000375,SYNTHETIC_ACCT_0003,2023-06-18,,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000376,SYNTHETIC_ACCT_0082,2023-09-21,5083.38,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000377,SYNTHETIC_ACCT_0059,2023-02-28,7674.16,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000378,SYNTHETIC_ACCT_0029,2024-03-08,,TRANSFER,HEALTHCARE,ONLINE,True
SYNTHETIC_TXN_000381,SYNTHETIC_ACCT_0087,2023-05-08,7721.45,REFUND,HEALTHCARE,MOBILE,True
SYNTHETIC_TXN_000382,SYNTHETIC_ACCT_0071,2024-07-03,8388.15,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000383,SYNTHETIC_ACCT_0078,2023-01-22,5041.1,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_000384,SYNTHETIC_ACCT_0038,2023-07-26,1333.73,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000385,SYNTHETIC_ACCT_0081,2024-01-13,2097.13,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000386,SYNTHETIC_ACCT_0042,2023-05-27,7607.75,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000387,SYNTHETIC_ACCT_0002,2023-02-14,252.73,PURCHASE,,BRANCH,False
SYNTHETIC_TXN_000388,SYNTHETIC_ACCT_0037,2024-03-04,1464.29,REFUND,,ONLINE,False
SYNTHETIC_TXN_000389,SYNTHETIC_ACCT_0079,2023-03-10,7394.92,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000390,SYNTHETIC_ACCT_0090,2023-11-01,6644.93,TRANSFER,DINING,ONLINE,True
SYNTHETIC_TXN_000392,SYNTHETIC_ACCT_0038,2024-07-07,9834.52,PURCHASE,,MOBILE,True
SYNTHETIC_TXN_000393,SYNTHETIC_ACCT_0034,2024-12-26,,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000395,SYNTHETIC_ACCT_0010,2023-07-17,3178.59,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000397,SYNTHETIC_ACCT_0061,2024-09-05,8236.88,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_000403,SYNTHETIC_ACCT_0030,2023-10-15,4076.33,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000405,SYNTHETIC_ACCT_0038,2023-10-10,3013.51,FEE,,MOBILE,False
SYNTHETIC_TXN_000409,SYNTHETIC_ACCT_0019,2024-06-16,,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000410,SYNTHETIC_ACCT_0007,2023-03-12,9323.69,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000413,SYNTHETIC_ACCT_0041,2023-01-02,1686.4,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000415,SYNTHETIC_ACCT_0036,2023-03-31,1400.02,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000416,SYNTHETIC_ACCT_0081,2023-05-07,,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000420,SYNTHETIC_ACCT_0009,2023-12-28,2340.19,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000422,SYNTHETIC_ACCT_0049,2023-07-21,3652.97,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_000425,SYNTHETIC_ACCT_0015,2023-03-10,4788.15,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000428,SYNTHETIC_ACCT_0061,2024-08-07,1705.67,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_000429,SYNTHETIC_ACCT_0059,2024-09-11,688.44,PURCHASE,GROCERY,BRANCH,False
SYNTHETIC_TXN_000430,SYNTHETIC_ACCT_0088,2023-09-01,1495.62,PURCHASE,,ONLINE,False
SYNTHETIC_TXN_000431,SYNTHETIC_ACCT_0078,2023-03-08,12.01,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000433,SYNTHETIC_ACCT_0030,2023-11-09,838.18,TRANSFER,UTILITIES,BRANCH,True
SYNTHETIC_TXN_000434,SYNTHETIC_ACCT_0001,2023-03-02,1178.29,REFUND,,ATM,False
SYNTHETIC_TXN_000436,SYNTHETIC_ACCT_0027,2023-06-08,7837.88,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000437,SYNTHETIC_ACCT_0100,2024-09-01,7357.82,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000438,SYNTHETIC_ACCT_0013,2023-04-13,4005.61,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000440,SYNTHETIC_ACCT_0093,2024-03-13,9844.47,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000442,SYNTHETIC_ACCT_0084,2023-11-18,,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000444,SYNTHETIC_ACCT_0029,2024-12-27,1945.26,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000446,SYNTHETIC_ACCT_0073,2023-02-03,2432.74,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_000447,SYNTHETIC_ACCT_0049,2024-02-12,9941.97,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000452,SYNTHETIC_ACCT_0041,2023-08-17,9853.6,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000453,SYNTHETIC_ACCT_0017,2023-06-27,,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000454,SYNTHETIC_ACCT_0023,2023-01-26,1203.69,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000455,SYNTHETIC_ACCT_0013,2024-04-06,6127.78,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_000456,SYNTHETIC_ACCT_0047,2023-01-14,,TRANSFER,DINING,ATM,False
SYNTHETIC_TXN_000457,SYNTHETIC_ACCT_0024,2024-03-30,9792.71,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000459,SYNTHETIC_ACCT_0081,2024-04-19,7205.6,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000461,SYNTHETIC_ACCT_0033,2023-04-21,4117.61,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000462,SYNTHETIC_ACCT_0042,2023-12-07,4874.94,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_000464,SYNTHETIC_ACCT_0041,2023-11-23,2913.57,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000465,SYNTHETIC_ACCT_0096,2024-12-08,9655.25,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_000466,SYNTHETIC_ACCT_0090,2024-10-27,2105.72,FEE,RETAIL,ONLINE,True
SYNTHETIC_TXN_000467,SYNTHETIC_ACCT_0098,2023-03-02,1039.29,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000468,SYNTHETIC_ACCT_0057,2024-11-26,1312.78,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_000470,SYNTHETIC_ACCT_0073,2023-08-26,6397.86,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000471,SYNTHETIC_ACCT_0034,2023-07-15,,REFUND,,ATM,False
SYNTHETIC_TXN_000472,SYNTHETIC_ACCT_0089,2023-10-18,9469.57,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000473,SYNTHETIC_ACCT_0025,2023-03-11,5605.54,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000475,SYNTHETIC_ACCT_0035,2024-09-09,8534.81,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000476,SYNTHETIC_ACCT_0025,2024-06-24,1521.5,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_000478,SYNTHETIC_ACCT_0064,2024-10-10,4636.85,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000480,SYNTHETIC_ACCT_0032,2023-07-17,335.11,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000481,SYNTHETIC_ACCT_0042,2023-06-18,,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000482,SYNTHETIC_ACCT_0047,2024-05-04,8636.57,FEE,RETAIL,ATM,True
SYNTHETIC_TXN_000483,SYNTHETIC_ACCT_0075,2024-11-18,,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_000485,SYNTHETIC_ACCT_0090,2023-06-09,1073.92,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000487,SYNTHETIC_ACCT_0073,2023-09-09,,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000489,SYNTHETIC_ACCT_0047,2023-06-29,2387.87,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000490,SYNTHETIC_ACCT_0071,2023-03-16,,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_000492,SYNTHETIC_ACCT_0050,2024-11-11,5258.21,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000494,SYNTHETIC_ACCT_0054,2023-04-10,7942.49,TRANSFER,,ONLINE,False
SYNTHETIC_TXN_000495,SYNTHETIC_ACCT_0010,2024-05-09,9605.86,FEE,,BRANCH,False
SYNTHETIC_TXN_000496,SYNTHETIC_ACCT_0073,2024-09-14,1788.99,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_000497,SYNTHETIC_ACCT_0014,2023-08-03,,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_000498,SYNTHETIC_ACCT_0046,2023-11-05,5500.81,FEE,TRAVEL,ATM,False
