txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_001298,SYNTHETIC_ACCT_0323,2024-12-26,333.15,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001299,SYNTHETIC_ACCT_0360,2024-10-04,6166.85,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001300,SYNTHETIC_ACCT_0198,2023-11-26,6969.71,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001301,SYNTHETIC_ACCT_0247,2024-05-17,2097.97,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001302,SYNTHETIC_ACCT_0106,2024-11-09,8264.82,REFUND,UTILITIES,ONLINE,True
SYNTHETIC_TXN_001303,SYNTHETIC_ACCT_0424,2023-09-12,7740.08,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_001304,SYNTHETIC_ACCT_0475,2024-09-08,2208.61,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_001306,SYNTHETIC_ACCT_0319,2024-08-10,4723.9,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001307,SYNTHETIC_ACCT_0166,2024-11-05,4326.13,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_001308,SYNTHETIC_ACCT_0344,2023-02-18,458.39,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001309,SYNTHETIC_ACCT_0332,2023-09-10,2213.81,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001310,SYNTHETIC_ACCT_0332,2024-08-09,1974.63,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001312,SYNTHETIC_ACCT_0364,2023-05-23,2995.38,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_001313,SYNTHETIC_ACCT_0047,2023-12-19,6343.01,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001314,SYNTHETIC_ACCT_0186,2024-05-04,4035.57,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001316,SYNTHETIC_ACCT_0179,2023-08-11,616.78,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_001317,SYNTHETIC_ACCT_0451,2023-11-17,8027.93,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001318,SYNTHETIC_ACCT_0024,2024-06-09,516.86,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_001322,SYNTHETIC_ACCT_0208,2023-12-18,3915.48,FEE,DINING,ATM,False
SYNTHETIC_TXN_001323,SYNTHETIC_ACCT_0051,2024-04-24,38.72,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001324,SYNTHETIC_ACCT_0017,2023-04-16,5445.43,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_001325,SYNTHETIC_ACCT_0160,2024-02-17,5812.66,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001326,SYNTHETIC_ACCT_0170,2023-10-24,659.88,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001328,SYNTHETIC_ACCT_0424,2023-05-07,7549.59,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_001329,SYNTHETIC_ACCT_0009,2023-07-15,1550.98,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001331,SYNTHETIC_ACCT_0360,2023-06-21,1073.92,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_001332,SYNTHETIC_ACCT_0172,2024-06-11,3104.57,PURCHASE,UTILITIES,ONLINE,True
SYNTHETIC_TXN_001333,SYNTHETIC_ACCT_0086,2024-04-07,2260.05,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_001334,SYNTHETIC_ACCT_0131,2024-06-21,8616.87,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_001335,SYNTHETIC_ACCT_0457,2023-10-03,2136.46,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001337,SYNTHETIC_ACCT_0212,2023-07-04,7253.48,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_001338,SYNTHETIC_ACCT_0492,2024-08-05,2270.41,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_001339,SYNTHETIC_ACCT_0276,2023-06-18,4060.39,REFUND,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001340,SYNTHETIC_ACCT_0245,2023-04-05,2057.54,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_001341,SYNTHETIC_ACCT_0095,2024-02-20,739.11,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001345,SYNTHETIC_ACCT_0270,2024-12-09,4108.81,PURCHASE,UTILITIES,BRANCH,True
SYNTHETIC_TXN_001347,SYNTHETIC_ACCT_0241,2024-03-11,1980.58,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001348,SYNTHETIC_ACCT_0336,2024-06-14,1271.78,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001349,SYNTHETIC_ACCT_0425,2023-03-17,5500.45,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_001350,SYNTHETIC_ACCT_0329,2023-11-07,3638.97,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001351,SYNTHETIC_ACCT_0400,2023-02-22,8346.36,TRANSFER,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001352,SYNTHETIC_ACCT_0200,2024-04-25,9294.13,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001353,SYNTHETIC_ACCT_0351,2024-08-24,4200.15,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_001354,SYNTHETIC_ACCT_0184,2023-07-16,313.51,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001355,SYNTHETIC_ACCT_0288,2023-04-13,2212.36,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001356,SYNTHETIC_ACCT_0057,2024-05-07,3258.94,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001357,SYNTHETIC_ACCT_0384,2023-06-28,2255.85,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001360,SYNTHETIC_ACCT_0237,2024-05-27,3270.11,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001361,SYNTHETIC_ACCT_0476,2024-09-29,7387.4,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_001362,SYNTHETIC_ACCT_0043,2023-08-22,4377.68,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_001363,SYNTHETIC_ACCT_0371,2024-12-13,349.26,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_001364,SYNTHETIC_ACCT_0030,2023-04-14,1459.35,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001365,SYNTHETIC_ACCT_0222,2023-03-10,4557.05,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_001366,SYNTHETIC_ACCT_0279,2024-06-29,25.11,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001367,SYNTHETIC_ACCT_0062,2024-08-14,9291.12,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001368,SYNTHETIC_ACCT_0435,2023-12-10,4613.66,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_001370,SYNTHETIC_ACCT_0142,2024-09-29,4967.52,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001371,SYNTHETIC_ACCT_0494,2024-10-15,2286.47,FEE,RETAIL,BRANCH,False
SYNTHETIC_TXN_001372,SYNTHETIC_ACCT_0037,2023-02-01,4967.94,FEE,GROCERY,MOBILE,True
SYNTHETIC_TXN_001374,SYNTHETIC_ACCT_0376,2024-01-02,8297.75,TRANSFER,GROCERY,ATM,True
SYNTHETIC_TXN_001375,SYNTHETIC_ACCT_0435,2023-12-26,9429.71,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_001376,SYNTHETIC_ACCT_0313,2023-04-03,4923.05,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001377,SYNTHETIC_ACCT_0104,2023-08-10,9203.09,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_001378,SYNTHETIC_ACCT_0229,2024-01-14,2988.56,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_001379,SYNTHETIC_ACCT_0188,2023-08-30,6694.95,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_001380,SYNTHETIC_ACCT_0500,2024-11-25,820.52,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_001381,SYNTHETIC_ACCT_0037,2024-04-14,6823.25,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001382,SYNTHETIC_ACCT_0223,2024-08-25,4076.96,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_001383,SYNTHETIC_ACCT_0240,2023-09-08,5895.86,FEE,DINING,ATM,False
SYNTHETIC_TXN_001384,SYNTHETIC_ACCT_0376,2024-11-04,7857.87,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_001385,SYNTHETIC_ACCT_0233,2023-09-20,2685.56,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001386,SYNTHETIC_ACCT_0230,2024-09-07,2512.87,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001387,SYNTHETIC_ACCT_0416,2024-01-07,3859.52,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_001388,SYNTHETIC_ACCT_0176,2023-12-25,8323.65,FEE,DINING,ONLINE,False
SYNTHETIC_TXN_001390,SYNTHETIC_ACCT_0454,2024-07-21,3121.39,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_001391,SYNTHETIC_ACCT_0130,2023-05-24,7220.13,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001392,SYNTHETIC_ACCT_0167,2024-09-29,1733.61,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001393,SYNTHETIC_ACCT_0487,2024-11-19,6931.93,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001394,SYNTHETIC_ACCT_0280,2024-09-06,1398.98,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001396,SYNTHETIC_ACCT_0260,2024-12-16,5526.87,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001397,SYNTHETIC_ACCT_0369,2024-04-21,3799.42,TRANSFER,RETAIL,MOBILE,False
SYNTHETIC_TXN_001398,SYNTHETIC_ACCT_0096,2024-01-17,2391.47,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001400,SYNTHETIC_ACCT_0399,2023-11-14,3272.35,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_001402,SYNTHETIC_ACCT_0230,2024-03-17,4959.65,PURCHASE,HEALTHCARE,MOBILE,True
SYNTHETIC_TXN_001404,SYNTHETIC_ACCT_0067,2023-10-18,6499.62,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001405,SYNTHETIC_ACCT_0205,2023-10-29,9327.56,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_001406,SYNTHETIC_ACCT_0199,2023-12-05,1673.89,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_001408,SYNTHETIC_ACCT_0388,2024-04-22,3215.62,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_001409,SYNTHETIC_ACCT_0412,2024-01-21,3544.74,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_001410,SYNTHETIC_ACCT_0143,2024-05-05,5996.27,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_001412,SYNTHETIC_ACCT_0110,2023-05-18,710.27,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_001413,SYNTHETIC_ACCT_0165,2023-10-05,8093.61,TRANSFER,TRAVEL,ATM,False
SYNTHETIC_TXN_001414,SYNTHETIC_ACCT_0332,2023-04-28,2100.0,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001415,SYNTHETIC_ACCT_0390,2024-09-06,7194.19,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_001416,SYNTHETIC_ACCT_0383,2023-10-24,603.64,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_001418,SYNTHETIC_ACCT_0478,2024-02-06,7611.37,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_001419,SYNTHETIC_ACCT_0443,2024-03-21,98.12,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001420,SYNTHETIC_ACCT_0442,2023-07-16,1449.81,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001421,SYNTHETIC_ACCT_0372,2024-04-18,8243.16,PURCHASE,RETAIL,MOBILE,True
SYNTHETIC_TXN_001422,SYNTHETIC_ACCT_0069,2024-05-17,4406.05,REFUND,DINING,BRANCH,False
SYNTHETIC_TXN_001423,SYNTHETIC_ACCT_0435,2024-11-24,9646.98,TRANSFER,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001424,SYNTHETIC_ACCT_0035,2024-07-01,7537.98,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_001425,SYNTHETIC_ACCT_0092,2023-09-06,9371.28,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_001426,SYNTHETIC_ACCT_0176,2023-11-07,6034.61,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001427,SYNTHETIC_ACCT_0343,2023-01-16,5930.11,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_001428,SYNTHETIC_ACCT_0109,2023-03-28,7916.52,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_001429,SYNTHETIC_ACCT_0234,2023-02-05,1104.63,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_001430,SYNTHETIC_ACCT_0454,2023-10-07,1007.95,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_001431,SYNTHETIC_ACCT_0427,2023-05-26,7278.26,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001432,SYNTHETIC_ACCT_0127,2023-10-03,6138.73,REFUND,RETAIL,BRANCH,False
SYNTHETIC_TXN_001433,SYNTHETIC_ACCT_0169,2023-08-24,7876.49,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_001434,SYNTHETIC_ACCT_0277,2024-12-10,2853.73,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_001435,SYNTHETIC_ACCT_0158,2023-08-17,5175.75,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001437,SYNTHETIC_ACCT_0221,2024-02-09,9634.99,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001439,SYNTHETIC_ACCT_0248,2023-11-01,186.23,REFUND,GROCERY,ONLINE,True
SYNTHETIC_TXN_001440,SYNTHETIC_ACCT_0411,2023-06-06,1949.03,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_001441,SYNTHETIC_ACCT_0336,2024-05-09,7366.21,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_001442,SYNTHETIC_ACCT_0288,2024-06-09,7500.3,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_001443,SYNTHETIC_ACCT_0106,2023-06-04,3916.11,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_001444,SYNTHETIC_ACCT_0031,2023-04-11,157.13,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001445,SYNTHETIC_ACCT_0493,2023-03-20,3886.58,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_001446,SYNTHETIC_ACCT_0125,2023-02-26,7356.59,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001447,SYNTHETIC_ACCT_0166,2024-09-09,6493.95,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_001448,SYNTHETIC_ACCT_0067,2024-12-02,9612.31,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_001449,SYNTHETIC_ACCT_0077,2024-11-04,8047.23,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_001450,SYNTHETIC_ACCT_0233,2023-05-25,8394.63,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_001451,SYNTHETIC_ACCT_0165,2023-05-13,2996.01,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001452,SYNTHETIC_ACCT_0092,2023-11-10,1824.78,FEE,DINING,ATM,False
SYNTHETIC_TXN_001454,SYNTHETIC_ACCT_0134,2024-04-07,2801.01,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_001457,SYNTHETIC_ACCT_0014,2023-04-24,6712.25,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001459,SYNTHETIC_ACCT_0134,2024-06-27,2642.92,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001460,SYNTHETIC_ACCT_0413,2024-09-17,4414.79,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001461,SYNTHETIC_ACCT_0119,2024-12-27,8944.37,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_001462,SYNTHETIC_ACCT_0083,2023-04-18,1252.44,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001463,SYNTHETIC_ACCT_0117,2024-06-23,3300.74,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001464,SYNTHETIC_ACCT_0405,2024-12-31,3064.79,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_001466,SYNTHETIC_ACCT_0489,2023-01-20,5893.43,FEE,DINING,ATM,False
SYNTHETIC_TXN_001468,SYNTHETIC_ACCT_0167,2024-03-29,8767.63,PURCHASE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_001470,SYNTHETIC_ACCT_0456,2024-10-10,2136.35,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_001471,SYNTHETIC_ACCT_0338,2023-07-25,5086.08,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_001472,SYNTHETIC_ACCT_0121,2023-08-25,5018.05,TRANSFER,DINING,MOBILE,False
SYNTHETIC_TXN_001473,SYNTHETIC_ACCT_0172,2023-06-10,5168.01,TRANSFER,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_001474,SYNTHETIC_ACCT_0416,2024-09-19,5187.37,TRANSFER,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_001475,SYNTHETIC_ACCT_0178,2023-06-10,7048.67,TRANSFER,RETAIL,ONLINE,False
SYNTHETIC_TXN_001478,SYNTHETIC_ACCT_0274,2024-03-28,3486.22,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_001479,SYNTHETIC_ACCT_0189,2023-01-17,1655.27,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_001480,SYNTHETIC_ACCT_0444,2023-12-06,3044.21,REFUND,UTILITIES,ATM,False
SYNTHETIC_TXN_001481,SYNTHETIC_ACCT_0152,2023-04-27,9554.84,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_001482,SYNTHETIC_ACCT_0233,2023-04-20,6911.95,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_001485,SYNTHETIC_ACCT_0406,2023-11-04,4166.21,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001486,SYNTHETIC_ACCT_0386,2024-11-05,5382.75,PURCHASE,RETAIL,BRANCH,False
SYNTHETIC_TXN_001487,SYNTHETIC_ACCT_0019,2024-05-07,9297.85,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_001488,SYNTHETIC_ACCT_0157,2024-09-14,1530.36,REFUND,DINING,ATM,False
SYNTHETIC_TXN_001489,SYNTHETIC_ACCT_0183,2023-04-17,5028.05,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_001490,SYNTHETIC_ACCT_0044,2023-08-09,4831.1,PURCHASE,RETAIL,ATM,False
SYNTHETIC_TXN_001491,SYNTHETIC_ACCT_0370,2023-03-07,469.43,PURCHASE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_001492,SYNTHETIC_ACCT_0134,2024-11-17,6787.45,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_001493,SYNTHETIC_ACCT_0196,2023-06-13,9125.27,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_001494,SYNTHETIC_ACCT_0097,2023-10-30,7985.25,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_001495,SYNTHETIC_ACCT_0354,2024-07-21,9248.18,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001496,SYNTHETIC_ACCT_0237,2023-03-24,2721.86,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_001497,SYNTHETIC_ACCT_0280,2024-12-28,1343.76,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001499,SYNTHETIC_ACCT_0364,2023-11-25,1294.86,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001500,SYNTHETIC_ACCT_0322,2024-05-03,5545.35,FEE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001501,SYNTHETIC_ACCT_0287,2024-01-09,4873.81,FEE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_001502,SYNTHETIC_ACCT_0303,2023-08-26,6524.17,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_001503,SYNTHETIC_ACCT_0094,2023-06-11,4555.28,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_001504,SYNTHETIC_ACCT_0092,2024-11-26,795.92,REFUND,DINING,MOBILE,False
SYNTHETIC_TXN_001505,SYNTHETIC_ACCT_0319,2023-03-14,7857.59,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_001506,SYNTHETIC_ACCT_0052,2024-10-07,3124.75,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001507,SYNTHETIC_ACCT_0171,2023-10-31,4260.22,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_001508,SYNTHETIC_ACCT_0489,2024-12-30,5047.7,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_001509,SYNTHETIC_ACCT_0466,2024-06-13,3664.57,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_001510,SYNTHETIC_ACCT_0001,2023-02-13,3280.37,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001512,SYNTHETIC_ACCT_0118,2023-11-01,3522.19,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_001513,SYNTHETIC_ACCT_0324,2023-11-28,5339.69,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_001514,SYNTHETIC_ACCT_0381,2024-06-12,8259.73,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001515,SYNTHETIC_ACCT_0348,2023-10-30,4417.07,FEE,RETAIL,ONLINE,False
SYNTHETIC_TXN_001517,SYNTHETIC_ACCT_0234,2024-08-23,8433.98,PURCHASE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001518,SYNTHETIC_ACCT_0094,2023-07-25,5185.85,FEE,DINING,ATM,False
SYNTHETIC_TXN_001519,SYNTHETIC_ACCT_0083,2024-01-20,9231.61,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001520,SYNTHETIC_ACCT_0104,2024-06-19,2228.04,PURCHASE,DINING,BRANCH,False
SYNTHETIC_TXN_001522,SYNTHETIC_ACCT_0094,2024-08-03,5649.28,FEE,UTILITIES,ATM,True
SYNTHETIC_TXN_001523,SYNTHETIC_ACCT_0490,2024-02-20,9910.87,TRANSFER,DINING,BRANCH,False
SYNTHETIC_TXN_001524,SYNTHETIC_ACCT_0251,2023-11-04,5235.82,FEE,UTILITIES,MOBILE,True
SYNTHETIC_TXN_001525,SYNTHETIC_ACCT_0098,2023-03-19,5848.32,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_001526,SYNTHETIC_ACCT_0392,2024-08-20,6035.84,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001527,SYNTHETIC_ACCT_0492,2023-04-04,9833.26,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_001528,SYNTHETIC_ACCT_0394,2024-12-11,2717.22,FEE,DINING,BRANCH,False
SYNTHETIC_TXN_001529,SYNTHETIC_ACCT_0385,2024-04-25,8317.99,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001531,SYNTHETIC_ACCT_0494,2024-08-11,265.75,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_001533,SYNTHETIC_ACCT_0296,2023-10-20,832.45,TRANSFER,GROCERY,MOBILE,False
SYNTHETIC_TXN_001535,SYNTHETIC_ACCT_0490,2023-12-01,3315.91,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001536,SYNTHETIC_ACCT_0254,2023-05-30,9229.79,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_001537,SYNTHETIC_ACCT_0371,2024-08-25,8196.89,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_001540,SYNTHETIC_ACCT_0085,2023-09-06,9844.19,TRANSFER,UTILITIES,ATM,False
SYNTHETIC_TXN_001541,SYNTHETIC_ACCT_0278,2024-06-16,9797.02,REFUND,GROCERY,ATM,False
SYNTHETIC_TXN_001542,SYNTHETIC_ACCT_0085,2023-03-23,3263.17,PURCHASE,UTILITIES,ATM,False
SYNTHETIC_TXN_001543,SYNTHETIC_ACCT_0373,2024-09-21,8897.19,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_001544,SYNTHETIC_ACCT_0211,2024-09-24,8464.67,FEE,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001545,SYNTHETIC_ACCT_0143,2023-01-31,493.76,FEE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001546,SYNTHETIC_ACCT_0166,2024-09-26,3608.92,FEE,GROCERY,ONLINE,False
SYNTHETIC_TXN_001547,SYNTHETIC_ACCT_0483,2023-01-04,1742.31,TRANSFER,GROCERY,ONLINE,False
SYNTHETIC_TXN_001549,SYNTHETIC_ACCT_0273,2023-05-05,1943.41,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_001550,SYNTHETIC_ACCT_0057,2024-03-06,7930.31,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_001551,SYNTHETIC_ACCT_0303,2024-07-25,2082.46,REFUND,GROCERY,ONLINE,False
SYNTHETIC_TXN_001552,SYNTHETIC_ACCT_0135,2024-11-29,6281.41,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001553,SYNTHETIC_ACCT_0482,2023-04-13,8319.41,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_001554,SYNTHETIC_ACCT_0074,2024-11-07,5934.19,PURCHASE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_001555,SYNTHETIC_ACCT_0457,2024-07-13,7381.65,REFUND,TRAVEL,BRANCH,False
SYNTHETIC_TXN_001556,SYNTHETIC_ACCT_0313,2023-05-27,4701.23,TRANSFER,RETAIL,ATM,False
SYNTHETIC_TXN_001559,SYNTHETIC_ACCT_0094,2024-04-18,4280.78,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_001561,SYNTHETIC_ACCT_0199,2024-11-08,2227.39,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_001562,SYNTHETIC_ACCT_0185,2024-08-17,1368.66,TRANSFER,DINING,ONLINE,False
SYNTHETIC_TXN_001563,SYNTHETIC_ACCT_0394,2023-02-14,1997.19,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_001564,SYNTHETIC_ACCT_0277,2023-09-14,5893.18,PURCHASE,RETAIL,MOBILE,True
