txn_id,txn_amount,txn_amount_bucket
SYNTHETIC_TXN_000608,2634.72,large
SYNTHETIC_TXN_000609,4391.94,large
SYNTHETIC_TXN_000610,3240.24,large
SYNTHETIC_TXN_000611,2404.28,large
SYNTHETIC_TXN_000612,4233.22,large
SYNTHETIC_TXN_000613,2368.09,large
SYNTHETIC_TXN_000614,3455.24,large
SYNTHETIC_TXN_000615,8794.72,large
SYNTHETIC_TXN_000616,2022.8,large
SYNTHETIC_TXN_000617,7798.35,large
SYNTHETIC_TXN_000618,1090.64,large
SYNTHETIC_TXN_000619,7357.37,large
SYNTHETIC_TXN_000620,5711.34,large
SYNTHETIC_TXN_000621,725.82,medium
SYNTHETIC_TXN_000622,7917.4,large
SYNTHETIC_TXN_000623,19.03,small
SYNTHETIC_TXN_000624,9978.21,large
SYNTHETIC_TXN_000625,5201.27,large
SYNTHETIC_TXN_000626,3388.17,large
SYNTHETIC_TXN_000627,487.33,medium
SYNTHETIC_TXN_000628,2274.32,large
SYNTHETIC_TXN_000629,9986.93,large
SYNTHETIC_TXN_000630,5773.97,large
SYNTHETIC_TXN_000631,1118.77,large
SYNTHETIC_TXN_000632,3821.8,large
SYNTHETIC_TXN_000633,191.55,medium
SYNTHETIC_TXN_000634,2053.28,large
SYNTHETIC_TXN_000635,6284.58,large
SYNTHETIC_TXN_000636,760.06,medium
SYNTHETIC_TXN_000637,9778.27,large
SYNTHETIC_TXN_000638,4247.24,large
SYNTHETIC_TXN_000639,6956.97,large
SYNTHETIC_TXN_000640,6943.33,large
SYNTHETIC_TXN_000641,5745.69,large
SYNTHETIC_TXN_000642,9463.37,large
SYNTHETIC_TXN_000643,3982.75,large
SYNTHETIC_TXN_000644,3016.28,large
SYNTHETIC_TXN_000645,1638.02,large
SYNTHETIC_TXN_000646,3481.43,large
SYNTHETIC_TXN_000647,2812.93,large
SYNTHETIC_TXN_000648,2061.52,large
SYNTHETIC_TXN_000649,408.64,medium
SYNTHETIC_TXN_000650,3083.47,large
SYNTHETIC_TXN_000651,2709.32,large
SYNTHETIC_TXN_000652,6900.19,large
SYNTHETIC_TXN_000653,4779.57,large
SYNTHETIC_TXN_000654,8631.46,large
SYNTHETIC_TXN_000655,2344.79,large
SYNTHETIC_TXN_000656,1370.25,large
SYNTHETIC_TXN_000657,3089.54,large
SYNTHETIC_TXN_000658,7437.89,large
SYNTHETIC_TXN_000659,7857.0,large
SYNTHETIC_TXN_000660,1602.67,large
SYNTHETIC_TXN_000661,9719.66,large
SYNTHETIC_TXN_000662,8362.52,large
SYNTHETIC_TXN_000663,6365.72,large
SYNTHETIC_TXN_000664,2159.01,large
SYNTHETIC_TXN_000665,8667.13,large
SYNTHETIC_TXN_000666,367.78,medium
SYNTHETIC_TXN_000667,5464.91,large
SYNTHETIC_TXN_000668,4636.15,large
SYNTHETIC_TXN_000669,7129.63,large
SYNTHETIC_TXN_000670,1144.31,large
SYNTHETIC_TXN_000671,1365.35,large
SYNTHETIC_TXN_000672,8834.93,large
SYNTHETIC_TXN_000673,4600.95,large
SYNTHETIC_TXN_000674,5544.12,large
SYNTHETIC_TXN_000675,21.53,small
SYNTHETIC_TXN_000676,306.44,medium
SYNTHETIC_TXN_000677,441.87,medium
SYNTHETIC_TXN_000678,9624.71,large
SYNTHETIC_TXN_000679,74.69,small
SYNTHETIC_TXN_000680,1492.62,large
SYNTHETIC_TXN_000681,3786.3,large
SYNTHETIC_TXN_000682,2220.3,large
SYNTHETIC_TXN_000683,7625.92,large
SYNTHETIC_TXN_000684,3207.2,large
SYNTHETIC_TXN_000685,6630.26,large
SYNTHETIC_TXN_000686,3515.44,large
SYNTHETIC_TXN_000687,6510.86,large
SYNTHETIC_TXN_000688,2230.27,large
SYNTHETIC_TXN_000689,529.43,medium
SYNTHETIC_TXN_000690,3409.78,large
SYNTHETIC_TXN_000691,1221.5,large
SYNTHETIC_TXN_000692,9510.61,large
SYNTHETIC_TXN_000693,2113.49,large
SYNTHETIC_TXN_000694,9970.6,large
SYNTHETIC_TXN_000695,7597.67,large
SYNTHETIC_TXN_000696,5577.33,large
SYNTHETIC_TXN_000697,4629.62,large
SYNTHETIC_TXN_000698,4399.23,large
SYNTHETIC_TXN_000699,4320.91,large
SYNTHETIC_TXN_000700,4351.88,large
SYNTHETIC_TXN_000701,9229.48,large
SYNTHETIC_TXN_000702,3174.59,large
SYNTHETIC_TXN_000703,5570.72,large
SYNTHETIC_TXN_000704,1834.04,large
SYNTHETIC_TXN_000705,5784.2,large
SYNTHETIC_TXN_000706,916.56,medium
SYNTHETIC_TXN_000707,3720.33,large
SYNTHETIC_TXN_000708,9624.66,large
SYNTHETIC_TXN_000709,6196.16,large
SYNTHETIC_TXN_000710,5821.14,large
SYNTHETIC_TXN_000711,7699.56,large
SYNTHETIC_TXN_000712,2169.42,large
SYNTHETIC_TXN_000713,7036.47,large
SYNTHETIC_TXN_000714,9399.06,large
SYNTHETIC_TXN_000715,5649.97,large
SYNTHETIC_TXN_000716,4096.45,large
SYNTHETIC_TXN_000717,4638.35,large
SYNTHETIC_TXN_000718,4686.94,large
SYNTHETIC_TXN_000719,3382.02,large
SYNTHETIC_TXN_000720,8737.18,large
SYNTHETIC_TXN_000721,2250.27,large
SYNTHETIC_TXN_000722,1868.39,large
SYNTHETIC_TXN_000723,5270.5,large
SYNTHETIC_TXN_000724,4693.15,large
SYNTHETIC_TXN_000725,4196.29,large
SYNTHETIC_TXN_000726,9623.38,large
SYNTHETIC_TXN_000727,8512.23,large
SYNTHETIC_TXN_000728,5587.09,large
SYNTHETIC_TXN_000729,6158.34,large
SYNTHETIC_TXN_000730,5297.29,large
SYNTHETIC_TXN_000731,5305.03,large
SYNTHETIC_TXN_000732,9520.29,large
SYNTHETIC_TXN_000733,70.22,small
SYNTHETIC_TXN_000734,9652.7,large
SYNTHETIC_TXN_000735,1233.92,large
SYNTHETIC_TXN_000736,874.44,medium
SYNTHETIC_TXN_000737,3006.84,large
SYNTHETIC_TXN_000738,7737.97,large
SYNTHETIC_TXN_000739,7473.27,large
SYNTHETIC_TXN_000740,2893.57,large
SYNTHETIC_TXN_000741,1111.16,large
SYNTHETIC_TXN_000742,9018.96,large
SYNTHETIC_TXN_000743,2610.67,large
SYNTHETIC_TXN_000744,9170.23,large
SYNTHETIC_TXN_000745,327.56,medium
SYNTHETIC_TXN_000746,3458.05,large
SYNTHETIC_TXN_000747,6412.22,large
SYNTHETIC_TXN_000748,6906.45,large
SYNTHETIC_TXN_000749,5568.76,large
SYNTHETIC_TXN_000750,5420.35,large
SYNTHETIC_TXN_000751,3156.56,large
SYNTHETIC_TXN_000752,6729.5,large
SYNTHETIC_TXN_000753,4443.46,large
SYNTHETIC_TXN_000754,8501.31,large
SYNTHETIC_TXN_000755,6006.47,large
SYNTHETIC_TXN_000756,1031.54,large
SYNTHETIC_TXN_000757,4717.04,large
SYNTHETIC_TXN_000758,6660.71,large
SYNTHETIC_TXN_000759,6215.52,large
SYNTHETIC_TXN_000760,5162.75,large
SYNTHETIC_TXN_000761,4600.38,large
SYNTHETIC_TXN_000762,4103.2,large
SYNTHETIC_TXN_000763,5005.0,large
SYNTHETIC_TXN_000764,6004.01,large
SYNTHETIC_TXN_000765,1400.02,large
SYNTHETIC_TXN_000766,2469.58,large
SYNTHETIC_TXN_000767,2498.5,large
SYNTHETIC_TXN_000768,7363.22,large
SYNTHETIC_TXN_000769,7239.41,large
SYNTHETIC_TXN_000770,3812.71,large
SYNTHETIC_TXN_000771,5070.18,large
SYNTHETIC_TXN_000772,7256.21,large
SYNTHETIC_TXN_000773,4530.2,large
SYNTHETIC_TXN_000774,9924.73,large
SYNTHETIC_TXN_000775,3119.02,large
SYNTHETIC_TXN_000776,3872.41,large
SYNTHETIC_TXN_000777,8458.88,large
SYNTHETIC_TXN_000778,2653.54,large
SYNTHETIC_TXN_000779,892.71,medium
SYNTHETIC_TXN_000780,771.4,medium
SYNTHETIC_TXN_000781,7070.9,large
SYNTHETIC_TXN_000782,228.0,medium
SYNTHETIC_TXN_000783,1934.94,large
SYNTHETIC_TXN_000784,9605.33,large
SYNTHETIC_TXN_000785,2994.38,large
SYNTHETIC_TXN_000786,5059.48,large
SYNTHETIC_TXN_000787,5671.37,large
SYNTHETIC_TXN_000788,9490.06,large
SYNTHETIC_TXN_000789,3194.62,large
SYNTHETIC_TXN_000790,1864.89,large
SYNTHETIC_TXN_000791,1735.87,large
SYNTHETIC_TXN_000792,8284.39,large
SYNTHETIC_TXN_000793,3572.19,large
SYNTHETIC_TXN_000794,9218.56,large
SYNTHETIC_TXN_000795,9805.77,large
SYNTHETIC_TXN_000796,6369.22,large
SYNTHETIC_TXN_000797,5233.32,large
SYNTHETIC_TXN_000798,8945.86,large
SYNTHETIC_TXN_000799,5561.58,large
SYNTHETIC_TXN_000800,1386.61,large
SYNTHETIC_TXN_000801,1022.01,large
SYNTHETIC_TXN_000802,8476.69,large
SYNTHETIC_TXN_000803,9613.11,large
SYNTHETIC_TXN_000804,7739.83,large
SYNTHETIC_TXN_000805,4314.94,large
SYNTHETIC_TXN_000806,2744.47,large
SYNTHETIC_TXN_000807,5660.1,large
SYNTHETIC_TXN_000808,6730.31,large
SYNTHETIC_TXN_000809,8843.97,large
SYNTHETIC_TXN_000810,4603.87,large
SYNTHETIC_TXN_000811,6572.24,large
SYNTHETIC_TXN_000812,3965.19,large
SYNTHETIC_TXN_000813,5255.19,large
SYNTHETIC_TXN_000814,7987.41,large
SYNTHETIC_TXN_000815,7914.99,large
SYNTHETIC_TXN_000816,330.07,medium
SYNTHETIC_TXN_000817,5261.56,large
SYNTHETIC_TXN_000818,5030.21,large
SYNTHETIC_TXN_000819,5870.72,large
SYNTHETIC_TXN_000820,2707.11,large
SYNTHETIC_TXN_000821,5376.03,large
SYNTHETIC_TXN_000822,4460.8,large
SYNTHETIC_TXN_000823,2704.73,large
SYNTHETIC_TXN_000824,3951.58,large
SYNTHETIC_TXN_000825,190.93,medium
SYNTHETIC_TXN_000826,9775.36,large
SYNTHETIC_TXN_000827,1516.1,large
SYNTHETIC_TXN_000828,28.64,small
SYNTHETIC_TXN_000829,3650.38,large
SYNTHETIC_TXN_000830,8550.32,large
SYNTHETIC_TXN_000831,1804.39,large
SYNTHETIC_TXN_000832,7062.92,large
SYNTHETIC_TXN_000833,4777.71,large
SYNTHETIC_TXN_000834,3348.01,large
SYNTHETIC_TXN_000835,9510.29,large
SYNTHETIC_TXN_000836,2141.17,large
SYNTHETIC_TXN_000837,7213.06,large
SYNTHETIC_TXN_000838,9763.46,large
SYNTHETIC_TXN_000839,3007.47,large
SYNTHETIC_TXN_000840,6461.23,large
SYNTHETIC_TXN_000841,8066.75,large
SYNTHETIC_TXN_000842,5594.62,large
SYNTHETIC_TXN_000843,6421.92,large
SYNTHETIC_TXN_000844,5417.85,large
SYNTHETIC_TXN_000845,763.11,medium
SYNTHETIC_TXN_000846,9072.84,large
SYNTHETIC_TXN_000847,4802.34,large
SYNTHETIC_TXN_000848,9398.34,large
SYNTHETIC_TXN_000849,2912.57,large
SYNTHETIC_TXN_000850,6906.19,large
SYNTHETIC_TXN_000851,7531.93,large
SYNTHETIC_TXN_000852,6792.66,large
SYNTHETIC_TXN_000853,1878.3,large
SYNTHETIC_TXN_000854,6777.66,large
SYNTHETIC_TXN_000855,3939.15,large
SYNTHETIC_TXN_000856,3014.34,large
SYNTHETIC_TXN_000857,7362.73,large
SYNTHETIC_TXN_000858,1175.34,large
SYNTHETIC_TXN_000859,5365.25,large
SYNTHETIC_TXN_000860,160.65,medium
SYNTHETIC_TXN_000861,7160.91,large
SYNTHETIC_TXN_000862,9762.61,large
SYNTHETIC_TXN_000863,4008.33,large
SYNTHETIC_TXN_000864,6499.59,large
SYNTHETIC_TXN_000865,1326.8,large
SYNTHETIC_TXN_000866,3524.26,large
SYNTHETIC_TXN_000867,4207.37,large
SYNTHETIC_TXN_000868,3638.9,large
SYNTHETIC_TXN_000869,4480.63,large
SYNTHETIC_TXN_000870,1061.83,large
SYNTHETIC_TXN_000871,3462.06,large
SYNTHETIC_TXN_000872,9241.53,large
SYNTHETIC_TXN_000873,6199.96,large
SYNTHETIC_TXN_000874,9100.07,large
SYNTHETIC_TXN_000875,3469.9,large
SYNTHETIC_TXN_000876,5648.43,large
SYNTHETIC_TXN_000877,9083.77,large
SYNTHETIC_TXN_000878,1292.15,large
SYNTHETIC_TXN_000879,9357.69,large
SYNTHETIC_TXN_000880,1850.79,large
SYNTHETIC_TXN_000881,5132.97,large
SYNTHETIC_TXN_000882,8287.75,large
SYNTHETIC_TXN_000883,1947.04,large
SYNTHETIC_TXN_000884,542.61,medium
SYNTHETIC_TXN_000885,3384.45,large
SYNTHETIC_TXN_000886,7066.23,large
SYNTHETIC_TXN_000887,7144.66,large
SYNTHETIC_TXN_000888,7355.25,large
SYNTHETIC_TXN_000889,4163.25,large
SYNTHETIC_TXN_000890,6201.83,large
SYNTHETIC_TXN_000891,3586.23,large
SYNTHETIC_TXN_000892,1993.0,large
SYNTHETIC_TXN_000893,8911.66,large
SYNTHETIC_TXN_000894,7137.56,large
SYNTHETIC_TXN_000895,8177.64,large
SYNTHETIC_TXN_000896,7738.58,large
SYNTHETIC_TXN_000897,4292.11,large
SYNTHETIC_TXN_000898,4689.96,large
SYNTHETIC_TXN_000899,5450.31,large
SYNTHETIC_TXN_000900,3494.23,large
SYNTHETIC_TXN_000901,6552.41,large
SYNTHETIC_TXN_000902,5250.08,large
SYNTHETIC_TXN_000903,4890.28,large
SYNTHETIC_TXN_000904,5051.67,large
SYNTHETIC_TXN_000905,2710.9,large
SYNTHETIC_TXN_000906,9730.58,large
SYNTHETIC_TXN_000907,1027.61,large
SYNTHETIC_TXN_000908,2669.97,large
SYNTHETIC_TXN_000909,6855.52,large
SYNTHETIC_TXN_000910,3909.18,large
SYNTHETIC_TXN_000911,3672.05,large
SYNTHETIC_TXN_000912,5667.16,large
SYNTHETIC_TXN_000913,6458.55,large
SYNTHETIC_TXN_000914,6788.32,large
SYNTHETIC_TXN_000915,5985.73,large
SYNTHETIC_TXN_000916,2506.17,large
SYNTHETIC_TXN_000917,4684.33,large
SYNTHETIC_TXN_000918,591.36,medium
SYNTHETIC_TXN_000919,4354.46,large
SYNTHETIC_TXN_000920,249.61,medium
SYNTHETIC_TXN_000921,7730.86,large
SYNTHETIC_TXN_000922,8356.98,large
SYNTHETIC_TXN_000923,424.64,medium
SYNTHETIC_TXN_000924,1672.02,large
SYNTHETIC_TXN_000925,3618.41,large
SYNTHETIC_TXN_000926,2002.16,large
SYNTHETIC_TXN_000927,7161.37,large
SYNTHETIC_TXN_000928,6324.89,large
SYNTHETIC_TXN_000929,3016.57,large
SYNTHETIC_TXN_000930,4341.19,large
SYNTHETIC_TXN_000931,4696.39,large
SYNTHETIC_TXN_000932,5470.95,large
SYNTHETIC_TXN_000933,3162.49,large
SYNTHETIC_TXN_000934,4435.65,large
SYNTHETIC_TXN_000935,6289.82,large
SYNTHETIC_TXN_000936,143.86,medium
SYNTHETIC_TXN_000937,7315.51,large
SYNTHETIC_TXN_000938,4617.92,large
SYNTHETIC_TXN_000939,9871.69,large
SYNTHETIC_TXN_000940,2821.1,large
SYNTHETIC_TXN_000941,1780.77,large
SYNTHETIC_TXN_000942,5895.67,large
SYNTHETIC_TXN_000943,5478.27,large
SYNTHETIC_TXN_000944,8704.1,large
SYNTHETIC_TXN_000945,1911.72,large
SYNTHETIC_TXN_000946,2130.89,large
SYNTHETIC_TXN_000947,3665.23,large
SYNTHETIC_TXN_000948,2748.97,large
SYNTHETIC_TXN_000949,2266.2,large
SYNTHETIC_TXN_000950,8002.34,large
SYNTHETIC_TXN_000951,5627.57,large
SYNTHETIC_TXN_000952,8356.28,large
SYNTHETIC_TXN_000953,4363.58,large
SYNTHETIC_TXN_000954,8335.14,large
SYNTHETIC_TXN_000955,5500.88,large
SYNTHETIC_TXN_000956,1302.39,large
SYNTHETIC_TXN_000957,6481.65,large
SYNTHETIC_TXN_000958,5419.63,large
SYNTHETIC_TXN_000959,8853.28,large
SYNTHETIC_TXN_000960,6028.23,large
SYNTHETIC_TXN_000961,7728.4,large
SYNTHETIC_TXN_000962,9967.6,large
SYNTHETIC_TXN_000963,9233.54,large
SYNTHETIC_TXN_000964,6920.64,large
SYNTHETIC_TXN_000965,153.27,medium
SYNTHETIC_TXN_000966,2769.77,large
SYNTHETIC_TXN_000967,9035.32,large
SYNTHETIC_TXN_000968,1331.58,large
SYNTHETIC_TXN_000969,3712.94,large
SYNTHETIC_TXN_000970,5987.96,large
SYNTHETIC_TXN_000971,6785.71,large
SYNTHETIC_TXN_000972,9314.38,large
SYNTHETIC_TXN_000973,256.09,medium
SYNTHETIC_TXN_000974,9319.83,large
SYNTHETIC_TXN_000975,4510.56,large
SYNTHETIC_TXN_000976,5996.14,large
SYNTHETIC_TXN_000977,3185.04,large
SYNTHETIC_TXN_000978,998.69,medium
SYNTHETIC_TXN_000979,4990.82,large
SYNTHETIC_TXN_000980,956.7,medium
SYNTHETIC_TXN_000981,1146.44,large
SYNTHETIC_TXN_000982,5488.26,large
SYNTHETIC_TXN_000983,2514.06,large
SYNTHETIC_TXN_000984,3186.93,large
SYNTHETIC_TXN_000985,2680.66,large
SYNTHETIC_TXN_000986,579.57,medium
SYNTHETIC_TXN_000987,6785.91,large
SYNTHETIC_TXN_000988,6659.28,large
SYNTHETIC_TXN_000989,5541.12,large
SYNTHETIC_TXN_000990,5737.15,large
SYNTHETIC_TXN_000991,4117.69,large
SYNTHETIC_TXN_000992,4457.06,large
SYNTHETIC_TXN_000993,50.27,small
SYNTHETIC_TXN_000994,866.19,medium
SYNTHETIC_TXN_000995,315.11,medium
SYNTHETIC_TXN_000996,3540.67,large
SYNTHETIC_TXN_000997,1218.7,large
SYNTHETIC_TXN_000998,8950.7,large
SYNTHETIC_TXN_000999,9311.61,large
SYNTHETIC_TXN_001000,5039.23,large
SYNTHETIC_TXN_001001,6591.96,large
SYNTHETIC_TXN_001002,1112.43,large
SYNTHETIC_TXN_001003,5710.4,large
SYNTHETIC_TXN_001004,1260.42,large
SYNTHETIC_TXN_001005,7005.27,large
SYNTHETIC_TXN_001006,3576.46,large
SYNTHETIC_TXN_001007,4414.39,large
SYNTHETIC_TXN_001008,7839.37,large
SYNTHETIC_TXN_001009,4277.89,large
SYNTHETIC_TXN_001010,3754.43,large
SYNTHETIC_TXN_001011,6497.83,large
SYNTHETIC_TXN_001012,3934.25,large
SYNTHETIC_TXN_001013,6846.24,large
SYNTHETIC_TXN_001014,6735.92,large
SYNTHETIC_TXN_001015,6658.44,large
SYNTHETIC_TXN_001016,1386.28,large
SYNTHETIC_TXN_001017,4369.48,large
SYNTHETIC_TXN_001018,5141.25,large
SYNTHETIC_TXN_001019,3824.71,large
SYNTHETIC_TXN_001020,4355.84,large
SYNTHETIC_TXN_001021,3257.58,large
SYNTHETIC_TXN_001022,3034.59,large
SYNTHETIC_TXN_001023,7629.62,large
SYNTHETIC_TXN_001024,9235.23,large
SYNTHETIC_TXN_001025,3775.23,large
SYNTHETIC_TXN_001026,8741.89,large
SYNTHETIC_TXN_001027,2452.26,large
SYNTHETIC_TXN_001028,4510.31,large
SYNTHETIC_TXN_001029,1405.56,large
SYNTHETIC_TXN_001030,5788.48,large
SYNTHETIC_TXN_001031,2.52,small
SYNTHETIC_TXN_001032,7792.84,large
SYNTHETIC_TXN_001033,556.46,medium
SYNTHETIC_TXN_001034,6526.9,large
SYNTHETIC_TXN_001035,2066.52,large
SYNTHETIC_TXN_001036,7050.37,large
SYNTHETIC_TXN_001037,1021.42,large
SYNTHETIC_TXN_001038,2736.2,large
SYNTHETIC_TXN_001039,6632.98,large
SYNTHETIC_TXN_001040,2541.2,large
SYNTHETIC_TXN_001041,2919.04,large
SYNTHETIC_TXN_001042,6214.21,large
SYNTHETIC_TXN_001043,2329.54,large
SYNTHETIC_TXN_001044,1356.29,large
SYNTHETIC_TXN_001045,798.21,medium
SYNTHETIC_TXN_001046,4863.23,large
SYNTHETIC_TXN_001047,4589.95,large
SYNTHETIC_TXN_001048,2376.86,large
SYNTHETIC_TXN_001049,2537.45,large
SYNTHETIC_TXN_001050,3302.63,large
SYNTHETIC_TXN_001051,5767.17,large
SYNTHETIC_TXN_001052,835.12,medium
SYNTHETIC_TXN_001053,1452.01,large
SYNTHETIC_TXN_001054,7037.87,large
SYNTHETIC_TXN_001055,546.82,medium
SYNTHETIC_TXN_001056,4952.63,large
SYNTHETIC_TXN_001057,2756.88,large
SYNTHETIC_TXN_001058,3120.27,large
SYNTHETIC_TXN_001059,3865.07,large
SYNTHETIC_TXN_001060,4506.59,large
SYNTHETIC_TXN_001061,231.47,medium
SYNTHETIC_TXN_001062,8731.13,large
SYNTHETIC_TXN_001063,8481.15,large
SYNTHETIC_TXN_001064,2999.59,large
SYNTHETIC_TXN_001065,420.67,medium
SYNTHETIC_TXN_001066,3361.26,large
SYNTHETIC_TXN_001067,3289.37,large
SYNTHETIC_TXN_001068,8905.35,large
SYNTHETIC_TXN_001069,1345.32,large
SYNTHETIC_TXN_001070,3635.64,large
SYNTHETIC_TXN_001071,5597.24,large
SYNTHETIC_TXN_001072,4309.39,large
SYNTHETIC_TXN_001073,9823.67,large
SYNTHETIC_TXN_001074,1290.43,large
SYNTHETIC_TXN_001075,8890.12,large
SYNTHETIC_TXN_001076,7230.63,large
SYNTHETIC_TXN_001077,8076.41,large
SYNTHETIC_TXN_001078,6839.77,large
SYNTHETIC_TXN_001079,6797.96,large
SYNTHETIC_TXN_001080,5683.67,large
SYNTHETIC_TXN_001081,2757.44,large
SYNTHETIC_TXN_001082,734.21,medium
SYNTHETIC_TXN_001083,3104.63,large
SYNTHETIC_TXN_001084,5018.3,large
SYNTHETIC_TXN_001085,9013.68,large
SYNTHETIC_TXN_001086,6197.53,large
SYNTHETIC_TXN_001087,6994.3,large
SYNTHETIC_TXN_001088,1481.08,large
SYNTHETIC_TXN_001089,2575.14,large
SYNTHETIC_TXN_001090,4.14,small
SYNTHETIC_TXN_001091,4501.57,large
SYNTHETIC_TXN_001092,2478.76,large
SYNTHETIC_TXN_001093,1363.05,large
SYNTHETIC_TXN_001094,3257.23,large
SYNTHETIC_TXN_001095,4468.28,large
SYNTHETIC_TXN_001096,1089.81,large
SYNTHETIC_TXN_001097,8039.84,large
SYNTHETIC_TXN_001098,3899.28,large
SYNTHETIC_TXN_001099,7222.85,large
SYNTHETIC_TXN_001100,9800.83,large
SYNTHETIC_TXN_001101,5516.02,large
SYNTHETIC_TXN_001102,9335.87,large
SYNTHETIC_TXN_001103,1316.17,large
SYNTHETIC_TXN_001104,9021.62,large
SYNTHETIC_TXN_001105,1409.74,large
SYNTHETIC_TXN_001106,5437.96,large
SYNTHETIC_TXN_001107,6621.81,large
SYNTHETIC_TXN_001108,1823.85,large
SYNTHETIC_TXN_001109,6629.52,large
SYNTHETIC_TXN_001110,2123.7,large
SYNTHETIC_TXN_001111,537.24,medium
SYNTHETIC_TXN_001112,916.74,medium
SYNTHETIC_TXN_001113,3676.36,large
SYNTHETIC_TXN_001114,1775.78,large
SYNTHETIC_TXN_001115,6543.66,large
SYNTHETIC_TXN_001116,9576.29,large
SYNTHETIC_TXN_001117,4819.99,large
SYNTHETIC_TXN_001118,8719.69,large
SYNTHETIC_TXN_001119,3819.02,large
SYNTHETIC_TXN_001120,6909.01,large
SYNTHETIC_TXN_001121,8186.6,large
SYNTHETIC_TXN_001122,8893.43,large
SYNTHETIC_TXN_001123,9884.14,large
SYNTHETIC_TXN_001124,7181.27,large
SYNTHETIC_TXN_001125,5016.68,large
SYNTHETIC_TXN_001126,6538.39,large
SYNTHETIC_TXN_001127,6514.78,large
SYNTHETIC_TXN_001128,6869.42,large
SYNTHETIC_TXN_001129,3065.3,large
SYNTHETIC_TXN_001130,631.83,medium
SYNTHETIC_TXN_001131,9511.18,large
SYNTHETIC_TXN_001132,9364.71,large
SYNTHETIC_TXN_001133,8461.54,large
SYNTHETIC_TXN_001134,1666.7,large
SYNTHETIC_TXN_001135,6825.69,large
SYNTHETIC_TXN_001136,7061.15,large
SYNTHETIC_TXN_001137,9900.56,large
SYNTHETIC_TXN_001138,3401.58,large
SYNTHETIC_TXN_001139,1211.17,large
SYNTHETIC_TXN_001140,2649.86,large
SYNTHETIC_TXN_001141,9977.73,large
SYNTHETIC_TXN_001142,8984.17,large
SYNTHETIC_TXN_001143,121.25,medium
SYNTHETIC_TXN_001144,540.93,medium
SYNTHETIC_TXN_001145,8166.1,large
SYNTHETIC_TXN_001146,9253.6,large
SYNTHETIC_TXN_001147,2195.3,large
SYNTHETIC_TXN_001148,7071.56,large
SYNTHETIC_TXN_001149,8474.54,large
SYNTHETIC_TXN_001150,7891.35,large
SYNTHETIC_TXN_001151,6649.79,large
SYNTHETIC_TXN_001152,997.25,medium
SYNTHETIC_TXN_001153,3201.26,large
SYNTHETIC_TXN_001154,8036.76,large
SYNTHETIC_TXN_001155,3405.45,large
SYNTHETIC_TXN_001156,5954.99,large
SYNTHETIC_TXN_001157,8244.04,large
SYNTHETIC_TXN_001158,8529.4,large
SYNTHETIC_TXN_001159,717.15,medium
SYNTHETIC_TXN_001160,5268.76,large
SYNTHETIC_TXN_001161,4741.34,large
SYNTHETIC_TXN_001162,2292.54,large
SYNTHETIC_TXN_001163,2561.43,large
SYNTHETIC_TXN_001164,4474.29,large
SYNTHETIC_TXN_001165,3157.61,large
SYNTHETIC_TXN_001166,1488.91,large
SYNTHETIC_TXN_001167,9696.42,large
SYNTHETIC_TXN_001168,570.41,medium
SYNTHETIC_TXN_001169,9019.73,large
SYNTHETIC_TXN_001170,8746.5,large
SYNTHETIC_TXN_001171,7859.27,large
SYNTHETIC_TXN_001172,4437.73,large
SYNTHETIC_TXN_001173,2113.9,large
SYNTHETIC_TXN_001174,1384.08,large
SYNTHETIC_TXN_001175,3893.22,large
SYNTHETIC_TXN_001176,6381.62,large
SYNTHETIC_TXN_001177,7555.78,large
SYNTHETIC_TXN_001178,7639.28,large
SYNTHETIC_TXN_001179,3505.65,large
SYNTHETIC_TXN_001180,2444.54,large
SYNTHETIC_TXN_001181,1144.01,large
SYNTHETIC_TXN_001182,660.45,medium
SYNTHETIC_TXN_001183,7819.73,large
SYNTHETIC_TXN_001184,4409.49,large
SYNTHETIC_TXN_001185,6633.11,large
SYNTHETIC_TXN_001186,8103.06,large
SYNTHETIC_TXN_001187,9956.78,large
SYNTHETIC_TXN_001188,2930.18,large
SYNTHETIC_TXN_001189,1088.51,large
SYNTHETIC_TXN_001190,7785.22,large
SYNTHETIC_TXN_001191,5750.77,large
SYNTHETIC_TXN_001192,68.86,small
SYNTHETIC_TXN_001193,3121.11,large
SYNTHETIC_TXN_001194,7529.64,large
SYNTHETIC_TXN_001195,6318.12,large
SYNTHETIC_TXN_001196,908.74,medium
SYNTHETIC_TXN_001197,149.3,medium
SYNTHETIC_TXN_001198,1447.88,large
SYNTHETIC_TXN_001199,5348.11,large
SYNTHETIC_TXN_001200,8520.09,large
SYNTHETIC_TXN_001201,7339.72,large
SYNTHETIC_TXN_001202,8472.8,large
SYNTHETIC_TXN_001203,9869.05,large
SYNTHETIC_TXN_001204,8984.52,large
SYNTHETIC_TXN_001205,9287.33,large
SYNTHETIC_TXN_001206,643.34,medium
SYNTHETIC_TXN_001207,5768.91,large
SYNTHETIC_TXN_001208,8028.2,large
SYNTHETIC_TXN_001209,4116.36,large
SYNTHETIC_TXN_001210,4620.33,large
SYNTHETIC_TXN_001211,6678.73,large
SYNTHETIC_TXN_001212,9184.31,large
SYNTHETIC_TXN_001213,2505.44,large
SYNTHETIC_TXN_001214,7487.53,large
SYNTHETIC_TXN_001215,7642.38,large
