txn_id,txn_amount,txn_amount_bucket
SYNTHETIC_TXN_013827,928.75,medium
SYNTHETIC_TXN_013828,5368.02,large
SYNTHETIC_TXN_013829,3874.44,large
SYNTHETIC_TXN_013830,1543.3,large
SYNTHETIC_TXN_013831,643.89,medium
SYNTHETIC_TXN_013832,7515.27,large
SYNTHETIC_TXN_013833,5414.48,large
SYNTHETIC_TXN_013834,3851.86,large
SYNTHETIC_TXN_013835,7188.86,large
SYNTHETIC_TXN_013836,1141.74,large
SYNTHETIC_TXN_013837,4285.67,large
SYNTHETIC_TXN_013838,6251.6,large
SYNTHETIC_TXN_013839,1538.43,large
SYNTHETIC_TXN_013840,5647.1,large
SYNTHETIC_TXN_013841,7862.7,large
SYNTHETIC_TXN_013842,2461.29,large
SYNTHETIC_TXN_013843,8439.56,large
SYNTHETIC_TXN_013844,4276.83,large
SYNTHETIC_TXN_013845,5729.41,large
SYNTHETIC_TXN_013846,9904.55,large
SYNTHETIC_TXN_013847,8883.85,large
SYNTHETIC_TXN_013848,3728.83,large
SYNTHETIC_TXN_013849,1555.27,large
SYNTHETIC_TXN_013850,8312.99,large
SYNTHETIC_TXN_013851,2853.83,large
SYNTHETIC_TXN_013852,4998.34,large
SYNTHETIC_TXN_013853,3984.41,large
SYNTHETIC_TXN_013854,2152.03,large
SYNTHETIC_TXN_013855,1312.71,large
SYNTHETIC_TXN_013856,2460.21,large
SYNTHETIC_TXN_013857,479.01,medium
SYNTHETIC_TXN_013858,274.81,medium
SYNTHETIC_TXN_013859,154.98,medium
SYNTHETIC_TXN_013860,6451.8,large
SYNTHETIC_TXN_013861,9950.44,large
SYNTHETIC_TXN_013862,6745.14,large
SYNTHETIC_TXN_013863,1145.92,large
SYNTHETIC_TXN_013864,1522.93,large
SYNTHETIC_TXN_013865,5968.39,large
SYNTHETIC_TXN_013866,9284.22,large
SYNTHETIC_TXN_013867,6034.14,large
SYNTHETIC_TXN_013868,2742.49,large
SYNTHETIC_TXN_013869,844.05,medium
SYNTHETIC_TXN_013870,6003.99,large
SYNTHETIC_TXN_013871,2441.8,large
SYNTHETIC_TXN_013872,5416.65,large
SYNTHETIC_TXN_013873,5067.29,large
SYNTHETIC_TXN_013874,6878.82,large
SYNTHETIC_TXN_013875,3357.45,large
SYNTHETIC_TXN_013876,8818.65,large
SYNTHETIC_TXN_013877,8102.94,large
SYNTHETIC_TXN_013878,9282.01,large
SYNTHETIC_TXN_013879,6857.21,large
SYNTHETIC_TXN_013880,8288.85,large
SYNTHETIC_TXN_013881,9481.34,large
SYNTHETIC_TXN_013882,4695.11,large
SYNTHETIC_TXN_013883,3123.54,large
SYNTHETIC_TXN_013884,326.1,medium
SYNTHETIC_TXN_013885,7567.91,large
SYNTHETIC_TXN_013886,2716.46,large
SYNTHETIC_TXN_013887,3020.01,large
SYNTHETIC_TXN_013888,389.05,medium
SYNTHETIC_TXN_013889,6261.88,large
SYNTHETIC_TXN_013890,4629.23,large
SYNTHETIC_TXN_013891,6291.71,large
SYNTHETIC_TXN_013892,6859.29,large
SYNTHETIC_TXN_013893,2633.84,large
SYNTHETIC_TXN_013894,5226.73,large
SYNTHETIC_TXN_013895,2833.57,large
SYNTHETIC_TXN_013896,6866.75,large
SYNTHETIC_TXN_013897,6225.48,large
SYNTHETIC_TXN_013898,7629.2,large
SYNTHETIC_TXN_013899,5523.32,large
SYNTHETIC_TXN_013900,3760.17,large
SYNTHETIC_TXN_013901,5933.6,large
SYNTHETIC_TXN_013902,2223.78,large
SYNTHETIC_TXN_013903,8688.31,large
SYNTHETIC_TXN_013904,7033.91,large
SYNTHETIC_TXN_013905,6029.89,large
SYNTHETIC_TXN_013906,2485.53,large
SYNTHETIC_TXN_013907,6269.69,large
SYNTHETIC_TXN_013908,825.33,medium
SYNTHETIC_TXN_013909,9362.5,large
SYNTHETIC_TXN_013910,1897.21,large
SYNTHETIC_TXN_013911,7023.46,large
SYNTHETIC_TXN_013912,904.82,medium
SYNTHETIC_TXN_013913,9428.57,large
SYNTHETIC_TXN_013914,7418.54,large
SYNTHETIC_TXN_013915,7823.78,large
SYNTHETIC_TXN_013916,259.15,medium
SYNTHETIC_TXN_013917,5893.89,large
SYNTHETIC_TXN_013918,3230.12,large
SYNTHETIC_TXN_013919,7729.22,large
SYNTHETIC_TXN_013920,3684.13,large
SYNTHETIC_TXN_013921,7784.17,large
SYNTHETIC_TXN_013922,6156.21,large
SYNTHETIC_TXN_013923,1087.94,large
SYNTHETIC_TXN_013924,6141.91,large
SYNTHETIC_TXN_013925,7931.84,large
SYNTHETIC_TXN_013926,1786.17,large
SYNTHETIC_TXN_013927,6864.35,large
SYNTHETIC_TXN_013928,3256.56,large
SYNTHETIC_TXN_013929,9439.83,large
SYNTHETIC_TXN_013930,5259.21,large
SYNTHETIC_TXN_013931,4903.62,large
SYNTHETIC_TXN_013932,7082.24,large
SYNTHETIC_TXN_013933,5903.54,large
SYNTHETIC_TXN_013934,7954.63,large
SYNTHETIC_TXN_013935,3155.04,large
SYNTHETIC_TXN_013936,2477.41,large
SYNTHETIC_TXN_013937,8563.01,large
SYNTHETIC_TXN_013938,886.14,medium
SYNTHETIC_TXN_013939,2962.74,large
SYNTHETIC_TXN_013940,3235.57,large
SYNTHETIC_TXN_013941,7278.35,large
SYNTHETIC_TXN_013942,5256.49,large
SYNTHETIC_TXN_013943,5002.37,large
SYNTHETIC_TXN_013944,8779.69,large
SYNTHETIC_TXN_013945,3883.0,large
SYNTHETIC_TXN_013946,6998.51,large
SYNTHETIC_TXN_013947,9629.25,large
SYNTHETIC_TXN_013948,4012.17,large
SYNTHETIC_TXN_013949,2100.46,large
SYNTHETIC_TXN_013950,2560.92,large
SYNTHETIC_TXN_013951,9583.29,large
SYNTHETIC_TXN_013952,6079.85,large
SYNTHETIC_TXN_013953,3887.24,large
SYNTHETIC_TXN_013954,5738.24,large
SYNTHETIC_TXN_013955,3754.01,large
SYNTHETIC_TXN_013956,8528.9,large
SYNTHETIC_TXN_013957,135.25,medium
SYNTHETIC_TXN_013958,6472.47,large
SYNTHETIC_TXN_013959,5588.05,large
SYNTHETIC_TXN_013960,9284.46,large
SYNTHETIC_TXN_013961,4597.77,large
SYNTHETIC_TXN_013962,7691.29,large
SYNTHETIC_TXN_013963,3301.69,large
SYNTHETIC_TXN_013964,3692.39,large
SYNTHETIC_TXN_013965,6903.86,large
SYNTHETIC_TXN_013966,6892.13,large
SYNTHETIC_TXN_013967,3530.49,large
SYNTHETIC_TXN_013968,7079.36,large
SYNTHETIC_TXN_013969,5399.97,large
SYNTHETIC_TXN_013970,5553.98,large
SYNTHETIC_TXN_013971,9570.53,large
SYNTHETIC_TXN_013972,8309.3,large
SYNTHETIC_TXN_013973,5862.45,large
SYNTHETIC_TXN_013974,9477.63,large
SYNTHETIC_TXN_013975,8920.42,large
SYNTHETIC_TXN_013976,7244.16,large
SYNTHETIC_TXN_013977,8867.0,large
SYNTHETIC_TXN_013978,5652.33,large
SYNTHETIC_TXN_013979,1918.3,large
SYNTHETIC_TXN_013980,725.18,medium
SYNTHETIC_TXN_013981,863.58,medium
SYNTHETIC_TXN_013982,1730.51,large
SYNTHETIC_TXN_013983,2344.06,large
SYNTHETIC_TXN_013984,9984.47,large
SYNTHETIC_TXN_013985,4361.93,large
SYNTHETIC_TXN_013986,7972.6,large
SYNTHETIC_TXN_013987,9530.73,large
SYNTHETIC_TXN_013988,5343.35,large
SYNTHETIC_TXN_013989,8122.03,large
SYNTHETIC_TXN_013990,6994.47,large
SYNTHETIC_TXN_013991,3653.04,large
SYNTHETIC_TXN_013992,7670.8,large
SYNTHETIC_TXN_013993,6220.79,large
SYNTHETIC_TXN_013994,5160.95,large
SYNTHETIC_TXN_013995,4932.24,large
SYNTHETIC_TXN_013996,6159.31,large
SYNTHETIC_TXN_013997,1233.63,large
SYNTHETIC_TXN_013998,1335.45,large
SYNTHETIC_TXN_013999,3606.49,large
SYNTHETIC_TXN_014000,117.09,medium
SYNTHETIC_TXN_014001,950.51,medium
SYNTHETIC_TXN_014002,6921.02,large
SYNTHETIC_TXN_014003,8199.04,large
SYNTHETIC_TXN_014004,4461.34,large
SYNTHETIC_TXN_014005,7974.16,large
SYNTHETIC_TXN_014006,2061.25,large
SYNTHETIC_TXN_014007,1197.42,large
SYNTHETIC_TXN_014008,6632.77,large
SYNTHETIC_TXN_014009,1573.82,large
SYNTHETIC_TXN_014010,1065.28,large
SYNTHETIC_TXN_014011,8477.12,large
SYNTHETIC_TXN_014012,2293.7,large
SYNTHETIC_TXN_014013,6073.55,large
SYNTHETIC_TXN_014014,4164.66,large
SYNTHETIC_TXN_014015,190.35,medium
SYNTHETIC_TXN_014016,2828.14,large
SYNTHETIC_TXN_014017,2174.44,large
SYNTHETIC_TXN_014018,5828.91,large
SYNTHETIC_TXN_014019,1970.93,large
SYNTHETIC_TXN_014020,6792.57,large
SYNTHETIC_TXN_014021,6315.81,large
SYNTHETIC_TXN_014022,9427.9,large
SYNTHETIC_TXN_014023,9866.26,large
SYNTHETIC_TXN_014024,5084.79,large
SYNTHETIC_TXN_014025,2949.43,large
SYNTHETIC_TXN_014026,733.87,medium
SYNTHETIC_TXN_014027,9582.15,large
SYNTHETIC_TXN_014028,7403.52,large
SYNTHETIC_TXN_014029,6699.28,large
SYNTHETIC_TXN_014030,610.34,medium
SYNTHETIC_TXN_014031,7400.1,large
SYNTHETIC_TXN_014032,8718.93,large
SYNTHETIC_TXN_014033,1259.36,large
SYNTHETIC_TXN_014034,9813.12,large
SYNTHETIC_TXN_014035,6071.09,large
SYNTHETIC_TXN_014036,1230.36,large
SYNTHETIC_TXN_014037,5247.48,large
SYNTHETIC_TXN_014038,490.98,medium
SYNTHETIC_TXN_014039,8268.98,large
SYNTHETIC_TXN_014040,7076.1,large
SYNTHETIC_TXN_014041,3282.03,large
SYNTHETIC_TXN_014042,6347.79,large
SYNTHETIC_TXN_014043,6171.31,large
SYNTHETIC_TXN_014044,7557.76,large
SYNTHETIC_TXN_014045,5980.11,large
SYNTHETIC_TXN_014046,5276.76,large
SYNTHETIC_TXN_014047,1223.93,large
SYNTHETIC_TXN_014048,9005.88,large
SYNTHETIC_TXN_014049,1357.83,large
SYNTHETIC_TXN_014050,4065.25,large
SYNTHETIC_TXN_014051,548.07,medium
SYNTHETIC_TXN_014052,1450.45,large
SYNTHETIC_TXN_014053,927.15,medium
SYNTHETIC_TXN_014054,8504.38,large
SYNTHETIC_TXN_014055,8981.28,large
SYNTHETIC_TXN_014056,9595.83,large
SYNTHETIC_TXN_014057,7135.68,large
SYNTHETIC_TXN_014058,8219.43,large
SYNTHETIC_TXN_014059,786.57,medium
SYNTHETIC_TXN_014060,2596.77,large
SYNTHETIC_TXN_014061,5869.25,large
SYNTHETIC_TXN_014062,5946.96,large
SYNTHETIC_TXN_014063,3929.26,large
SYNTHETIC_TXN_014064,4943.73,large
SYNTHETIC_TXN_014065,9327.25,large
SYNTHETIC_TXN_014066,918.79,medium
SYNTHETIC_TXN_014067,3676.32,large
SYNTHETIC_TXN_014068,2649.47,large
SYNTHETIC_TXN_014069,3148.56,large
SYNTHETIC_TXN_014070,917.15,medium
SYNTHETIC_TXN_014071,5965.18,large
SYNTHETIC_TXN_014072,404.05,medium
SYNTHETIC_TXN_014073,9709.87,large
SYNTHETIC_TXN_014074,3341.7,large
SYNTHETIC_TXN_014075,2038.23,large
SYNTHETIC_TXN_014076,4909.83,large
SYNTHETIC_TXN_014077,3278.32,large
SYNTHETIC_TXN_014078,2095.14,large
SYNTHETIC_TXN_014079,5834.08,large
SYNTHETIC_TXN_014080,2766.23,large
SYNTHETIC_TXN_014081,9426.25,large
SYNTHETIC_TXN_014082,1843.48,large
SYNTHETIC_TXN_014083,2466.65,large
SYNTHETIC_TXN_014084,4091.85,large
SYNTHETIC_TXN_014085,3917.31,large
SYNTHETIC_TXN_014086,3414.91,large
SYNTHETIC_TXN_014087,263.59,medium
SYNTHETIC_TXN_014088,1705.52,large
SYNTHETIC_TXN_014089,9932.25,large
SYNTHETIC_TXN_014090,156.78,medium
SYNTHETIC_TXN_014091,6211.8,large
SYNTHETIC_TXN_014092,5337.8,large
SYNTHETIC_TXN_014093,6601.4,large
SYNTHETIC_TXN_014094,5116.32,large
SYNTHETIC_TXN_014095,7803.43,large
SYNTHETIC_TXN_014096,1101.77,large
SYNTHETIC_TXN_014097,6650.57,large
SYNTHETIC_TXN_014098,4975.0,large
SYNTHETIC_TXN_014099,6429.31,large
SYNTHETIC_TXN_014100,9327.85,large
SYNTHETIC_TXN_014101,2223.18,large
SYNTHETIC_TXN_014102,3619.2,large
SYNTHETIC_TXN_014103,875.32,medium
SYNTHETIC_TXN_014104,3264.4,large
SYNTHETIC_TXN_014105,8191.32,large
SYNTHETIC_TXN_014106,9737.14,large
SYNTHETIC_TXN_014107,2546.27,large
SYNTHETIC_TXN_014108,2903.01,large
SYNTHETIC_TXN_014109,1968.06,large
SYNTHETIC_TXN_014110,8881.66,large
SYNTHETIC_TXN_014111,6281.89,large
SYNTHETIC_TXN_014112,5663.78,large
SYNTHETIC_TXN_014113,7224.98,large
SYNTHETIC_TXN_014114,161.04,medium
SYNTHETIC_TXN_014115,3287.64,large
SYNTHETIC_TXN_014116,5954.98,large
SYNTHETIC_TXN_014117,47.87,small
SYNTHETIC_TXN_014118,2604.39,large
SYNTHETIC_TXN_014119,2942.62,large
SYNTHETIC_TXN_014120,1539.93,large
SYNTHETIC_TXN_014121,2968.55,large
SYNTHETIC_TXN_014122,9172.07,large
SYNTHETIC_TXN_014123,8266.59,large
SYNTHETIC_TXN_014124,2777.9,large
SYNTHETIC_TXN_014125,8469.44,large
SYNTHETIC_TXN_014126,7444.24,large
SYNTHETIC_TXN_014127,793.13,medium
SYNTHETIC_TXN_014128,360.99,medium
SYNTHETIC_TXN_014129,8668.37,large
SYNTHETIC_TXN_014130,6780.15,large
SYNTHETIC_TXN_014131,4553.86,large
SYNTHETIC_TXN_014132,174.58,medium
SYNTHETIC_TXN_014133,6160.76,large
SYNTHETIC_TXN_014134,7061.61,large
SYNTHETIC_TXN_014135,4706.84,large
SYNTHETIC_TXN_014136,3835.48,large
SYNTHETIC_TXN_014137,3373.34,large
SYNTHETIC_TXN_014138,1800.29,large
SYNTHETIC_TXN_014139,8346.98,large
SYNTHETIC_TXN_014140,8007.63,large
SYNTHETIC_TXN_014141,3374.56,large
SYNTHETIC_TXN_014142,2593.15,large
SYNTHETIC_TXN_014143,6124.0,large
SYNTHETIC_TXN_014144,8128.19,large
SYNTHETIC_TXN_014145,4055.83,large
SYNTHETIC_TXN_014146,9230.35,large
SYNTHETIC_TXN_014147,757.8,medium
SYNTHETIC_TXN_014148,7535.08,large
SYNTHETIC_TXN_014149,7730.17,large
SYNTHETIC_TXN_014150,7852.98,large
SYNTHETIC_TXN_014151,7926.46,large
SYNTHETIC_TXN_014152,5883.4,large
SYNTHETIC_TXN_014153,9023.03,large
SYNTHETIC_TXN_014154,4691.76,large
SYNTHETIC_TXN_014155,3642.35,large
SYNTHETIC_TXN_014156,4934.75,large
SYNTHETIC_TXN_014157,2258.63,large
SYNTHETIC_TXN_014158,639.56,medium
SYNTHETIC_TXN_014159,1856.44,large
SYNTHETIC_TXN_014160,2944.13,large
SYNTHETIC_TXN_014161,1239.56,large
SYNTHETIC_TXN_014162,5047.31,large
SYNTHETIC_TXN_014163,6298.05,large
SYNTHETIC_TXN_014164,1035.6,large
SYNTHETIC_TXN_014165,5437.8,large
SYNTHETIC_TXN_014166,8479.17,large
SYNTHETIC_TXN_014167,3947.62,large
SYNTHETIC_TXN_014168,6542.08,large
SYNTHETIC_TXN_014169,851.94,medium
SYNTHETIC_TXN_014170,6597.51,large
SYNTHETIC_TXN_014171,4159.04,large
SYNTHETIC_TXN_014172,4827.89,large
SYNTHETIC_TXN_014173,5544.7,large
SYNTHETIC_TXN_014174,1406.41,large
SYNTHETIC_TXN_014175,6600.14,large
SYNTHETIC_TXN_014176,8061.4,large
SYNTHETIC_TXN_014177,2019.92,large
SYNTHETIC_TXN_014178,5601.13,large
SYNTHETIC_TXN_014179,1179.13,large
SYNTHETIC_TXN_014180,9745.62,large
SYNTHETIC_TXN_014181,5317.09,large
SYNTHETIC_TXN_014182,2985.63,large
SYNTHETIC_TXN_014183,2144.35,large
SYNTHETIC_TXN_014184,5182.37,large
SYNTHETIC_TXN_014185,5662.73,large
SYNTHETIC_TXN_014186,2694.01,large
SYNTHETIC_TXN_014187,4629.4,large
SYNTHETIC_TXN_014188,8767.36,large
SYNTHETIC_TXN_014189,1676.48,large
SYNTHETIC_TXN_014190,6490.41,large
SYNTHETIC_TXN_014191,8856.3,large
SYNTHETIC_TXN_014192,4288.88,large
SYNTHETIC_TXN_014193,2460.66,large
SYNTHETIC_TXN_014194,2713.06,large
SYNTHETIC_TXN_014195,5344.57,large
SYNTHETIC_TXN_014196,6503.72,large
SYNTHETIC_TXN_014197,4258.14,large
SYNTHETIC_TXN_014198,5248.69,large
SYNTHETIC_TXN_014199,5771.84,large
SYNTHETIC_TXN_014200,1180.36,large
SYNTHETIC_TXN_014201,768.05,medium
SYNTHETIC_TXN_014202,2988.48,large
SYNTHETIC_TXN_014203,1771.21,large
SYNTHETIC_TXN_014204,8494.31,large
SYNTHETIC_TXN_014205,3540.24,large
SYNTHETIC_TXN_014206,7484.66,large
SYNTHETIC_TXN_014207,4121.66,large
SYNTHETIC_TXN_014208,2955.35,large
SYNTHETIC_TXN_014209,1218.27,large
SYNTHETIC_TXN_014210,1405.51,large
SYNTHETIC_TXN_014211,7158.42,large
SYNTHETIC_TXN_014212,4847.27,large
SYNTHETIC_TXN_014213,8118.71,large
SYNTHETIC_TXN_014214,2879.05,large
SYNTHETIC_TXN_014215,4849.36,large
SYNTHETIC_TXN_014216,6028.89,large
SYNTHETIC_TXN_014217,3454.16,large
SYNTHETIC_TXN_014218,5682.89,large
SYNTHETIC_TXN_014219,4305.59,large
SYNTHETIC_TXN_014220,9769.01,large
SYNTHETIC_TXN_014221,8594.11,large
SYNTHETIC_TXN_014222,3888.61,large
SYNTHETIC_TXN_014223,5247.28,large
SYNTHETIC_TXN_014224,9222.27,large
SYNTHETIC_TXN_014225,2016.61,large
SYNTHETIC_TXN_014226,69.93,small
SYNTHETIC_TXN_014227,6126.78,large
SYNTHETIC_TXN_014228,2793.64,large
SYNTHETIC_TXN_014229,1587.55,large
SYNTHETIC_TXN_014230,8532.39,large
SYNTHETIC_TXN_014231,2970.01,large
SYNTHETIC_TXN_014232,4445.76,large
SYNTHETIC_TXN_014233,3503.85,large
SYNTHETIC_TXN_014234,6934.52,large
SYNTHETIC_TXN_014235,918.85,medium
SYNTHETIC_TXN_014236,2368.25,large
SYNTHETIC_TXN_014237,335.03,medium
SYNTHETIC_TXN_014238,9037.11,large
SYNTHETIC_TXN_014239,2327.76,large
SYNTHETIC_TXN_014240,3490.96,large
SYNTHETIC_TXN_014241,4560.29,large
SYNTHETIC_TXN_014242,848.63,medium
SYNTHETIC_TXN_014243,8387.58,large
SYNTHETIC_TXN_014244,6544.46,large
SYNTHETIC_TXN_014245,3045.92,large
SYNTHETIC_TXN_014246,4760.63,large
SYNTHETIC_TXN_014247,6072.42,large
SYNTHETIC_TXN_014248,565.27,medium
SYNTHETIC_TXN_014249,8979.83,large
SYNTHETIC_TXN_014250,7281.02,large
SYNTHETIC_TXN_014251,5181.74,large
SYNTHETIC_TXN_014252,1189.95,large
SYNTHETIC_TXN_014253,6438.07,large
SYNTHETIC_TXN_014254,7834.69,large
SYNTHETIC_TXN_014255,5565.31,large
SYNTHETIC_TXN_014256,9261.9,large
SYNTHETIC_TXN_014257,7202.81,large
SYNTHETIC_TXN_014258,3739.13,large
SYNTHETIC_TXN_014259,2314.92,large
SYNTHETIC_TXN_014260,9396.05,large
SYNTHETIC_TXN_014261,4945.36,large
SYNTHETIC_TXN_014262,6284.46,large
SYNTHETIC_TXN_014263,2190.64,large
SYNTHETIC_TXN_014264,3612.57,large
SYNTHETIC_TXN_014265,3851.29,large
SYNTHETIC_TXN_014266,2008.11,large
SYNTHETIC_TXN_014267,9713.19,large
SYNTHETIC_TXN_014268,2224.49,large
SYNTHETIC_TXN_014269,7213.53,large
SYNTHETIC_TXN_014270,4708.81,large
SYNTHETIC_TXN_014271,8974.82,large
SYNTHETIC_TXN_014272,9652.06,large
SYNTHETIC_TXN_014273,9221.49,large
SYNTHETIC_TXN_014274,4755.11,large
SYNTHETIC_TXN_014275,7091.52,large
SYNTHETIC_TXN_014276,1797.95,large
SYNTHETIC_TXN_014277,2121.38,large
SYNTHETIC_TXN_014278,3460.89,large
SYNTHETIC_TXN_014279,6551.07,large
SYNTHETIC_TXN_014280,9598.9,large
SYNTHETIC_TXN_014281,8304.23,large
SYNTHETIC_TXN_014282,4115.8,large
SYNTHETIC_TXN_014283,8354.85,large
SYNTHETIC_TXN_014284,4827.9,large
SYNTHETIC_TXN_014285,8799.32,large
SYNTHETIC_TXN_014286,9073.06,large
SYNTHETIC_TXN_014287,839.51,medium
SYNTHETIC_TXN_014288,656.33,medium
SYNTHETIC_TXN_014289,2110.74,large
SYNTHETIC_TXN_014290,9080.3,large
SYNTHETIC_TXN_014291,5225.35,large
SYNTHETIC_TXN_014292,1120.83,large
SYNTHETIC_TXN_014293,4830.39,large
SYNTHETIC_TXN_014294,3118.07,large
SYNTHETIC_TXN_014295,4932.46,large
SYNTHETIC_TXN_014296,1427.59,large
SYNTHETIC_TXN_014297,8143.62,large
SYNTHETIC_TXN_014298,4086.28,large
SYNTHETIC_TXN_014299,8320.69,large
SYNTHETIC_TXN_014300,6256.72,large
SYNTHETIC_TXN_014301,2238.91,large
SYNTHETIC_TXN_014302,9674.17,large
SYNTHETIC_TXN_014303,1520.65,large
SYNTHETIC_TXN_014304,1722.4,large
SYNTHETIC_TXN_014305,8474.2,large
SYNTHETIC_TXN_014306,6111.56,large
SYNTHETIC_TXN_014307,8963.28,large
SYNTHETIC_TXN_014308,9904.55,large
SYNTHETIC_TXN_014309,3087.41,large
SYNTHETIC_TXN_014310,8497.16,large
SYNTHETIC_TXN_014311,8573.1,large
SYNTHETIC_TXN_014312,5890.06,large
SYNTHETIC_TXN_014313,1767.98,large
SYNTHETIC_TXN_014314,4243.83,large
SYNTHETIC_TXN_014315,3941.99,large
SYNTHETIC_TXN_014316,2720.97,large
SYNTHETIC_TXN_014317,7712.44,large
SYNTHETIC_TXN_014318,3930.62,large
SYNTHETIC_TXN_014319,5619.04,large
SYNTHETIC_TXN_014320,4951.26,large
SYNTHETIC_TXN_014321,7291.24,large
SYNTHETIC_TXN_014322,9239.59,large
SYNTHETIC_TXN_014323,5054.38,large
SYNTHETIC_TXN_014324,7090.02,large
SYNTHETIC_TXN_014325,1624.26,large
SYNTHETIC_TXN_014326,995.1,medium
SYNTHETIC_TXN_014327,8169.27,large
SYNTHETIC_TXN_014328,8120.01,large
SYNTHETIC_TXN_014329,3605.57,large
SYNTHETIC_TXN_014330,4499.22,large
SYNTHETIC_TXN_014331,1066.93,large
SYNTHETIC_TXN_014332,6409.17,large
SYNTHETIC_TXN_014333,9746.54,large
SYNTHETIC_TXN_014334,9419.43,large
SYNTHETIC_TXN_014335,4872.06,large
SYNTHETIC_TXN_014336,7496.22,large
SYNTHETIC_TXN_014337,9391.67,large
SYNTHETIC_TXN_014338,5351.79,large
SYNTHETIC_TXN_014339,2058.49,large
SYNTHETIC_TXN_014340,7648.39,large
SYNTHETIC_TXN_014341,2603.36,large
SYNTHETIC_TXN_014342,3821.63,large
SYNTHETIC_TXN_014343,4501.02,large
SYNTHETIC_TXN_014344,1506.8,large
SYNTHETIC_TXN_014345,6777.05,large
SYNTHETIC_TXN_014346,2448.57,large
SYNTHETIC_TXN_014347,2435.14,large
SYNTHETIC_TXN_014348,9484.24,large
SYNTHETIC_TXN_014349,1106.35,large
SYNTHETIC_TXN_014350,7317.73,large
SYNTHETIC_TXN_014351,3122.78,large
SYNTHETIC_TXN_014352,3090.65,large
SYNTHETIC_TXN_014353,9915.22,large
SYNTHETIC_TXN_014354,7402.61,large
SYNTHETIC_TXN_014355,3534.91,large
SYNTHETIC_TXN_014356,8545.99,large
SYNTHETIC_TXN_014357,4185.45,large
SYNTHETIC_TXN_014358,2352.1,large
SYNTHETIC_TXN_014359,6283.48,large
SYNTHETIC_TXN_014360,9627.43,large
SYNTHETIC_TXN_014361,7626.47,large
SYNTHETIC_TXN_014362,9312.4,large
SYNTHETIC_TXN_014363,5416.53,large
SYNTHETIC_TXN_014364,6145.79,large
SYNTHETIC_TXN_014365,1874.52,large
SYNTHETIC_TXN_014366,9042.27,large
SYNTHETIC_TXN_014367,4673.35,large
SYNTHETIC_TXN_014368,6304.28,large
SYNTHETIC_TXN_014369,393.95,medium
SYNTHETIC_TXN_014370,5737.76,large
SYNTHETIC_TXN_014371,8545.62,large
SYNTHETIC_TXN_014372,2954.11,large
SYNTHETIC_TXN_014373,3484.4,large
SYNTHETIC_TXN_014374,3689.68,large
SYNTHETIC_TXN_014375,5493.04,large
SYNTHETIC_TXN_014376,5328.12,large
SYNTHETIC_TXN_014377,8177.57,large
SYNTHETIC_TXN_014378,7492.89,large
SYNTHETIC_TXN_014379,7367.21,large
SYNTHETIC_TXN_014380,6118.89,large
SYNTHETIC_TXN_014381,8619.98,large
SYNTHETIC_TXN_014382,3207.93,large
SYNTHETIC_TXN_014383,1336.24,large
SYNTHETIC_TXN_014384,3304.5,large
SYNTHETIC_TXN_014385,186.54,medium
SYNTHETIC_TXN_014386,340.52,medium
SYNTHETIC_TXN_014387,8525.56,large
SYNTHETIC_TXN_014388,1671.72,large
SYNTHETIC_TXN_014389,5564.16,large
SYNTHETIC_TXN_014390,3728.76,large
SYNTHETIC_TXN_014391,4211.16,large
SYNTHETIC_TXN_014392,7144.71,large
SYNTHETIC_TXN_014393,6852.93,large
SYNTHETIC_TXN_014394,131.41,medium
SYNTHETIC_TXN_014395,3164.79,large
SYNTHETIC_TXN_014396,9778.72,large
SYNTHETIC_TXN_014397,7416.99,large
SYNTHETIC_TXN_014398,6266.18,large
SYNTHETIC_TXN_014399,1070.34,large
SYNTHETIC_TXN_014400,7277.61,large
SYNTHETIC_TXN_014401,1412.29,large
SYNTHETIC_TXN_014402,6528.46,large
SYNTHETIC_TXN_014403,5757.67,large
SYNTHETIC_TXN_014404,1424.11,large
SYNTHETIC_TXN_014405,5041.28,large
SYNTHETIC_TXN_014406,5398.62,large
SYNTHETIC_TXN_014407,8424.89,large
SYNTHETIC_TXN_014408,4160.03,large
SYNTHETIC_TXN_014409,4149.15,large
SYNTHETIC_TXN_014410,6712.07,large
SYNTHETIC_TXN_014411,1102.25,large
SYNTHETIC_TXN_014412,1146.12,large
SYNTHETIC_TXN_014413,6214.27,large
SYNTHETIC_TXN_014414,1341.97,large
SYNTHETIC_TXN_014415,7409.46,large
SYNTHETIC_TXN_014416,2136.39,large
SYNTHETIC_TXN_014417,7945.88,large
SYNTHETIC_TXN_014418,5428.94,large
SYNTHETIC_TXN_014419,8217.18,large
SYNTHETIC_TXN_014420,8439.5,large
SYNTHETIC_TXN_014421,4560.08,large
SYNTHETIC_TXN_014422,3720.36,large
SYNTHETIC_TXN_014423,3769.28,large
SYNTHETIC_TXN_014424,49.45,small
SYNTHETIC_TXN_014425,7966.63,large
SYNTHETIC_TXN_014426,4638.84,large
SYNTHETIC_TXN_014427,1806.53,large
SYNTHETIC_TXN_014428,5964.46,large
SYNTHETIC_TXN_014429,2573.61,large
SYNTHETIC_TXN_014430,4301.27,large
SYNTHETIC_TXN_014431,3370.81,large
SYNTHETIC_TXN_014432,8789.52,large
SYNTHETIC_TXN_014433,109.31,medium
